home,away,predict_kp,date,conf_x,adj_off_x,adj_def_x,adj_tempo_x,poss_off_x,poss_def_x,fg_off_x,fg_def_x,turnover_off_x,turnover_def_x,reb_off_x,reb_def_x,three_off_x,three_def_x,experience_x,height_x,wins_five_x,wins_last_x,conf_y,adj_off_y,adj_def_y,adj_tempo_y,poss_off_y,poss_def_y,fg_off_y,fg_def_y,turnover_off_y,turnover_def_y,reb_off_y,reb_def_y,three_off_y,three_def_y,experience_y,height_y,wins_five_y,wins_last_y
Wake Forest,Miami FL,2,2021-01-30,ACC,105.2,99.8,69.5,18.4,16.1,52.2,52.8,22.0,21.4,28.4,26.2,35.3,34.3,1.74,77.5,1,0,ACC,102.7,96.8,68.7,18.1,16.3,47.3,50.7,20.0,19.0,27.9,26.2,26.9,36.9,1.47,78.6,1,0
Mississippi St.,Iowa St.,6,2021-01-30,SEC,108.3,97.7,65.8,18.4,17.5,49.8,48.1,20.4,18.0,37.4,25.3,36.0,34.8,1.28,78.9,1,0,B12,105.1,99.0,69.6,16.7,16.9,51.7,50.9,21.8,20.5,22.1,34.4,32.9,28.9,1.85,76.5,1,0
Murray St.,Belmont,-3,2021-01-30,OVC,102.6,101.8,67.5,16.8,18.1,53.8,47.9,21.6,20.1,29.3,28.4,33.0,28.9,1.55,76.8,3,1,OVC,110.7,102.8,71.6,16.0,17.0,58.5,49.5,16.6,21.4,24.4,27.1,36.3,35.3,1.35,76.9,5,1
East Carolina,Tulsa,-2,2021-01-30,Amer,99.8,98.1,68.4,17.5,17.3,46.3,47.7,19.8,21.1,27.6,26.7,31.4,31.6,1.97,77.7,1,0,Amer,103.1,94.6,66.0,17.4,18.0,48.6,46.6,20.2,22.4,26.1,34.8,28.4,32.7,2.25,77.2,2,0
Grand Canyon,New Mexico St.,2,2021-01-30,WAC,104.4,100.6,65.4,18.0,17.0,54.7,46.1,21.1,16.9,31.8,21.2,31.5,32.4,2.12,77.4,5,1,WAC,103.1,99.0,67.5,19.0,15.7,36.5,47.4,18.8,14.5,30.6,21.1,22.2,28.9,2.38,76.4,3,0
Missouri,TCU,9,2021-01-30,SEC,110.3,92.5,69.8,16.6,17.0,50.1,44.8,19.4,17.8,30.4,30.0,28.6,28.6,2.5,77.6,3,0,B12,105.0,97.3,67.5,18.3,16.9,51.1,48.9,21.4,17.2,28.5,28.1,34.7,30.3,1.13,77.7,1,0
Baylor,Auburn,16,2021-01-30,B12,121.7,87.1,69.5,15.9,17.5,59.2,46.0,17.6,26.5,38.5,29.1,44.0,31.4,1.95,76.6,5,1,SEC,111.1,96.4,72.5,16.2,16.0,53.1,48.2,22.3,19.6,33.9,30.0,33.5,30.0,0.77,78.7,4,1
Akron,Ball St.,4,2021-01-30,MAC,105.5,100.5,69.4,17.2,17.3,53.7,47.4,19.3,15.7,28.9,24.7,33.7,29.7,1.93,75.6,5,1,MAC,103.2,101.4,70.6,16.8,16.9,50.8,48.3,18.9,19.0,26.6,31.7,34.9,30.4,1.95,76.9,2,0
Kansas St.,Texas A&M,-2,2021-01-30,B12,101.1,102.7,65.8,18.4,17.5,48.3,56.0,23.3,19.0,31.2,28.4,30.5,38.7,1.07,76.9,0,0,SEC,100.9,96.4,64.7,17.9,18.3,48.0,52.4,24.0,23.9,32.1,30.1,29.6,33.8,1.56,77.4,1,0
Wofford,Mercer,4,2021-01-30,SC,106.2,102.4,66.3,17.9,17.2,54.6,51.2,19.9,18.1,29.3,29.6,36.2,34.1,1.52,75.6,4,0,SC,106.4,105.9,70.6,16.6,16.7,55.4,49.9,17.9,16.0,28.1,28.1,36.2,33.5,1.96,77.4,3,0
San Diego,Loyola Marymount,-3,2021-01-30,WCC,98.3,101.3,69.9,16.9,16.5,46.4,52.8,18.2,18.5,18.9,25.2,33.5,40.6,2.11,77.5,1,0,WCC,102.4,97.2,68.1,17.7,17.1,49.7,47.9,24.0,18.5,32.8,20.3,31.8,34.4,1.8,78.3,2,1
Southern Illinois,Northern Iowa,-2,2021-01-30,MVC,101.7,105.2,67.6,17.6,18.1,52.9,54.4,18.3,20.7,17.9,27.7,37.8,39.8,0.99,76.2,0,0,MVC,105.4,103.9,70.3,17.1,17.4,49.9,54.3,19.4,14.9,24.3,21.3,34.2,36.1,1.41,76.6,2,1
UNC Wilmington,Hofstra,1,2021-01-30,CAA,101.6,105.5,70.0,16.5,17.6,48.0,50.1,16.7,20.6,26.7,31.5,33.5,30.0,1.84,76.6,2,0,CAA,102.7,103.8,68.5,16.8,17.9,49.0,49.7,18.4,18.1,28.2,28.5,30.7,31.8,1.74,76.7,3,1
Texas St.,Louisiana,3,2021-01-30,SB,100.3,99.5,64.0,19.4,17.2,52.4,49.9,21.1,23.5,27.6,27.1,39.2,33.8,2.38,75.7,4,0,SB,98.6,99.3,71.5,16.1,17.1,49.6,46.9,20.8,18.4,29.4,27.4,33.2,32.0,1.75,77.7,4,1
Hawaii,UC Irvine,-5,2021-01-30,BW,100.4,104.8,68.4,17.4,18.0,49.4,50.9,17.7,17.0,28.6,27.9,32.7,32.2,1.72,76.9,1,0,BW,101.2,95.2,67.6,18.3,16.5,46.7,46.2,20.5,19.3,33.5,23.2,32.0,31.0,0.98,77.5,5,1
BYU,Pacific,10,2021-01-30,WCC,109.1,93.6,68.8,16.9,16.4,52.6,45.4,19.7,16.5,28.7,24.2,32.8,31.6,2.03,78.0,4,0,WCC,101.5,98.0,67.2,18.9,16.3,43.5,50.4,17.0,19.4,29.4,24.9,28.2,34.7,2.26,77.0,3,0
UCLA,Oregon St.,11,2021-01-30,P12,116.0,97.2,64.3,18.5,17.9,52.3,49.5,16.8,18.1,33.6,24.3,38.4,31.7,1.52,77.5,4,0,P12,106.8,102.6,64.9,18.6,17.1,46.5,50.4,16.2,17.5,30.1,30.0,34.3,31.4,1.99,78.3,3,0
UTEP,UTSA,4,2021-01-30,CUSA,102.5,104.2,67.4,17.3,18.2,47.2,52.0,15.1,18.9,25.0,28.4,32.8,36.8,1.93,77.8,1,0,CUSA,105.0,108.6,71.8,16.2,16.9,48.0,53.5,16.3,17.3,25.9,25.8,31.5,38.1,1.94,76.8,3,1
Youngstown St.,Detroit,-1,2021-01-30,Horz,105.3,113.1,67.3,17.6,18.0,47.7,56.4,15.6,17.8,35.2,32.3,29.3,38.2,1.6,76.5,1,0,Horz,105.1,108.1,67.7,17.6,17.0,52.3,55.0,17.5,18.7,27.3,30.2,37.0,39.2,2.45,77.6,4,1
Niagara,Monmouth,-3,2021-01-30,MAAC,99.2,106.6,64.7,18.5,18.3,45.9,49.5,15.1,19.5,22.3,26.9,30.9,34.2,2.48,75.7,1,0,MAAC,103.1,102.8,75.6,14.6,17.3,51.4,47.1,17.7,20.5,25.7,26.9,40.6,30.5,2.03,75.9,5,1
Purdue Fort Wayne,Oakland,1,2021-01-30,Horz,100.2,108.1,72.6,16.1,17.0,57.9,52.4,25.5,19.3,28.6,30.1,41.4,32.9,2.06,77.6,2,0,Horz,103.1,108.7,70.4,17.0,16.6,47.4,56.3,18.0,19.4,28.2,34.1,33.0,37.8,1.43,75.8,4,1
UMKC,North Dakota St.,-2,2021-01-30,Sum,97.5,103.5,63.4,19.4,17.9,52.1,52.4,20.9,20.8,22.9,24.1,35.9,38.7,1.9,76.3,1,0,Sum,102.8,101.4,64.8,19.2,16.6,50.4,48.7,19.4,13.9,27.3,19.8,34.4,31.7,1.45,78.1,4,1
Pepperdine,Gonzaga,-21,2021-01-30,WCC,104.7,100.8,71.4,15.7,17.5,48.5,50.1,17.9,18.4,22.7,28.8,30.5,29.1,1.93,76.7,3,1,WCC,125.0,90.4,74.8,14.1,17.6,60.7,47.1,15.5,20.2,33.5,23.6,35.7,34.6,1.48,78.3,5,1
American,Lafayette,1,2021-01-30,Pat,97.1,104.7,68.8,17.6,17.8,54.4,48.3,23.9,20.3,27.6,33.3,39.6,29.0,1.69,77.8,2,1,Pat,103.4,108.2,69.4,17.3,17.0,51.5,50.6,14.6,17.5,27.2,27.9,36.9,32.4,1.92,77.6,3,0
UC Davis,UC Santa Barbara,-8,2021-01-30,BW,99.0,104.1,72.0,15.2,16.9,47.1,57.2,19.9,23.9,22.3,27.3,30.4,35.8,1.57,75.5,3,0,BW,106.9,97.3,66.6,17.2,17.7,54.0,46.0,15.5,22.1,27.0,24.3,35.8,31.0,2.31,77.4,5,1
Arkansas St.,UT Arlington,-1,2021-01-30,SB,99.7,109.2,69.8,17.1,16.5,45.8,49.6,20.9,17.4,32.7,26.6,35.5,35.4,1.43,76.2,3,1,SB,99.4,103.7,71.1,16.3,16.5,45.8,51.3,16.3,20.1,24.6,31.3,34.5,37.2,1.62,76.8,2,0
St. Francis NY,LIU,1,2021-01-30,NEC,96.7,106.6,73.4,15.8,16.3,47.4,50.8,17.0,21.1,29.2,27.1,31.8,39.4,2.24,74.8,3,1,NEC,95.7,103.4,74.5,14.8,17.4,48.2,48.5,20.4,23.4,32.4,28.5,28.9,33.1,1.77,76.1,3,1
Western Carolina,Furman,-8,2021-01-30,SC,101.0,107.2,71.4,16.4,16.9,50.9,53.3,19.9,16.9,24.7,25.7,31.7,35.4,1.8,76.0,0,0,SC,110.5,101.9,68.8,15.9,17.1,57.3,52.0,18.1,22.3,28.5,31.6,35.5,35.2,1.94,76.5,3,0
North Florida,North Alabama,-1,2021-01-30,ASun,101.0,112.4,68.0,17.7,16.5,52.3,48.4,23.8,15.6,28.2,35.5,35.8,31.9,1.26,77.4,3,0,ASun,95.6,102.8,73.4,15.8,17.0,46.7,48.1,20.3,22.8,23.5,24.7,31.5,33.5,1.73,76.3,5,1
IUPUI,Milwaukee,-1,2021-01-30,Horz,97.0,107.8,71.7,16.8,16.3,47.1,54.7,19.6,20.7,24.7,28.2,31.1,34.2,2.12,75.0,3,1,Horz,97.8,103.9,69.6,16.3,17.6,49.1,52.3,16.1,19.7,21.6,23.3,31.4,36.9,1.71,76.8,1,0
Delaware,Elon,2,2021-01-30,CAA,97.4,104.0,66.8,18.2,17.4,48.9,48.3,21.8,17.7,27.8,26.5,28.8,34.0,1.74,78.0,2,1,CAA,99.0,104.9,67.4,16.8,18.7,47.1,52.0,20.1,16.5,20.6,18.8,32.1,32.7,1.7,75.7,2,0
Northern Kentucky,Illinois Chicago,2,2021-01-30,Horz,100.7,106.8,65.4,18.0,17.8,49.7,51.4,20.5,20.6,35.1,35.1,28.5,35.2,1.25,75.6,3,1,Horz,94.9,100.9,70.2,17.1,16.6,50.7,45.1,19.0,13.9,23.7,26.1,35.6,25.9,2.36,77.7,3,0
St. Bonaventure,George Mason,11,2021-01-30,A10,108.8,93.8,66.7,17.7,17.9,47.1,45.0,17.7,21.3,35.0,28.8,30.0,27.8,1.93,77.3,5,1,A10,100.3,98.4,67.5,17.2,17.5,48.8,48.9,19.6,19.0,30.6,24.9,31.4,34.9,1.62,76.1,3,1
Stony Brook,Hartford,1,2021-01-30,AE,95.3,103.0,68.1,17.2,17.3,48.2,50.1,20.4,19.0,28.0,25.8,29.1,36.3,2.17,77.1,2,1,AE,96.7,102.5,67.3,18.3,17.5,50.2,48.7,19.2,20.9,24.2,28.2,34.4,30.0,1.9,76.0,3,0
Florida Gulf Coast,Stetson,1,2021-01-30,ASun,94.3,103.7,70.3,16.9,17.3,46.8,48.9,21.7,20.2,29.8,32.7,27.8,31.1,1.6,76.9,2,1,ASun,98.7,105.4,68.2,18.8,16.1,46.5,51.0,20.8,17.1,25.9,28.2,34.6,32.8,0.84,77.0,1,0
Arizona,California,13,2021-01-30,P12,113.5,95.7,69.7,16.2,17.7,51.5,47.8,17.6,19.1,35.0,23.3,37.9,32.5,1.31,78.7,3,0,P12,104.0,101.4,65.9,18.5,17.1,51.4,53.0,19.5,18.5,22.8,26.0,34.1,39.8,2.03,77.3,1,0
Troy,Appalachian St.,-3,2021-01-30,SB,93.4,103.2,67.0,18.1,16.8,43.1,52.3,21.9,18.4,28.7,25.7,27.3,37.4,1.4,76.7,1,1,SB,102.3,104.9,66.6,18.1,17.7,49.5,51.9,18.7,20.4,26.6,29.3,33.1,33.8,1.84,76.4,3,0
Coppin St.,Morgan St.,-1,2021-01-30,MEAC,90.1,104.0,77.6,14.1,16.0,47.3,50.2,19.8,21.6,17.8,31.9,30.3,32.8,1.63,77.2,4,1,MEAC,98.2,107.1,72.7,15.8,16.3,51.2,48.7,20.3,21.8,32.6,32.3,34.9,31.3,2.18,77.0,3,1
Georgia Southern,Coastal Carolina,-5,2021-01-30,SB,94.9,104.5,67.7,18.0,17.4,47.9,54.1,21.9,23.2,31.0,30.3,29.2,39.9,1.81,76.3,3,0,SB,104.9,103.6,71.9,16.9,16.4,53.3,47.9,21.8,18.7,35.5,28.1,39.7,34.0,1.64,76.6,4,1
Lehigh,Bucknell,-1,2021-01-30,Pat,97.0,109.9,68.5,17.4,17.2,51.6,51.8,17.5,16.4,23.8,27.0,33.7,36.5,1.38,77.4,2,1,Pat,95.7,104.4,71.9,15.6,17.6,49.1,47.7,18.8,16.0,19.8,29.4,31.9,32.5,1.46,77.9,2,1
UNC Greensboro,VMI,8,2021-01-30,SC,103.4,97.8,68.4,16.8,16.7,47.7,47.2,17.7,21.2,36.1,25.9,28.7,31.4,1.73,77.3,5,1,SC,106.9,109.9,69.9,16.6,16.9,54.5,52.1,17.1,14.7,22.9,27.8,39.4,36.8,1.55,76.4,3,1
North Carolina A&T,Florida A&M,1,2021-01-30,MEAC,96.6,109.7,70.8,16.0,16.3,46.1,56.0,18.0,23.4,24.5,36.9,31.0,38.8,2.14,76.2,3,1,MEAC,94.3,104.9,68.9,16.4,16.7,50.2,52.9,23.4,20.1,26.6,32.7,33.3,29.6,2.07,76.9,2,1
Marist,Siena,-5,2021-01-30,MAAC,93.5,102.9,67.0,18.2,17.2,50.9,48.0,21.5,18.5,23.1,25.2,31.9,33.3,1.42,75.9,2,1,MAAC,102.8,100.7,67.0,19.3,16.5,52.4,45.4,18.5,16.7,26.9,27.0,37.0,35.6,1.78,76.4,4,1
Southeast Missouri St.,Eastern Illinois,1,2021-01-30,OVC,94.0,107.2,68.6,17.4,17.2,48.9,52.3,21.3,19.3,26.3,19.5,34.0,35.4,1.76,76.2,2,1,OVC,96.4,107.3,69.3,16.8,17.2,47.3,52.5,18.9,19.6,29.1,28.8,30.7,38.5,2.53,76.7,0,0
Charlotte,FIU,5,2021-01-30,CUSA,98.0,98.6,63.5,18.9,18.0,50.7,47.5,21.2,20.4,21.8,25.2,33.2,29.1,1.82,77.5,3,1,CUSA,100.9,106.6,71.4,16.1,17.1,51.5,52.1,20.7,22.0,26.5,33.5,33.7,35.0,1.89,74.7,0,0
Southeastern Louisiana,New Orleans,1,2021-01-30,Slnd,93.4,108.7,68.5,17.7,16.2,43.8,54.9,23.4,22.0,32.5,30.1,27.6,35.5,1.83,76.9,3,1,Slnd,96.4,109.0,71.9,16.5,16.0,49.5,54.0,22.6,22.0,29.7,31.4,32.4,34.1,2.17,74.5,3,0
Fairleigh Dickinson,Bryant,-6,2021-01-30,NEC,100.2,112.7,70.9,16.3,17.0,50.0,54.7,19.9,19.0,27.9,32.9,37.2,30.7,1.43,75.3,2,0,NEC,103.1,104.8,76.4,14.4,16.0,54.4,45.8,20.6,17.4,27.9,30.9,39.1,28.6,1.62,75.8,4,1
San Jose St.,Air Force,-1,2021-01-30,MWC,96.9,111.2,72.7,16.1,16.8,43.8,53.6,18.3,15.4,21.5,35.0,29.9,33.2,1.62,77.9,2,1,MWC,96.1,109.5,62.5,19.5,17.5,53.4,56.8,24.1,20.4,15.0,35.5,33.7,37.9,1.92,76.8,1,0
Central Arkansas,Northwestern St.,3,2021-01-30,Slnd,97.9,109.4,73.2,15.5,16.2,48.7,52.3,25.5,15.3,27.6,28.9,34.5,35.9,2.12,78.0,0,0,Slnd,96.5,109.8,71.9,16.5,15.8,46.9,53.6,19.8,17.5,25.4,32.6,31.5,33.6,2.02,75.0,3,1
Cal Poly,Cal St. Northridge,-1,2021-01-30,BW,90.7,108.7,67.6,17.5,17.5,42.2,50.9,20.1,17.2,22.2,30.9,28.9,36.3,1.39,76.9,1,1,BW,100.0,112.2,71.5,16.1,17.4,47.8,55.7,17.3,17.4,22.5,26.1,32.1,37.9,1.33,76.8,1,0
Canisius,Quinnipiac,5,2021-01-30,MAAC,99.1,105.8,68.9,17.0,16.6,45.8,52.5,19.5,21.6,26.8,26.0,29.5,31.4,1.71,77.1,2,1,MAAC,91.7,101.0,71.1,16.2,17.2,45.1,41.2,21.7,15.2,20.8,27.8,28.6,28.0,1.17,77.5,1,1
Texas A&M Corpus Chris,Houston Baptist,2,2021-01-30,Slnd,92.2,108.6,68.3,17.5,16.9,45.3,50.5,25.2,18.2,25.0,30.6,31.8,32.5,2.29,76.0,1,0,Slnd,95.7,111.8,72.0,16.4,15.8,50.7,54.2,23.9,18.1,24.3,32.7,35.6,32.3,1.39,76.7,1,1
Towson,William & Mary,4,2021-01-30,CAA,100.5,108.4,66.6,18.8,16.2,45.5,51.3,20.4,15.3,35.5,31.2,26.1,38.4,1.69,77.0,2,0,CAA,98.1,108.8,68.2,18.2,17.1,45.8,52.3,20.4,17.2,30.0,31.1,29.7,29.1,1.22,77.3,2,0
Alcorn St.,Southern,-3,2021-01-30,SWAC,92.8,110.2,69.6,17.7,16.4,45.2,56.5,21.3,19.8,30.2,36.3,29.6,37.6,2.09,75.1,3,1,SWAC,94.3,104.6,70.8,16.3,16.7,46.9,48.8,21.8,17.6,29.3,24.1,32.9,34.0,2.17,76.1,3,0
Cleveland St.,Green Bay,7,2021-01-30,Horz,98.0,99.1,66.5,17.9,17.1,48.5,46.6,20.1,21.1,30.5,33.2,31.9,28.6,1.98,76.9,3,1,Horz,102.3,109.7,67.7,18.4,16.1,49.5,54.1,16.6,17.9,26.0,30.1,35.4,35.5,1.28,76.3,2,0
Tennessee Martin,SIU Edwardsville,-3,2021-01-30,OVC,93.0,112.8,68.6,17.7,16.6,44.0,58.8,21.8,20.7,28.7,30.7,33.5,38.8,1.57,77.0,2,1,OVC,94.7,106.8,71.0,17.2,16.1,50.7,52.8,24.7,21.4,27.6,31.6,31.9,35.0,1.83,76.4,3,0
Navy,Loyola MD,7,2021-01-30,Pat,103.2,104.2,66.4,18.5,16.8,49.6,53.1,17.2,20.6,31.8,24.1,33.3,33.1,1.66,75.9,4,0,Pat,99.2,107.0,68.2,18.7,17.3,50.7,54.0,21.1,19.1,33.8,25.5,27.0,42.7,1.65,77.5,0,0
Wagner,Merrimack,4,2021-01-30,NEC,97.3,107.0,64.4,19.2,16.1,46.8,53.1,18.6,20.6,32.7,25.6,30.2,35.4,1.85,76.6,2,1,NEC,92.5,104.6,68.6,17.2,17.6,49.5,50.4,18.0,21.6,21.9,30.0,28.3,39.8,1.37,75.7,3,0
Duquesne,Saint Joseph's,10,2021-01-30,A10,103.2,96.8,68.7,17.5,18.0,47.7,46.0,20.0,19.6,30.8,30.8,30.6,27.6,1.76,76.2,2,1,A10,101.7,105.9,73.0,16.3,16.5,48.6,54.6,20.2,18.6,22.1,32.7,30.5,38.1,1.16,78.0,0,0
North Dakota,Western Illinois,4,2021-01-30,Sum,93.8,105.7,67.9,17.9,17.3,47.5,53.2,19.8,18.0,23.1,28.4,30.2,38.2,1.46,77.4,2,1,Sum,95.7,110.9,71.4,16.7,16.4,44.5,54.9,15.6,16.4,25.8,26.0,31.1,38.2,2.14,77.2,0,0
Lamar,McNeese St.,4,2021-01-30,Slnd,92.4,107.3,70.8,16.6,16.5,43.0,54.9,20.5,20.1,25.6,29.5,24.4,37.2,1.79,76.0,1,0,Slnd,97.9,116.4,70.1,16.9,15.7,52.9,58.3,23.1,17.8,25.6,30.5,35.9,41.5,2.38,76.0,1,0
Presbyterian,Longwood,-4,2021-01-30,BSth,90.2,108.3,65.9,19.0,16.8,46.6,53.8,24.7,22.7,30.6,30.2,33.2,37.4,0.87,77.3,1,0,BSth,96.8,105.1,64.9,18.6,17.5,50.7,52.4,20.4,20.3,25.8,25.7,32.8,31.0,1.2,75.8,3,1
Tennessee Tech,Morehead St.,-6,2021-01-30,OVC,94.5,108.4,69.2,17.2,16.9,48.9,53.5,23.5,16.5,25.1,28.6,31.1,33.6,1.45,77.2,1,0,OVC,97.4,98.6,66.2,18.3,16.6,50.3,47.5,23.8,19.0,29.9,25.3,32.0,29.6,1.69,77.3,5,1
