teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
Colorado St.,MWC,107.6,95.1,70.2,16.4,17.3,56.5,47.7,20.6,19.8,21.2,25.3,38.3,29.3,1.2,75.8,4,1
Davidson,A10,113.1,100.7,62.9,19.2,18.5,55.4,49.9,17.3,15.2,28.0,19.9,35.3,34.6,1.76,78.4,3,0
St. John's,BE,112.0,99.7,73.7,14.9,17.2,50.7,53.4,17.0,22.4,29.0,30.4,34.9,35.1,1.48,77.0,2,0
Marquette,BE,109.6,97.5,67.5,18.3,16.8,51.1,47.8,21.0,16.1,30.3,28.2,33.5,35.8,1.76,78.0,2,1
Wichita St.,Amer,110.9,98.9,67.6,17.4,17.8,46.5,46.9,16.1,17.5,31.0,34.4,33.1,30.3,1.88,76.5,5,1
Saint Mary's,WCC,103.4,91.8,63.1,20.2,16.0,48.8,47.2,17.2,18.4,27.5,21.1,30.9,34.9,1.56,77.7,3,1
Marshall,CUSA,111.1,99.7,72.6,14.5,17.7,55.1,49.5,16.3,20.1,24.1,29.4,35.7,34.9,1.96,77.1,3,0
Pittsburgh,ACC,108.8,98.0,69.1,17.2,17.3,48.6,49.8,17.8,18.3,34.3,27.1,32.4,31.6,1.28,77.6,1,0
Georgia,SEC,109.8,99.0,73.1,15.6,16.3,51.0,52.1,21.4,21.8,34.1,32.5,31.2,33.2,1.84,75.8,2,1
Buffalo,MAC,108.4,97.8,74.2,14.7,17.1,51.2,46.6,17.9,18.2,37.2,26.3,32.3,28.9,2.21,77.0,4,1
Louisiana Tech,CUSA,104.3,93.7,69.6,16.7,17.0,50.6,45.8,18.0,18.8,26.5,23.3,34.5,29.6,2.1,76.2,4,1
Belmont,OVC,110.9,100.6,70.7,15.7,17.4,57.4,48.8,16.4,20.5,25.7,26.7,35.1,34.2,1.37,77.0,4,0
Missouri St.,MVC,108.8,98.8,69.5,17.5,17.3,55.1,47.8,18.6,15.1,23.5,22.3,34.7,33.4,1.66,77.5,5,1
Rhode Island,A10,104.7,94.7,69.2,16.9,17.1,49.1,46.7,20.2,17.5,29.7,26.1,31.5,31.5,1.9,76.4,1,0
Dayton,A10,108.9,99.1,65.9,18.6,17.5,55.5,48.0,20.8,17.5,22.5,29.0,36.2,31.6,1.93,77.8,2,0
Western Kentucky,CUSA,108.3,98.6,68.1,17.5,16.3,51.3,50.2,20.8,19.3,31.8,23.9,34.4,36.7,2.18,76.3,4,0
Utah,P12,109.0,99.5,67.3,17.8,17.8,51.2,51.2,18.3,20.1,24.7,29.3,33.2,36.4,1.35,77.7,1,0
Furman,SC,109.6,100.3,67.9,16.4,17.4,56.7,50.4,18.4,21.0,27.7,27.9,34.4,33.6,1.91,76.6,4,1
Abilene Christian,Slnd,102.8,93.5,69.3,16.8,16.6,52.3,44.8,19.1,27.9,30.1,29.4,36.2,28.8,2.27,75.1,5,1
Colgate,Pat,109.7,100.7,72.5,15.6,17.3,56.9,45.0,14.4,17.2,26.7,25.8,38.4,26.3,1.83,76.4,0,0
Ohio,MAC,112.4,103.5,69.2,16.9,16.7,56.2,51.6,16.7,20.3,28.0,26.7,36.6,34.8,1.43,77.0,5,1
Liberty,ASun,108.9,100.1,62.4,19.4,17.8,56.6,46.6,15.4,17.2,22.6,23.0,37.9,31.6,1.75,75.8,5,1
UCF,Amer,107.6,98.8,66.9,17.8,17.5,50.1,50.0,21.9,19.8,29.2,32.6,36.7,32.9,1.55,77.7,3,1
Georgetown,BE,106.2,97.5,70.1,16.5,17.0,49.7,48.7,22.3,15.7,32.0,27.1,36.1,33.7,2.12,78.1,2,0
Nevada,MWC,107.3,98.6,69.7,16.7,17.5,51.1,48.0,18.1,18.3,24.1,23.6,34.9,33.9,1.02,78.2,4,0
Arizona St.,P12,109.2,100.6,73.1,16.1,16.9,50.3,51.7,14.6,21.1,21.3,30.4,34.1,35.8,1.96,76.4,3,1
Cincinnati,Amer,105.3,97.0,71.0,16.8,17.0,48.3,49.3,20.5,18.6,29.1,23.9,29.7,33.0,1.55,77.3,4,1
Kent St.,MAC,108.1,99.8,70.5,17.3,16.7,51.6,48.9,19.2,17.4,35.1,28.8,34.1,35.0,2.15,77.4,4,0
San Francisco,WCC,107.1,99.0,68.2,17.6,16.6,51.2,49.9,17.5,20.1,25.3,24.6,34.5,33.4,2.0,77.8,0,0
UAB,CUSA,102.0,94.0,67.8,17.2,17.9,48.9,45.3,15.3,23.7,27.8,25.6,29.6,29.8,2.3,76.9,3,1
Washington St.,P12,101.8,94.1,68.1,18.1,16.8,48.0,46.7,21.3,18.7,30.7,26.2,34.2,31.9,1.05,78.8,2,0
Akron,MAC,109.1,101.5,69.4,16.8,17.5,52.8,49.0,17.8,16.7,30.2,27.3,34.3,32.1,1.94,75.6,3,0
South Carolina,SEC,105.8,98.3,74.3,15.3,16.8,47.1,52.5,20.3,22.5,33.6,32.0,31.1,35.5,1.66,77.5,0,0
Vanderbilt,SEC,109.8,102.5,69.1,18.0,16.0,51.2,52.8,20.4,19.6,30.3,27.4,35.2,33.9,1.42,77.1,1,0
Loyola Marymount,WCC,107.3,100.0,67.2,18.2,16.9,51.4,50.0,22.8,17.8,32.4,21.1,34.2,34.1,1.85,78.4,4,1
Indiana St.,MVC,104.8,97.8,67.6,17.6,17.6,49.8,51.3,18.7,21.6,25.7,27.6,34.3,32.3,1.77,76.7,4,1
Winthrop,BSth,104.9,97.9,73.7,14.7,18.0,52.5,50.0,19.6,22.6,35.5,21.6,35.3,33.3,1.96,76.7,0,0
UC Irvine,BW,102.4,95.4,67.4,18.0,17.2,47.3,46.1,19.6,18.6,33.6,25.3,32.0,34.1,0.98,77.4,3,1
Yale,Ivy,108.4,101.6,68.1,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Oregon St.,P12,106.2,99.3,65.6,18.7,17.4,46.8,49.0,17.1,18.4,29.1,29.2,33.0,29.5,2.03,78.3,2,1
Tulsa,Amer,102.9,96.2,65.5,17.6,18.2,48.9,48.0,20.2,22.5,26.0,33.2,28.9,34.8,2.29,77.2,1,0
Massachusetts,A10,106.0,99.3,72.4,16.5,16.3,48.5,51.2,16.4,20.3,24.7,23.3,31.9,33.2,1.04,77.0,3,0
Nebraska,B10,100.8,94.2,72.2,15.2,17.8,46.9,49.8,19.1,18.8,23.1,29.1,32.3,31.5,1.95,78.3,0,0
Bowling Green,MAC,108.7,102.1,70.4,15.9,17.0,48.8,51.5,14.1,19.4,30.1,29.6,33.1,33.9,1.8,76.2,4,1
Eastern Washington,BSky,110.7,104.2,73.0,15.5,17.7,54.8,48.9,16.4,16.4,24.0,26.1,37.5,34.3,1.62,77.2,5,1
UNC Greensboro,SC,103.0,96.7,68.5,16.6,17.1,47.8,48.2,16.2,21.2,33.4,25.4,29.0,32.8,1.72,77.1,3,0
South Dakota St.,Sum,109.2,103.3,71.7,15.8,17.1,55.8,49.9,17.0,15.1,22.4,21.4,40.4,33.6,1.58,77.3,3,1
UC Riverside,BW,104.9,99.1,66.6,19.3,16.6,54.5,45.7,18.3,15.9,26.5,23.4,39.0,32.6,2.0,78.7,2,0
Pepperdine,WCC,107.2,101.5,71.0,15.4,18.0,50.0,50.2,17.8,17.7,23.3,27.8,32.2,28.3,1.92,76.8,2,0
Vermont,AE,106.3,100.7,67.0,17.8,17.7,53.6,45.4,18.3,18.5,26.4,23.0,34.8,29.8,2.47,76.4,0,0
Butler,BE,101.2,95.7,64.8,19.4,17.4,47.0,52.3,17.7,19.5,25.9,24.1,32.5,34.5,1.75,76.6,2,1
DePaul,BE,99.4,94.3,70.5,16.0,17.8,46.5,47.9,22.9,20.2,32.9,30.7,31.8,31.1,1.83,76.9,1,0
Duquesne,A10,102.2,97.1,68.6,17.6,17.7,47.3,47.5,19.1,20.1,30.6,29.2,28.8,29.1,1.67,76.2,3,0
East Tennessee St.,SC,103.3,98.3,65.6,17.9,17.6,50.4,50.6,20.2,20.9,30.6,26.4,35.1,34.2,1.95,77.2,1,0
Pacific,WCC,102.9,97.9,66.7,18.3,17.2,47.1,51.5,16.7,19.1,27.6,24.4,29.5,36.4,2.22,76.9,2,0
TCU,B12,106.9,102.0,67.1,18.4,16.9,50.6,49.9,20.3,16.5,28.8,28.5,34.5,31.9,1.14,77.8,2,0
Boston College,ACC,105.6,100.7,71.0,16.5,16.7,49.8,54.1,18.8,19.0,24.1,28.3,32.7,34.0,1.8,76.8,1,0
Wofford,SC,106.8,102.1,66.5,18.0,17.2,54.9,51.9,19.2,18.9,26.0,27.8,35.8,34.6,1.44,75.5,3,1
Texas A&M,SEC,101.7,97.1,64.0,17.8,18.4,47.9,52.3,23.4,23.5,32.0,29.8,30.2,33.3,1.57,77.4,2,1
Temple,Amer,103.2,98.8,68.4,17.5,17.8,46.8,47.7,19.9,16.5,26.5,28.2,33.9,34.6,1.56,77.6,1,1
Mercer,SC,108.7,104.6,68.4,17.2,17.1,55.3,50.7,18.3,17.3,26.3,26.8,37.2,32.1,1.9,77.1,3,1
Weber St.,BSky,108.3,104.2,72.2,15.9,17.6,57.5,49.1,17.3,18.6,22.8,24.9,38.0,34.9,2.03,77.5,4,1
George Mason,A10,101.2,97.6,67.9,17.0,17.6,47.9,50.0,18.5,19.7,31.0,23.2,32.0,35.0,1.57,76.1,3,1
Cal St. Bakersfield,BW,104.4,100.8,64.1,19.3,17.4,47.6,49.7,19.2,20.7,38.4,25.9,33.3,34.6,2.68,76.9,3,1
East Carolina,Amer,101.6,98.3,68.1,17.5,17.2,46.0,48.0,19.3,21.1,27.6,28.2,30.5,31.2,2.0,77.7,1,0
Grand Canyon,WAC,102.7,99.6,64.9,18.3,17.2,52.8,45.5,20.8,16.7,31.9,22.9,30.8,30.5,2.15,77.4,3,0
Morehead St.,OVC,99.9,96.9,65.3,18.2,17.3,51.7,47.0,23.2,18.4,31.4,25.3,34.3,30.3,1.7,77.3,4,1
South Florida,Amer,102.1,99.2,66.7,18.1,17.3,45.5,50.6,21.2,18.9,35.2,25.9,33.6,32.3,1.88,78.3,1,0
Wake Forest,ACC,103.7,101.0,67.0,18.9,16.6,49.8,53.2,20.3,18.4,26.5,26.2,34.8,36.8,1.69,77.5,1,0
Detroit,Horz,110.5,108.0,67.6,17.9,17.1,54.7,54.3,16.8,18.5,27.7,28.5,39.0,37.3,2.37,77.7,0,0
Tulane,Amer,99.0,96.5,67.5,17.5,18.0,43.8,49.2,17.3,23.1,23.4,29.6,29.7,35.0,1.05,76.4,1,0
Bradley,MVC,103.8,101.3,66.1,17.0,19.0,49.9,51.1,19.1,18.2,28.2,26.6,31.5,38.9,1.51,77.3,1,0
Miami OH,MAC,108.2,105.8,66.6,18.4,16.6,51.1,52.6,16.3,18.2,29.1,27.7,36.4,35.0,1.91,75.0,3,1
Georgia St.,SB,106.6,104.3,70.2,15.8,18.2,51.4,49.0,17.4,20.4,31.5,33.7,33.3,33.8,1.74,76.4,5,1
Murray St.,OVC,105.6,103.4,66.6,17.2,18.1,55.4,49.8,19.2,19.9,27.5,25.8,37.1,32.1,1.46,76.8,3,0
Ball St.,MAC,102.1,99.9,70.3,16.7,16.6,50.5,48.3,20.3,18.0,26.4,30.9,34.0,29.9,1.92,76.9,2,1
Miami FL,ACC,101.1,99.1,68.1,18.3,16.5,46.8,52.2,18.7,18.2,27.6,27.0,29.4,36.5,1.65,78.7,1,0
Princeton,Ivy,105.3,103.4,66.8,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Cleveland St.,Horz,101.0,99.2,66.2,17.7,17.5,50.2,48.9,19.2,20.9,30.6,32.0,31.7,30.4,2.08,76.9,0,0
Chattanooga,SC,104.8,103.1,66.5,18.2,16.8,51.0,51.9,15.8,18.7,22.5,25.2,35.9,34.0,2.03,77.1,0,0
Navy,Pat,104.7,103.2,65.6,18.4,17.0,49.5,51.9,17.3,21.2,32.0,23.1,32.8,33.2,1.67,76.0,4,1
Stephen F. Austin,Slnd,105.7,104.2,70.3,16.6,16.2,56.3,52.4,23.1,24.2,38.5,26.6,33.5,36.3,2.39,76.8,5,1
Iowa St.,B12,102.1,100.6,69.7,17.1,16.8,48.5,51.1,21.3,18.3,23.9,35.4,32.9,32.0,1.86,76.2,0,0
Santa Clara,WCC,98.6,97.1,70.5,15.6,17.8,45.8,45.9,18.4,16.8,22.9,25.0,28.9,30.5,1.94,79.0,0,0
VMI,SC,108.4,106.9,70.5,16.6,16.7,54.1,50.0,17.5,13.7,22.9,26.1,37.9,32.7,1.6,76.4,0,0
New Mexico St.,WAC,104.3,103.0,65.8,19.6,17.1,49.6,51.8,17.3,17.2,32.3,24.4,32.3,33.2,2.43,76.3,3,1
North Dakota St.,Sum,102.3,101.1,63.7,19.3,16.7,50.6,49.2,19.1,14.0,27.2,20.1,33.3,33.2,1.46,78.1,2,1
Old Dominion,CUSA,101.7,100.5,67.9,17.9,17.1,48.3,51.3,19.2,19.4,29.4,24.9,28.9,35.9,2.27,76.9,4,1
Drexel,CAA,105.4,104.3,64.4,19.0,16.7,53.3,49.9,19.5,17.9,28.7,24.0,34.1,32.0,1.81,77.1,0,0
UMBC,AE,101.0,100.0,67.9,16.5,18.2,50.0,45.7,18.8,18.1,25.4,24.7,33.3,32.0,2.51,75.8,0,0
Eastern Kentucky,OVC,101.9,101.0,75.3,15.4,16.0,51.5,50.7,17.0,24.3,27.5,30.6,35.8,33.3,1.28,76.1,4,1
Jacksonville St.,OVC,106.7,105.9,66.1,18.2,16.7,52.5,48.5,19.9,15.5,31.9,27.9,34.5,33.0,2.16,77.2,4,1
UTEP,CUSA,102.4,101.7,67.5,17.2,18.0,47.2,50.4,16.6,18.5,23.8,25.8,33.3,35.0,1.92,77.7,3,1
Siena,MAAC,102.6,102.0,66.3,18.9,17.8,52.0,46.5,19.0,17.3,28.5,25.7,34.9,34.9,1.79,76.5,3,1
Harvard,Ivy,103.2,102.6,68.2,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
California,P12,103.3,102.8,65.1,18.9,17.2,48.9,53.6,19.2,17.8,24.2,25.1,32.3,38.5,1.98,77.4,1,0
Northeastern,CAA,99.7,99.1,67.4,18.2,16.6,52.2,48.4,19.9,16.8,18.6,25.9,35.5,31.9,1.14,77.6,0,0
Northern Iowa,MVC,103.7,103.4,69.0,17.3,17.8,49.7,53.2,19.5,16.1,26.7,21.8,32.4,35.2,1.35,76.8,2,1
Bellarmine,ASun,107.3,107.1,64.1,18.1,18.3,55.3,54.3,17.6,23.6,27.9,27.6,36.9,38.1,2.03,76.8,5,1
Coastal Carolina,SB,102.2,102.0,70.9,17.0,16.6,50.3,46.9,22.4,18.5,36.2,27.0,35.5,32.3,1.67,76.5,2,1
UNLV,MWC,105.3,105.2,65.7,18.5,17.2,50.5,52.1,19.2,17.7,29.5,25.0,34.3,38.6,1.46,77.5,3,1
James Madison,CAA,104.3,104.2,72.0,16.1,17.2,50.8,49.7,16.9,21.0,28.2,28.5,33.9,32.0,1.34,76.2,0,0
Southern Utah,BSky,106.9,106.9,70.5,17.0,16.9,52.5,53.6,16.4,16.8,30.7,21.6,33.1,37.4,2.43,76.7,5,1
Texas St.,SB,100.3,100.3,62.5,19.9,17.3,52.0,50.0,20.3,23.3,29.1,26.5,39.1,35.0,2.33,75.7,5,1
Gardner Webb,BSth,105.5,105.5,67.1,17.1,18.1,52.6,48.5,17.5,18.2,26.5,28.0,36.5,33.6,1.13,75.9,0,0
Hofstra,CAA,106.8,106.9,68.1,17.0,17.8,50.8,51.5,17.7,17.7,29.6,28.3,32.7,33.3,1.69,76.7,0,0
Sam Houston St.,Slnd,102.6,102.8,71.1,16.1,16.4,50.2,48.8,20.2,22.1,28.9,34.7,35.4,30.7,1.84,75.1,4,0
South Dakota,Sum,106.1,106.5,68.6,17.5,16.6,52.2,49.6,15.7,15.3,22.8,22.9,38.0,36.0,1.64,76.5,2,1
La Salle,A10,104.1,104.6,68.8,17.1,17.3,50.5,51.8,20.7,20.3,27.0,30.2,34.2,32.0,1.33,76.7,1,1
Oral Roberts,Sum,109.5,110.0,71.3,16.0,17.0,52.9,51.9,16.1,18.0,24.8,32.5,39.0,35.8,1.58,76.6,2,0
Kansas St.,B12,100.9,101.7,65.6,18.8,17.4,47.5,53.9,22.6,18.7,30.0,27.4,30.0,37.5,1.01,76.9,2,1
UTSA,CUSA,105.3,106.3,71.7,16.6,16.6,48.7,51.6,16.2,18.6,26.3,26.9,32.4,35.2,1.9,76.7,4,0
Washington,P12,101.5,102.7,70.7,16.5,17.5,48.1,50.7,19.4,17.2,23.6,35.2,33.1,34.3,1.9,77.8,2,0
Bryant,NEC,103.1,104.4,74.2,15.2,15.9,53.4,46.8,21.3,17.6,29.5,30.2,38.3,28.5,1.65,75.9,4,1
Saint Peter's,MAAC,91.6,93.2,67.4,17.8,17.1,45.4,43.9,21.3,22.8,29.5,28.2,32.3,33.0,1.27,76.0,3,1
Northern Kentucky,Horz,105.8,107.7,65.3,18.1,17.8,51.2,51.3,18.8,19.5,34.1,33.3,31.2,35.0,1.27,75.7,0,0
