teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
Missouri St.,MVC,108.1,98.9,69.6,17.3,17.7,54.7,48.4,18.4,14.9,23.6,21.8,34.4,34.4,1.66,77.5,0,0
Georgetown,BE,106.2,97.0,69.9,16.5,17.0,49.6,48.5,22.6,15.8,32.3,26.9,36.3,33.9,2.11,78.1,3,1
Furman,SC,109.8,100.6,68.0,16.4,17.4,56.5,51.1,18.2,20.9,27.8,27.5,34.4,34.1,1.92,76.5,0,0
Colgate,Pat,109.3,100.2,72.7,15.6,17.3,56.9,45.0,14.4,17.2,26.7,25.8,38.4,26.3,1.83,76.4,0,0
Rhode Island,A10,104.7,95.6,69.4,16.9,17.1,48.8,47.3,19.8,17.7,30.1,26.4,30.9,32.2,1.91,76.4,0,0
Nevada,MWC,107.1,98.3,69.7,16.7,17.5,51.1,48.0,18.1,18.3,24.1,23.6,34.9,33.9,1.02,78.2,4,0
UCF,Amer,107.3,98.5,67.0,17.8,17.5,50.1,50.0,21.9,19.8,29.2,32.6,36.7,32.9,1.55,77.7,3,1
South Carolina,SEC,106.0,97.2,74.6,15.3,16.7,47.9,51.9,20.2,22.6,33.1,31.6,31.8,35.4,1.65,77.5,1,1
Cincinnati,Amer,105.0,96.7,71.2,16.8,16.9,48.3,49.3,20.5,18.6,29.1,23.9,29.7,33.0,1.55,77.3,4,1
Vanderbilt,SEC,110.8,102.6,69.2,18.1,16.1,51.7,52.5,20.3,19.3,30.0,27.9,35.7,33.8,1.43,77.0,2,1
Arizona St.,P12,108.9,100.7,72.8,16.0,17.1,50.2,51.5,14.6,21.1,21.8,30.5,33.8,36.0,1.98,76.4,3,1
Oregon St.,P12,106.8,98.8,65.6,18.7,17.5,47.0,49.3,16.9,18.7,29.3,29.2,33.2,29.9,2.03,78.3,3,1
Abilene Christian,Slnd,102.5,94.6,69.6,16.7,16.6,52.4,45.5,18.9,27.3,29.6,29.2,37.1,29.3,2.28,75.1,4,0
Ohio,MAC,111.2,103.4,69.3,16.9,16.6,55.2,52.0,16.9,20.0,27.8,26.7,35.5,35.0,1.43,77.0,4,0
Loyola Marymount,WCC,107.3,99.6,67.1,18.3,16.7,51.6,50.8,23.0,17.7,32.5,20.6,34.4,34.9,1.85,78.4,0,0
Washington St.,P12,101.7,94.0,67.9,18.2,16.8,47.9,46.7,21.4,18.5,30.8,26.4,34.4,31.7,1.04,78.8,2,0
San Francisco,WCC,106.8,99.1,68.5,17.6,16.6,50.9,50.0,17.1,19.8,25.2,24.6,33.8,33.6,2.0,77.8,0,0
Akron,MAC,108.7,101.1,69.5,16.8,17.5,52.8,49.0,17.8,16.7,30.2,27.3,34.3,32.1,1.94,75.6,3,0
UC Riverside,BW,104.9,97.3,66.8,19.2,16.8,54.2,45.4,18.3,16.3,26.9,23.6,39.1,32.2,2.0,78.7,2,1
Nebraska,B10,101.1,94.0,72.3,15.3,17.7,47.6,49.3,19.3,18.5,23.2,29.3,33.0,31.3,1.95,78.3,1,1
Winthrop,BSth,104.8,97.6,73.9,14.7,18.0,52.5,50.0,19.6,22.6,35.5,21.6,35.3,33.3,1.96,76.7,0,0
UNC Greensboro,SC,103.5,96.4,68.6,16.6,17.2,48.0,48.0,16.1,21.1,33.3,25.9,29.2,32.6,1.72,77.1,0,0
UC Irvine,BW,102.0,95.0,67.5,18.0,17.2,47.6,46.3,19.5,18.6,33.2,24.7,32.8,34.3,0.98,77.4,4,1
Yale,Ivy,108.1,101.3,68.2,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Tulsa,Amer,102.7,95.9,65.6,17.6,18.2,48.9,48.0,20.2,22.5,26.0,33.2,28.9,34.8,2.29,77.2,1,0
Bowling Green,MAC,108.6,101.7,70.6,16.0,16.9,48.8,51.5,14.1,19.4,30.1,29.6,33.1,33.9,1.8,76.2,4,1
Massachusetts,A10,105.5,99.1,72.6,16.5,16.3,48.5,51.2,16.4,20.3,24.7,23.3,31.9,33.2,1.04,77.0,3,0
Eastern Washington,BSky,110.4,104.0,73.2,15.5,17.7,54.8,48.9,16.4,16.4,24.0,26.1,37.5,34.3,1.62,77.2,5,1
UAB,CUSA,102.0,95.6,68.0,17.0,17.8,49.0,46.5,15.2,23.2,27.9,25.8,30.1,31.2,2.3,76.9,3,0
South Dakota St.,Sum,110.5,104.3,71.7,15.9,17.4,56.5,50.5,17.3,15.2,22.7,21.3,40.8,34.2,1.58,77.3,0,0
Indiana St.,MVC,104.0,98.0,67.7,17.7,17.8,49.3,51.8,18.5,21.9,25.4,28.0,33.8,33.1,1.76,76.7,0,0
Pepperdine,WCC,107.9,102.0,71.2,15.4,17.9,50.8,50.6,18.0,17.7,23.4,27.9,33.3,28.2,1.92,76.8,0,0
Pacific,WCC,103.2,97.4,67.1,18.3,17.2,47.4,51.0,16.5,18.6,27.4,24.3,29.9,34.9,2.21,76.9,0,0
Duquesne,A10,103.0,97.3,68.8,17.6,17.7,48.2,47.2,19.2,19.6,30.9,29.9,30.0,28.5,1.67,76.2,0,0
Vermont,AE,106.0,100.4,67.2,17.8,17.7,53.6,45.4,18.3,18.5,26.4,23.0,34.8,29.8,2.47,76.4,0,0
Butler,BE,101.0,95.5,64.9,19.4,17.4,47.0,52.3,17.7,19.5,25.9,24.1,32.5,34.5,1.75,76.6,2,1
TCU,B12,107.1,101.9,67.1,18.4,16.9,50.7,50.2,20.2,16.7,28.9,28.2,34.8,32.2,1.14,77.8,2,1
George Mason,A10,101.8,96.7,68.1,16.9,17.6,48.7,49.5,18.1,19.8,30.9,23.1,33.0,34.3,1.57,76.1,0,0
Boston College,ACC,106.4,101.3,71.3,16.7,16.6,50.4,54.7,18.1,18.7,24.1,28.1,33.3,33.8,1.78,76.8,1,1
Wofford,SC,107.1,102.1,66.5,18.0,17.2,55.4,52.0,19.3,18.7,25.7,27.9,36.0,34.5,1.45,75.5,0,0
Texas A&M,SEC,101.5,96.8,64.2,17.8,18.4,47.9,52.3,23.4,23.5,32.0,29.8,30.2,33.3,1.57,77.4,2,1
Weber St.,BSky,108.3,103.8,72.3,15.9,17.7,57.5,49.4,17.1,18.4,22.4,24.6,37.6,35.3,2.02,77.5,5,1
Temple,Amer,102.9,98.5,68.6,17.5,17.8,46.8,47.7,19.9,16.5,26.5,28.2,33.9,34.6,1.56,77.6,1,1
DePaul,BE,98.4,94.1,70.3,16.0,17.8,46.4,47.9,22.7,20.7,32.3,31.1,32.3,31.6,1.84,76.9,1,0
East Tennessee St.,SC,103.0,98.9,65.8,18.0,17.5,50.1,50.7,20.2,20.4,30.9,26.7,34.8,34.2,1.96,77.2,0,0
Grand Canyon,WAC,103.1,99.3,65.6,18.2,17.3,53.0,45.5,21.1,16.6,32.7,22.5,31.4,30.4,2.16,77.4,3,1
Morehead St.,OVC,99.7,96.2,66.0,18.1,17.2,51.6,46.9,23.0,18.3,31.2,25.1,34.2,30.2,1.7,77.3,0,0
Bradley,MVC,103.7,100.4,66.2,17.1,19.0,49.8,50.8,18.9,18.2,28.2,26.7,31.3,38.1,1.47,77.3,0,0
East Carolina,Amer,101.2,98.0,68.3,17.5,17.2,46.0,48.0,19.3,21.1,27.6,28.2,30.5,31.2,2.0,77.7,1,0
South Florida,Amer,101.8,98.8,66.8,18.1,17.3,45.5,50.6,21.2,18.9,35.2,25.9,33.6,32.3,1.88,78.3,1,0
Detroit,Horz,110.3,107.8,67.7,17.9,17.1,54.7,54.3,16.8,18.5,27.7,28.5,39.0,37.3,2.37,77.7,0,0
Tulane,Amer,98.8,96.3,67.6,17.4,17.9,43.8,49.2,17.3,23.1,23.4,29.6,29.7,35.0,1.05,76.4,1,0
Cal St. Bakersfield,BW,105.1,102.7,64.2,19.2,17.4,48.3,50.5,19.2,20.3,38.7,25.7,34.0,35.2,2.67,76.9,0,0
Mercer,SC,107.0,104.9,68.5,17.2,17.1,54.9,51.6,18.5,17.4,25.9,26.5,36.9,33.0,1.89,77.1,0,0
Georgia St.,SB,106.4,104.3,70.4,16.1,18.0,51.8,48.9,17.4,19.9,31.9,33.1,33.7,33.3,1.75,76.4,0,0
Miami FL,ACC,101.2,99.1,68.0,18.4,16.5,46.9,52.5,18.8,18.0,27.5,26.4,29.5,37.0,1.7,78.6,0,0
UTEP,CUSA,102.2,100.2,67.8,17.3,18.0,47.3,49.8,16.1,18.9,23.8,25.4,32.8,34.2,1.88,77.7,3,1
Navy,Pat,104.2,102.3,66.5,18.3,16.8,49.6,51.8,17.6,22.0,31.6,23.3,32.9,33.0,1.65,76.0,4,1
Miami OH,MAC,107.0,105.1,66.2,18.4,16.8,50.6,52.4,16.2,18.3,28.4,28.3,36.2,35.1,1.91,75.0,3,0
Princeton,Ivy,105.0,103.1,66.9,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
VMI,SC,108.2,106.4,70.7,16.6,16.7,54.1,50.0,17.5,13.7,22.9,26.1,37.9,32.7,1.6,76.4,0,0
Ball St.,MAC,102.8,101.1,70.6,16.6,16.7,51.3,48.7,20.3,17.8,26.6,31.1,34.8,30.3,1.93,76.9,3,1
Cleveland St.,Horz,100.6,99.0,66.3,17.7,17.5,50.2,48.9,19.2,20.9,30.6,32.0,31.7,30.4,2.08,76.9,0,0
Chattanooga,SC,104.2,102.7,66.6,18.2,16.8,51.0,51.9,15.8,18.7,22.5,25.2,35.9,34.0,2.03,77.1,0,0
Santa Clara,WCC,98.2,96.7,70.6,15.6,17.8,45.8,45.9,18.4,16.8,22.9,25.0,28.9,30.5,1.94,79.0,0,0
Drexel,CAA,105.2,104.0,64.5,19.1,16.5,53.3,49.9,19.5,17.9,28.7,24.0,34.1,32.0,1.81,77.1,0,0
Wake Forest,ACC,102.2,101.1,67.4,18.8,16.7,49.1,53.9,20.7,18.1,26.3,26.0,34.6,37.9,1.7,77.5,0,0
UMBC,AE,100.7,99.7,68.0,16.5,18.2,50.0,45.7,18.8,18.1,25.4,24.7,33.3,32.0,2.51,75.8,0,0
Jacksonville St.,OVC,106.4,105.4,66.1,18.3,16.8,53.0,48.3,20.1,15.5,32.4,28.0,34.9,33.0,2.17,77.1,0,0
Murray St.,OVC,104.4,103.5,66.7,17.2,18.1,55.2,49.8,19.5,19.8,27.6,26.1,37.0,32.4,1.46,76.8,0,0
North Dakota St.,Sum,101.5,100.5,64.4,19.2,16.7,50.5,49.3,19.2,13.9,27.3,19.9,33.3,33.2,1.46,78.1,2,0
Old Dominion,CUSA,101.3,100.5,67.9,17.8,17.2,48.8,50.7,18.8,19.4,28.9,25.2,29.0,35.5,2.27,76.9,4,1
Iowa St.,B12,101.6,100.8,69.8,17.0,16.9,48.9,51.1,21.2,18.3,23.7,35.2,33.2,32.5,1.87,76.2,0,0
Northern Iowa,MVC,104.0,103.2,69.0,17.4,17.7,50.2,53.3,19.1,16.5,26.2,22.0,32.8,34.8,1.35,76.8,0,0
Stephen F. Austin,Slnd,104.9,104.3,70.2,16.6,16.3,55.8,52.0,23.3,24.0,37.8,27.5,35.0,36.1,2.4,76.8,4,0
Harvard,Ivy,102.9,102.4,68.4,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
UTSA,CUSA,106.9,106.4,71.9,16.5,16.5,49.6,51.5,16.0,18.3,26.5,27.1,33.6,35.4,1.9,76.7,0,0
Northeastern,CAA,99.4,98.9,67.5,18.2,16.6,52.2,48.4,19.9,16.8,18.6,25.9,35.5,31.9,1.14,77.6,0,0
California,P12,103.0,102.6,65.2,18.9,17.3,49.1,53.8,19.2,17.7,24.1,25.0,32.5,38.5,1.97,77.5,0,0
Eastern Kentucky,OVC,102.2,101.7,75.4,15.4,15.9,51.4,51.0,16.9,24.2,27.5,30.2,35.7,33.3,1.28,76.1,0,0
Siena,MAAC,102.0,101.6,66.4,18.9,17.7,51.6,46.0,19.0,17.6,28.5,26.6,34.6,33.6,1.78,76.6,4,1
UNLV,MWC,105.3,105.0,65.9,18.6,17.3,50.5,52.1,19.2,17.7,29.5,25.0,34.3,38.6,1.46,77.5,3,1
South Dakota,Sum,105.8,105.5,69.2,17.4,16.7,52.2,49.5,15.4,15.6,22.4,23.2,37.8,35.8,1.64,76.5,2,1
Southern Utah,BSky,106.7,106.5,70.7,16.9,16.9,52.5,53.6,16.4,16.8,30.7,21.6,33.1,37.4,2.43,76.7,5,1
James Madison,CAA,104.0,103.9,72.1,16.0,17.4,50.8,49.7,16.9,21.0,28.2,28.5,33.9,32.0,1.34,76.2,0,0
Gardner Webb,BSth,105.3,105.3,67.3,17.1,18.1,52.6,48.5,17.5,18.2,26.5,28.0,36.5,33.6,1.13,75.9,0,0
New Mexico St.,WAC,103.3,103.3,65.3,19.6,17.5,48.9,52.0,17.9,16.8,33.4,24.4,31.8,33.2,2.36,76.3,3,0
Hofstra,CAA,106.5,106.6,68.2,17.0,17.8,50.8,51.5,17.7,17.7,29.6,28.3,32.7,33.3,1.69,76.7,0,0
Coastal Carolina,SB,102.0,102.1,71.1,17.0,16.5,50.4,46.7,21.9,17.9,35.5,26.5,35.6,31.7,1.65,76.4,0,0
Texas St.,SB,99.9,100.2,62.8,20.0,17.3,51.9,49.8,20.4,23.3,28.9,26.4,39.5,34.7,2.33,75.8,0,0
Bellarmine,ASun,107.9,108.2,64.9,17.9,18.5,55.5,55.7,17.4,23.3,27.3,27.8,36.5,39.4,2.04,76.8,0,0
Sam Houston St.,Slnd,102.1,102.5,71.2,16.1,16.4,50.2,48.8,20.2,22.1,28.9,34.7,35.4,30.7,1.84,75.1,4,0
Washington,P12,101.5,102.0,70.9,16.5,17.5,48.3,50.4,19.3,17.1,23.1,35.1,32.9,33.9,1.91,77.8,0,0
Oral Roberts,Sum,109.2,110.0,71.2,16.0,17.1,53.0,52.1,15.9,18.0,24.4,32.8,39.0,37.1,1.57,76.7,3,1
Kansas St.,B12,99.6,100.7,65.7,18.8,17.4,47.0,53.6,22.8,18.8,30.3,27.5,29.5,37.2,1.01,76.9,2,0
Bryant,NEC,102.8,104.2,74.3,15.4,15.8,53.4,46.8,21.3,17.6,29.5,30.2,38.3,28.5,1.65,75.9,4,1
Northern Kentucky,Horz,105.5,107.4,65.5,18.1,17.8,51.2,51.3,18.8,19.5,34.1,33.3,31.2,35.0,1.27,75.7,0,0
Valparaiso,MVC,97.5,99.5,67.3,17.6,18.3,47.9,50.4,18.3,17.8,20.6,26.6,30.2,33.3,1.45,77.0,0,0
Wyoming,MWC,108.3,110.4,69.7,17.2,16.9,52.7,53.0,16.1,18.7,23.5,29.0,34.8,32.8,1.02,77.8,2,1
