teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
Pittsburgh,ACC,109.2,98.0,68.9,17.2,17.3,48.6,49.8,17.8,18.3,34.3,27.1,32.4,31.6,1.28,77.6,1,0
Rhode Island,A10,105.2,94.0,69.0,16.9,17.0,49.0,46.3,20.4,17.6,29.6,26.2,31.5,31.2,1.91,76.4,1,1
Utah,P12,109.9,98.8,67.1,17.9,17.7,51.1,50.5,18.5,20.3,25.2,29.8,32.6,35.4,1.36,77.7,2,0
Western Kentucky,CUSA,108.7,98.2,68.0,17.5,16.2,51.5,49.9,20.4,19.5,31.7,23.3,35.0,36.4,2.17,76.3,5,1
Marquette,BE,108.7,98.3,67.0,18.3,17.0,50.7,47.9,20.8,15.6,30.5,27.9,33.3,36.1,1.76,78.0,2,1
Georgia,SEC,109.4,99.7,72.8,15.6,16.5,50.9,52.4,21.8,22.2,33.9,32.8,31.4,33.6,1.85,75.8,2,0
Missouri St.,MVC,107.9,98.3,68.8,17.5,17.3,54.0,47.1,18.3,15.1,23.3,22.1,33.8,32.6,1.66,77.5,5,1
Kent St.,MAC,108.4,98.9,70.4,17.4,16.7,51.9,48.1,19.1,17.2,35.0,28.7,34.8,34.1,2.15,77.4,4,1
Furman,SC,110.2,100.8,68.2,16.3,17.3,56.4,50.8,18.5,21.5,28.1,28.4,34.7,34.0,1.91,76.6,4,1
Louisiana Tech,CUSA,103.6,94.4,69.2,16.7,17.0,49.9,46.1,18.2,18.9,26.5,23.7,33.2,29.9,2.11,76.2,4,1
Buffalo,MAC,107.7,98.5,73.6,14.6,17.3,50.7,46.2,18.0,18.4,36.3,27.4,33.2,28.2,2.25,76.9,3,0
Georgetown,BE,106.9,97.8,69.8,16.4,16.9,50.2,48.8,22.4,15.4,32.5,26.0,36.8,34.1,2.14,78.1,3,1
Akron,MAC,109.8,100.9,69.1,17.1,17.4,54.2,48.3,18.1,17.3,29.2,26.7,35.4,31.1,1.94,75.6,4,1
Abilene Christian,Slnd,102.0,93.3,69.2,16.8,16.6,51.9,44.2,19.0,28.6,29.8,29.8,35.3,29.1,2.26,75.1,5,1
Nevada,MWC,107.0,98.4,69.6,16.7,17.5,51.0,47.7,18.2,18.1,24.4,23.1,33.9,33.1,1.03,78.2,4,1
Cincinnati,Amer,105.0,96.4,70.0,16.8,17.0,48.3,48.8,20.9,19.1,29.4,24.7,28.6,31.6,1.6,77.4,4,1
Washington St.,P12,102.7,94.1,68.1,18.0,16.8,48.5,46.4,21.4,18.7,30.4,25.7,34.6,31.8,1.05,78.8,3,1
UCF,Amer,107.7,99.1,66.9,17.8,17.5,50.1,50.0,21.9,19.8,29.2,32.6,36.7,32.9,1.55,77.7,3,1
South Carolina,SEC,107.2,98.7,74.2,15.3,16.7,48.0,52.6,20.6,22.1,34.6,31.3,31.8,35.5,1.67,77.5,0,0
Arizona St.,P12,109.4,101.0,72.7,16.1,17.1,49.7,52.3,14.8,21.3,20.9,31.2,33.6,36.3,1.89,76.5,2,0
Colgate,Pat,109.6,101.3,72.7,15.5,17.1,56.3,45.1,13.7,17.4,26.6,25.7,37.9,27.5,1.84,76.4,5,1
San Francisco,WCC,106.5,98.4,68.1,17.6,16.5,51.4,49.0,17.7,20.2,25.0,24.4,34.5,32.0,2.01,77.8,1,0
UAB,CUSA,103.6,95.8,67.3,17.2,17.9,49.2,45.5,15.2,23.7,28.4,25.9,29.7,30.0,2.3,76.9,2,0
Vanderbilt,SEC,110.1,102.7,68.8,17.9,16.0,51.2,52.9,20.0,19.3,30.7,27.0,34.9,34.0,1.43,77.1,1,0
Winthrop,BSth,105.1,97.9,73.5,14.7,18.0,52.5,50.0,19.6,22.6,35.5,21.6,35.3,33.3,1.96,76.7,4,1
Liberty,ASun,107.6,100.5,62.5,19.2,17.9,56.1,47.1,15.8,17.4,23.3,23.0,36.5,32.3,1.75,75.8,5,1
Oregon St.,P12,106.6,99.5,65.5,18.7,17.2,46.7,49.3,17.1,18.3,29.3,29.2,33.8,30.2,2.02,78.3,1,0
Ohio,MAC,111.0,104.1,68.8,16.9,16.7,55.5,52.2,17.0,20.7,28.1,26.9,35.2,35.5,1.45,77.0,4,1
Massachusetts,A10,106.5,99.6,72.3,16.5,16.1,48.4,51.0,16.2,21.3,25.6,23.5,32.4,33.0,1.05,76.9,4,1
Duquesne,A10,103.5,96.6,67.7,17.7,17.8,47.6,46.4,18.7,19.4,30.3,28.8,29.0,27.7,1.69,76.2,3,0
Yale,Ivy,108.6,101.8,67.8,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Tulsa,Amer,103.0,96.2,65.2,17.7,18.2,48.8,48.0,20.2,22.7,26.5,32.9,28.3,34.6,2.29,77.2,2,1
Eastern Washington,BSky,111.1,104.4,72.9,15.5,17.7,54.8,48.9,16.4,16.4,24.0,26.1,37.5,34.3,1.62,77.2,5,1
Pepperdine,WCC,106.8,100.5,71.2,15.5,17.6,49.9,50.4,17.5,18.0,23.1,26.5,32.0,28.4,1.93,76.8,3,0
UNC Greensboro,SC,102.8,96.6,68.0,16.7,17.1,47.5,47.8,16.2,21.2,33.0,26.5,28.3,31.8,1.73,77.2,3,1
Loyola Marymount,WCC,106.1,99.9,67.3,18.1,17.0,51.3,49.7,23.3,17.5,31.9,20.6,34.5,33.7,1.85,78.4,4,0
UC Irvine,BW,102.1,96.3,67.3,18.0,17.2,46.5,46.4,20.0,18.5,33.8,25.1,32.7,34.6,0.98,77.4,2,0
Indiana St.,MVC,105.8,100.1,67.5,17.6,17.6,50.3,52.3,19.2,21.9,26.0,28.5,35.5,33.3,1.78,76.7,4,1
UC Riverside,BW,104.0,98.3,66.6,19.3,16.6,54.6,45.0,18.8,15.8,26.7,22.9,39.4,32.7,1.99,78.7,3,0
Nebraska,B10,100.4,94.8,71.3,15.2,18.0,46.0,49.7,18.7,18.7,24.1,28.4,31.8,31.7,1.94,78.3,1,0
Vermont,AE,106.4,100.9,66.8,17.8,17.7,53.6,45.4,18.3,18.5,26.4,23.0,34.8,29.8,2.47,76.4,4,0
DePaul,BE,99.9,94.4,70.4,15.9,17.8,46.9,47.2,22.8,20.4,33.5,30.7,32.1,30.7,1.83,76.9,1,1
Boston College,ACC,105.8,100.5,70.9,16.5,16.7,49.8,54.1,18.8,19.1,24.1,28.3,32.7,33.9,1.8,76.8,1,0
South Dakota St.,Sum,109.7,104.5,71.5,15.8,17.1,55.4,50.4,16.5,14.9,22.6,21.8,40.7,34.1,1.58,77.3,3,0
TCU,B12,107.2,102.1,66.9,18.4,16.8,50.4,50.0,20.4,16.7,29.5,28.3,34.5,32.3,1.16,77.7,2,0
Butler,BE,102.6,97.6,64.6,19.2,17.5,47.6,53.2,17.1,19.6,25.1,23.7,33.7,36.7,1.77,76.5,2,0
Pacific,WCC,104.1,99.2,65.9,18.7,16.9,47.5,52.5,16.8,19.1,28.1,23.4,30.1,37.4,2.26,77.0,2,1
East Tennessee St.,SC,103.2,98.5,65.3,17.9,17.6,50.4,50.6,20.2,20.9,30.6,26.4,35.1,34.2,1.95,77.2,1,0
Texas A&M,SEC,101.7,97.0,63.8,17.8,18.4,47.9,52.3,23.4,23.5,32.0,29.8,30.2,33.3,1.57,77.4,2,1
Bowling Green,MAC,107.8,103.2,70.3,16.1,16.8,48.2,52.0,14.0,19.5,29.5,29.7,32.3,34.2,1.81,76.3,2,1
Wofford,SC,106.8,102.3,66.2,18.0,17.2,54.9,51.9,19.2,18.9,26.0,27.8,35.8,34.6,1.44,75.5,3,1
South Florida,Amer,102.7,98.2,66.6,18.0,17.1,46.0,50.1,21.6,18.7,34.9,25.5,32.9,30.2,1.89,78.3,1,0
Wake Forest,ACC,105.5,101.3,67.2,18.7,16.5,50.8,53.3,20.5,18.2,27.7,26.1,35.6,37.3,1.7,77.5,1,0
Grand Canyon,WAC,104.0,100.0,64.6,18.3,17.2,53.5,45.9,20.2,16.9,31.4,22.3,31.2,31.0,2.15,77.4,4,0
George Mason,A10,102.3,98.6,68.0,17.0,17.5,48.8,49.9,18.8,19.6,30.0,23.5,32.2,35.1,1.58,76.1,3,1
Weber St.,BSky,108.0,104.4,72.1,15.9,17.5,57.3,49.1,17.6,18.9,23.6,25.2,38.6,35.2,2.04,77.5,4,1
Murray St.,OVC,105.0,101.8,66.4,17.3,17.9,55.6,48.9,19.6,20.2,27.4,25.5,36.8,30.9,1.48,76.8,4,1
East Carolina,Amer,101.5,98.4,68.1,17.5,17.2,46.0,48.0,19.3,21.1,27.6,28.2,30.5,31.2,2.0,77.7,1,0
Temple,Amer,102.4,99.3,68.5,17.4,17.7,45.7,48.5,19.9,16.2,26.2,26.6,31.8,34.2,1.57,77.6,0,0
Miami FL,ACC,101.4,98.4,67.8,18.2,16.5,47.2,51.7,19.1,18.3,27.1,26.2,29.1,36.5,1.62,78.7,1,0
Morehead St.,OVC,100.4,97.5,65.4,18.3,17.1,51.8,48.0,23.5,18.7,31.7,25.0,34.0,30.5,1.69,77.3,4,1
Tulane,Amer,100.0,97.4,66.4,17.7,18.1,44.4,48.9,17.0,22.8,24.8,29.1,30.3,35.0,1.05,76.4,2,0
Cal St. Bakersfield,BW,104.2,101.7,63.7,19.3,17.4,46.9,50.0,19.5,20.6,38.6,25.6,33.1,34.8,2.68,76.9,3,0
UNLV,MWC,106.3,103.9,66.0,18.2,17.3,51.3,52.3,19.8,18.1,27.3,25.4,35.1,38.5,1.46,77.5,3,1
Bradley,MVC,103.1,100.8,65.9,17.0,18.9,49.7,50.5,19.3,18.6,28.1,26.8,31.5,38.3,1.53,77.3,1,0
Mercer,SC,108.0,106.0,68.4,17.1,17.0,54.7,51.3,18.3,17.3,26.3,27.2,36.8,32.5,1.92,77.2,3,0
Princeton,Ivy,105.5,103.6,66.5,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Georgia St.,SB,105.2,103.5,69.7,15.8,18.1,51.0,48.7,17.8,20.8,31.0,33.8,31.5,33.1,1.71,76.4,3,1
Old Dominion,CUSA,102.0,100.3,68.0,17.8,17.0,48.2,51.1,19.4,19.1,29.7,25.5,29.0,35.3,2.28,77.0,3,1
Detroit,Horz,109.7,107.9,67.5,17.8,17.1,54.1,54.2,16.6,18.7,27.2,28.9,38.3,37.0,2.38,77.6,0,0
VMI,SC,108.5,107.1,70.2,16.6,16.7,54.1,50.0,17.5,13.7,22.9,26.1,37.9,32.7,1.6,76.4,3,0
Chattanooga,SC,104.7,103.3,66.3,18.2,16.8,50.8,51.5,15.6,18.7,22.1,25.6,35.6,33.6,2.02,77.1,4,0
Siena,MAAC,102.3,100.9,65.8,19.0,17.4,51.0,45.5,18.3,17.6,26.7,25.7,34.4,34.1,1.84,76.4,2,0
North Dakota St.,Sum,102.3,101.2,63.5,19.3,16.7,50.6,49.2,19.1,14.0,27.2,20.1,33.3,33.2,1.46,78.1,2,1
California,P12,104.0,103.0,65.0,18.7,17.2,49.1,53.8,19.2,17.9,24.0,25.3,33.0,39.4,1.99,77.4,1,0
Cleveland St.,Horz,100.7,99.8,66.0,17.7,17.5,50.2,48.9,19.2,20.9,30.6,32.0,31.7,30.4,2.08,76.9,0,0
UMBC,AE,101.1,100.2,67.6,16.5,18.2,50.0,45.7,18.8,18.1,25.4,24.7,33.3,32.0,2.51,75.8,4,1
Navy,Pat,104.1,103.3,65.5,18.4,16.9,49.2,51.9,17.2,20.9,32.2,23.3,32.9,32.2,1.68,76.0,4,1
Texas St.,SB,102.4,101.7,62.3,19.9,17.3,52.3,51.1,19.9,23.7,29.6,27.0,39.6,36.5,2.34,75.7,4,1
UTEP,CUSA,102.2,101.6,67.4,17.2,18.0,47.2,50.4,16.6,18.5,23.8,25.8,33.3,35.0,1.92,77.7,3,1
Santa Clara,WCC,98.4,97.9,70.1,15.6,18.0,45.4,45.1,18.6,16.6,23.2,24.8,28.6,30.6,1.95,79.0,2,1
Harvard,Ivy,103.4,102.9,68.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Iowa St.,B12,101.5,101.0,69.4,17.0,16.8,48.0,51.2,21.2,18.4,23.6,35.4,32.1,32.0,1.85,76.3,0,0
Northeastern,CAA,99.8,99.3,67.2,18.2,16.6,52.2,48.4,19.9,16.8,18.6,25.9,35.5,31.9,1.14,77.6,2,0
Stephen F. Austin,Slnd,105.6,105.2,70.2,16.6,16.2,56.3,53.2,23.9,24.0,38.8,27.1,33.5,37.2,2.4,76.8,4,1
Bellarmine,ASun,107.5,107.1,63.9,18.1,18.3,55.3,54.3,17.6,23.6,27.9,27.6,36.9,38.1,2.03,76.8,5,1
Drexel,CAA,104.4,104.2,64.2,19.0,16.7,52.9,49.3,19.3,18.2,28.3,23.9,33.2,31.1,1.83,77.1,2,0
James Madison,CAA,103.9,103.7,71.7,16.1,17.2,50.3,49.1,17.0,20.9,28.3,28.1,33.3,31.2,1.36,76.3,5,1
Washington,P12,102.6,102.6,70.2,16.6,17.7,48.2,50.3,19.3,17.6,23.6,36.2,33.3,33.8,1.91,77.8,2,1
New Mexico St.,WAC,103.8,103.7,65.5,19.6,17.1,47.6,52.5,16.1,16.5,32.0,24.8,30.0,34.6,2.46,76.3,3,1
Ball St.,MAC,100.8,100.8,70.3,16.7,16.6,49.7,48.4,20.3,17.9,26.2,30.5,33.0,30.4,1.91,76.9,1,0
Sam Houston St.,Slnd,102.2,102.3,70.8,16.0,16.3,50.1,48.8,20.6,22.5,29.9,34.2,36.1,29.9,1.85,75.1,4,1
Hofstra,CAA,107.0,107.2,67.9,17.0,17.8,50.8,51.5,17.7,17.7,29.6,28.3,32.7,33.3,1.69,76.7,2,0
Jacksonville St.,OVC,105.1,105.3,65.9,18.1,16.7,51.8,48.4,20.2,15.8,31.8,27.9,33.5,32.5,2.16,77.2,4,1
Gardner Webb,BSth,106.1,106.4,67.0,17.0,18.1,52.7,48.7,17.5,18.2,26.0,27.9,36.7,34.1,1.14,75.9,2,1
Coastal Carolina,SB,103.9,104.2,70.3,17.1,16.6,51.3,47.8,22.4,18.2,36.5,27.9,37.1,33.3,1.68,76.5,2,0
Miami OH,MAC,107.2,107.6,66.0,18.5,16.8,50.3,53.3,16.3,18.1,28.1,29.6,34.9,35.9,1.92,75.0,1,1
Oral Roberts,Sum,109.5,110.1,71.1,16.0,17.0,52.9,51.9,16.1,18.0,24.8,32.5,39.0,35.8,1.58,76.6,2,0
South Dakota,Sum,106.2,106.8,68.4,17.5,16.6,52.2,49.6,15.7,15.3,22.8,22.9,38.0,36.0,1.64,76.5,2,1
Northern Iowa,MVC,104.5,105.2,68.6,17.3,17.8,49.9,53.5,19.4,15.6,26.6,22.0,33.0,36.0,1.35,76.8,2,0
UTSA,CUSA,106.9,107.7,71.2,16.6,16.6,49.0,52.2,15.6,18.7,26.7,27.6,32.7,35.4,1.91,76.7,4,1
Southern Utah,BSky,105.9,106.8,69.6,17.1,16.7,51.4,53.3,16.5,16.6,30.4,21.5,33.0,36.2,2.44,76.8,5,1
Rice,CUSA,106.0,106.9,69.9,16.9,16.8,53.6,51.9,20.2,17.6,28.2,26.7,37.0,35.4,1.33,77.5,2,0
Eastern Kentucky,OVC,101.5,102.9,75.2,15.3,16.1,50.9,51.6,17.0,24.7,28.1,30.9,35.1,33.9,1.3,76.1,3,0
Army,Pat,100.3,101.9,68.7,16.7,16.7,52.4,51.6,18.1,19.9,23.8,26.0,34.0,34.6,1.97,75.1,2,1
Illinois St.,MVC,101.8,103.5,68.8,16.6,18.3,50.6,51.7,18.6,16.6,24.1,26.6,35.9,32.0,1.03,77.1,2,1
Kansas St.,B12,101.2,103.2,65.2,18.8,17.4,47.7,54.4,22.6,18.7,30.0,27.5,30.2,38.2,1.02,76.9,1,1
Saint Peter's,MAAC,92.5,94.5,67.1,17.8,17.1,45.6,44.0,21.4,22.4,29.1,28.5,32.9,33.3,1.28,76.0,3,0
