teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
Florida,SEC,113.4,94.4,70.4,16.1,17.2,54.1,48.1,19.7,21.8,32.6,31.6,37.8,34.6,1.51,77.3,4,1
Connecticut,BE,111.0,92.2,64.3,19.2,17.3,49.0,46.8,18.9,21.0,38.2,29.0,36.0,30.7,1.98,77.8,3,1
UCLA,P12,116.0,97.2,64.3,18.5,17.9,52.3,49.5,16.8,18.1,33.6,24.3,38.4,31.7,1.52,77.5,4,0
Rutgers,B10,110.2,91.5,68.6,16.9,17.5,51.4,48.1,15.3,19.2,29.4,28.2,34.8,32.6,1.96,77.9,2,1
Purdue,B10,110.8,92.3,67.0,18.4,17.3,51.2,48.8,19.6,16.8,32.2,23.8,34.5,31.8,1.07,78.4,4,0
Oregon,P12,111.8,93.5,69.7,16.2,17.3,53.1,47.8,17.0,21.2,27.9,24.0,34.7,29.4,2.24,77.4,3,0
Minnesota,B10,111.0,92.7,70.9,16.1,16.9,46.9,47.3,15.0,18.6,28.5,31.2,29.5,32.3,1.89,78.0,2,0
Oklahoma St.,B12,110.7,92.5,71.1,15.8,17.5,52.0,47.2,20.4,19.1,33.1,29.0,33.0,33.1,1.13,77.6,3,1
North Carolina,ACC,110.7,92.5,70.7,15.9,17.6,47.7,49.7,20.7,19.3,40.9,25.0,30.5,35.8,1.11,78.8,4,1
Arkansas,SEC,111.7,93.5,72.9,15.6,16.0,51.9,47.2,17.0,19.7,34.0,24.5,34.6,30.3,1.57,77.9,3,1
Missouri,SEC,110.3,92.5,69.8,16.6,17.0,50.1,44.8,19.4,17.8,30.4,30.0,28.6,28.6,2.5,77.6,3,0
Arizona,P12,113.5,95.7,69.7,16.2,17.7,51.5,47.8,17.6,19.1,35.0,23.3,37.9,32.5,1.31,78.7,3,0
Duke,ACC,111.9,94.3,69.7,16.4,17.0,51.1,52.3,19.3,20.0,32.3,23.6,33.1,36.9,0.87,76.9,2,1
LSU,SEC,118.1,100.5,70.8,16.1,16.8,54.0,48.8,17.3,20.0,32.6,31.7,34.0,30.4,1.07,77.6,3,1
Louisville,ACC,110.5,93.6,66.3,17.5,18.7,50.8,47.6,18.4,18.0,30.0,25.5,31.5,31.0,1.0,77.4,2,0
Virginia Tech,ACC,109.9,93.0,66.6,17.8,17.8,51.6,47.8,17.6,18.1,30.1,23.9,33.8,31.8,1.62,76.3,4,1
Penn St.,B10,113.6,96.8,69.9,16.5,17.6,50.2,53.2,16.9,20.3,34.2,28.3,36.8,31.6,2.2,76.1,2,0
Stanford,P12,106.9,90.2,70.8,16.6,17.0,50.5,46.2,21.2,20.8,28.5,29.0,31.5,33.7,1.33,78.8,3,1
Saint Louis,A10,110.9,94.2,69.4,15.8,17.6,56.6,48.2,17.4,23.1,34.8,21.8,39.5,34.6,1.88,76.2,3,0
Maryland,B10,112.2,95.8,66.3,17.8,18.5,52.7,50.5,16.1,16.4,23.0,25.0,35.1,36.0,1.84,78.3,3,0
Syracuse,ACC,112.2,95.8,70.3,15.5,17.4,51.0,46.8,16.2,20.7,28.2,31.5,31.4,29.9,1.54,77.9,2,0
Seton Hall,BE,114.0,97.6,67.8,17.2,17.6,53.0,50.8,19.1,17.8,28.1,28.2,33.7,37.9,2.36,79.2,2,0
BYU,WCC,109.1,93.6,68.8,16.9,16.4,52.6,45.4,19.7,16.5,28.7,24.2,32.8,31.6,2.03,78.0,4,0
Clemson,ACC,106.5,90.9,66.0,17.5,18.4,48.6,49.4,19.4,23.7,27.3,27.9,31.0,35.5,1.78,77.0,2,1
Utah St.,MWC,105.5,90.0,70.2,16.6,17.3,50.6,45.7,20.2,21.2,35.4,20.1,34.7,33.8,1.48,78.2,3,1
Xavier,BE,111.1,95.8,68.8,16.2,17.4,54.2,46.0,16.9,17.3,27.8,26.9,35.4,33.3,1.94,77.2,3,1
SMU,Amer,112.8,97.5,69.1,16.0,17.5,53.3,47.5,18.4,20.1,30.3,28.0,36.0,35.4,2.15,77.4,3,1
St. Bonaventure,A10,108.8,93.8,66.7,17.7,17.9,47.1,45.0,17.7,21.3,35.0,28.8,30.0,27.8,1.93,77.3,5,1
Drake,MVC,110.9,95.9,67.6,17.1,17.8,57.2,44.5,16.8,21.1,34.6,23.3,41.5,28.4,2.05,76.2,5,1
Kentucky,SEC,105.5,90.7,66.9,17.5,17.3,45.7,45.8,21.4,17.4,34.7,30.5,29.0,30.2,0.94,78.9,1,0
Richmond,A10,113.2,98.4,69.7,16.3,17.7,54.6,53.0,15.1,22.3,20.8,28.4,34.9,33.2,2.46,76.2,3,1
Auburn,SEC,111.1,96.4,72.5,16.2,16.0,53.1,48.2,22.3,19.6,33.9,30.0,33.5,30.0,0.77,78.7,4,1
Memphis,Amer,103.5,88.9,71.0,16.1,17.2,49.6,44.2,21.4,21.9,33.2,24.5,35.1,28.3,1.11,77.8,3,0
Boise St.,MWC,110.5,96.2,69.7,16.0,17.7,53.6,46.9,15.7,21.5,30.6,21.3,34.1,30.5,2.05,78.2,4,1
Georgia Tech,ACC,111.5,97.2,67.0,17.8,16.8,54.5,52.3,15.9,21.8,23.6,27.7,37.9,37.6,2.61,76.0,3,0
Michigan St.,B10,108.9,94.7,69.8,16.3,17.4,49.9,47.7,19.9,16.5,30.9,25.6,33.7,32.5,1.7,77.9,2,0
Providence,BE,110.5,96.4,66.8,18.1,17.4,49.3,49.9,16.9,17.6,30.5,29.0,32.1,31.2,1.86,78.1,2,1
VCU,A10,104.5,90.5,71.4,15.5,17.3,52.1,44.9,21.4,25.2,28.9,31.3,34.3,30.3,1.27,77.2,3,1
Mississippi,SEC,105.3,91.5,66.6,17.5,17.0,49.1,47.7,19.4,24.6,32.5,26.3,28.3,35.5,1.98,77.2,2,0
Davidson,A10,113.5,100.0,63.7,19.1,18.2,55.9,49.4,17.5,15.2,29.3,18.8,35.8,32.4,1.76,78.4,4,1
Rhode Island,A10,106.2,93.0,70.1,16.8,16.8,51.1,45.8,21.3,18.2,29.2,26.1,33.6,31.4,1.93,76.4,3,1
Toledo,MAC,115.6,102.8,67.6,17.4,17.2,54.2,48.9,16.4,18.6,32.3,31.3,39.3,29.1,1.74,76.7,4,1
Colorado St.,MWC,108.8,96.1,70.7,16.4,17.3,56.3,47.8,20.0,20.0,20.9,26.0,39.2,29.9,1.19,75.8,3,0
Marquette,BE,109.6,97.2,67.4,18.0,17.1,51.2,46.6,20.3,15.3,31.4,28.1,35.1,34.6,1.7,78.1,2,0
Pittsburgh,ACC,106.9,94.7,69.8,16.6,16.8,48.8,46.5,18.6,19.2,35.1,28.0,32.2,28.2,1.23,77.7,3,0
N.C. State,ACC,109.3,97.2,69.9,16.4,17.4,53.2,52.0,17.8,24.3,28.4,32.3,37.1,35.3,1.77,77.0,1,1
Wright St.,Horz,107.0,95.0,71.7,16.1,16.9,54.8,43.2,18.6,16.8,34.1,26.0,35.0,29.0,1.32,77.4,4,1
Northwestern,B10,108.8,97.0,69.7,15.8,18.0,52.4,51.2,14.7,16.2,18.9,26.0,36.4,34.9,1.51,77.8,0,0
South Carolina,SEC,107.6,96.0,73.5,15.5,17.1,48.5,50.4,20.8,22.5,37.3,31.4,32.7,32.3,1.64,77.5,2,1
Utah,P12,108.3,97.2,67.6,17.6,17.6,50.5,49.2,17.7,21.1,26.3,29.8,31.6,34.5,1.38,77.4,2,0
Saint Mary's,WCC,104.9,94.0,63.4,20.2,16.2,49.9,46.9,16.6,17.9,27.3,21.1,32.7,35.0,1.57,77.7,2,1
Marshall,CUSA,107.4,96.5,72.5,14.6,17.5,52.5,48.9,16.8,21.3,25.7,28.0,32.7,35.6,1.93,77.2,3,1
St. John's,BE,109.8,99.1,74.1,14.6,17.2,50.6,54.2,16.7,23.4,28.9,30.0,34.3,36.9,1.49,77.0,4,1
Mississippi St.,SEC,108.3,97.7,65.8,18.4,17.5,49.8,48.1,20.4,18.0,37.4,25.3,36.0,34.8,1.28,78.9,1,0
San Francisco,WCC,107.3,96.7,68.9,17.6,16.6,52.7,46.6,17.9,20.0,26.0,24.4,36.4,28.7,2.07,77.8,2,0
Wichita St.,Amer,108.4,97.8,68.5,17.3,17.3,44.9,47.1,15.5,17.5,30.7,34.2,30.3,31.9,1.85,76.4,3,0
Arizona St.,P12,108.5,98.1,73.7,15.8,16.9,49.8,51.9,14.8,22.0,20.2,30.5,31.9,35.6,1.77,76.7,1,1
Dayton,A10,107.6,97.3,65.6,19.1,17.5,55.5,48.5,21.8,19.1,22.3,29.0,37.0,31.4,1.99,77.8,4,1
Western Kentucky,CUSA,108.7,98.8,68.5,17.6,16.1,50.1,49.8,20.3,19.0,32.0,22.3,33.1,36.3,2.16,76.3,4,1
Notre Dame,ACC,111.4,101.5,67.6,17.7,18.3,52.8,51.1,16.4,12.9,19.7,27.5,37.2,35.6,2.11,78.7,2,0
Cincinnati,Amer,105.4,95.8,71.6,16.4,16.8,48.1,50.1,20.8,18.7,28.6,24.4,28.2,30.8,1.65,77.5,1,0
UC Santa Barbara,BW,106.9,97.3,66.6,17.2,17.7,54.0,46.0,15.5,22.1,27.0,24.3,35.8,31.0,2.31,77.4,5,1
Butler,BE,104.2,95.5,65.3,19.6,17.2,48.4,52.6,17.4,17.7,24.5,21.1,34.6,36.2,1.59,76.5,2,0
Furman,SC,110.5,101.9,68.8,15.9,17.1,57.3,52.0,18.1,22.3,28.5,31.6,35.5,35.2,1.94,76.5,3,0
Tulsa,Amer,103.1,94.6,66.0,17.4,18.0,48.6,46.6,20.2,22.4,26.1,34.8,28.4,32.7,2.25,77.2,2,0
UAB,CUSA,105.7,97.5,68.1,17.1,17.7,50.2,44.9,14.2,25.1,29.4,26.6,29.9,30.3,2.27,76.8,4,1
North Texas,CUSA,104.1,96.1,65.3,17.7,17.4,55.5,45.8,20.1,21.3,26.0,26.2,38.8,32.0,2.35,76.9,4,1
Belmont,OVC,110.7,102.8,71.6,16.0,17.0,58.5,49.5,16.6,21.4,24.4,27.1,36.3,35.3,1.35,76.9,5,1
TCU,B12,105.0,97.3,67.5,18.3,16.9,51.1,48.9,21.4,17.2,28.5,28.1,34.7,30.3,1.13,77.7,1,0
South Dakota St.,Sum,112.2,104.8,70.5,16.2,17.3,56.8,48.7,16.4,14.6,21.6,23.9,42.9,32.0,1.54,77.2,5,1
Boston College,ACC,107.8,100.4,70.9,16.6,16.7,51.6,54.3,19.5,18.8,25.5,28.2,34.5,34.2,1.81,76.7,1,0
UCF,Amer,104.2,96.9,66.5,17.6,17.9,47.1,49.6,20.6,19.8,28.8,32.6,34.9,31.7,1.46,77.6,1,1
Louisiana Tech,CUSA,102.5,95.4,70.3,16.4,16.7,49.8,45.7,17.9,18.4,27.3,23.1,33.8,30.3,2.13,76.2,4,1
Georgia,SEC,106.4,99.6,73.5,15.4,16.5,50.1,51.4,22.0,22.6,35.9,34.1,30.4,32.6,1.92,76.0,2,0
Kent St.,MAC,108.1,101.3,72.2,17.3,16.3,53.8,48.8,19.2,16.8,36.3,28.3,36.0,33.3,2.26,77.2,4,1
Vermont,AE,104.8,98.0,67.7,17.6,17.8,53.9,45.4,19.4,20.7,28.9,21.9,34.2,29.4,2.4,76.3,0,0
Yale,Ivy,107.8,101.0,68.7,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Abilene Christian,Slnd,99.2,92.4,69.2,17.2,16.2,50.1,43.3,19.6,29.4,28.4,31.2,34.3,24.9,2.22,75.1,4,1
South Florida,Amer,102.2,95.5,67.4,17.8,17.1,46.8,48.3,21.9,19.5,35.0,24.8,34.2,28.3,1.9,78.3,2,1
DePaul,BE,102.0,95.4,72.9,15.3,17.9,48.2,48.4,22.4,20.9,31.9,29.1,32.2,29.5,1.91,76.8,2,0
Colgate,Pat,109.0,102.4,71.6,15.2,17.2,60.1,44.1,13.0,17.3,25.6,24.7,42.9,23.9,1.82,76.5,4,1
Liberty,ASun,106.5,100.1,63.8,19.0,17.7,55.8,46.8,15.7,17.6,22.4,23.6,36.2,31.9,1.76,75.8,4,1
Duquesne,A10,103.2,96.8,68.7,17.5,18.0,47.7,46.0,20.0,19.6,30.8,30.8,30.6,27.6,1.76,76.2,2,1
Massachusetts,A10,106.6,100.4,73.2,16.4,16.0,48.7,52.5,15.8,21.1,24.9,23.1,32.9,36.0,1.03,76.8,3,0
Georgetown,BE,104.7,98.6,69.7,16.2,16.7,49.0,47.5,21.7,13.7,30.3,25.7,35.4,33.0,2.2,78.0,0,0
Iowa St.,B12,105.1,99.0,69.6,16.7,16.9,51.7,50.9,21.8,20.5,22.1,34.4,32.9,28.9,1.85,76.5,1,0
UC Irvine,BW,101.2,95.2,67.6,18.3,16.5,46.7,46.2,20.5,19.3,33.5,23.2,32.0,31.0,0.98,77.5,5,1
Miami FL,ACC,102.7,96.8,68.7,18.1,16.3,47.3,50.7,20.0,19.0,27.9,26.2,26.9,36.9,1.47,78.6,1,0
Buffalo,MAC,106.0,100.2,74.5,14.5,17.1,50.9,46.6,18.2,17.6,34.7,29.0,33.6,27.2,2.34,76.8,2,0
UNC Greensboro,SC,103.4,97.8,68.4,16.8,16.7,47.7,47.2,17.7,21.2,36.1,25.9,28.7,31.4,1.73,77.3,5,1
Ohio,MAC,109.7,104.3,69.5,16.9,16.9,55.1,52.6,16.7,20.7,28.2,27.7,36.0,35.5,1.44,77.0,4,1
Wake Forest,ACC,105.2,99.8,69.5,18.4,16.1,52.2,52.8,22.0,21.4,28.4,26.2,35.3,34.3,1.74,77.5,1,0
Loyola Marymount,WCC,102.4,97.2,68.1,17.7,17.1,49.7,47.9,24.0,18.5,32.8,20.3,31.8,34.4,1.8,78.3,2,1
Missouri St.,MVC,106.0,100.8,71.5,16.6,16.8,55.1,46.3,18.2,14.2,23.0,23.9,33.5,33.2,1.62,77.5,3,0
Winthrop,BSth,104.5,99.5,75.0,14.4,17.7,53.0,50.7,19.3,23.5,35.3,21.6,35.2,33.7,1.98,76.7,4,0
Akron,MAC,105.5,100.5,69.4,17.2,17.3,53.7,47.4,19.3,15.7,28.9,24.7,33.7,29.7,1.93,75.6,5,1
UNLV,MWC,105.7,101.0,68.4,17.6,16.8,50.5,51.4,19.5,19.9,25.6,27.7,35.0,37.6,1.58,77.4,4,0
Bradley,MVC,102.0,97.4,67.4,16.9,18.7,49.6,47.7,19.9,18.1,30.5,26.9,31.5,36.3,1.6,77.3,1,0
Nevada,MWC,104.4,99.8,70.4,16.8,17.4,49.4,47.7,19.1,17.8,26.3,23.9,32.8,32.6,1.04,78.2,2,0
Nebraska,B10,103.9,99.2,72.4,14.7,17.8,47.2,51.0,17.8,19.5,26.4,29.1,31.5,33.2,2.0,78.2,0,0
Texas A&M,SEC,100.9,96.4,64.7,17.9,18.3,48.0,52.4,24.0,23.9,32.1,30.1,29.6,33.8,1.56,77.4,1,0
Oregon St.,P12,106.8,102.6,64.9,18.6,17.1,46.5,50.4,16.2,17.5,30.1,30.0,34.3,31.4,1.99,78.3,3,0
New Mexico St.,WAC,103.1,99.0,67.5,19.0,15.7,36.5,47.4,18.8,14.5,30.6,21.1,22.2,28.9,2.38,76.4,3,0
Pepperdine,WCC,104.7,100.8,71.4,15.7,17.5,48.5,50.1,17.9,18.4,22.7,28.8,30.5,29.1,1.93,76.7,3,1
Wofford,SC,106.2,102.4,66.3,17.9,17.2,54.6,51.2,19.9,18.1,29.3,29.6,36.2,34.1,1.52,75.6,4,0
Grand Canyon,WAC,104.4,100.6,65.4,18.0,17.0,54.7,46.1,21.1,16.9,31.8,21.2,31.5,32.4,2.12,77.4,5,1
Georgia St.,SB,105.0,101.3,70.1,15.3,18.1,50.7,48.3,17.3,20.5,29.0,35.5,32.3,33.6,1.62,76.4,2,0
Pacific,WCC,101.5,98.0,67.2,18.9,16.3,43.5,50.4,17.0,19.4,29.4,24.9,28.2,34.7,2.26,77.0,3,0
Temple,Amer,101.2,97.8,69.3,17.6,17.3,45.7,47.6,19.7,16.2,26.8,26.1,33.5,36.2,1.61,77.5,3,1
Bowling Green,MAC,107.1,103.8,70.7,16.1,16.7,48.8,51.5,14.7,19.2,30.2,30.2,33.6,35.1,1.81,76.3,1,0
UC Riverside,BW,99.9,96.6,66.5,19.5,16.8,52.9,42.2,19.0,16.1,28.7,24.3,37.5,28.8,2.0,78.7,3,1
Washington,P12,104.9,101.7,70.7,16.6,17.7,47.8,49.8,18.9,16.8,25.7,38.1,32.4,33.3,1.93,77.9,2,1
Washington St.,P12,98.8,95.6,68.5,17.6,16.9,47.9,44.9,21.3,17.9,28.1,27.0,34.2,30.7,1.1,78.7,0,0
California,P12,104.0,101.4,65.9,18.5,17.1,51.4,53.0,19.5,18.5,22.8,26.0,34.1,39.8,2.03,77.3,1,0
Eastern Washington,BSky,104.8,102.4,72.6,15.3,17.6,50.5,50.2,16.6,16.2,21.6,26.5,32.7,33.8,1.81,77.2,3,1
East Tennessee St.,SC,99.9,97.6,67.5,17.6,16.9,49.3,47.8,22.9,20.9,30.7,27.4,32.7,32.9,1.9,77.0,4,1
Indiana St.,MVC,102.5,100.2,68.5,17.2,17.3,48.8,52.7,20.4,22.1,25.1,28.5,34.7,33.0,1.84,76.7,4,1
Vanderbilt,SEC,105.9,103.6,69.6,17.6,16.7,50.6,53.3,20.0,17.8,31.3,26.1,33.9,34.3,1.35,77.1,0,0
Siena,MAAC,102.8,100.7,67.0,19.3,16.5,52.4,45.4,18.5,16.7,26.9,27.0,37.0,35.6,1.78,76.4,4,1
George Mason,A10,100.3,98.4,67.5,17.2,17.5,48.8,48.9,19.6,19.0,30.6,24.9,31.4,34.9,1.62,76.1,3,1
Ball St.,MAC,103.2,101.4,70.6,16.8,16.9,50.8,48.3,18.9,19.0,26.6,31.7,34.9,30.4,1.95,76.9,2,0
Santa Clara,WCC,97.6,95.7,70.4,15.3,18.4,44.5,43.8,18.5,17.0,23.0,24.9,28.0,30.6,1.98,79.1,3,1
Princeton,Ivy,104.7,102.9,67.4,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
East Carolina,Amer,99.8,98.1,68.4,17.5,17.3,46.3,47.7,19.8,21.1,27.6,26.7,31.4,31.6,1.97,77.7,1,0
Northern Iowa,MVC,105.4,103.9,70.3,17.1,17.4,49.9,54.3,19.4,14.9,24.3,21.3,34.2,36.1,1.41,76.6,2,1
North Dakota St.,Sum,102.8,101.4,64.8,19.2,16.6,50.4,48.7,19.4,13.9,27.3,19.8,34.4,31.7,1.45,78.1,4,1
Old Dominion,CUSA,101.2,99.9,67.2,17.6,17.4,47.5,52.1,19.0,20.5,28.6,26.6,30.2,36.1,2.33,76.8,4,1
Cal St. Bakersfield,BW,101.3,99.9,65.6,19.0,16.9,45.8,48.3,19.6,20.8,39.3,25.6,32.2,32.5,2.71,77.0,3,0
Coastal Carolina,SB,104.9,103.6,71.9,16.9,16.4,53.3,47.9,21.8,18.7,35.5,28.1,39.7,34.0,1.64,76.6,4,1
Northeastern,CAA,99.6,98.7,68.0,18.1,16.4,52.7,48.4,20.3,17.1,18.1,24.0,35.8,30.8,1.12,77.6,4,0
Texas St.,SB,100.3,99.5,64.0,19.4,17.2,52.4,49.9,21.1,23.5,27.6,27.1,39.2,33.8,2.38,75.7,4,0
Murray St.,OVC,102.6,101.8,67.5,16.8,18.1,53.8,47.9,21.6,20.1,29.3,28.4,33.0,28.9,1.55,76.8,3,1
Drexel,CAA,103.7,102.9,65.1,19.0,16.5,51.6,49.4,18.3,19.4,29.4,20.8,31.5,29.1,1.79,77.3,2,1
Mercer,SC,106.4,105.9,70.6,16.6,16.7,55.4,49.9,17.9,16.0,28.1,28.1,36.2,33.5,1.96,77.4,3,0
South Dakota,Sum,103.6,103.1,68.2,17.7,17.1,51.3,47.0,15.4,16.3,21.2,23.4,37.8,32.5,1.67,76.5,5,1
Harvard,Ivy,102.6,102.1,68.9,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Monmouth,MAAC,103.1,102.8,75.6,14.6,17.3,51.4,47.1,17.7,20.5,25.7,26.9,40.6,30.5,2.03,75.9,5,1
Stephen F. Austin,Slnd,102.3,102.3,71.3,16.4,16.0,56.7,52.7,25.3,25.2,34.9,28.5,33.1,36.5,2.42,76.7,4,0
Eastern Kentucky,OVC,99.5,99.6,76.3,15.1,15.9,49.8,48.0,17.0,26.2,29.7,31.1,32.7,29.1,1.31,75.8,5,1
Miami OH,MAC,105.1,105.2,66.5,18.4,16.7,51.8,51.7,15.9,19.5,26.5,30.4,38.0,33.9,1.96,75.1,3,0
Charlotte,CUSA,98.0,98.6,63.5,18.9,18.0,50.7,47.5,21.2,20.4,21.8,25.2,33.2,29.1,1.82,77.5,3,1
Saint Peter's,MAAC,95.3,96.0,67.6,17.6,16.9,47.1,45.2,21.8,21.8,29.4,30.0,36.0,35.1,1.28,76.0,2,1
Louisiana,SB,98.6,99.3,71.5,16.1,17.1,49.6,46.9,20.8,18.4,29.4,27.4,33.2,32.0,1.75,77.7,4,1
Little Rock,SB,103.5,104.3,67.9,17.0,17.2,52.1,50.5,22.8,20.7,32.6,29.4,32.3,33.8,1.94,77.9,2,1
Montana,BSky,98.6,99.6,65.4,18.8,17.6,47.4,47.2,19.4,17.9,23.2,32.2,36.4,31.2,1.06,77.2,3,0
Cleveland St.,Horz,98.0,99.1,66.5,17.9,17.1,48.5,46.6,20.1,21.1,30.5,33.2,31.9,28.6,1.98,76.9,3,1
Navy,Pat,103.2,104.2,66.4,18.5,16.8,49.6,53.1,17.2,20.6,31.8,24.1,33.3,33.1,1.66,75.9,4,0
Hofstra,CAA,102.7,103.8,68.5,16.8,17.9,49.0,49.7,18.4,18.1,28.2,28.5,30.7,31.8,1.74,76.7,3,1
Morehead St.,OVC,97.4,98.6,66.2,18.3,16.6,50.3,47.5,23.8,19.0,29.9,25.3,32.0,29.6,1.69,77.3,5,1
La Salle,A10,100.3,101.6,68.8,16.8,17.4,50.8,51.0,21.2,20.4,24.1,29.0,35.8,30.7,1.36,76.6,2,0
Kansas St.,B12,101.1,102.7,65.8,18.4,17.5,48.3,56.0,23.3,19.0,31.2,28.4,30.5,38.7,1.07,76.9,0,0
UTEP,CUSA,102.5,104.2,67.4,17.3,18.2,47.2,52.0,15.1,18.9,25.0,28.4,32.8,36.8,1.93,77.8,1,0
Army,Pat,98.9,100.6,68.8,16.8,16.8,53.0,51.1,18.4,20.5,22.9,25.5,33.0,34.0,1.99,75.1,3,1
Bryant,NEC,103.1,104.8,76.4,14.4,16.0,54.4,45.8,20.6,17.4,27.9,30.9,39.1,28.6,1.62,75.8,4,1
Oral Roberts,Sum,108.1,109.9,70.8,16.3,16.8,52.7,51.5,17.1,17.8,27.0,32.6,38.2,35.6,1.62,76.5,4,0
UMBC,AE,98.1,100.0,68.7,16.0,18.0,49.6,45.2,19.0,19.3,25.3,25.6,31.1,33.0,2.45,75.7,3,1
Weber St.,BSky,100.3,102.4,72.2,15.7,16.9,54.6,47.4,18.3,18.9,22.8,26.1,36.9,31.7,2.07,77.5,4,1
Florida Atlantic,CUSA,101.2,103.8,67.5,17.0,18.3,50.6,52.4,20.0,19.4,33.8,23.1,33.7,38.4,1.64,76.9,3,0
Appalachian St.,SB,102.3,104.9,66.6,18.1,17.7,49.5,51.9,18.7,20.4,26.6,29.3,33.1,33.8,1.84,76.4,3,0
Sam Houston St.,Slnd,101.0,103.6,71.6,16.2,16.1,49.3,50.4,21.4,21.6,29.8,33.3,36.7,30.7,1.86,75.2,5,1
Chattanooga,SC,102.4,105.1,67.9,17.7,16.4,50.9,53.0,16.3,19.1,21.5,25.4,36.2,33.4,1.9,77.2,2,0
Montana St.,BSky,97.7,100.4,68.7,17.1,17.9,49.5,45.5,18.1,20.1,20.2,29.0,32.0,30.7,1.97,76.7,5,1
Fresno St.,MWC,98.7,101.5,66.7,17.8,17.1,48.0,50.8,21.6,19.3,31.8,24.7,29.6,34.3,1.27,77.3,2,1
