teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
Kentucky,SEC,107.4,93.0,67.7,17.1,17.1,46.7,46.4,20.7,17.1,33.7,30.8,32.6,30.8,0.96,78.9,2,1
Toledo,MAC,116.2,102.2,68.1,17.0,17.0,54.1,48.4,16.2,17.7,30.4,31.6,38.2,29.8,1.79,76.8,3,1
Wright St.,Horz,109.9,95.8,70.5,16.2,17.0,54.7,44.6,17.9,16.9,34.3,25.3,37.4,30.0,1.36,77.4,4,0
St. John's,BE,113.0,99.5,72.9,14.9,17.3,51.6,52.7,16.8,22.1,29.0,30.5,35.9,34.4,1.49,77.0,4,1
Davidson,A10,114.0,100.8,63.1,19.1,18.2,55.9,49.4,17.5,15.2,29.3,18.8,35.8,32.4,1.76,78.4,5,1
Colorado St.,MWC,108.0,95.1,69.7,16.4,17.3,56.5,47.7,20.6,19.8,21.2,25.3,38.3,29.3,1.2,75.8,4,1
Northwestern,B10,107.6,94.9,68.9,16.2,18.0,50.9,50.7,16.1,17.2,19.2,26.3,34.4,33.7,1.53,77.9,0,0
Michigan St.,B10,107.2,94.6,68.6,16.8,17.2,48.2,48.1,19.5,15.3,30.8,25.9,32.9,32.1,1.7,77.9,2,0
Marshall,CUSA,111.8,99.5,72.1,14.5,17.6,55.4,48.9,16.1,19.8,24.7,29.4,35.5,34.7,1.96,77.2,4,1
Wichita St.,Amer,111.1,99.3,67.4,17.4,17.8,46.5,46.9,16.1,17.5,31.0,34.4,33.1,30.3,1.88,76.5,5,1
Providence,BE,109.1,97.4,65.8,18.2,17.4,48.3,49.0,17.1,17.1,30.4,30.2,32.4,30.9,1.86,78.1,2,0
Dayton,A10,109.0,97.4,65.2,18.8,17.4,55.2,47.2,21.0,17.8,22.2,29.1,35.9,30.4,1.95,77.8,2,1
North Texas,CUSA,106.2,94.7,63.8,18.5,17.2,55.4,45.6,20.8,21.4,27.2,26.2,36.5,30.1,2.33,77.0,4,1
Belmont,OVC,112.6,101.2,70.3,15.8,17.5,58.5,48.9,16.3,21.0,24.5,27.1,36.0,34.9,1.38,77.0,5,1
Rhode Island,A10,105.3,94.0,68.9,16.9,17.0,49.0,46.3,20.4,17.6,29.6,26.2,31.5,31.2,1.91,76.4,1,1
Saint Mary's,WCC,105.0,93.8,62.5,20.1,16.1,49.4,47.9,17.3,18.3,26.8,21.2,31.6,35.8,1.54,77.7,2,0
Pittsburgh,ACC,109.2,98.0,68.6,17.1,17.4,49.1,49.8,18.2,18.5,34.4,26.7,32.8,31.7,1.27,77.6,1,0
Utah,P12,109.7,98.6,67.1,17.8,17.6,51.1,50.2,18.3,20.5,25.0,29.9,32.8,35.1,1.37,77.7,3,0
UC Santa Barbara,BW,108.6,97.8,65.4,17.5,18.1,53.4,46.9,16.2,21.6,27.9,25.6,36.3,33.1,2.33,77.3,5,1
Mississippi St.,SEC,107.1,96.3,65.6,18.1,17.4,50.3,48.0,21.5,18.5,35.7,26.3,36.3,33.5,1.22,78.9,2,0
Western Kentucky,CUSA,108.9,98.2,67.8,17.5,16.2,51.5,49.9,20.4,19.5,31.7,23.3,35.0,36.4,2.17,76.3,5,1
N.C. State,ACC,109.6,98.9,67.9,16.9,17.8,53.0,52.4,19.5,22.8,30.1,31.5,35.7,36.0,1.7,77.0,2,1
Marquette,BE,108.8,98.3,66.9,18.3,17.0,50.7,47.9,20.8,15.6,30.5,27.9,33.3,36.1,1.76,78.0,2,1
Georgia,SEC,110.4,100.7,72.6,15.6,16.5,51.4,52.4,22.1,21.9,34.8,33.1,32.0,34.0,1.85,75.8,3,1
South Carolina,SEC,107.1,97.5,74.1,15.5,16.6,48.0,51.7,21.2,22.8,35.1,32.3,31.9,35.0,1.66,77.5,1,0
Missouri St.,MVC,107.9,98.4,68.6,17.5,17.3,54.0,47.1,18.3,15.1,23.3,22.1,33.8,32.6,1.66,77.5,5,1
Louisiana Tech,CUSA,103.7,94.2,69.1,16.7,17.0,49.9,46.1,18.2,18.9,26.5,23.7,33.2,29.9,2.11,76.2,4,1
Buffalo,MAC,107.6,98.5,73.3,14.6,17.3,50.7,46.2,18.0,18.4,36.3,27.4,33.2,28.2,2.25,76.9,3,0
Kent St.,MAC,108.7,99.6,70.9,17.4,16.4,51.8,48.5,18.9,17.5,34.9,29.5,35.0,34.5,2.16,77.4,4,1
Akron,MAC,109.8,100.8,68.8,17.1,17.4,54.2,48.3,18.1,17.3,29.2,26.7,35.4,31.1,1.94,75.6,4,1
Abilene Christian,Slnd,102.2,93.2,69.0,16.8,16.6,51.9,44.2,19.0,28.6,29.8,29.8,35.3,29.1,2.26,75.1,5,1
UAB,CUSA,105.0,96.0,67.0,17.3,17.9,49.7,45.4,14.9,23.6,28.5,25.7,29.8,29.4,2.29,76.8,3,1
Furman,SC,110.3,101.5,68.2,16.3,17.2,56.4,51.2,18.5,21.9,28.5,29.0,34.9,34.5,1.91,76.6,3,1
Cincinnati,Amer,105.1,96.4,69.9,16.8,17.0,48.3,48.8,20.9,19.1,29.4,24.7,28.6,31.6,1.6,77.4,4,1
Nevada,MWC,107.0,98.4,69.5,16.7,17.5,51.0,47.7,18.2,18.1,24.4,23.1,33.9,33.1,1.03,78.2,4,1
UCF,Amer,106.6,98.1,66.3,17.9,17.5,49.2,49.5,21.9,19.9,29.8,33.0,35.6,32.2,1.55,77.7,3,1
Georgetown,BE,106.4,97.9,69.5,16.4,16.9,49.7,48.9,22.2,15.2,32.1,25.2,35.8,34.4,2.15,78.1,3,1
Arizona St.,P12,108.9,100.5,72.4,16.0,17.1,49.4,52.3,15.2,21.6,21.3,31.3,32.7,36.2,1.85,76.5,3,0
Colgate,Pat,110.0,101.6,71.8,15.6,17.1,56.7,44.7,13.6,17.1,26.5,25.5,38.7,27.2,1.84,76.4,5,1
San Francisco,WCC,106.7,98.4,68.0,17.6,16.5,51.4,49.0,17.7,20.2,25.0,24.4,34.5,32.0,2.01,77.8,1,0
Washington St.,P12,102.5,94.3,68.2,17.8,16.8,48.7,45.9,21.2,18.3,30.1,26.5,34.8,31.4,1.08,78.7,2,1
Liberty,ASun,107.8,100.6,62.5,19.2,17.9,56.1,47.1,15.8,17.4,23.3,23.0,36.5,32.3,1.75,75.8,5,1
Winthrop,BSth,105.1,97.9,73.3,14.7,18.0,52.5,50.0,19.6,22.6,35.5,21.6,35.3,33.3,1.96,76.7,4,1
Duquesne,A10,103.2,96.2,67.6,17.7,17.8,47.5,45.2,18.9,19.3,30.2,29.4,29.3,26.8,1.71,76.2,4,1
Tulsa,Amer,103.1,96.2,65.1,17.7,18.2,48.8,48.0,20.2,22.7,26.5,32.9,28.3,34.6,2.29,77.2,2,1
Oregon St.,P12,107.1,100.2,65.4,18.6,17.2,47.0,49.3,16.9,17.9,29.2,29.2,34.2,30.5,2.01,78.3,2,1
Massachusetts,A10,106.4,99.5,72.2,16.5,16.1,48.4,51.0,16.2,21.3,25.6,23.5,32.4,33.0,1.05,76.9,4,1
Yale,Ivy,108.7,101.8,67.7,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Ohio,MAC,110.9,104.1,68.7,16.9,16.7,55.5,52.2,17.0,20.7,28.1,26.9,35.2,35.5,1.45,77.0,4,1
TCU,B12,108.6,101.9,66.7,18.4,16.7,51.0,50.2,20.3,16.7,29.7,28.0,35.1,32.1,1.16,77.7,2,0
Pepperdine,WCC,106.1,99.3,70.9,15.6,17.5,49.5,50.2,17.6,18.0,22.9,26.2,31.9,28.1,1.94,76.8,4,1
UC Irvine,BW,103.1,96.4,67.2,18.1,17.2,46.9,46.8,20.1,19.0,33.7,25.1,33.3,34.7,0.98,77.4,3,1
Loyola Marymount,WCC,105.8,99.1,66.9,18.0,17.0,51.4,48.9,23.4,17.7,32.1,20.5,34.1,33.0,1.84,78.4,4,1
Vanderbilt,SEC,109.1,102.7,68.7,17.8,16.2,51.1,53.0,19.9,19.7,31.0,27.0,34.4,35.0,1.44,77.1,2,0
UC Riverside,BW,103.6,97.5,66.6,19.2,16.6,54.3,43.9,18.7,15.9,26.6,23.7,39.9,31.0,1.99,78.7,4,1
Nebraska,B10,101.2,95.2,71.1,15.2,18.0,46.2,49.4,18.9,18.7,24.4,28.4,31.8,31.8,1.93,78.3,1,0
UNC Greensboro,SC,102.6,96.7,68.2,16.6,16.9,47.7,47.9,16.5,21.3,33.0,26.6,28.8,31.5,1.72,77.2,3,0
Eastern Washington,BSky,109.9,104.0,72.6,15.4,17.7,54.8,48.9,16.9,16.6,23.9,26.5,37.2,34.2,1.63,77.2,5,1
Indiana St.,MVC,105.7,100.2,67.4,17.6,17.6,50.3,52.3,19.2,21.9,26.0,28.5,35.5,33.3,1.78,76.7,4,1
Vermont,AE,106.2,100.7,66.6,17.8,17.7,53.6,45.4,18.3,18.5,26.4,23.0,34.8,29.8,2.47,76.4,4,0
Boston College,ACC,105.9,100.4,70.7,16.5,16.7,49.8,54.1,18.8,19.1,24.1,28.3,32.7,33.9,1.8,76.8,1,0
Wake Forest,ACC,106.1,100.7,67.0,18.7,16.6,51.1,53.1,20.0,18.3,27.3,25.5,36.1,37.0,1.7,77.5,2,0
South Dakota St.,Sum,109.0,103.6,71.2,15.8,17.0,55.1,49.5,16.6,14.7,22.9,21.7,41.4,33.3,1.57,77.3,3,1
Butler,BE,102.6,97.6,64.6,19.2,17.5,47.6,53.2,17.1,19.6,25.1,23.7,33.7,36.7,1.77,76.5,2,0
Grand Canyon,WAC,104.9,100.0,64.3,18.2,17.3,54.2,46.0,20.1,17.0,31.0,21.2,30.4,31.3,2.14,77.4,5,1
DePaul,BE,99.4,94.6,69.9,16.0,18.0,45.6,47.6,22.2,20.6,33.4,30.1,31.4,30.1,1.87,76.9,0,0
Texas A&M,SEC,101.8,97.0,63.7,17.8,18.4,47.9,52.3,23.4,23.5,32.0,29.8,30.2,33.3,1.57,77.4,2,1
Miami FL,ACC,102.2,97.5,67.6,18.2,16.5,47.4,50.9,18.9,18.4,27.4,26.1,29.0,36.2,1.58,78.6,1,0
East Tennessee St.,SC,103.0,98.3,65.0,17.9,17.6,50.4,50.6,20.2,20.9,30.6,26.4,35.1,34.2,1.95,77.2,1,0
Bowling Green,MAC,107.8,103.2,70.1,16.1,16.8,48.2,52.0,14.0,19.5,29.5,29.7,32.3,34.2,1.81,76.3,2,1
South Florida,Amer,102.9,98.4,66.5,18.0,17.1,46.0,50.1,21.6,18.7,34.9,25.5,32.9,30.2,1.89,78.3,1,0
Pacific,WCC,104.2,100.0,65.7,18.8,16.9,46.4,53.3,16.6,19.2,28.1,25.1,29.2,37.5,2.27,77.0,1,0
Cal St. Bakersfield,BW,105.1,101.7,63.8,19.1,17.3,47.1,49.5,19.3,20.5,39.1,25.7,33.6,34.3,2.69,77.0,3,0
East Carolina,Amer,101.7,98.5,68.0,17.5,17.2,46.0,48.0,19.3,21.1,27.6,28.2,30.5,31.2,2.0,77.7,1,0
Wofford,SC,106.0,102.9,66.2,18.0,17.2,54.3,52.3,19.7,18.8,26.6,28.2,35.6,34.8,1.45,75.5,2,1
Temple,Amer,102.5,99.4,68.4,17.4,17.7,45.7,48.5,19.9,16.2,26.2,26.6,31.8,34.2,1.57,77.6,0,0
Morehead St.,OVC,99.9,96.9,65.3,18.3,17.0,51.1,47.8,23.5,18.9,31.7,24.8,33.3,30.3,1.69,77.3,4,0
George Mason,A10,101.9,99.1,67.6,16.9,17.7,48.9,49.9,18.4,19.4,29.5,24.3,32.9,35.3,1.61,76.1,3,1
Weber St.,BSky,108.1,105.4,71.8,15.9,17.4,57.5,49.3,17.6,18.9,23.4,26.3,38.7,35.8,2.07,77.5,4,1
Murray St.,OVC,104.6,101.9,66.2,17.4,17.9,54.9,49.1,19.7,20.0,27.4,25.3,36.0,31.0,1.48,76.8,4,0
Tulane,Amer,99.0,96.5,65.8,17.7,18.2,43.5,47.8,17.0,22.8,24.8,29.7,29.4,33.8,1.05,76.4,2,1
Mercer,SC,108.4,106.2,68.5,17.0,17.0,55.3,51.0,18.6,17.2,26.8,27.6,37.4,32.7,1.92,77.2,3,1
Bradley,MVC,103.1,100.9,65.8,17.0,18.9,49.7,50.5,19.3,18.6,28.1,26.8,31.5,38.3,1.53,77.3,1,0
UNLV,MWC,106.1,103.9,65.9,18.2,17.3,51.3,52.3,19.8,18.1,27.3,25.4,35.1,38.5,1.46,77.5,3,1
Siena,MAAC,102.9,100.9,65.3,19.2,17.2,51.5,45.6,18.0,17.5,26.4,25.7,36.3,33.7,1.83,76.4,3,1
Georgia St.,SB,106.1,104.2,69.3,15.7,18.2,51.1,49.0,17.6,19.9,31.9,34.3,31.6,33.2,1.69,76.4,2,1
Princeton,Ivy,105.6,103.7,66.4,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
California,P12,105.4,103.7,64.8,18.8,17.2,50.1,53.9,19.4,17.7,23.6,25.7,33.5,39.7,1.99,77.4,1,0
Chattanooga,SC,104.8,103.4,66.5,18.1,16.7,51.0,52.0,15.5,19.1,22.0,25.2,35.7,34.5,2.01,77.1,5,1
VMI,SC,109.2,107.9,70.0,16.6,16.8,54.5,50.2,17.8,14.0,23.3,26.5,38.8,33.5,1.59,76.4,3,1
Old Dominion,CUSA,102.3,101.3,67.6,17.8,17.1,48.3,51.9,19.1,19.0,29.7,25.5,28.0,35.6,2.28,76.9,3,0
Iowa St.,B12,102.2,101.2,69.7,17.0,16.7,48.4,51.5,21.5,18.6,23.3,35.5,32.6,32.5,1.84,76.3,0,0
North Dakota St.,Sum,101.6,100.7,63.2,19.3,16.8,49.9,48.6,19.2,13.9,27.3,20.2,32.5,33.5,1.46,78.1,2,0
Texas St.,SB,102.5,101.7,62.1,19.9,17.3,52.3,51.1,19.9,23.7,29.6,27.0,39.6,36.5,2.34,75.7,4,1
Detroit,Horz,108.7,107.9,67.6,17.8,17.0,53.8,54.3,16.8,18.7,27.0,28.9,38.0,37.1,2.39,77.6,4,1
UTEP,CUSA,102.2,101.5,67.3,17.2,18.0,47.2,50.4,16.6,18.5,23.8,25.8,33.3,35.0,1.92,77.7,3,1
UMBC,AE,100.9,100.1,67.4,16.5,18.2,50.0,45.7,18.8,18.1,25.4,24.7,33.3,32.0,2.51,75.8,4,1
Eastern Kentucky,OVC,102.1,101.5,74.9,15.3,16.1,51.2,50.7,17.0,24.4,28.1,30.4,34.9,32.7,1.3,76.1,4,1
Harvard,Ivy,103.5,102.9,67.8,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Stephen F. Austin,Slnd,105.6,105.1,70.1,16.6,16.2,56.3,53.2,23.9,24.0,38.8,27.1,33.5,37.2,2.4,76.8,4,1
Drexel,CAA,104.5,104.0,64.1,19.0,16.7,52.9,49.3,19.3,18.2,28.3,23.9,33.2,31.1,1.83,77.1,2,0
Santa Clara,WCC,97.6,97.2,70.0,15.4,18.3,44.8,44.4,18.7,16.6,22.7,24.7,28.0,30.4,1.96,79.1,2,0
Bellarmine,ASun,107.7,107.2,63.8,18.1,18.3,55.3,54.3,17.6,23.6,27.9,27.6,36.9,38.1,2.03,76.8,5,1
Cleveland St.,Horz,100.5,100.2,66.2,17.7,17.3,50.4,48.6,19.6,20.7,30.8,32.4,32.2,29.9,2.06,77.0,3,0
Navy,Pat,104.0,103.8,65.1,18.5,16.8,49.7,52.5,17.4,21.1,31.5,23.8,33.3,32.9,1.69,76.0,4,1
Jacksonville St.,OVC,104.8,104.7,65.7,18.2,16.7,51.5,47.7,20.0,15.4,31.7,28.1,33.5,31.9,2.16,77.2,4,0
Northeastern,CAA,99.6,99.5,67.1,18.2,16.6,52.2,48.4,19.9,16.8,18.6,25.9,35.5,31.9,1.14,77.6,2,0
Ball St.,MAC,100.8,100.8,70.2,16.7,16.6,49.7,48.4,20.3,17.9,26.2,30.5,33.0,30.4,1.91,76.9,1,0
New Mexico St.,WAC,104.2,104.1,65.6,19.8,16.9,48.0,53.3,16.5,15.9,33.0,24.4,29.5,35.2,2.45,76.2,2,0
Sam Houston St.,Slnd,102.3,102.3,70.7,16.0,16.3,50.1,48.8,20.6,22.5,29.9,34.2,36.1,29.9,1.85,75.1,4,1
James Madison,CAA,103.8,103.8,71.5,16.1,17.2,50.3,49.1,17.0,20.9,28.3,28.1,33.3,31.2,1.36,76.3,5,1
Gardner Webb,BSth,106.1,106.3,66.8,17.0,18.1,52.7,48.7,17.5,18.2,26.0,27.9,36.7,34.1,1.14,75.9,2,1
Hofstra,CAA,107.0,107.2,67.6,17.0,17.8,50.8,51.5,17.7,17.7,29.6,28.3,32.7,33.3,1.69,76.7,2,0
Coastal Carolina,SB,103.6,103.9,70.1,17.1,16.6,51.3,47.8,22.4,18.2,36.5,27.9,37.1,33.3,1.68,76.5,2,0
Washington,P12,103.6,104.0,70.0,16.6,17.7,48.1,51.3,19.3,17.8,23.9,36.6,33.2,34.5,1.91,77.9,1,0
Miami OH,MAC,106.9,107.4,65.7,18.3,16.7,50.5,53.2,16.1,17.9,27.1,29.8,35.1,35.8,1.92,75.1,1,0
South Dakota,Sum,106.2,106.8,68.1,17.5,16.7,51.7,48.9,15.5,15.2,22.6,23.1,36.8,35.5,1.65,76.5,2,0
UTSA,CUSA,106.9,107.6,71.1,16.6,16.6,49.0,52.2,15.6,18.7,26.7,27.6,32.7,35.4,1.91,76.7,4,1
Oral Roberts,Sum,109.6,110.3,70.9,16.0,16.9,52.4,51.4,16.0,18.1,25.1,32.7,38.8,34.4,1.59,76.6,2,0
Rice,CUSA,105.9,106.7,69.8,16.9,16.8,53.6,51.9,20.2,17.6,28.2,26.7,37.0,35.4,1.33,77.5,2,0
Northern Iowa,MVC,104.4,105.3,68.5,17.3,17.8,49.9,53.5,19.4,15.6,26.6,22.0,33.0,36.0,1.35,76.8,2,0
Monmouth,MAAC,102.9,103.8,75.4,14.6,17.3,49.7,47.9,18.0,21.0,26.5,27.4,37.9,30.8,2.09,76.0,3,0
Saint Peter's,MAAC,93.7,94.9,66.9,17.8,17.1,46.0,44.1,21.0,22.1,29.2,28.9,33.7,33.8,1.27,76.0,4,1
Army,Pat,100.4,101.8,69.0,16.6,16.7,52.5,52.4,18.0,19.6,23.3,24.7,33.5,34.9,1.98,75.2,2,0
La Salle,A10,104.1,105.6,67.8,17.1,17.5,50.6,52.0,20.8,20.4,26.5,30.7,34.8,32.1,1.32,76.7,1,0
San Diego,WCC,98.9,100.7,69.5,16.8,16.4,46.2,51.5,17.8,18.7,18.9,24.6,33.0,39.5,2.09,77.6,2,1
