teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
Kansas,B12,111.6,91.4,68.3,16.3,17.9,49.8,49.3,18.1,19.6,31.2,26.4,34.5,35.4,1.47,78.2,1,0
Florida,SEC,114.3,94.3,70.2,16.1,17.3,54.2,47.9,19.6,21.2,32.5,32.0,38.3,33.9,1.51,77.3,4,1
Purdue,B10,111.9,92.0,66.4,18.5,17.3,51.4,48.8,19.4,16.9,33.2,23.8,35.2,32.0,1.06,78.4,4,1
San Diego St.,MWC,111.1,91.5,66.3,16.7,18.6,54.8,48.8,18.7,23.2,30.6,24.0,39.8,33.7,2.43,76.6,4,1
Rutgers,B10,109.3,90.0,68.4,16.9,17.5,51.5,48.0,15.9,19.8,28.9,27.8,33.9,31.8,1.97,77.9,3,1
Indiana,B10,111.4,92.2,66.3,17.7,17.4,51.6,48.4,16.8,18.2,23.4,26.2,34.9,33.3,1.36,77.2,2,0
Duke,ACC,112.7,93.4,69.3,16.7,16.9,51.4,51.2,18.9,20.0,32.4,24.0,33.0,35.7,0.88,77.0,2,1
Virginia Tech,ACC,110.4,91.6,66.5,17.9,18.0,52.1,47.7,17.8,17.9,29.6,23.5,34.6,32.2,1.62,76.3,4,1
Connecticut,BE,110.8,92.2,64.3,19.2,17.3,49.0,46.8,18.9,21.0,38.2,29.0,36.0,30.7,1.98,77.8,3,1
Arkansas,SEC,111.6,93.2,72.8,15.7,15.9,51.9,47.7,17.2,20.0,33.8,25.1,34.5,30.5,1.57,77.9,3,0
Arizona,P12,113.3,95.0,69.2,16.3,17.9,51.9,47.7,17.6,19.5,35.0,23.1,38.2,32.5,1.31,78.7,4,1
UCLA,P12,114.5,96.3,64.0,18.6,18.1,51.5,49.6,16.5,18.5,33.3,24.1,37.3,31.9,1.51,77.5,4,1
Oregon,P12,111.4,93.3,69.4,16.2,17.3,53.1,47.8,17.0,21.2,27.9,24.0,34.7,29.4,2.24,77.4,3,0
Penn St.,B10,114.4,96.3,70.0,16.4,17.7,50.3,52.9,16.2,20.1,33.1,28.1,36.6,31.0,2.2,76.1,3,1
North Carolina,ACC,110.3,92.3,70.6,15.9,17.6,47.7,49.7,20.7,19.3,40.9,25.0,30.5,35.8,1.11,78.8,4,1
Oklahoma St.,B12,110.3,92.4,70.8,15.7,17.4,52.3,47.5,20.8,19.1,33.4,29.1,33.1,33.2,1.12,77.6,4,1
Missouri,SEC,111.6,93.8,69.5,16.5,17.2,51.3,46.1,19.0,17.3,30.6,29.9,30.1,29.5,2.49,77.6,4,1
LSU,SEC,117.7,100.4,70.7,16.1,16.9,53.8,48.8,17.3,19.9,32.3,32.5,34.3,30.4,1.06,77.6,2,0
Minnesota,B10,110.8,93.9,70.3,16.3,17.1,46.9,47.7,15.2,18.5,28.3,32.1,29.9,33.2,1.89,78.0,1,0
Louisville,ACC,110.2,93.4,66.1,17.5,18.7,50.8,47.6,18.4,18.0,30.0,25.5,31.5,31.0,1.0,77.4,2,0
Saint Louis,A10,110.6,93.9,69.4,15.8,17.6,56.6,48.2,17.4,23.1,34.8,21.8,39.5,34.6,1.88,76.2,3,0
Xavier,BE,111.2,94.8,68.6,16.3,17.6,54.6,45.3,17.2,16.7,27.4,27.2,36.4,32.2,1.95,77.2,3,1
Maryland,B10,111.9,95.5,66.1,17.8,18.5,52.7,50.5,16.1,16.4,23.0,25.0,35.1,36.0,1.84,78.3,3,0
Stanford,P12,106.9,90.6,70.4,16.5,16.9,50.3,46.7,21.6,20.8,28.8,28.6,30.5,33.6,1.33,78.8,2,0
Seton Hall,BE,113.9,97.8,67.9,17.1,17.7,52.8,51.0,18.9,17.8,28.4,28.3,34.1,38.4,2.37,79.2,1,0
Syracuse,ACC,112.1,96.3,69.8,15.6,17.5,51.1,46.9,16.1,20.5,28.4,31.7,31.7,29.7,1.55,77.9,3,1
St. Bonaventure,A10,109.7,93.8,66.9,17.9,17.7,48.8,45.3,17.7,20.4,35.2,28.9,30.5,29.1,1.93,77.3,5,1
BYU,WCC,109.4,93.9,68.4,16.9,16.6,52.9,45.6,19.5,16.4,29.0,24.4,33.2,32.0,2.03,78.0,4,1
Georgia Tech,ACC,111.3,95.9,67.2,17.8,16.7,54.2,51.8,16.2,22.3,24.0,28.5,37.2,36.7,2.56,76.2,3,1
Kentucky,SEC,105.5,90.2,66.6,17.5,17.3,45.7,45.8,21.4,17.4,34.7,30.5,29.0,30.2,0.94,78.9,1,0
Utah St.,MWC,105.0,89.8,70.0,16.6,17.3,50.6,45.7,20.2,21.2,35.4,20.1,34.7,33.8,1.48,78.2,3,1
Auburn,SEC,111.1,96.1,72.1,16.2,16.1,52.6,48.4,22.1,19.2,34.3,30.5,33.1,30.5,0.77,78.7,3,0
Richmond,A10,112.9,97.9,69.4,16.3,17.7,54.6,53.0,15.1,22.3,20.8,28.4,34.9,33.2,2.46,76.2,3,1
Memphis,Amer,103.2,88.6,70.7,16.1,17.2,49.6,44.2,21.4,21.9,33.2,24.5,35.1,28.3,1.11,77.8,3,0
SMU,Amer,111.4,97.0,68.9,16.0,17.7,52.1,47.0,18.5,19.7,29.3,28.6,34.9,35.1,2.16,77.4,3,0
Boise St.,MWC,110.2,95.9,69.5,16.0,17.7,53.6,46.9,15.7,21.5,30.6,21.3,34.1,30.5,2.05,78.2,4,1
Toledo,MAC,115.8,101.5,67.7,17.3,17.1,54.4,48.4,16.4,18.1,32.0,30.9,38.8,28.6,1.78,76.8,4,1
VCU,A10,104.3,90.2,71.1,15.6,17.4,51.9,45.1,21.6,25.3,29.6,31.2,34.0,30.1,1.27,77.3,3,1
Clemson,ACC,105.5,91.4,65.6,17.4,18.6,48.0,49.8,19.4,23.0,27.4,28.3,30.6,35.2,1.77,77.0,1,0
Drake,MVC,109.7,95.9,67.3,17.3,17.6,56.2,45.1,16.8,21.3,34.8,23.5,38.3,29.6,2.06,76.2,5,1
Michigan St.,B10,108.0,94.4,69.8,16.2,17.4,49.0,47.9,19.5,16.2,30.1,25.1,32.7,32.5,1.7,77.9,2,0
Providence,BE,110.5,97.0,66.5,18.1,17.4,49.3,49.6,16.5,17.2,30.1,29.9,32.5,30.9,1.86,78.1,2,0
Davidson,A10,113.2,99.7,63.7,19.1,18.2,55.9,49.4,17.5,15.2,29.3,18.8,35.8,32.4,1.76,78.4,4,1
Wright St.,Horz,107.3,94.3,71.2,16.1,17.0,54.9,43.4,18.4,17.1,34.7,25.7,35.5,29.1,1.32,77.4,5,1
Mississippi,SEC,104.5,91.6,66.0,17.6,17.1,48.3,48.6,19.7,24.9,34.1,26.8,27.8,36.3,1.99,77.1,2,0
Mississippi St.,SEC,108.8,96.1,66.1,18.3,17.5,50.2,47.6,20.0,18.6,37.7,25.5,36.4,33.8,1.27,78.9,2,1
Colorado St.,MWC,108.4,95.8,70.5,16.4,17.3,56.3,47.8,20.0,20.0,20.9,26.0,39.2,29.9,1.19,75.8,3,0
Notre Dame,ACC,112.8,100.2,67.2,17.8,18.3,53.9,50.1,16.0,12.8,19.4,28.1,38.4,35.3,2.16,78.7,3,1
Rhode Island,A10,105.5,93.0,69.6,16.9,16.9,50.6,46.2,21.1,18.0,29.3,26.0,32.8,31.4,1.92,76.4,3,0
N.C. State,ACC,109.5,97.4,69.4,16.6,17.4,52.9,52.1,17.7,23.7,28.9,32.3,36.2,35.6,1.74,77.0,1,0
Utah,P12,108.9,97.2,67.5,17.8,17.5,51.1,49.7,17.6,20.7,25.8,29.3,32.6,35.6,1.38,77.5,3,1
Marquette,BE,109.1,97.5,66.9,18.1,17.0,50.9,46.9,20.2,15.6,31.7,28.7,34.8,35.2,1.71,78.1,2,0
Northwestern,B10,107.3,96.0,69.5,15.8,17.9,52.0,51.3,15.6,16.9,18.9,25.6,35.4,34.1,1.51,77.8,0,0
Saint Mary's,WCC,104.8,93.8,63.0,20.2,16.2,49.9,46.9,16.6,17.9,27.3,21.1,32.7,35.0,1.57,77.7,2,1
Dayton,A10,107.6,96.6,65.0,19.1,17.6,55.3,48.0,21.3,19.0,22.6,29.2,36.6,30.7,1.98,77.9,4,1
Marshall,CUSA,107.1,96.2,72.3,14.6,17.5,52.5,48.9,16.8,21.3,25.7,28.0,32.7,35.6,1.93,77.2,3,1
St. John's,BE,109.9,99.0,73.8,14.7,17.2,50.6,53.8,16.9,23.1,29.4,30.4,35.0,36.6,1.49,77.0,4,1
Wichita St.,Amer,108.5,97.8,69.2,16.9,17.4,45.8,48.5,15.5,18.6,30.0,33.5,30.7,32.0,1.85,76.5,3,1
Arizona St.,P12,108.7,98.1,73.4,15.8,16.9,50.2,51.6,15.2,22.4,20.2,30.8,31.9,34.5,1.76,76.7,2,1
San Francisco,WCC,107.0,96.4,68.7,17.6,16.6,52.7,46.6,17.9,20.0,26.0,24.4,36.4,28.7,2.07,77.8,2,0
South Carolina,SEC,107.4,96.9,73.5,15.3,17.2,49.4,51.4,20.9,22.2,36.3,31.8,33.8,33.3,1.64,77.5,1,0
Cincinnati,Amer,105.3,95.4,71.2,16.4,16.8,48.1,50.1,20.8,18.7,28.6,24.4,28.2,30.8,1.65,77.5,1,0
Western Kentucky,CUSA,108.3,98.7,68.3,17.6,16.1,50.1,49.8,20.3,19.0,32.0,22.3,33.1,36.3,2.16,76.3,4,1
Pittsburgh,ACC,105.5,95.9,69.6,16.7,16.9,47.7,48.1,18.1,18.6,35.0,27.3,32.1,30.2,1.23,77.7,2,0
North Texas,CUSA,105.0,95.5,64.6,17.8,17.5,56.2,45.3,19.9,21.2,26.5,26.5,39.1,31.0,2.33,76.9,4,1
UC Santa Barbara,BW,107.5,98.0,65.9,17.2,17.8,54.4,46.4,15.8,21.7,26.9,25.1,37.0,31.9,2.32,77.3,5,1
Tulsa,Amer,103.6,94.5,65.9,17.4,18.1,49.1,46.6,20.2,22.1,26.5,34.4,28.9,32.4,2.27,77.2,2,1
Furman,SC,110.0,101.6,68.4,16.0,17.2,57.6,51.9,18.1,21.8,27.8,30.9,35.9,35.5,1.95,76.6,3,1
UAB,CUSA,105.1,96.9,67.4,17.2,17.8,49.8,44.6,14.4,24.6,29.5,26.6,30.1,29.9,2.27,76.8,4,1
Georgia,SEC,106.8,98.9,72.8,15.6,16.6,50.9,50.5,22.4,22.7,36.0,35.5,31.6,31.9,1.91,76.0,3,1
Belmont,OVC,110.4,102.7,71.3,16.0,17.1,58.6,49.6,16.5,21.4,23.7,27.5,36.6,35.5,1.36,77.0,5,1
TCU,B12,106.5,98.8,67.4,18.3,16.8,51.8,50.0,20.6,17.0,28.5,28.5,35.2,31.5,1.13,77.7,0,0
Butler,BE,102.9,95.5,65.0,19.7,17.3,47.5,53.2,16.9,17.9,25.0,21.0,33.3,37.2,1.62,76.5,2,0
Boston College,ACC,107.3,100.0,70.8,16.6,16.7,51.6,54.3,19.5,18.8,25.5,28.2,34.5,34.2,1.81,76.7,1,0
UCF,Amer,104.4,97.1,67.1,17.6,17.4,48.6,50.0,21.4,19.2,28.5,31.6,34.7,31.9,1.46,77.6,1,0
Akron,MAC,105.4,98.4,68.8,17.2,17.3,54.0,46.7,19.0,16.7,28.4,23.4,33.5,28.6,1.92,75.7,5,1
South Dakota St.,Sum,111.4,104.3,70.0,16.2,17.3,56.8,48.7,16.4,14.6,21.6,23.9,42.9,32.0,1.54,77.2,5,1
Colgate,Pat,108.0,100.9,70.7,15.6,17.4,56.0,43.3,13.4,17.5,28.1,25.5,38.3,24.4,1.84,76.5,5,1
Vermont,AE,104.7,97.6,67.4,17.6,17.8,53.9,45.4,19.4,20.7,28.9,21.9,34.2,29.4,2.4,76.3,0,0
Duquesne,A10,102.5,95.5,67.8,17.5,18.0,47.2,44.9,19.1,19.3,30.6,30.4,29.7,27.3,1.74,76.2,3,1
Kent St.,MAC,107.7,100.9,72.2,17.2,16.2,53.4,49.1,19.3,17.0,36.2,27.6,35.4,33.8,2.24,77.3,4,1
South Florida,Amer,101.9,95.1,67.0,17.8,17.1,46.8,48.3,21.9,19.5,35.0,24.8,34.2,28.3,1.9,78.3,2,1
Yale,Ivy,107.5,100.8,68.5,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Abilene Christian,Slnd,99.3,92.7,68.9,17.1,16.4,50.4,43.9,19.7,28.3,29.3,30.1,33.6,27.0,2.24,75.1,4,1
Liberty,ASun,106.0,99.4,63.5,19.0,17.8,55.5,46.9,15.8,17.9,22.3,23.6,35.8,31.5,1.77,75.8,4,1
DePaul,BE,101.2,94.7,71.9,15.5,17.8,47.5,48.3,21.8,20.7,32.1,29.4,31.3,29.3,1.91,76.8,2,0
Louisiana Tech,CUSA,101.5,95.1,70.3,16.4,16.7,49.7,45.7,17.9,18.4,26.4,22.9,33.5,30.0,2.13,76.2,4,1
Nevada,MWC,105.3,98.9,70.1,16.7,17.4,50.6,47.2,18.7,17.9,26.0,24.2,34.4,32.4,1.04,78.2,3,1
Wake Forest,ACC,105.1,98.9,68.6,18.5,16.3,52.2,52.7,21.6,20.9,28.1,24.6,36.3,36.0,1.72,77.5,2,1
Georgetown,BE,104.8,98.7,69.2,16.3,16.9,48.7,47.6,20.9,13.4,31.4,25.7,34.7,33.3,2.18,78.1,1,1
Massachusetts,A10,106.2,100.1,72.9,16.4,16.0,48.7,52.5,15.8,21.1,24.9,23.1,32.9,36.0,1.03,76.8,3,0
UNC Greensboro,SC,102.4,96.4,68.5,16.8,16.7,47.8,47.0,17.1,21.5,35.1,25.6,28.7,30.7,1.73,77.2,5,1
Buffalo,MAC,105.7,100.1,74.1,14.5,17.1,50.9,46.6,18.2,17.6,34.7,29.0,33.6,27.2,2.34,76.8,2,0
UC Irvine,BW,99.8,94.2,67.4,18.3,16.8,46.3,46.0,21.0,20.0,33.2,23.7,31.3,31.6,0.99,77.5,4,0
Ohio,MAC,109.7,104.3,69.2,16.9,16.9,55.1,52.6,16.7,20.7,28.2,27.7,36.0,35.5,1.44,77.0,4,1
Grand Canyon,WAC,104.7,99.6,64.9,18.3,17.3,54.5,45.9,20.8,17.2,31.9,21.8,31.0,31.3,2.13,77.4,5,1
Bradley,MVC,101.5,96.4,66.9,16.9,18.8,49.5,47.6,20.0,18.3,29.7,27.5,30.9,36.3,1.6,77.3,0,0
Loyola Marymount,WCC,101.9,96.9,68.0,17.7,17.1,49.7,47.9,24.0,18.5,32.8,20.3,31.8,34.4,1.8,78.3,2,1
Winthrop,BSth,104.2,99.3,74.8,14.4,17.7,53.0,50.7,19.3,23.5,35.3,21.6,35.2,33.7,1.98,76.7,4,0
Miami FL,ACC,101.5,96.7,68.1,18.1,16.4,47.5,50.8,19.8,18.9,26.8,26.1,28.4,37.5,1.49,78.6,1,0
Texas A&M,SEC,100.8,96.2,64.5,17.8,18.4,47.9,52.3,23.4,23.5,32.0,29.8,30.2,33.3,1.57,77.4,2,1
Nebraska,B10,103.7,99.0,72.2,14.7,17.8,47.2,51.0,17.8,19.5,26.4,29.1,31.5,33.2,2.0,78.2,0,0
Oregon St.,P12,105.9,101.3,64.7,18.7,17.2,46.7,49.6,16.7,17.2,29.5,30.0,34.4,30.8,1.99,78.3,3,0
Washington St.,P12,98.8,94.4,68.5,17.7,16.7,48.1,45.0,21.5,18.4,29.4,26.7,33.6,31.1,1.1,78.7,1,1
Missouri St.,MVC,104.7,100.7,71.1,16.9,16.8,52.9,47.0,18.3,14.1,23.1,23.4,32.6,32.4,1.62,77.5,2,0
Pacific,WCC,102.2,98.2,66.7,18.9,16.4,44.3,51.5,16.6,19.1,29.0,26.2,29.8,35.2,2.27,77.0,2,0
Pepperdine,WCC,104.4,100.5,71.4,15.7,17.3,48.3,51.4,17.9,18.4,22.6,28.2,30.6,29.4,1.93,76.7,3,0
Wofford,SC,105.9,102.1,66.0,17.9,17.2,54.8,51.4,19.5,18.0,28.5,29.2,35.7,34.5,1.52,75.6,4,1
Vanderbilt,SEC,107.2,103.5,69.3,17.6,16.4,51.3,53.7,20.0,18.1,31.6,26.0,34.4,35.1,1.38,77.1,1,1
UC Riverside,BW,99.6,95.9,66.4,19.5,16.7,52.9,42.5,19.0,16.4,28.1,23.6,38.0,29.8,2.0,78.7,4,1
Iowa St.,B12,103.5,99.8,69.9,16.7,16.8,50.6,51.5,22.4,19.9,22.8,35.2,31.3,30.0,1.79,76.4,0,0
Georgia St.,SB,104.8,101.2,70.0,15.3,18.1,50.7,48.3,17.3,20.5,29.0,35.5,32.3,33.6,1.62,76.4,2,0
East Tennessee St.,SC,101.4,98.1,67.3,17.7,16.6,50.5,49.0,21.6,21.0,31.9,27.0,34.2,33.6,1.88,77.1,4,1
New Mexico St.,WAC,102.4,99.2,66.6,19.4,17.3,38.6,49.1,19.3,15.2,30.3,24.8,22.4,28.1,2.44,76.4,2,0
Bowling Green,MAC,106.1,103.4,70.9,16.0,16.7,48.2,52.0,14.5,19.0,29.8,29.9,32.6,34.8,1.8,76.3,1,0
Indiana St.,MVC,102.2,99.6,68.2,17.4,17.3,48.6,52.4,20.5,22.1,25.9,27.8,34.7,32.2,1.83,76.7,5,1
UNLV,MWC,104.8,102.2,68.0,17.6,16.8,49.6,52.8,19.5,19.3,25.9,27.3,34.5,39.4,1.54,77.4,3,0
Eastern Washington,BSky,104.2,101.6,72.3,15.4,17.7,50.2,49.4,17.0,16.4,22.9,26.4,31.8,33.6,1.79,77.2,3,1
Siena,MAAC,101.8,99.5,65.8,19.2,17.2,51.5,45.6,18.0,17.5,26.4,25.7,36.3,33.7,1.83,76.4,3,1
California,P12,103.2,101.3,65.4,18.7,17.1,51.1,53.3,19.8,18.5,22.6,26.4,34.0,40.1,1.97,77.4,1,0
Santa Clara,WCC,97.2,95.4,70.2,15.3,18.4,44.5,43.8,18.5,17.0,23.0,24.9,28.0,30.6,1.98,79.1,3,1
Princeton,Ivy,104.4,102.6,67.2,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Temple,Amer,100.5,98.8,69.5,17.3,17.4,45.6,48.6,19.3,16.4,25.4,26.3,32.0,35.8,1.6,77.5,3,0
Washington,P12,103.6,102.1,70.7,16.4,17.7,47.7,49.8,19.4,17.3,25.4,38.9,32.6,32.7,1.93,77.9,2,0
Northern Iowa,MVC,104.6,103.1,70.2,17.0,17.4,50.6,54.3,19.2,15.6,24.0,20.4,33.2,36.9,1.37,76.7,2,0
Cal St. Bakersfield,BW,101.4,99.9,66.1,18.8,16.7,46.6,48.5,20.0,20.8,39.3,24.7,31.7,32.8,2.7,77.0,3,1
Old Dominion,CUSA,100.9,99.4,67.0,17.6,17.4,47.5,52.1,19.0,20.5,28.6,26.6,30.2,36.1,2.33,76.8,4,1
East Carolina,Amer,99.6,98.3,68.5,17.6,17.2,46.4,48.4,19.7,21.0,27.8,27.0,31.1,31.9,1.99,77.7,0,0
George Mason,A10,100.4,99.1,67.4,17.1,17.6,48.7,50.1,19.1,19.0,30.5,25.5,32.2,35.0,1.61,76.1,3,0
Northeastern,CAA,99.2,98.2,67.9,18.1,16.4,52.7,48.4,20.3,17.1,18.1,24.0,35.8,30.8,1.12,77.6,4,0
North Dakota St.,Sum,100.9,99.9,64.3,19.2,16.9,49.9,48.4,19.7,13.9,27.5,20.1,33.8,32.1,1.46,78.1,3,0
Mercer,SC,106.3,105.6,70.3,16.7,16.8,55.3,50.4,17.9,16.0,27.8,27.4,36.5,33.1,1.96,77.3,3,0
Coastal Carolina,SB,103.6,102.9,71.4,16.9,16.6,53.1,47.7,22.8,18.8,35.7,27.8,39.5,33.4,1.65,76.6,3,0
Murray St.,OVC,102.3,101.8,67.1,17.0,17.9,53.6,48.8,21.5,19.8,29.8,27.3,33.4,30.0,1.57,76.7,3,0
Texas St.,SB,101.2,100.7,63.3,19.5,17.3,52.2,51.1,20.5,23.4,28.6,27.2,39.5,35.5,2.39,75.7,3,0
Harvard,Ivy,102.3,101.9,68.6,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Stephen F. Austin,Slnd,102.8,102.4,70.4,16.7,16.0,55.7,52.1,24.4,24.5,35.9,28.5,32.6,35.7,2.42,76.7,4,1
Hofstra,CAA,105.0,104.7,67.8,17.0,17.8,50.3,50.2,17.9,17.4,29.0,28.1,30.6,32.1,1.7,76.7,5,1
Drexel,CAA,102.9,102.7,64.7,18.9,16.6,51.3,49.3,18.6,18.5,28.9,21.2,31.2,29.0,1.8,77.2,2,0
Morehead St.,OVC,97.5,97.4,66.2,18.3,16.6,51.0,47.2,24.1,19.4,30.4,25.6,32.5,28.8,1.69,77.3,5,1
Ball St.,MAC,101.3,101.2,70.3,16.8,17.0,50.0,48.8,19.4,18.8,25.3,31.1,33.8,30.5,1.92,76.8,2,0
South Dakota,Sum,104.6,104.6,68.1,17.6,17.0,52.6,48.3,15.3,16.2,21.5,23.7,38.8,33.8,1.66,76.5,5,1
Miami OH,MAC,104.4,104.5,66.3,18.4,16.8,51.2,51.1,15.8,18.8,26.4,29.0,37.1,32.6,1.95,75.1,4,1
Eastern Kentucky,OVC,99.2,99.4,76.1,15.1,15.9,49.8,48.0,17.0,26.2,29.7,31.1,32.7,29.1,1.31,75.8,5,1
Navy,Pat,102.6,102.8,65.9,18.5,16.8,49.7,52.5,17.4,21.1,31.5,23.8,33.3,32.9,1.69,76.0,4,1
Saint Peter's,MAAC,95.1,95.4,67.7,17.6,16.8,46.9,44.6,21.8,21.8,29.7,29.6,35.5,34.4,1.28,76.0,3,1
Monmouth,MAAC,102.9,103.2,75.8,14.5,17.5,51.2,47.9,17.9,20.0,25.7,26.8,39.9,30.9,2.01,75.9,4,0
Louisiana,SB,99.8,100.3,71.0,16.2,17.4,50.6,47.1,20.9,18.1,29.4,28.3,35.1,32.6,1.76,77.7,5,1
UTEP,CUSA,101.7,102.2,67.4,17.3,18.1,47.3,50.2,15.8,18.2,25.2,27.1,32.5,34.8,1.93,77.8,2,1
Little Rock,SB,102.7,103.2,67.8,17.1,17.3,51.8,49.7,22.6,20.9,32.5,29.5,31.3,33.3,1.95,77.8,3,1
Cleveland St.,Horz,97.9,98.6,66.3,17.9,17.2,49.1,47.1,20.3,21.3,30.6,32.9,32.4,29.0,2.0,76.9,3,1
Charlotte,CUSA,98.3,99.0,62.8,18.9,18.2,51.4,47.9,21.0,19.9,21.4,25.3,34.2,29.8,1.86,77.5,4,1
Montana,BSky,98.4,99.5,65.2,18.8,17.6,47.4,47.2,19.4,17.9,23.2,32.2,36.4,31.2,1.06,77.2,3,0
Weber St.,BSky,100.5,101.8,72.0,15.7,17.0,55.3,47.6,18.4,19.8,23.1,26.4,37.9,32.1,2.11,77.5,4,1
La Salle,A10,100.2,101.5,68.5,16.9,17.4,50.6,50.9,21.5,20.7,24.4,29.7,35.2,30.5,1.35,76.6,2,0
Army,Pat,99.0,100.4,68.8,16.8,16.8,53.0,51.1,18.4,20.5,22.9,25.5,33.0,34.0,1.99,75.1,3,1
Tulane,Amer,97.8,99.9,66.7,17.3,18.2,44.3,47.9,16.6,22.4,24.4,29.1,29.7,34.3,1.05,76.4,2,1
Oral Roberts,Sum,107.5,109.5,70.4,16.3,16.8,52.7,51.5,17.1,17.8,27.0,32.6,38.2,35.6,1.62,76.5,4,0
Detroit,Horz,104.9,107.1,67.7,17.5,17.1,52.7,54.0,17.1,18.3,26.7,30.4,36.9,37.9,2.47,77.5,4,1
UMBC,AE,98.0,100.4,68.5,16.1,18.0,49.7,45.9,19.4,19.2,25.4,25.0,32.4,33.0,2.45,75.7,3,0
Florida Atlantic,CUSA,100.9,103.3,67.5,17.0,18.3,50.6,52.4,20.0,19.4,33.8,23.1,33.7,38.4,1.64,76.9,3,0
Fresno St.,MWC,98.0,100.6,66.8,17.7,17.3,48.4,49.6,21.9,19.8,31.0,26.9,29.6,33.1,1.25,77.2,2,1
Montana St.,BSky,97.3,100.1,68.4,17.1,17.9,49.5,45.5,18.1,20.1,20.2,29.0,32.0,30.7,1.97,76.7,5,1
Kansas St.,B12,100.7,103.5,65.5,18.5,17.5,48.4,55.5,23.0,18.7,30.8,28.5,30.4,38.8,1.04,76.9,0,0
Chattanooga,SC,102.1,104.9,67.7,17.7,16.4,50.9,53.0,16.3,19.1,21.5,25.4,36.2,33.4,1.9,77.2,2,0
James Madison,CAA,101.9,104.9,71.4,16.0,17.4,51.0,49.3,17.7,21.8,26.4,29.6,34.1,30.5,1.34,76.3,4,1
