teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
LSU,SEC,117.5,98.3,69.4,16.2,17.1,56.5,47.7,18.2,21.6,34.3,31.1,36.5,27.8,1.08,77.5,4,1
Indiana,B10,109.8,90.7,66.6,17.7,17.4,51.6,47.1,17.4,18.4,23.6,25.2,33.6,32.2,1.35,77.3,3,1
Arkansas,SEC,111.9,93.2,73.3,15.4,16.1,53.3,45.0,16.1,19.5,34.9,22.9,35.6,30.0,1.6,77.9,3,1
UCLA,P12,114.5,95.9,64.6,18.7,17.6,52.4,48.3,16.7,17.7,32.7,26.2,36.6,29.5,1.62,77.5,4,1
Louisville,ACC,110.5,91.8,66.2,17.8,18.3,52.5,45.7,19.9,17.8,30.9,25.3,34.2,31.6,0.96,77.6,4,1
Oklahoma,B12,112.6,94.2,68.7,17.0,17.4,51.4,49.5,15.1,19.7,30.4,27.2,34.3,37.7,2.11,77.1,2,1
Saint Louis,A10,110.9,92.7,68.7,16.1,17.3,56.8,47.2,17.9,24.0,38.1,22.9,41.0,32.9,1.84,76.2,4,1
North Carolina,ACC,109.0,90.8,71.0,16.1,17.5,45.8,49.2,21.5,18.9,41.9,24.2,29.3,34.7,1.09,78.8,3,1
Virginia Tech,ACC,111.7,93.5,67.5,17.8,17.8,53.2,48.6,17.6,18.4,30.9,23.1,35.7,33.1,1.62,76.3,4,1
Oklahoma St.,B12,110.1,92.1,71.6,15.8,17.6,51.5,47.0,19.2,19.7,31.6,30.0,32.5,32.6,1.12,77.6,3,1
Minnesota,B10,111.7,93.7,71.7,16.0,16.8,47.3,47.3,15.0,18.0,29.6,31.7,30.3,32.5,1.88,78.0,2,0
Florida St.,ACC,110.5,92.6,70.3,16.6,17.3,50.0,46.6,19.2,21.8,34.1,29.9,33.9,34.2,1.9,79.5,3,0
Stanford,P12,107.3,89.7,71.6,16.2,16.7,51.5,45.0,21.9,21.2,30.6,28.8,29.6,33.6,1.37,78.8,4,1
Purdue,B10,110.2,92.8,66.2,18.5,17.3,52.4,50.0,20.0,17.4,31.8,21.4,35.8,32.1,1.09,78.4,2,1
San Diego St.,MWC,109.6,92.3,64.9,17.1,18.6,52.5,47.8,18.3,22.2,26.9,26.5,37.7,33.6,2.52,76.7,4,1
Florida,SEC,111.6,94.3,70.0,16.0,17.1,53.4,48.2,19.9,21.6,32.2,28.7,38.8,38.0,1.51,77.4,3,1
Rutgers,B10,110.3,93.2,69.3,16.8,17.3,52.5,49.2,14.4,18.4,28.0,28.1,37.1,32.6,1.91,77.9,1,0
Syracuse,ACC,110.1,93.3,70.4,15.2,17.2,51.7,45.9,17.7,22.1,29.6,30.8,32.8,29.1,1.5,77.9,3,0
Arizona,P12,112.2,95.5,69.7,16.3,17.9,50.0,47.3,16.6,19.6,37.0,23.6,35.5,32.0,1.36,78.6,3,0
Michigan St.,B10,110.1,93.9,70.8,16.1,17.3,51.2,47.6,19.0,16.2,30.7,24.4,34.7,32.9,1.7,77.9,2,0
Maryland,B10,112.5,96.4,66.9,17.5,18.7,54.0,50.7,16.2,16.2,24.5,25.8,36.5,35.8,1.83,78.4,2,1
Seton Hall,BE,111.7,95.6,67.8,17.1,17.7,52.0,49.8,19.2,18.6,28.4,29.1,33.1,36.4,2.35,79.2,4,1
Missouri,SEC,107.9,92.0,69.8,16.4,17.2,49.4,44.1,19.7,16.4,29.7,28.7,27.3,27.0,2.5,77.6,3,0
Penn St.,B10,112.3,96.4,68.5,16.8,17.8,52.3,53.7,16.1,21.0,31.8,29.3,37.6,31.6,2.2,76.0,1,0
N.C. State,ACC,109.3,93.9,69.9,16.3,17.7,53.5,48.5,17.9,25.8,29.9,31.0,36.2,31.6,1.73,77.1,3,0
Loyola Chicago,MVC,108.3,93.0,66.2,17.9,17.6,56.9,49.5,19.0,20.5,26.0,19.4,36.9,38.1,2.21,76.3,4,1
Xavier,BE,110.5,95.4,69.3,16.2,17.4,54.2,46.0,16.9,17.3,27.8,26.9,35.4,33.3,1.94,77.2,3,1
Marquette,BE,111.4,96.5,67.8,18.0,17.2,51.8,47.3,19.9,15.7,33.5,28.2,36.5,35.1,1.71,78.1,2,1
Kentucky,SEC,106.7,91.9,68.0,17.1,17.7,46.3,46.9,21.3,18.0,34.8,30.7,30.3,32.8,0.91,79.0,3,0
Richmond,A10,111.9,97.1,70.0,16.5,17.6,54.9,52.5,15.2,21.7,21.0,29.4,34.8,31.5,2.52,76.2,3,1
SMU,Amer,110.0,95.8,70.9,15.5,17.3,53.1,45.7,18.3,20.1,31.0,27.4,35.9,33.2,2.11,77.4,3,1
Mississippi,SEC,104.8,90.8,68.4,17.1,16.7,48.7,46.5,19.5,25.2,33.1,26.7,29.7,35.0,1.95,77.2,1,0
Utah St.,MWC,105.6,91.8,69.1,16.5,17.3,51.4,44.7,19.1,21.7,36.7,19.5,33.8,32.7,1.42,78.2,5,1
Drake,MVC,110.3,96.7,67.3,17.0,18.0,59.6,45.2,18.0,21.7,36.4,22.6,43.5,29.7,1.99,76.2,5,1
Northwestern,B10,108.3,95.1,69.9,15.5,17.9,53.5,48.2,15.6,16.3,20.2,26.3,39.0,32.4,1.5,77.8,2,0
VCU,A10,104.5,91.5,70.9,15.5,17.3,53.2,45.4,20.5,25.5,27.2,31.3,34.5,30.2,1.27,77.1,4,0
South Carolina,SEC,106.6,93.7,73.2,16.0,17.7,48.7,48.5,22.7,23.2,35.6,24.1,31.6,29.4,1.58,77.5,3,1
Providence,BE,110.4,97.6,66.3,17.9,17.7,50.4,50.7,16.4,18.0,31.1,30.5,32.8,33.3,1.89,78.0,2,0
Boise St.,MWC,109.7,96.9,68.7,16.0,17.8,54.4,45.3,15.4,21.1,32.3,19.8,36.3,29.4,2.03,78.3,5,1
Arizona St.,P12,108.0,95.6,75.1,15.7,16.6,49.4,51.5,14.9,22.8,19.2,29.4,32.3,33.8,1.79,76.7,1,0
BYU,WCC,108.1,95.7,70.3,16.8,16.0,53.2,46.5,21.0,18.0,29.1,26.3,34.0,33.0,2.05,77.9,4,0
Memphis,Amer,102.5,90.2,72.8,15.6,16.8,46.5,45.2,20.1,22.8,33.6,22.3,30.4,30.7,1.08,77.7,3,1
St. Bonaventure,A10,107.9,95.7,68.1,16.9,17.1,49.1,47.3,17.0,20.3,31.2,24.7,32.6,25.7,1.93,77.2,4,1
Mississippi St.,SEC,110.7,98.5,65.4,18.2,17.8,52.1,48.2,19.3,18.1,37.9,25.3,38.9,36.4,1.28,79.0,4,1
Toledo,MAC,111.9,99.9,68.3,17.4,17.1,53.2,47.9,17.1,18.6,32.6,29.0,39.7,28.8,1.72,76.8,5,1
Rhode Island,A10,106.0,94.0,70.6,16.5,16.6,51.3,46.6,20.7,18.3,26.5,27.4,32.5,32.7,1.92,76.4,3,1
Georgia Tech,ACC,108.3,96.7,66.5,17.6,16.3,53.4,51.5,16.5,21.7,26.2,26.8,34.0,36.4,2.55,76.2,4,1
Dayton,A10,109.0,97.5,65.3,18.8,18.2,57.8,49.4,23.6,20.1,24.6,30.8,36.8,34.4,2.11,77.7,3,1
Davidson,A10,111.1,99.7,64.2,19.0,18.1,55.1,50.3,18.1,15.0,30.3,19.5,36.5,32.1,1.76,78.5,3,1
Utah,P12,107.3,95.9,67.0,17.8,17.6,49.0,48.2,15.3,21.9,25.3,32.4,31.5,31.1,1.41,77.4,1,0
Tulsa,Amer,103.4,92.2,65.4,17.4,18.1,51.2,43.7,20.8,22.4,28.3,33.4,30.5,30.7,2.26,77.2,5,1
Saint Mary's,WCC,105.6,94.5,63.1,20.2,16.1,50.5,45.9,17.0,17.1,30.7,19.1,32.7,35.9,1.45,77.7,3,0
Pittsburgh,ACC,103.5,92.6,70.2,16.3,16.8,47.9,44.7,20.5,20.9,36.5,26.2,30.2,27.3,1.11,77.8,4,1
Furman,SC,110.3,99.5,68.6,15.7,17.1,60.2,51.1,18.7,22.3,25.7,31.5,38.5,34.7,1.86,76.7,3,1
Miami FL,ACC,104.5,94.2,69.0,17.7,16.4,47.7,48.6,20.4,19.9,29.4,25.4,26.8,37.5,1.43,78.3,1,0
Wichita St.,Amer,108.3,98.1,68.8,17.4,17.1,46.1,47.6,15.6,17.5,31.1,35.5,31.8,31.8,1.86,76.5,4,1
Auburn,SEC,107.8,97.6,70.4,16.4,16.6,53.3,49.4,23.4,20.0,33.9,28.7,34.0,30.1,0.76,79.0,1,0
Cincinnati,Amer,105.2,94.9,71.7,16.4,16.8,48.1,50.1,20.8,18.7,28.6,24.4,28.2,30.8,1.65,77.5,1,0
Marshall,CUSA,107.2,97.0,73.2,14.5,17.3,53.8,47.5,18.4,20.3,25.2,27.4,33.2,35.1,1.97,77.2,3,1
San Francisco,WCC,105.9,95.9,70.0,17.3,16.3,53.0,46.4,18.4,20.0,25.2,25.7,36.5,28.0,2.02,77.8,3,0
Colorado St.,MWC,105.6,96.7,72.1,16.2,17.9,54.3,47.6,19.5,21.0,17.8,25.5,40.0,28.3,1.17,75.9,4,1
St. John's,BE,107.6,98.7,74.4,14.4,17.1,50.4,55.5,17.1,23.0,28.1,27.9,33.6,37.5,1.49,77.0,2,1
Wright St.,Horz,103.8,95.0,71.9,16.0,16.7,54.8,42.9,19.7,16.7,33.9,25.6,35.0,28.4,1.38,77.4,3,1
Georgia,SEC,105.0,96.4,75.1,14.9,16.4,50.9,49.6,22.3,22.4,35.6,28.6,30.1,33.0,2.0,76.2,2,0
Notre Dame,ACC,111.2,102.9,66.7,18.2,18.0,53.1,51.4,16.8,12.4,21.2,30.9,37.7,37.7,2.1,78.7,1,0
Boston College,ACC,107.5,99.3,71.7,16.5,16.7,51.6,54.0,20.0,19.5,26.4,29.1,34.8,32.8,1.82,76.7,1,1
UCF,Amer,103.7,95.7,67.6,17.5,17.4,47.7,48.7,19.7,21.4,25.6,33.5,34.8,31.0,1.53,77.5,2,0
Western Kentucky,CUSA,106.8,98.9,68.9,17.4,16.2,48.9,51.8,19.5,19.8,32.1,21.4,30.7,38.7,2.15,76.2,3,0
DePaul,BE,104.2,96.4,72.6,15.4,17.8,51.8,48.9,24.6,20.9,32.6,33.7,37.1,29.2,1.86,76.7,1,0
Iowa St.,B12,106.2,98.6,69.6,16.8,17.1,52.9,49.5,22.5,19.2,23.8,33.3,33.0,28.3,1.93,76.6,1,0
South Dakota St.,Sum,110.4,102.9,70.9,16.2,17.3,54.9,48.7,16.5,14.8,21.7,24.0,40.4,31.6,1.52,77.2,4,1
TCU,B12,105.0,97.6,67.7,18.3,17.0,51.7,49.2,20.7,16.9,28.4,28.5,34.5,30.7,1.12,77.6,2,0
Butler,BE,104.1,96.8,66.6,19.4,17.2,48.9,54.0,17.7,17.7,24.5,21.5,34.7,38.7,1.53,76.6,1,0
South Florida,Amer,101.4,94.3,67.7,17.8,17.1,46.8,48.3,21.9,19.5,35.0,24.8,34.2,28.3,1.9,78.3,2,1
Belmont,OVC,105.7,98.7,71.8,16.4,16.4,56.1,47.7,18.1,21.2,25.5,26.1,33.2,31.9,1.35,76.9,5,1
Liberty,ASun,106.7,99.8,64.2,19.1,17.5,57.1,48.1,14.9,18.6,22.3,23.7,38.1,32.3,1.74,75.8,4,1
UAB,CUSA,104.2,97.3,69.7,16.7,17.5,50.7,41.1,14.7,24.1,29.7,26.9,31.0,24.1,2.28,76.8,4,1
Yale,Ivy,107.1,100.3,69.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Duquesne,A10,103.1,96.4,68.3,17.1,18.2,46.7,48.1,20.2,20.5,30.3,29.9,28.9,27.8,1.95,76.1,3,1
Texas A&M,SEC,102.0,95.5,66.1,17.7,17.8,49.8,52.4,25.1,24.6,32.7,29.7,29.9,34.5,1.59,77.4,2,0
Buffalo,MAC,106.5,100.1,74.7,14.3,17.0,51.1,46.8,17.3,16.8,34.6,24.5,36.2,26.6,2.32,77.0,4,1
Georgia St.,SB,106.0,99.7,70.9,14.9,17.9,51.6,47.1,15.5,20.9,27.1,36.7,33.9,31.8,1.63,76.3,4,1
Winthrop,BSth,106.1,100.0,78.0,14.0,16.8,55.2,51.0,20.1,22.2,34.6,20.5,37.4,33.6,1.94,76.7,5,1
North Texas,CUSA,102.9,96.8,65.2,17.4,17.3,54.5,46.7,20.2,21.6,26.5,27.6,37.9,32.9,2.34,77.0,3,0
Louisiana Tech,CUSA,102.3,96.4,69.7,16.4,16.6,49.6,45.9,17.7,19.4,26.4,25.9,32.6,30.7,2.14,76.1,3,1
Colgate,Pat,107.5,101.5,70.6,15.0,17.8,61.5,42.0,13.8,15.9,19.3,24.6,39.2,24.1,1.82,76.5,3,1
Georgetown,BE,104.0,98.1,70.2,16.2,16.7,49.0,47.5,21.7,13.7,30.3,25.7,35.4,32.9,2.2,78.0,0,0
Bradley,MVC,102.5,96.7,66.4,17.0,18.0,48.7,46.9,19.3,18.3,30.5,27.9,32.0,38.1,1.73,77.5,3,1
Vermont,AE,104.6,98.9,67.5,17.9,17.8,53.0,47.9,17.8,18.9,28.0,21.8,33.9,30.7,2.45,76.2,3,1
Massachusetts,A10,107.1,101.5,73.6,16.1,15.3,51.2,54.1,16.4,20.6,26.9,22.3,34.4,37.7,0.98,76.8,2,1
Missouri St.,MVC,106.0,100.6,70.5,16.7,16.6,58.8,46.6,18.2,15.1,21.9,23.0,35.6,34.1,1.61,77.5,4,1
New Mexico St.,WAC,102.7,97.6,68.2,17.7,14.3,37.3,37.9,18.4,13.2,20.0,25.0,26.9,22.2,2.22,76.6,2,0
Nevada,MWC,103.6,98.6,70.3,16.8,17.4,49.5,46.9,19.8,17.8,25.9,24.3,34.6,32.7,1.02,78.3,2,0
Santa Clara,WCC,98.4,93.7,71.3,15.4,17.8,43.8,42.1,17.7,18.4,25.9,22.4,23.2,30.1,1.95,79.1,3,1
Bowling Green,MAC,106.6,102.0,70.8,16.2,16.6,50.9,51.2,14.9,19.9,27.1,28.0,35.4,34.3,1.79,76.2,4,0
UC Irvine,BW,101.5,97.0,68.9,18.1,16.4,48.6,48.1,21.9,17.0,32.0,25.4,34.4,31.4,0.94,77.4,4,1
Loyola Marymount,WCC,102.7,98.2,68.5,17.3,16.7,49.6,47.7,23.6,19.1,33.8,23.2,31.3,36.3,1.77,78.0,4,1
Nebraska,B10,103.2,98.7,72.9,14.7,17.8,47.2,51.0,17.8,19.5,26.4,29.1,31.5,33.2,2.0,78.2,0,0
Ohio,MAC,108.1,103.7,69.4,17.0,16.9,56.3,52.4,17.3,20.6,27.8,27.1,38.1,35.2,1.47,76.9,3,1
Washington St.,P12,98.0,93.5,68.1,17.4,16.5,46.9,40.1,20.5,17.9,29.7,26.1,33.1,25.6,1.15,78.6,3,0
Abilene Christian,Slnd,99.0,94.9,68.8,17.5,16.1,50.0,43.6,21.0,27.5,28.6,29.3,36.6,23.0,2.25,75.0,4,1
Wake Forest,ACC,104.2,100.3,69.0,17.9,17.0,56.1,53.3,21.3,24.2,25.0,24.3,35.5,32.1,1.79,77.3,2,0
Northern Iowa,MVC,105.7,101.8,72.0,16.6,17.4,51.5,53.0,17.9,15.7,22.2,21.1,35.6,35.3,1.41,76.5,2,0
UNC Greensboro,SC,100.6,96.8,70.0,16.7,16.5,45.0,46.7,19.5,21.8,35.8,25.2,26.5,33.0,1.75,77.5,3,0
Eastern Washington,BSky,103.8,100.3,71.7,15.6,17.7,50.4,48.1,18.2,15.7,16.9,27.4,32.0,33.9,1.81,77.2,2,1
Kent St.,MAC,104.7,101.3,71.9,17.1,16.9,53.6,46.5,20.0,18.4,35.1,28.2,35.1,32.9,2.25,77.2,3,1
Siena,MAAC,104.4,101.2,66.9,19.5,16.3,53.8,47.6,16.2,15.5,30.3,22.9,35.1,30.9,1.93,76.4,4,1
UC Santa Barbara,BW,103.4,100.2,67.4,17.0,17.9,49.2,48.6,15.4,23.2,23.8,29.1,32.9,34.9,2.34,77.4,3,1
East Carolina,Amer,100.0,96.8,68.3,17.5,17.4,47.9,45.6,19.8,20.9,27.0,25.9,34.5,28.8,1.99,77.8,2,0
UNLV,MWC,105.8,102.7,68.3,17.8,16.2,50.9,55.9,18.9,17.8,25.7,25.3,33.8,41.0,1.61,77.2,2,1
Wofford,SC,104.8,101.8,65.9,18.6,16.9,54.0,49.9,22.2,19.0,31.7,33.0,35.7,31.4,1.54,75.8,3,1
Old Dominion,CUSA,102.8,99.9,68.5,17.9,17.1,48.3,53.0,18.3,20.4,29.4,26.9,31.0,36.2,2.33,76.8,4,1
Oregon St.,P12,104.3,101.5,65.6,18.1,17.2,45.8,48.8,16.0,19.0,31.1,28.7,34.7,31.2,1.98,78.4,3,0
Pacific,WCC,101.3,98.6,65.8,20.3,17.0,40.9,51.8,12.0,19.3,35.2,22.4,26.8,35.7,2.22,76.8,3,1
Vanderbilt,SEC,104.2,101.4,69.6,17.6,16.9,51.3,51.0,18.9,18.3,31.8,25.4,35.3,32.4,1.29,77.1,1,0
Ball St.,MAC,102.2,99.6,70.2,16.7,16.8,50.5,49.2,18.4,19.8,26.2,30.4,32.7,30.0,1.98,76.8,2,1
Little Rock,SB,106.0,103.5,67.6,17.0,16.3,55.3,51.3,22.5,19.7,31.0,29.5,35.9,32.9,1.93,77.7,3,1
Washington,P12,100.6,98.3,70.6,16.3,17.8,44.3,49.0,19.5,18.2,25.3,37.5,26.7,33.8,1.93,77.9,0,0
Murray St.,OVC,101.4,99.2,68.0,16.5,17.9,52.6,49.2,24.5,20.3,29.0,28.7,31.8,29.8,1.66,76.7,1,0
Grand Canyon,WAC,103.2,101.0,65.0,18.0,17.1,54.6,47.4,21.7,15.8,32.4,19.5,30.0,34.9,2.11,77.5,2,1
Pepperdine,WCC,104.8,102.8,70.2,16.0,18.5,50.0,49.9,18.2,16.8,22.4,33.8,30.2,29.0,1.88,76.7,2,0
Princeton,Ivy,104.0,102.1,67.7,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Akron,MAC,102.8,101.2,69.6,17.1,17.7,51.9,48.3,21.4,15.0,27.7,26.5,31.8,26.7,2.01,75.8,3,0
Northeastern,CAA,99.8,98.3,67.4,18.1,16.2,51.9,47.6,20.3,17.9,18.0,26.0,35.4,27.4,1.12,77.6,4,1
California,P12,103.3,101.9,65.8,18.1,17.4,52.4,53.1,19.7,18.9,21.9,25.0,33.7,40.3,2.04,77.3,2,1
Cal St. Bakersfield,BW,100.4,99.1,64.1,20.0,15.8,44.4,48.2,20.3,21.5,42.9,26.2,29.7,31.5,2.71,77.0,4,1
Temple,Amer,100.5,99.5,69.3,17.1,17.4,42.9,50.8,19.2,16.7,30.4,32.0,32.2,37.0,1.59,77.4,1,0
George Mason,A10,100.8,99.8,67.9,17.2,17.4,49.0,51.2,19.7,19.1,29.4,23.9,31.3,38.6,1.63,76.0,1,0
Indiana St.,MVC,101.4,100.4,69.7,16.8,17.2,47.1,53.9,20.2,22.4,23.0,29.4,35.4,33.5,1.84,76.7,1,0
La Salle,A10,100.1,99.3,67.9,16.6,17.6,52.2,48.0,21.3,20.3,23.5,29.5,38.4,28.3,1.39,76.5,3,0
Coastal Carolina,SB,104.0,103.3,71.2,17.3,15.9,52.2,48.9,22.4,17.9,39.8,24.9,36.9,34.8,1.6,76.5,4,1
Mercer,SC,104.3,103.7,72.4,16.7,16.2,54.3,50.3,19.6,16.5,31.7,28.2,36.8,31.1,1.98,77.5,2,0
Hofstra,CAA,102.6,102.0,69.4,16.5,17.4,49.4,50.1,18.5,16.8,25.5,24.4,29.1,33.7,1.73,76.8,3,0
Harvard,Ivy,101.9,101.4,69.1,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Kansas St.,B12,102.1,101.6,64.6,18.3,18.4,50.2,54.6,21.2,20.5,31.9,29.6,31.7,36.4,1.08,76.6,2,0
North Dakota St.,Sum,101.2,101.0,65.0,19.1,16.1,49.4,48.7,19.5,13.0,26.3,20.7,33.6,31.5,1.42,78.0,4,1
Drexel,CAA,102.5,102.2,65.7,19.2,16.0,49.7,50.4,19.4,19.6,29.7,19.1,31.6,29.3,1.8,77.3,2,0
UC Riverside,BW,99.1,98.9,65.9,19.6,16.8,54.1,44.3,19.9,16.3,29.1,25.1,38.2,26.1,1.99,78.8,3,0
Montana,BSky,97.6,97.5,66.1,18.4,16.7,44.4,47.3,20.1,19.6,21.5,32.2,34.0,29.6,1.11,77.3,3,1
UTEP,CUSA,101.6,101.5,68.1,16.7,18.4,50.1,51.2,14.5,19.9,27.4,28.0,36.7,32.3,1.93,77.8,3,0
East Tennessee St.,SC,98.0,97.9,68.2,17.1,16.7,46.9,46.9,24.1,22.3,29.6,28.1,30.6,35.5,1.85,77.0,4,1
Monmouth,MAAC,102.3,102.3,75.9,14.6,17.6,53.7,48.0,19.0,20.2,25.4,30.0,41.0,30.4,1.96,75.9,3,1
Oral Roberts,Sum,106.5,106.6,71.4,16.4,16.2,50.6,49.6,17.3,16.8,27.8,33.9,36.7,32.6,1.61,76.7,3,1
Fresno St.,MWC,101.0,101.2,66.0,18.0,16.5,50.1,52.2,21.1,19.7,36.6,20.0,28.9,37.2,1.35,77.2,3,1
Texas St.,SB,99.9,100.1,64.8,18.8,17.2,52.3,50.1,20.8,24.3,26.1,30.3,38.3,33.7,2.36,75.7,4,1
Charlotte,CUSA,100.0,100.4,64.0,18.7,18.0,51.8,49.4,18.9,20.9,22.0,22.1,33.5,31.2,1.76,77.5,3,0
FIU,CUSA,102.6,103.2,71.1,15.8,17.6,54.4,50.3,21.6,23.7,30.1,33.8,35.5,33.1,2.04,75.0,3,0
Saint Peter's,MAAC,96.6,97.2,67.8,17.3,16.5,48.0,46.3,21.2,22.2,29.4,32.2,34.1,36.0,1.27,76.1,2,0
Navy,Pat,101.7,102.4,65.4,18.7,17.0,51.2,52.6,16.3,20.1,29.0,23.1,32.9,32.7,1.71,76.0,5,1
UT Arlington,SB,102.3,103.1,71.6,15.8,16.8,48.0,54.5,15.7,20.5,23.5,28.2,35.9,37.8,1.66,76.5,3,1
Cleveland St.,Horz,97.8,98.9,66.7,17.8,17.3,49.5,47.6,21.5,22.1,32.0,34.2,30.7,30.0,1.9,77.1,5,1
Stephen F. Austin,Slnd,98.7,100.0,71.6,16.4,15.6,52.1,58.9,29.9,29.6,30.5,23.3,28.2,43.9,2.44,76.8,3,1
Eastern Kentucky,OVC,97.8,99.3,76.3,15.3,15.8,47.3,48.4,17.1,26.6,29.3,30.1,28.8,30.9,1.33,75.9,5,1
South Dakota,Sum,102.1,103.7,68.9,17.6,17.2,50.0,48.4,16.4,17.7,21.8,24.8,38.0,31.9,1.7,76.5,5,1
Chattanooga,SC,102.3,104.0,68.4,17.4,16.4,51.6,53.0,16.5,19.2,21.8,22.8,37.5,34.3,1.81,77.2,2,0
Louisiana,SB,97.7,99.5,72.6,15.8,17.3,48.3,50.2,22.4,19.9,28.9,25.5,28.9,33.8,1.72,77.5,3,0
Bryant,NEC,103.0,105.0,76.7,14.4,15.9,55.9,46.5,20.4,17.8,26.8,30.7,40.2,28.6,1.61,75.8,5,1
UMBC,AE,99.0,101.1,69.6,16.1,17.6,51.7,45.0,19.4,19.4,24.4,26.4,34.4,34.0,2.4,75.7,4,1
Southern Utah,BSky,103.6,105.9,70.0,17.3,16.7,52.1,55.4,16.5,18.7,31.8,18.4,34.9,37.4,2.44,76.9,5,1
Austin Peay,OVC,103.2,105.7,68.9,17.4,16.1,47.0,54.5,23.1,22.0,37.0,28.4,28.3,35.0,1.66,75.0,3,1
San Diego,WCC,98.0,100.6,70.6,15.7,17.4,45.1,51.2,19.3,17.1,18.5,28.2,34.0,38.9,2.18,77.4,1,0
Eastern Illinois,OVC,101.3,104.0,70.1,16.7,17.2,49.0,52.6,18.2,20.2,29.6,26.8,35.3,39.7,2.7,76.6,3,0
Valparaiso,MVC,98.6,101.3,68.9,16.8,17.4,47.2,50.9,17.7,19.4,20.3,27.3,28.3,33.3,1.47,76.8,1,0
UC Davis,BW,99.9,102.7,71.0,14.5,16.8,51.5,50.0,19.7,22.3,15.5,31.3,28.6,33.3,1.58,75.5,2,1
