teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
Virginia,ACC,115.2,92.4,60.3,20.2,18.7,56.2,48.2,15.5,15.8,22.4,21.7,39.2,33.9,1.94,77.7,2,1
USC,P12,112.9,90.1,67.8,17.3,18.1,51.9,44.7,18.4,17.6,36.9,27.3,34.7,33.3,1.71,79.4,2,1
Colorado,P12,114.5,91.9,66.9,17.5,18.5,52.3,47.0,16.8,20.0,30.0,25.5,36.6,32.7,2.3,77.4,0,0
Creighton,BE,116.0,93.9,69.1,16.0,18.1,56.1,47.2,15.8,18.2,24.0,28.6,36.3,32.9,2.24,77.0,3,0
Texas Tech,B12,112.4,90.5,65.7,18.1,17.9,49.8,46.6,16.3,23.7,33.6,28.9,33.9,33.3,1.42,77.0,3,1
San Diego St.,MWC,110.8,88.9,66.5,16.8,18.6,52.9,46.9,17.5,22.6,30.6,24.0,38.0,32.8,2.43,76.6,0,0
West Virginia,B12,117.1,95.5,69.6,17.4,16.7,48.9,49.9,16.8,20.2,36.0,30.5,36.7,32.4,1.83,77.2,4,1
BYU,WCC,113.7,92.3,68.0,17.0,17.1,55.3,46.2,19.1,16.3,29.0,23.6,37.3,32.5,2.01,78.0,0,0
Kansas,B12,110.3,88.9,68.5,16.5,18.0,49.6,46.7,17.7,19.7,31.7,27.1,33.6,31.9,1.47,78.2,0,0
Tennessee,SEC,109.1,88.3,67.3,17.2,17.4,50.3,46.2,17.7,22.8,30.6,28.0,34.6,32.0,1.52,77.5,2,0
Texas,B12,113.7,92.9,69.1,16.4,18.1,52.2,46.0,19.6,17.2,30.9,26.3,34.7,31.8,1.93,77.8,3,1
Connecticut,BE,112.4,91.7,65.7,18.9,17.4,49.2,46.4,18.2,19.6,36.8,29.6,33.8,30.9,1.83,77.9,4,1
Florida,SEC,112.5,92.7,69.1,16.3,17.2,53.2,47.4,20.5,21.0,31.0,31.4,35.9,31.2,1.55,77.4,3,0
Maryland,B10,111.8,92.1,65.2,18.3,18.3,52.7,48.4,16.7,16.8,21.3,24.5,35.1,34.1,1.9,78.1,4,0
LSU,SEC,119.5,100.0,71.4,15.9,16.8,53.3,48.8,16.6,18.7,31.1,31.6,34.7,30.1,1.06,77.6,3,1
Georgia Tech,ACC,113.8,95.1,67.8,17.7,17.5,53.9,51.8,16.1,22.0,24.5,29.7,35.2,36.3,2.56,76.3,5,1
Rutgers,B10,109.3,90.9,67.9,17.1,17.8,50.5,48.2,16.3,19.2,27.9,28.5,31.3,33.4,2.02,77.9,2,0
North Carolina,ACC,109.5,91.2,71.7,15.7,17.8,48.0,49.1,20.9,19.1,40.9,25.9,30.4,35.1,1.06,78.8,3,0
St. Bonaventure,A10,110.3,92.3,65.3,18.6,18.3,50.5,46.1,17.2,19.7,33.0,28.7,36.5,30.8,1.93,77.3,0,0
Penn St.,B10,112.7,94.7,69.6,16.7,17.8,48.1,53.0,16.3,20.1,31.8,26.2,34.1,33.9,2.23,76.1,2,1
Oklahoma,B12,112.2,94.3,67.8,17.3,17.5,50.4,48.8,15.1,18.9,27.6,27.8,33.3,35.7,2.1,76.8,0,0
Oklahoma St.,B12,109.3,91.4,71.7,15.8,17.4,51.7,47.1,21.3,19.5,31.3,29.3,33.9,32.5,1.1,77.6,4,0
Oregon,P12,113.7,96.1,67.4,17.3,17.8,53.4,49.5,17.1,20.5,29.2,27.1,36.7,33.1,2.27,77.6,4,1
Duke,ACC,115.4,98.0,69.0,17.2,17.4,53.7,52.0,18.4,19.4,32.0,28.4,35.2,36.8,0.86,77.1,3,0
Indiana,B10,111.0,93.8,66.4,18.1,17.4,49.1,48.8,17.3,17.4,25.9,27.1,33.6,33.9,1.36,77.2,1,0
Saint Louis,A10,111.1,94.3,68.1,16.9,17.8,52.3,47.7,17.6,20.4,36.5,22.0,35.5,34.1,1.91,76.3,0,0
Memphis,Amer,103.1,86.3,72.2,16.1,16.8,50.2,43.6,22.6,22.8,34.5,23.9,35.4,26.7,1.11,77.8,5,1
Clemson,ACC,106.2,89.5,64.8,17.9,18.5,49.3,48.0,19.3,21.6,26.8,26.6,33.1,32.9,1.79,76.9,4,0
Missouri,SEC,112.0,95.4,68.8,16.8,17.1,51.4,48.1,18.8,18.1,28.6,29.4,32.0,32.3,2.47,77.6,2,1
UCLA,P12,114.1,97.7,64.7,18.5,18.1,52.1,50.7,16.6,17.8,30.6,24.0,36.9,35.2,1.41,77.4,3,0
Louisville,ACC,109.0,92.7,66.4,17.9,18.0,48.8,48.0,18.0,17.0,32.1,25.7,30.7,30.5,1.01,77.4,3,1
Utah St.,MWC,107.3,91.0,69.8,16.8,17.3,50.7,47.0,19.6,20.4,35.2,19.9,34.1,34.5,1.48,78.1,3,1
Virginia Tech,ACC,110.5,94.4,66.2,18.2,18.1,52.4,48.2,17.5,17.7,28.9,23.5,35.3,32.8,1.54,76.4,0,0
Arizona,P12,113.8,97.7,68.2,16.8,18.3,50.5,49.2,17.2,18.0,34.3,24.4,37.2,34.1,1.2,78.7,0,0
Seton Hall,BE,111.7,95.9,67.3,17.1,18.2,50.7,49.6,18.8,19.4,29.0,30.0,32.3,36.5,2.38,79.2,2,0
VCU,A10,105.9,90.0,69.8,16.0,17.8,50.8,46.0,20.9,24.0,29.4,31.1,33.1,29.4,1.24,77.3,0,0
SMU,Amer,111.4,95.6,68.7,16.1,17.7,52.0,46.0,19.7,19.9,29.9,28.8,34.0,33.5,2.19,77.3,0,0
Mississippi,SEC,107.1,91.6,65.7,18.0,17.1,48.9,49.2,20.4,23.5,34.4,27.4,29.6,36.5,1.98,77.1,3,1
Drake,MVC,113.6,98.2,67.2,17.8,18.1,55.1,47.6,15.7,18.9,32.2,24.8,37.0,29.5,2.01,76.1,0,0
Kentucky,SEC,107.9,92.6,68.1,17.2,17.2,46.4,46.7,20.2,17.7,33.0,30.4,32.2,32.0,1.0,78.9,3,0
Syracuse,ACC,112.8,97.5,69.4,16.0,17.7,50.0,48.5,16.1,21.0,30.0,33.4,33.0,31.5,1.57,78.0,0,0
Xavier,BE,111.1,96.3,69.2,16.6,17.4,52.4,47.1,16.1,16.5,26.8,27.5,33.0,33.6,1.82,77.2,2,0
Boise St.,MWC,109.4,94.8,69.4,16.4,17.7,51.9,48.2,16.5,20.3,27.8,23.5,34.3,31.9,2.07,78.2,0,0
Toledo,MAC,115.7,101.3,68.8,16.9,17.1,54.4,48.1,15.7,17.5,29.5,30.1,38.4,29.3,1.79,76.8,3,0
Minnesota,B10,111.4,97.0,69.9,16.7,17.1,45.6,50.1,15.3,18.9,29.2,32.5,28.8,35.3,1.83,77.9,0,0
Colorado St.,MWC,108.1,94.0,70.3,16.5,17.6,56.8,47.3,20.9,20.1,24.1,24.8,37.1,28.8,1.21,75.7,5,1
Michigan St.,B10,107.5,93.3,68.7,17.2,17.3,48.0,48.0,18.8,15.5,30.6,26.1,32.2,31.6,1.72,78.0,3,0
North Texas,CUSA,106.8,92.9,64.4,18.5,17.1,55.9,46.5,21.3,21.1,27.2,25.4,37.5,31.9,2.34,76.9,4,0
N.C. State,ACC,110.2,96.6,68.5,16.9,18.0,53.2,50.7,18.6,22.3,29.3,32.2,36.1,34.8,1.63,77.2,0,0
Mississippi St.,SEC,106.7,93.2,66.1,18.2,17.3,50.4,46.1,22.1,18.2,35.4,27.2,35.3,31.6,1.2,78.9,3,1
Wright St.,Horz,109.2,95.7,71.5,16.3,16.9,54.4,45.1,18.1,16.7,34.2,25.0,37.0,30.6,1.34,77.4,0,0
Auburn,SEC,111.3,97.8,71.7,16.4,16.3,51.1,49.7,22.2,18.7,35.0,31.4,32.6,32.9,0.77,78.7,1,0
Richmond,A10,111.2,98.0,69.1,16.5,17.7,53.0,52.4,15.0,21.4,19.5,27.9,34.3,32.2,2.44,76.2,0,0
Northwestern,B10,106.0,92.7,69.1,16.4,18.1,50.4,50.1,17.1,17.5,19.6,26.0,34.4,32.9,1.51,77.9,2,1
St. John's,BE,111.9,98.9,73.9,14.9,17.2,50.7,53.1,16.9,22.1,29.2,30.1,34.5,34.3,1.49,77.0,2,1
Davidson,A10,113.1,100.1,62.9,19.3,18.5,55.4,49.4,17.3,15.7,27.6,21.2,35.0,34.0,1.75,78.4,0,0
Wichita St.,Amer,111.2,98.7,67.9,17.5,17.7,47.1,47.1,16.2,17.4,31.2,33.4,33.9,30.9,1.88,76.5,5,1
Notre Dame,ACC,114.9,102.5,67.3,17.5,18.3,54.4,50.9,15.3,12.5,21.2,28.2,36.9,36.7,2.21,78.6,1,0
Buffalo,MAC,107.9,95.7,74.7,14.8,17.0,51.3,46.1,17.9,18.1,36.8,26.5,32.7,28.0,2.2,77.1,4,1
Providence,BE,109.3,97.3,66.5,18.1,17.3,48.8,49.0,17.0,16.8,29.7,30.0,32.5,30.2,1.87,78.1,3,0
UC Santa Barbara,BW,108.1,96.3,65.6,17.7,18.4,53.3,47.0,17.0,21.1,27.9,26.0,36.1,32.9,2.36,77.4,4,0
Marquette,BE,109.4,97.6,68.0,18.3,16.8,50.8,48.0,20.9,15.8,30.0,28.2,32.9,35.1,1.76,78.0,3,1
Saint Mary's,WCC,102.3,90.6,63.4,20.1,16.1,48.3,47.4,17.1,18.3,26.7,21.2,30.6,35.7,1.57,77.7,0,0
Louisiana Tech,CUSA,104.5,92.9,69.5,16.7,17.0,50.8,45.7,17.9,18.9,26.7,23.3,34.7,29.4,2.1,76.2,0,0
Stanford,P12,105.0,93.3,69.7,16.8,17.6,51.7,47.8,21.2,20.3,25.4,28.8,32.1,33.1,1.33,78.8,0,0
Dayton,A10,109.1,97.7,66.1,18.6,17.5,55.7,47.9,21.0,17.4,23.1,29.0,37.3,31.7,1.91,77.8,0,0
Marshall,CUSA,110.9,99.6,72.9,14.6,17.7,55.2,49.9,16.5,20.4,24.1,29.2,36.4,35.8,1.94,77.2,4,1
Pittsburgh,ACC,108.2,97.1,68.9,17.4,17.3,48.3,49.3,18.1,17.9,34.9,26.1,32.6,31.7,1.28,77.6,1,1
Utah,P12,109.2,99.0,67.5,17.9,17.8,51.9,51.1,18.8,20.2,24.3,30.6,34.5,36.2,1.35,77.7,1,0
Georgetown,BE,106.4,96.3,69.9,16.7,17.0,49.5,48.0,22.4,15.9,32.5,27.4,36.3,33.4,2.1,78.1,4,1
Western Kentucky,CUSA,107.6,97.7,68.4,17.4,16.4,51.7,49.6,21.0,19.4,33.1,24.0,34.4,35.9,2.15,76.3,4,1
Belmont,OVC,110.2,100.4,71.2,15.7,17.4,56.7,48.8,16.5,20.4,26.2,26.3,34.9,33.9,1.37,76.9,0,0
Liberty,ASun,110.0,100.2,63.4,19.4,17.7,57.3,47.4,15.7,17.4,22.4,22.5,38.9,31.3,1.75,75.8,0,0
Kent St.,MAC,107.7,97.9,70.2,17.5,16.7,51.5,48.6,19.2,17.2,35.3,28.2,34.2,34.8,2.15,77.5,4,1
Georgia,SEC,108.6,99.1,73.5,15.6,16.3,50.6,52.5,21.5,21.6,33.7,32.1,31.3,33.7,1.83,75.8,2,0
Missouri St.,MVC,108.1,98.7,69.6,17.3,17.7,54.7,48.4,18.4,14.9,23.6,21.8,34.4,34.4,1.66,77.5,0,0
Vanderbilt,SEC,110.4,101.2,69.4,18.1,15.9,51.7,52.5,19.9,19.7,29.0,27.8,35.5,34.2,1.44,77.0,2,1
Furman,SC,109.7,100.5,68.1,16.5,17.5,56.5,51.1,18.2,20.9,27.8,27.5,34.4,34.1,1.92,76.5,0,0
Colgate,Pat,109.4,100.4,73.1,15.6,17.3,56.9,45.0,14.4,17.2,26.7,25.8,38.4,26.3,1.83,76.4,0,0
UCF,Amer,107.1,98.2,67.4,17.9,17.4,50.3,49.9,21.7,19.8,28.4,31.6,36.1,33.3,1.54,77.7,0,0
Nebraska,B10,101.6,92.8,72.5,15.4,17.5,47.8,49.6,19.5,18.1,23.1,28.6,33.0,31.1,1.95,78.3,2,0
Oregon St.,P12,107.6,98.9,65.7,18.8,17.5,47.6,49.8,17.2,18.9,29.7,28.8,33.8,30.4,2.03,78.3,4,1
Abilene Christian,Slnd,101.9,93.4,69.8,16.8,16.6,52.5,45.5,19.6,27.2,29.3,28.9,36.9,28.6,2.29,75.1,4,1
Nevada,MWC,107.1,98.6,70.1,16.6,17.5,51.2,47.8,18.5,18.2,23.3,24.5,35.1,33.2,1.02,78.2,3,0
Rhode Island,A10,105.5,97.0,69.4,16.9,17.2,49.2,47.8,19.7,17.5,30.0,26.6,31.2,33.0,1.9,76.4,0,0
Winthrop,BSth,105.5,97.0,73.8,14.8,18.0,52.4,49.2,19.3,22.6,36.2,22.7,35.1,33.0,1.95,76.7,0,0
San Francisco,WCC,106.1,97.8,68.5,17.6,16.7,51.0,49.3,17.1,19.6,24.9,24.5,33.7,32.6,1.99,77.8,0,0
Arizona St.,P12,108.4,100.2,72.7,16.1,17.2,49.7,51.5,14.7,21.0,21.7,30.8,33.9,35.8,1.99,76.4,3,0
South Carolina,SEC,105.7,97.7,75.0,15.2,16.7,47.5,52.8,20.0,22.3,32.7,30.9,31.5,36.2,1.65,77.5,1,0
Ohio,MAC,111.2,103.2,69.4,16.9,16.6,55.2,52.0,16.9,20.0,27.8,26.7,35.5,35.0,1.43,77.0,0,0
Akron,MAC,108.6,100.7,69.7,16.7,17.4,52.2,48.8,17.6,17.0,30.1,28.0,33.9,32.2,1.93,75.6,0,0
Loyola Marymount,WCC,107.2,99.4,67.2,18.3,16.7,51.6,50.8,23.0,17.7,32.5,20.6,34.4,34.9,1.85,78.4,0,0
Washington St.,P12,101.6,93.9,68.0,18.2,16.8,47.9,46.7,21.4,18.5,30.8,26.4,34.4,31.7,1.04,78.8,0,0
UC Riverside,BW,104.9,97.3,66.9,19.2,16.8,54.2,45.4,18.3,16.3,26.9,23.6,39.1,32.2,2.0,78.7,2,1
Butler,BE,101.9,94.5,65.2,19.4,17.4,47.6,51.5,17.7,19.1,26.1,24.5,32.9,32.9,1.75,76.6,2,1
Massachusetts,A10,106.1,98.8,72.1,16.5,16.4,50.1,50.8,16.7,20.1,25.2,24.3,32.8,33.7,1.02,76.9,0,0
UNC Greensboro,SC,103.5,96.3,68.7,16.6,17.2,48.0,48.0,16.1,21.1,33.3,25.9,29.2,32.6,1.72,77.1,0,0
UC Irvine,BW,102.1,95.0,67.6,18.0,17.2,47.6,46.3,19.5,18.6,33.2,24.7,32.8,34.3,0.98,77.4,4,1
Yale,Ivy,108.0,101.2,68.3,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
UAB,CUSA,102.0,95.4,68.1,17.0,17.8,49.0,46.5,15.2,23.2,27.9,25.8,30.1,31.2,2.3,76.9,3,0
Tulsa,Amer,102.9,96.3,65.8,17.6,18.1,49.2,48.4,20.2,22.3,26.0,32.8,29.4,34.5,2.29,77.1,0,0
South Dakota St.,Sum,110.4,104.0,71.6,15.9,17.4,56.5,50.5,17.3,15.2,22.7,21.3,40.8,34.2,1.58,77.3,0,0
Cincinnati,Amer,104.2,97.9,71.1,16.5,17.1,48.7,49.7,20.7,18.9,28.2,25.4,30.5,32.9,1.51,77.3,2,0
Duquesne,A10,102.5,96.2,69.3,17.5,17.6,48.2,46.8,19.3,19.7,30.5,29.3,30.1,28.5,1.67,76.2,0,0
Indiana St.,MVC,104.0,97.8,67.8,17.7,17.8,49.3,51.8,18.5,21.9,25.4,28.0,33.8,33.1,1.76,76.7,0,0
Bowling Green,MAC,107.8,101.6,70.8,15.9,17.0,48.4,51.6,14.1,19.5,30.4,29.3,32.6,34.2,1.8,76.2,0,0
Pepperdine,WCC,107.7,101.8,71.3,15.4,17.9,50.8,50.6,18.0,17.7,23.4,27.9,33.3,28.2,1.92,76.8,0,0
Vermont,AE,106.0,100.2,67.3,17.8,17.7,53.6,45.4,18.3,18.5,26.4,23.0,34.8,29.8,2.47,76.4,0,0
Pacific,WCC,103.0,97.2,67.2,18.3,17.2,47.4,51.0,16.5,18.6,27.4,24.3,29.9,34.9,2.21,76.9,0,0
George Mason,A10,101.8,96.3,68.2,16.9,17.7,48.9,49.1,17.6,19.5,30.4,22.5,32.9,34.3,1.57,76.1,0,0
Eastern Washington,BSky,109.6,104.3,73.2,15.5,17.8,54.5,49.1,16.2,16.6,23.5,26.2,36.7,34.0,1.62,77.2,4,0
TCU,B12,106.5,101.6,66.9,18.4,17.0,50.1,50.1,20.4,16.7,29.2,29.5,34.1,32.9,1.14,77.8,1,0
Wofford,SC,107.0,102.2,66.6,18.1,17.3,55.4,52.0,19.3,18.7,25.7,27.9,36.0,34.5,1.45,75.5,0,0
Boston College,ACC,105.9,101.4,71.7,16.7,16.4,50.2,55.4,18.8,18.9,24.7,28.0,33.7,34.8,1.79,76.9,1,0
Weber St.,BSky,107.3,102.9,72.3,16.0,17.7,56.8,49.1,17.2,18.6,22.1,24.7,36.9,34.9,2.02,77.5,5,1
Texas A&M,SEC,101.1,96.9,64.3,17.8,18.6,46.8,52.8,22.4,23.7,32.1,29.7,29.2,33.8,1.58,77.4,1,0
DePaul,BE,98.3,94.0,70.7,16.0,17.9,46.3,48.2,22.2,20.5,31.9,30.2,31.7,31.3,1.85,76.9,0,0
East Tennessee St.,SC,103.1,99.0,65.9,18.0,17.5,50.1,50.7,20.2,20.4,30.9,26.7,34.8,34.2,1.96,77.2,0,0
Temple,Amer,102.4,98.5,68.7,17.5,17.8,46.8,47.7,19.9,16.5,26.5,28.2,33.9,34.6,1.56,77.6,0,0
Grand Canyon,WAC,103.3,99.3,65.7,18.2,17.3,53.0,45.5,21.1,16.6,32.7,22.5,31.4,30.4,2.16,77.4,3,1
UTEP,CUSA,103.4,99.6,68.0,17.6,17.8,47.8,49.4,16.3,18.7,24.8,25.3,33.5,33.8,1.92,77.7,0,0
Morehead St.,OVC,99.5,96.1,65.9,18.1,17.2,51.4,46.8,23.0,18.3,31.2,25.1,34.0,30.3,1.7,77.3,0,0
Ball St.,MAC,103.9,101.0,70.7,16.6,16.7,51.8,48.4,20.0,17.6,27.4,30.6,34.9,30.3,1.93,76.9,3,1
East Carolina,Amer,100.1,97.2,68.6,17.4,17.3,45.8,48.1,19.4,21.0,27.0,27.5,30.9,31.3,1.99,77.7,1,0
Bradley,MVC,103.9,101.2,66.3,17.1,19.1,49.9,51.1,18.9,17.9,28.0,26.2,31.4,38.1,1.44,77.3,0,0
Miami OH,MAC,106.9,104.4,66.4,18.4,16.7,50.8,51.7,16.5,17.9,28.1,28.8,36.4,34.3,1.91,75.0,0,0
Cal St. Bakersfield,BW,105.0,102.5,64.3,19.2,17.4,48.3,50.5,19.2,20.3,38.7,25.7,34.0,35.2,2.67,76.9,0,0
Miami FL,ACC,100.9,98.6,68.2,18.4,16.7,46.7,52.2,18.8,17.8,27.1,26.2,29.4,37.0,1.72,78.6,0,0
Detroit,Horz,110.1,107.8,67.6,18.0,17.2,55.1,54.2,16.8,18.5,27.2,29.1,39.1,36.8,2.36,77.7,0,0
Navy,Pat,104.3,102.0,66.6,18.2,17.0,49.7,51.7,18.3,22.3,32.1,23.9,32.3,33.3,1.63,76.0,0,0
Tulane,Amer,99.0,96.8,67.7,17.3,17.9,44.1,49.6,17.2,22.8,23.2,29.8,30.2,35.5,1.05,76.4,0,0
Mercer,SC,107.0,104.9,68.6,17.2,17.1,54.9,51.6,18.5,17.4,25.9,26.5,36.9,33.0,1.89,77.1,0,0
North Dakota St.,Sum,103.1,101.0,64.5,19.3,16.6,51.0,49.7,19.0,13.7,27.7,19.4,33.9,34.0,1.46,78.1,0,0
Georgia St.,SB,106.3,104.2,70.5,16.1,18.0,51.8,48.9,17.4,19.9,31.9,33.1,33.7,33.3,1.75,76.4,0,0
Princeton,Ivy,104.9,103.0,67.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
VMI,SC,108.2,106.4,70.8,16.6,16.7,54.1,50.0,17.5,13.7,22.9,26.1,37.9,32.7,1.6,76.4,0,0
Chattanooga,SC,104.1,102.7,66.7,18.2,16.8,51.0,51.9,15.8,18.7,22.5,25.2,35.9,34.0,2.03,77.1,0,0
Cleveland St.,Horz,101.2,99.8,66.3,17.8,17.5,50.4,49.5,19.0,20.6,31.4,31.8,31.8,31.3,2.09,77.0,0,0
Santa Clara,WCC,99.5,98.2,70.6,15.5,17.9,47.1,46.8,18.4,16.8,23.2,24.8,30.2,32.0,1.94,79.0,0,0
Stephen F. Austin,Slnd,104.6,103.4,69.9,16.6,16.6,55.4,51.8,23.1,24.6,37.0,27.7,33.0,35.8,2.41,76.8,3,0
Jacksonville St.,OVC,106.0,104.8,66.1,18.4,16.8,52.6,48.1,19.7,15.5,32.0,28.0,35.0,32.7,2.18,77.1,0,0
UMBC,AE,100.5,99.4,68.1,16.5,18.2,50.0,45.7,18.8,18.1,25.4,24.7,33.3,32.0,2.51,75.8,0,0
Drexel,CAA,105.1,104.1,64.6,19.1,16.5,53.3,49.9,19.5,17.9,28.7,24.0,34.1,32.0,1.81,77.1,0,0
Northern Iowa,MVC,103.4,102.4,69.2,17.5,17.6,50.0,52.9,19.1,16.8,26.4,21.9,32.2,34.1,1.35,76.7,0,0
UTSA,CUSA,107.1,106.2,72.0,16.5,16.5,49.6,51.5,16.0,18.3,26.5,27.1,33.6,35.4,1.9,76.7,0,0
Southern Utah,BSky,106.6,105.7,70.5,16.9,16.9,52.2,52.4,16.6,16.7,30.4,22.4,32.4,36.7,2.43,76.7,5,1
UNLV,MWC,105.4,104.5,66.1,18.6,17.2,50.4,51.8,19.1,17.6,29.4,25.3,34.5,38.6,1.48,77.5,3,0
Murray St.,OVC,103.9,103.1,66.6,17.3,18.2,54.7,49.7,19.3,19.4,27.6,26.0,36.6,32.7,1.45,76.8,0,0
Old Dominion,CUSA,101.3,100.6,67.9,17.8,17.2,48.8,50.7,18.8,19.4,28.9,25.2,29.0,35.5,2.27,76.9,4,1
New Mexico St.,WAC,103.2,102.5,65.2,19.9,17.2,48.5,51.3,18.0,17.4,34.7,24.8,31.4,32.3,2.35,76.2,3,1
South Florida,Amer,100.8,100.1,66.8,18.1,17.2,44.9,52.1,21.5,18.8,34.1,27.3,32.9,34.1,1.87,78.2,1,0
Sam Houston St.,Slnd,102.7,102.0,71.5,16.1,16.3,50.8,48.2,19.9,21.8,29.1,33.3,35.1,29.9,1.8,75.2,4,1
Oral Roberts,Sum,109.1,108.4,71.7,15.9,16.9,53.3,50.8,16.0,18.0,24.1,32.5,39.0,35.7,1.6,76.6,0,0
Wake Forest,ACC,101.7,101.0,67.3,18.8,16.8,49.0,53.8,20.3,18.2,25.5,26.4,34.6,38.0,1.7,77.5,0,0
Northeastern,CAA,99.3,98.7,67.7,18.2,16.6,52.2,48.4,19.9,16.8,18.6,25.9,35.5,31.9,1.14,77.6,0,0
California,P12,103.0,102.4,65.3,18.9,17.3,49.1,53.8,19.2,17.7,24.1,25.0,32.5,38.5,1.97,77.5,0,0
Harvard,Ivy,102.8,102.3,68.4,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Eastern Kentucky,OVC,101.8,101.4,75.3,15.4,16.0,51.3,50.9,16.8,24.2,27.2,30.5,35.7,32.8,1.27,76.1,0,0
Siena,MAAC,101.8,101.4,66.6,18.9,17.6,51.6,46.3,19.3,17.7,29.2,26.5,35.0,33.1,1.78,76.6,4,1
James Madison,CAA,104.0,103.8,72.1,16.0,17.4,50.8,49.7,16.9,21.0,28.2,28.5,33.9,32.0,1.34,76.2,0,0
Coastal Carolina,SB,101.9,102.0,71.1,17.0,16.5,50.4,46.7,21.9,17.9,35.5,26.5,35.6,31.7,1.65,76.4,0,0
Iowa St.,B12,100.8,100.9,70.3,17.0,16.9,48.4,52.0,21.2,18.7,23.8,34.4,32.7,33.1,1.87,76.2,0,0
Texas St.,SB,100.0,100.2,62.8,20.0,17.3,51.9,49.8,20.4,23.3,28.9,26.4,39.5,34.7,2.33,75.8,0,0
Hofstra,CAA,106.4,106.7,68.3,17.0,17.8,50.8,51.5,17.7,17.7,29.6,28.3,32.7,33.3,1.69,76.7,0,0
Gardner Webb,BSth,104.9,105.2,67.1,17.2,18.3,52.4,48.6,17.5,18.2,26.6,28.1,36.1,34.1,1.13,75.9,0,0
South Dakota,Sum,106.6,106.9,69.3,17.4,16.9,52.5,50.0,15.2,15.5,21.8,23.7,38.6,36.3,1.64,76.5,0,0
Washington,P12,101.3,101.7,71.1,16.5,17.5,48.3,50.4,19.3,17.1,23.1,35.1,32.9,33.9,1.91,77.8,0,0
Bellarmine,ASun,108.1,108.5,64.9,17.8,18.6,55.9,55.8,17.5,23.3,26.4,28.6,37.1,39.5,2.04,76.8,0,0
Kansas St.,B12,99.5,100.5,65.8,18.8,17.4,47.0,53.6,22.8,18.8,30.3,27.5,29.5,37.2,1.01,76.9,2,0
Bryant,NEC,102.8,104.0,74.4,15.4,15.8,53.4,46.8,21.3,17.6,29.5,30.2,38.3,28.5,1.65,75.9,0,0
Northern Kentucky,Horz,105.6,107.2,65.4,18.2,17.9,51.2,51.8,18.7,19.3,34.5,32.7,31.0,35.4,1.28,75.7,0,0
Florida Atlantic,CUSA,101.4,103.0,68.6,16.7,17.8,51.5,50.7,20.0,18.9,31.7,22.8,34.9,36.8,1.57,76.8,3,1
Fresno St.,MWC,100.6,102.3,65.8,18.2,18.1,48.3,51.2,21.1,18.9,31.5,25.6,31.8,35.1,1.25,77.3,2,1
