teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
Arkansas,SEC,112.5,92.3,72.3,15.8,16.0,51.2,47.9,17.0,20.5,32.6,25.4,34.1,32.3,1.56,78.0,4,1
Rutgers,B10,110.6,90.5,67.4,17.1,17.7,51.3,47.6,16.3,19.3,29.5,28.9,32.5,32.8,2.01,77.9,4,1
LSU,SEC,120.0,100.7,70.2,16.2,16.9,53.7,49.2,16.9,19.9,30.6,32.4,34.4,30.4,1.06,77.6,3,1
Florida,SEC,114.0,94.7,69.3,16.1,17.2,53.6,47.9,19.4,21.0,31.7,32.1,37.5,33.1,1.51,77.3,4,0
Indiana,B10,110.9,92.1,65.8,18.1,17.4,49.9,48.4,17.2,17.6,25.3,26.0,34.5,34.1,1.35,77.3,2,0
Louisville,ACC,110.8,92.6,65.8,17.7,18.4,50.2,46.8,18.1,17.6,31.2,25.5,31.9,30.9,0.98,77.5,2,1
BYU,WCC,111.2,93.1,67.9,16.8,16.7,54.3,46.4,19.7,16.2,29.5,23.5,35.0,33.2,2.02,78.0,3,0
Seton Hall,BE,113.9,96.0,67.3,17.1,18.0,51.9,49.7,18.8,18.3,28.5,28.4,33.5,36.3,2.37,79.2,3,1
Virginia Tech,ACC,111.5,93.6,66.1,18.1,18.0,52.0,48.2,17.2,17.4,28.6,23.4,34.3,32.5,1.58,76.3,3,1
Duke,ACC,114.9,97.1,69.0,17.0,16.9,53.0,53.0,19.0,20.0,32.5,26.5,35.0,38.3,0.86,77.1,2,1
Maryland,B10,111.1,93.3,65.5,18.0,18.6,52.2,49.3,16.7,16.6,22.0,25.5,34.8,34.6,1.84,78.4,2,1
Oregon,P12,112.3,94.6,68.1,16.9,17.2,53.0,48.1,17.7,20.5,30.2,25.0,35.8,32.3,2.31,77.3,3,1
Penn St.,B10,112.4,94.8,68.7,16.7,18.1,47.9,52.0,16.6,20.5,32.8,27.3,33.8,31.4,2.22,76.1,2,0
Connecticut,BE,112.0,94.7,64.8,19.0,17.3,49.2,47.9,18.4,19.9,36.4,29.6,35.2,33.0,1.89,77.8,2,1
Saint Louis,A10,111.4,94.2,68.8,16.3,17.9,53.5,46.4,16.6,21.5,34.7,22.4,36.0,34.2,1.85,76.2,3,1
Minnesota,B10,112.3,95.1,69.5,16.6,17.1,46.5,48.3,15.1,18.7,29.5,32.1,29.4,32.9,1.88,78.0,2,0
Arizona,P12,114.4,97.4,67.7,16.6,18.3,51.0,48.9,17.4,18.7,35.0,24.0,38.1,34.3,1.27,78.8,2,0
Missouri,SEC,111.9,95.3,68.8,16.7,17.1,51.3,47.5,19.1,17.7,29.0,29.0,31.5,31.7,2.48,77.6,3,0
North Carolina,ACC,109.3,92.8,70.3,15.9,17.9,47.8,50.3,20.7,18.5,39.4,24.1,31.0,36.7,1.11,78.9,3,0
Oklahoma St.,B12,107.7,91.5,71.2,15.7,17.4,50.9,46.3,21.0,19.7,31.4,30.2,33.9,31.4,1.13,77.5,3,1
Clemson,ACC,106.7,90.6,65.4,17.8,18.1,49.1,48.9,19.7,22.3,27.4,27.5,32.3,33.8,1.77,76.9,4,1
UCLA,P12,113.1,97.0,64.1,18.4,18.1,50.7,49.8,16.5,18.5,31.8,24.9,36.2,34.2,1.47,77.4,2,1
VCU,A10,106.6,90.7,69.9,15.8,17.7,51.2,46.0,20.9,25.1,30.3,31.4,34.3,30.6,1.26,77.3,5,1
Utah St.,MWC,106.1,90.2,69.3,16.7,17.5,50.8,45.4,20.1,21.1,35.2,20.7,35.1,33.3,1.49,78.2,3,1
Memphis,Amer,104.2,88.4,71.4,16.0,17.1,50.6,44.4,22.0,23.1,33.6,25.2,35.7,27.3,1.12,77.8,4,1
St. Bonaventure,A10,111.1,95.2,65.8,18.1,17.9,49.5,45.7,17.9,19.2,33.8,31.1,32.1,30.4,1.93,77.3,3,0
Mississippi,SEC,106.7,90.9,65.7,17.8,17.0,49.3,49.2,20.3,24.5,33.8,26.6,28.5,37.1,1.98,77.1,4,1
Xavier,BE,111.6,96.2,68.7,16.3,17.6,54.2,45.9,16.9,16.7,27.3,27.4,36.4,33.0,1.95,77.2,3,0
SMU,Amer,111.2,95.8,68.7,16.1,17.7,52.0,46.0,19.7,19.9,29.9,28.8,34.0,33.5,2.19,77.3,3,1
Richmond,A10,113.4,98.0,68.9,16.3,17.7,54.6,53.0,15.1,22.3,20.8,28.4,34.9,33.2,2.46,76.2,4,1
Wright St.,Horz,109.9,94.7,70.5,16.3,17.0,54.9,44.2,18.0,16.9,34.7,25.1,37.5,29.2,1.35,77.4,5,1
Notre Dame,ACC,116.2,101.0,66.9,17.7,18.3,55.1,50.0,15.5,12.6,20.5,28.1,38.1,35.8,2.21,78.7,4,1
Georgia Tech,ACC,111.7,96.5,67.6,17.6,17.4,53.1,52.6,16.0,22.1,22.6,29.1,35.5,37.5,2.56,76.2,2,1
Drake,MVC,110.7,95.6,67.2,17.6,17.8,53.9,46.5,16.1,20.2,33.1,23.8,35.9,29.6,2.04,76.2,3,1
Syracuse,ACC,112.2,97.1,69.5,15.7,17.6,50.4,47.7,16.4,21.4,28.9,31.8,32.5,30.8,1.56,78.0,3,1
Auburn,SEC,112.6,97.8,71.9,16.2,16.3,52.4,49.2,22.0,19.1,34.6,30.9,33.7,32.0,0.75,78.7,1,0
Stanford,P12,106.4,91.6,70.0,16.7,17.2,51.7,47.1,21.1,20.3,26.5,27.7,31.3,32.9,1.34,78.8,3,1
Kentucky,SEC,106.7,92.3,67.6,17.2,17.1,46.6,46.5,20.7,17.0,33.3,30.3,32.7,31.6,0.95,78.9,1,1
Boise St.,MWC,109.5,95.6,68.8,16.2,17.8,52.9,48.1,16.0,20.8,28.9,21.8,35.2,32.1,2.07,78.3,3,1
Toledo,MAC,115.9,102.5,68.2,17.1,17.0,53.7,49.0,16.1,17.3,30.8,30.0,37.6,30.1,1.79,76.8,3,0
Davidson,A10,113.4,100.3,63.4,19.1,18.2,55.9,49.4,17.5,15.2,29.3,18.8,35.8,32.4,1.76,78.4,4,1
St. John's,BE,111.6,98.8,73.0,14.9,17.4,51.2,52.9,16.9,22.7,29.1,30.9,35.7,35.0,1.48,77.0,4,0
Utah,P12,110.7,97.9,67.0,17.9,17.6,51.7,50.4,17.7,20.7,25.2,29.6,33.7,35.8,1.37,77.5,3,0
Colorado St.,MWC,107.5,94.9,70.1,16.4,17.3,56.5,47.7,20.6,19.8,21.2,25.3,38.3,29.3,1.2,75.8,4,1
Michigan St.,B10,106.7,94.0,68.8,16.8,17.2,48.1,47.9,19.2,15.6,30.6,26.0,32.5,32.4,1.71,77.9,2,0
Marshall,CUSA,111.4,99.0,72.5,14.5,17.6,55.4,48.9,16.1,19.8,24.7,29.4,35.5,34.7,1.96,77.2,4,1
Providence,BE,108.9,96.9,65.9,18.2,17.3,48.7,49.0,17.2,16.9,30.3,29.6,32.4,30.6,1.86,78.1,2,1
Northwestern,B10,107.2,95.4,69.1,16.2,18.1,51.1,50.2,16.1,17.0,19.1,26.4,35.1,33.5,1.52,77.9,0,0
Belmont,OVC,113.3,101.5,70.7,15.8,17.4,59.3,49.1,16.4,21.2,24.2,27.0,37.1,35.2,1.37,77.0,5,1
Rhode Island,A10,104.7,93.3,68.8,17.0,16.9,49.4,46.1,21.0,17.6,29.7,26.4,31.8,31.8,1.91,76.4,1,0
North Texas,CUSA,105.7,94.3,64.0,18.5,17.2,55.4,45.6,20.8,21.4,27.2,26.2,36.5,30.1,2.33,77.0,4,1
Pittsburgh,ACC,108.3,97.0,69.1,17.0,17.3,48.8,49.2,18.0,18.3,34.2,26.5,32.8,31.5,1.25,77.6,1,0
Saint Mary's,WCC,104.6,93.4,62.6,20.1,16.2,49.3,46.7,16.7,18.2,26.7,21.1,31.7,34.6,1.55,77.7,2,0
Mississippi St.,SEC,106.6,95.9,66.0,18.1,17.4,50.3,48.0,21.5,18.5,35.7,26.3,36.3,33.5,1.22,78.9,2,0
Western Kentucky,CUSA,108.5,97.9,68.0,17.5,16.2,51.5,49.9,20.4,19.5,31.7,23.3,35.0,36.4,2.17,76.3,5,1
UC Santa Barbara,BW,107.2,96.7,66.1,17.4,18.1,53.5,46.2,16.1,21.7,26.7,24.7,35.8,32.2,2.32,77.3,5,1
N.C. State,ACC,108.6,98.1,68.3,16.7,17.7,52.6,52.4,19.3,22.8,30.0,30.7,35.6,36.1,1.72,76.9,1,0
Wichita St.,Amer,109.7,99.2,68.1,17.1,17.7,46.2,46.7,15.7,17.5,30.2,33.8,32.3,30.1,1.85,76.6,4,1
South Carolina,SEC,106.4,96.3,74.2,15.5,16.7,48.1,51.0,21.0,22.9,35.1,32.1,31.2,34.2,1.65,77.5,1,0
Dayton,A10,108.2,98.5,64.8,19.0,17.5,55.5,48.5,21.4,18.2,22.6,28.3,37.1,31.4,1.95,77.9,3,0
Buffalo,MAC,107.6,98.0,73.8,14.5,17.3,51.5,45.6,17.7,18.8,35.0,27.7,34.1,26.9,2.26,77.0,4,1
Louisiana Tech,CUSA,103.1,93.8,69.4,16.7,17.0,49.9,46.1,18.2,18.9,26.5,23.7,32.7,29.9,2.11,76.2,4,1
Marquette,BE,107.8,98.5,66.9,18.3,17.0,50.7,48.3,20.8,15.7,30.4,28.4,33.5,36.5,1.76,78.1,1,0
Arizona St.,P12,107.9,98.9,73.0,15.8,17.0,49.3,51.5,15.3,22.0,21.1,30.8,31.9,35.1,1.82,76.6,3,1
Akron,MAC,108.1,99.2,68.3,17.3,17.4,54.2,47.8,18.3,16.9,29.3,25.3,34.7,29.9,1.93,75.6,4,1
San Francisco,WCC,106.9,98.0,68.2,17.7,16.4,51.7,48.5,18.0,19.6,25.6,24.7,35.0,30.9,2.01,77.8,1,0
Abilene Christian,Slnd,101.6,92.8,69.2,16.8,16.6,51.9,44.2,19.0,28.6,29.8,29.8,35.3,29.1,2.26,75.1,5,1
UAB,CUSA,104.4,95.7,66.9,17.3,17.9,49.9,45.0,15.0,23.4,28.5,25.5,30.6,29.3,2.28,76.8,3,0
Georgia,SEC,109.5,100.9,73.0,15.5,16.5,51.2,52.7,22.1,22.1,35.1,33.5,31.4,34.7,1.86,75.8,3,0
Furman,SC,109.6,101.0,68.9,16.3,17.2,56.0,51.2,18.7,21.8,29.0,28.8,34.7,34.5,1.91,76.6,3,1
Kent St.,MAC,107.9,99.3,71.2,17.5,16.3,52.2,48.3,19.0,17.2,35.2,29.5,35.3,33.9,2.17,77.3,4,1
Colgate,Pat,109.7,101.3,71.9,15.6,17.1,56.7,44.7,13.6,17.1,26.5,25.5,38.7,27.2,1.84,76.4,5,1
Cincinnati,Amer,104.7,96.3,70.2,16.8,17.0,48.3,48.8,20.9,19.1,29.4,24.7,28.6,31.6,1.6,77.4,4,1
Georgetown,BE,105.9,97.5,69.8,16.4,16.9,49.7,48.9,22.2,15.2,32.1,25.2,35.8,34.4,2.15,78.1,3,1
Nevada,MWC,106.3,97.9,69.9,16.7,17.5,51.0,47.7,18.2,18.1,24.4,23.1,33.9,33.1,1.03,78.2,4,1
Missouri St.,MVC,107.8,99.4,68.8,17.5,17.3,53.8,47.5,18.4,15.4,23.5,23.0,34.2,33.1,1.65,77.5,5,1
UCF,Amer,105.1,97.7,66.3,17.9,17.5,48.6,50.4,22.2,20.5,29.7,33.0,35.2,32.7,1.55,77.7,2,0
Liberty,ASun,107.6,100.3,62.9,19.2,17.9,56.1,47.1,15.8,17.4,23.3,23.0,36.5,32.3,1.75,75.8,5,1
Winthrop,BSth,105.2,97.9,73.6,14.7,17.9,52.6,50.6,19.4,23.4,35.7,21.1,35.2,33.3,1.97,76.7,4,1
Massachusetts,A10,106.1,99.1,72.5,16.5,16.1,48.4,51.0,16.2,21.3,25.6,23.5,32.4,33.0,1.05,76.9,4,1
Ohio,MAC,110.5,103.7,69.0,16.9,16.7,55.5,52.2,17.0,20.7,28.1,26.9,35.2,35.5,1.45,77.0,4,1
Yale,Ivy,108.2,101.3,67.9,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Duquesne,A10,102.6,95.9,68.0,17.7,17.8,47.5,45.2,18.9,19.3,30.2,29.4,29.3,26.8,1.71,76.2,4,1
TCU,B12,107.9,101.2,67.0,18.4,16.7,51.0,50.2,20.3,16.7,29.7,28.0,35.1,32.1,1.16,77.7,2,0
Wake Forest,ACC,105.8,99.1,67.8,18.6,16.4,51.4,52.3,20.3,18.9,27.6,24.8,36.7,36.3,1.71,77.5,2,0
Tulsa,Amer,102.0,95.4,65.4,17.5,18.2,48.8,47.6,20.7,22.3,26.1,33.1,28.4,34.2,2.29,77.2,1,0
Pepperdine,WCC,105.5,99.1,71.2,15.6,17.5,49.5,50.2,17.6,18.0,22.9,26.2,31.9,28.1,1.94,76.8,4,1
Washington St.,P12,100.6,94.2,68.7,17.7,16.7,48.1,46.1,21.6,18.3,29.9,26.7,34.0,31.5,1.09,78.7,2,0
UNC Greensboro,SC,101.7,95.3,68.4,16.7,16.9,47.9,47.1,16.9,21.7,32.8,26.4,29.2,30.5,1.72,77.2,4,1
Vanderbilt,SEC,108.1,101.8,68.5,17.8,16.3,51.7,53.4,20.0,19.7,30.3,26.1,35.3,35.3,1.43,77.1,2,1
Butler,BE,103.0,96.7,64.7,19.4,17.4,48.1,53.3,17.3,19.5,25.4,23.3,34.0,37.1,1.78,76.5,2,0
UC Irvine,BW,102.3,96.3,66.8,18.3,17.4,46.7,46.9,19.9,19.0,32.9,24.7,33.2,34.5,0.99,77.5,2,1
Vermont,AE,105.8,99.8,66.6,17.7,17.9,53.9,45.1,18.6,19.5,28.2,23.2,35.1,29.4,2.45,76.4,5,1
Nebraska,B10,101.1,95.1,71.4,15.1,17.9,46.1,48.7,19.2,19.1,25.9,29.2,31.0,31.2,1.97,78.2,1,1
UC Riverside,BW,102.3,96.6,66.8,19.3,16.6,53.6,43.1,18.6,16.5,27.0,24.7,39.2,30.9,1.99,78.7,3,0
South Dakota St.,Sum,108.7,103.1,71.6,15.7,16.9,54.9,49.2,16.5,14.7,23.2,22.3,40.7,33.2,1.57,77.3,3,1
Loyola Marymount,WCC,104.4,98.9,67.3,17.9,17.2,50.7,48.7,23.5,18.1,32.9,20.9,33.2,34.2,1.8,78.3,3,1
Boston College,ACC,105.5,100.1,71.0,16.5,16.7,49.8,54.1,18.8,19.1,24.1,28.3,32.7,33.9,1.8,76.8,1,0
Oregon St.,P12,106.8,101.4,65.2,18.6,17.2,47.0,49.7,16.9,17.4,28.9,29.5,34.7,31.2,2.01,78.3,2,0
South Florida,Amer,102.4,97.1,66.6,18.0,17.1,46.9,49.4,22.4,18.8,35.2,25.0,33.9,29.3,1.9,78.3,2,0
Pacific,WCC,104.4,99.0,66.0,18.9,16.6,46.6,52.6,16.4,19.5,28.8,24.9,30.5,36.4,2.27,77.0,1,0
Eastern Washington,BSky,108.7,103.4,72.6,15.5,17.7,54.2,49.1,17.0,16.7,24.3,26.2,36.2,33.9,1.63,77.2,5,1
Indiana St.,MVC,104.0,99.0,67.6,17.6,17.5,49.2,51.8,19.5,22.3,25.7,29.0,34.9,32.7,1.78,76.7,4,1
East Tennessee St.,SC,102.7,97.7,65.4,17.9,17.5,50.2,50.0,20.4,20.4,31.3,26.4,34.8,33.5,1.94,77.2,2,0
Grand Canyon,WAC,105.1,100.1,64.2,18.3,17.3,54.5,45.9,20.8,17.2,31.9,21.8,31.0,31.3,2.13,77.4,5,1
DePaul,BE,99.7,95.0,70.7,15.8,18.1,46.0,47.9,21.6,20.7,32.3,29.6,31.7,30.0,1.89,76.9,1,0
Texas A&M,SEC,101.2,96.5,63.9,17.8,18.4,47.9,52.3,23.4,23.5,32.0,29.8,30.2,33.3,1.57,77.4,2,1
Miami FL,ACC,101.9,97.2,67.9,18.2,16.5,47.4,50.9,18.9,18.4,27.4,26.1,29.0,36.2,1.58,78.6,1,0
Murray St.,OVC,105.4,101.0,66.4,17.4,17.8,55.5,48.4,19.8,19.6,27.8,25.6,36.9,30.0,1.49,76.8,4,1
Bradley,MVC,102.3,98.7,66.0,17.0,18.9,49.7,49.8,19.5,18.9,28.2,26.9,31.6,38.2,1.55,77.3,2,0
Bowling Green,MAC,107.2,103.7,70.6,16.0,16.9,48.5,52.1,13.9,18.9,28.8,29.4,32.6,34.8,1.81,76.3,1,1
California,P12,105.3,101.9,65.3,18.7,17.1,50.5,53.5,19.4,18.0,23.8,25.3,33.7,38.9,1.98,77.4,1,1
East Carolina,Amer,101.4,98.1,68.2,17.5,17.2,46.0,48.0,19.3,21.1,27.6,28.2,30.5,31.2,2.0,77.7,1,0
Cal St. Bakersfield,BW,103.5,100.5,64.6,19.1,17.2,46.6,49.3,19.2,20.6,39.0,24.8,32.8,33.8,2.7,77.0,4,1
Temple,Amer,101.4,98.4,68.8,17.4,17.5,44.9,48.6,19.1,16.7,26.0,26.2,31.0,34.9,1.56,77.6,1,0
Morehead St.,OVC,99.4,96.5,65.5,18.3,17.0,51.1,47.8,23.5,18.9,31.7,24.8,33.3,30.3,1.69,77.3,4,0
George Mason,A10,101.2,98.6,68.0,16.9,17.7,48.9,49.9,18.4,19.4,29.5,24.3,32.9,35.3,1.61,76.1,3,1
Wofford,SC,105.8,103.3,66.4,18.0,17.3,54.3,52.4,19.9,18.8,26.7,29.0,35.4,35.3,1.45,75.5,2,0
Tulane,Amer,98.6,96.3,66.1,17.7,18.2,43.5,47.8,17.0,22.8,24.8,29.7,29.4,33.8,1.05,76.4,2,1
Siena,MAAC,102.4,100.3,65.7,19.2,17.2,51.5,45.6,18.0,17.5,26.4,25.7,36.3,33.7,1.83,76.4,3,1
Santa Clara,WCC,97.9,95.8,70.0,15.3,18.4,44.4,43.8,18.5,17.0,23.0,24.9,28.0,30.6,1.98,79.1,3,1
Princeton,Ivy,105.1,103.2,66.6,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
UNLV,MWC,105.9,104.2,66.2,18.2,17.4,50.7,53.0,19.4,18.5,27.2,26.0,35.1,39.4,1.48,77.5,2,0
Iowa St.,B12,102.3,100.7,70.0,16.8,16.8,49.0,51.3,21.4,18.6,23.3,35.7,33.1,32.3,1.83,76.3,0,0
Georgia St.,SB,104.6,103.1,70.0,15.6,18.1,50.3,48.7,17.5,19.7,31.1,34.8,31.1,33.2,1.68,76.4,2,1
Old Dominion,CUSA,101.8,100.5,67.5,17.8,17.2,48.0,52.3,18.5,19.4,29.6,25.2,27.9,36.5,2.28,76.9,4,1
Ball St.,MAC,101.1,99.9,70.3,16.8,16.7,49.3,48.1,19.4,18.1,25.5,29.9,33.4,29.9,1.89,76.8,1,1
Cleveland St.,Horz,100.1,99.0,66.7,17.6,17.3,50.7,48.0,19.9,20.5,30.5,32.5,32.5,30.0,2.06,77.0,4,1
New Mexico St.,WAC,104.3,103.2,66.1,19.7,16.9,48.6,52.3,17.7,14.9,34.3,23.9,30.3,35.3,2.44,76.3,2,1
North Dakota St.,Sum,101.0,100.0,63.7,19.3,16.7,49.5,48.2,19.5,13.7,28.0,20.4,32.4,32.4,1.46,78.1,3,0
Chattanooga,SC,104.0,103.0,66.7,18.2,16.6,50.9,52.0,15.8,19.2,22.4,25.3,35.7,34.2,2.01,77.1,5,1
Mercer,SC,107.2,106.3,68.8,16.9,16.9,54.8,50.8,18.0,17.3,26.8,28.2,36.8,32.2,1.94,77.2,2,0
Texas St.,SB,102.0,101.2,62.4,19.9,17.3,52.3,51.1,19.9,23.7,29.6,27.0,39.6,36.5,2.34,75.7,4,1
UTEP,CUSA,101.8,101.1,67.7,17.2,18.0,47.2,50.4,16.6,18.5,23.8,25.8,33.3,35.0,1.92,77.7,3,1
Weber St.,BSky,106.4,105.7,72.1,15.9,17.2,56.4,49.7,18.1,18.7,23.3,26.7,37.3,35.9,2.06,77.5,4,1
Drexel,CAA,104.2,103.5,64.3,19.0,16.7,52.9,49.3,19.3,18.2,28.3,23.9,33.2,31.1,1.83,77.1,2,0
Detroit,Horz,108.2,107.6,67.3,17.8,17.1,53.5,54.7,16.8,18.8,27.0,28.8,38.2,37.5,2.41,77.6,4,0
Harvard,Ivy,103.0,102.4,68.1,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Stephen F. Austin,Slnd,105.1,104.7,70.4,16.6,16.2,56.3,53.2,23.9,24.0,38.8,27.1,33.5,37.2,2.4,76.8,4,1
Washington,P12,103.6,103.2,70.2,16.6,17.8,48.0,50.9,18.8,17.8,23.9,37.2,33.3,34.8,1.92,77.9,1,1
Northeastern,CAA,99.5,99.1,67.0,18.1,16.7,52.7,48.6,19.8,17.0,18.5,24.8,35.7,32.1,1.14,77.6,3,0
Bellarmine,ASun,107.3,106.9,64.2,18.1,18.3,55.3,54.3,17.6,23.6,27.9,27.6,36.9,38.1,2.03,76.8,5,1
Navy,Pat,103.5,103.2,65.4,18.5,16.8,49.7,52.5,17.4,21.1,31.5,23.8,33.3,32.9,1.69,76.0,4,1
James Madison,CAA,103.4,103.2,71.7,16.1,17.2,50.3,49.1,17.0,20.9,28.3,28.1,33.3,31.2,1.36,76.3,5,1
Eastern Kentucky,OVC,100.9,100.9,75.3,15.3,16.1,50.8,50.5,17.0,24.4,27.9,30.3,34.7,32.4,1.31,76.1,3,1
Hofstra,CAA,106.6,106.6,68.0,17.0,17.8,50.8,51.5,17.7,17.7,29.6,28.3,32.7,33.3,1.69,76.7,2,0
UMBC,AE,100.1,100.1,67.5,16.4,18.1,50.3,45.1,19.6,18.3,25.9,25.7,33.4,32.0,2.5,75.7,4,1
Sam Houston St.,Slnd,101.8,101.9,71.0,16.0,16.3,50.1,48.8,20.6,22.5,29.9,34.2,36.1,29.9,1.85,75.1,4,1
VMI,SC,107.1,107.4,70.2,16.4,16.9,54.1,50.6,17.9,14.3,22.8,25.8,38.2,34.3,1.58,76.4,3,1
Miami OH,MAC,106.5,107.0,65.5,18.4,16.8,50.8,52.6,15.8,17.7,26.2,29.9,35.5,35.0,1.93,75.0,1,0
Coastal Carolina,SB,103.1,103.6,70.4,17.1,16.6,51.3,47.8,22.4,18.2,36.5,27.9,37.1,33.3,1.68,76.5,2,0
South Dakota,Sum,105.6,106.1,68.4,17.5,16.7,51.7,48.9,15.5,15.2,22.6,23.1,36.8,35.5,1.65,76.5,2,0
Northern Iowa,MVC,103.6,104.1,69.0,17.2,17.7,49.9,53.3,19.7,16.0,25.9,21.6,33.7,36.0,1.35,76.8,2,1
Monmouth,MAAC,102.7,103.3,74.7,14.7,17.4,50.2,47.0,18.0,20.2,26.3,27.7,38.5,30.2,2.05,76.0,4,1
Oral Roberts,Sum,108.9,109.6,71.2,16.0,16.9,52.4,51.4,16.0,18.1,25.1,32.7,38.8,34.4,1.59,76.6,2,0
UTSA,CUSA,106.4,107.1,71.4,16.6,16.6,49.0,52.2,15.6,18.7,26.7,27.6,32.7,35.4,1.91,76.7,4,1
Jacksonville St.,OVC,104.6,105.4,66.2,18.0,16.7,51.9,48.0,20.1,15.5,31.8,28.1,33.8,33.0,2.15,77.2,4,1
Rice,CUSA,105.4,106.2,70.2,16.9,16.8,53.6,51.9,20.2,17.6,28.2,26.7,37.0,35.4,1.33,77.1,2,0
Saint Peter's,MAAC,94.0,95.0,67.0,17.8,17.0,46.6,44.4,21.2,21.9,29.2,29.1,34.9,34.1,1.27,76.0,3,1
La Salle,A10,103.6,104.6,68.3,17.0,17.5,51.0,51.7,20.9,20.5,26.0,30.1,35.9,32.1,1.33,76.7,1,0
Army,Pat,100.1,101.3,69.1,16.6,16.7,52.5,52.4,18.0,19.6,23.3,24.7,33.5,34.9,1.98,75.2,2,0
Montana,BSky,99.5,101.1,64.6,18.6,17.6,48.9,48.2,19.9,18.6,23.8,31.5,38.1,30.4,1.04,77.1,2,0
Radford,BSth,99.3,101.5,64.0,19.6,17.1,51.0,48.6,23.3,18.1,34.1,24.0,29.9,36.7,1.2,75.5,3,0
