teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
Connecticut,BE,111.2,91.3,64.8,18.7,17.6,49.5,45.4,19.1,22.1,39.5,30.9,35.5,28.7,1.91,77.8,4,1
LSU,SEC,118.0,98.1,70.5,16.0,16.6,56.2,47.1,18.5,21.1,34.1,31.5,36.7,27.6,1.07,77.5,4,1
Florida St.,ACC,114.0,94.1,69.7,16.7,17.3,54.0,48.0,19.4,21.0,34.5,30.3,38.2,36.0,1.97,79.6,3,1
Minnesota,B10,112.3,92.5,71.5,16.1,16.7,47.4,47.1,14.8,18.7,29.1,31.5,29.9,32.1,1.89,78.0,2,1
Duke,ACC,112.6,93.3,69.0,16.3,17.1,52.0,52.6,19.5,21.0,33.9,24.3,34.0,37.7,0.9,76.9,3,0
UCLA,P12,116.4,97.2,64.9,18.5,17.6,52.7,49.5,16.1,18.1,33.9,24.9,38.6,31.0,1.55,77.5,5,1
Purdue,B10,111.3,92.4,67.1,18.4,17.1,52.5,48.7,19.7,16.5,31.6,23.4,35.7,30.7,1.08,78.4,3,1
Oklahoma,B12,112.9,94.4,68.5,17.0,17.4,51.4,49.5,15.1,19.7,30.4,27.2,34.3,37.7,2.11,77.1,2,1
Arizona,P12,113.6,95.2,69.8,16.3,17.9,51.1,47.1,16.4,19.4,37.1,23.6,36.3,31.2,1.34,78.6,3,1
Saint Louis,A10,111.2,93.0,68.6,16.1,17.3,56.8,47.2,17.9,24.0,38.1,22.9,41.0,32.9,1.84,76.2,4,1
Louisville,ACC,111.5,93.3,66.5,17.4,18.5,52.4,46.5,18.6,17.6,29.6,26.0,33.0,31.4,0.98,77.5,4,0
Oklahoma St.,B12,110.3,92.3,71.3,15.8,17.6,51.5,47.0,19.2,19.7,31.6,30.0,32.5,32.6,1.12,77.6,3,1
Indiana,B10,109.8,92.0,66.9,17.7,17.4,51.3,48.2,17.1,18.5,23.3,25.1,32.4,34.0,1.38,77.2,3,0
Virginia Tech,ACC,111.2,93.4,67.1,17.7,18.0,53.2,48.1,18.0,18.6,30.5,24.7,34.9,32.9,1.64,76.3,4,1
Loyola Chicago,MVC,110.2,92.5,65.4,17.8,18.0,57.5,48.0,17.6,21.7,25.5,22.6,37.7,35.8,2.2,76.2,4,1
Clemson,ACC,107.2,89.5,66.4,17.4,18.3,49.4,47.6,18.7,25.3,27.5,27.6,32.8,33.0,1.74,77.0,4,0
North Carolina,ACC,109.3,91.6,70.7,16.1,17.5,46.2,49.7,21.5,19.3,41.8,24.8,30.6,35.5,1.09,78.8,3,0
Florida,SEC,111.3,94.1,70.8,16.0,17.2,52.5,48.3,19.4,21.5,30.4,30.3,37.6,36.7,1.54,77.4,2,0
Missouri,SEC,108.5,91.5,69.4,16.6,17.4,49.9,43.9,19.9,17.3,29.6,28.9,27.3,27.3,2.5,77.6,3,1
Rutgers,B10,109.6,92.8,69.1,16.8,17.4,51.3,48.6,14.9,18.1,29.5,27.5,34.8,31.8,1.92,77.9,1,0
Michigan St.,B10,110.7,94.2,70.6,16.1,17.3,51.2,47.6,19.0,16.2,30.7,24.4,34.7,32.9,1.7,77.9,2,0
Arkansas,SEC,110.2,93.7,74.0,15.3,15.9,51.1,47.1,16.8,19.7,33.8,24.2,34.2,31.7,1.56,77.9,1,0
San Diego St.,MWC,108.1,91.7,65.2,17.2,18.6,50.6,47.9,18.8,22.8,26.5,26.5,36.2,33.9,2.49,76.7,3,0
Seton Hall,BE,112.0,96.0,67.7,17.1,17.7,52.0,49.8,19.2,18.6,28.4,29.1,33.1,36.4,2.35,79.2,4,1
Maryland,B10,112.8,97.1,66.5,17.5,18.7,54.0,50.7,16.2,16.2,24.5,25.8,36.5,35.8,1.83,78.4,2,1
Stanford,P12,106.6,91.0,71.6,16.2,16.8,50.1,45.8,21.7,20.5,29.1,29.2,31.1,33.0,1.33,78.8,3,0
Penn St.,B10,112.4,96.9,68.9,16.5,17.8,50.3,52.6,15.2,20.4,33.4,30.2,35.5,29.2,2.2,76.0,1,0
Utah St.,MWC,105.0,89.5,69.8,16.8,17.3,51.0,44.2,20.1,21.6,35.3,20.4,34.1,32.0,1.45,78.2,5,1
Xavier,BE,110.8,95.7,69.1,16.2,17.4,54.2,46.0,16.9,17.3,27.8,26.9,35.4,33.3,1.94,77.2,3,1
Richmond,A10,112.5,97.4,70.1,16.5,17.6,54.9,52.5,15.2,21.7,21.0,29.4,34.8,31.5,2.52,76.2,3,1
Syracuse,ACC,110.9,95.9,70.2,15.2,17.2,50.8,46.5,16.7,20.9,29.3,31.6,31.4,29.5,1.52,78.0,2,0
BYU,WCC,109.2,94.5,69.1,16.9,16.5,52.3,46.5,20.3,17.5,29.6,25.1,32.8,32.9,2.03,78.0,4,1
Marquette,BE,111.3,96.9,67.6,18.0,17.0,51.9,47.1,20.4,15.7,33.6,28.7,36.6,35.5,1.71,78.1,3,1
SMU,Amer,110.6,96.2,70.8,15.5,17.3,53.1,45.7,18.3,20.1,31.0,27.4,35.9,33.2,2.11,77.4,3,1
Kentucky,SEC,106.2,91.9,67.5,17.0,17.8,46.1,46.6,21.7,18.2,35.1,31.6,29.7,31.7,0.9,79.0,3,0
Boise St.,MWC,110.3,96.7,69.7,16.0,17.7,54.8,45.1,15.4,20.6,31.6,20.3,35.5,29.2,2.03,78.2,5,1
Drake,MVC,110.7,97.1,67.2,17.0,18.0,59.6,45.2,18.0,21.7,36.4,22.6,43.5,29.7,1.99,76.2,5,1
St. Bonaventure,A10,108.5,95.1,67.2,17.5,17.8,47.7,46.6,16.4,20.8,33.6,25.4,29.3,27.1,1.92,77.2,4,1
N.C. State,ACC,109.8,96.6,69.5,16.5,17.6,53.4,51.9,17.8,24.9,29.5,31.3,37.0,35.3,1.72,77.0,2,0
Mississippi,SEC,105.8,92.8,67.3,17.1,16.8,49.3,48.1,19.8,25.1,34.1,26.1,29.8,36.5,1.96,77.2,1,0
VCU,A10,104.8,91.8,71.9,15.2,17.1,53.5,45.5,20.8,25.7,26.3,31.2,34.1,30.8,1.27,77.1,4,1
Rhode Island,A10,106.6,93.7,70.4,16.6,16.6,51.7,45.9,20.8,17.8,27.7,27.2,33.7,31.4,1.94,76.3,3,1
South Carolina,SEC,107.1,94.1,73.8,15.9,17.3,49.1,49.1,22.1,22.1,35.1,24.7,30.8,30.8,1.64,77.6,3,0
Providence,BE,110.8,97.9,66.4,17.9,17.7,50.4,50.7,16.4,18.0,31.1,30.5,32.8,33.3,1.89,78.0,2,0
Davidson,A10,112.6,99.8,63.9,19.1,18.1,55.6,50.0,17.7,15.1,30.3,19.2,36.2,31.4,1.76,78.4,3,1
Pittsburgh,ACC,105.7,93.2,70.2,16.5,16.6,48.5,44.4,19.2,19.3,36.9,26.2,30.8,25.9,1.1,77.8,4,1
Northwestern,B10,108.5,96.3,70.2,15.5,17.9,52.1,50.7,14.1,15.9,19.6,25.3,36.3,33.9,1.5,77.8,0,0
Memphis,Amer,102.5,90.6,72.2,15.8,17.1,46.9,45.4,21.1,22.7,34.0,22.3,30.2,29.9,1.1,77.7,2,0
Mississippi St.,SEC,110.1,98.3,65.7,18.4,17.6,51.6,47.8,19.8,18.0,38.6,25.1,37.7,35.6,1.29,78.9,3,1
Auburn,SEC,108.5,96.6,71.1,16.4,16.4,53.0,48.7,23.3,20.5,34.3,30.1,32.8,30.1,0.75,78.8,2,1
Wichita St.,Amer,109.2,97.4,69.0,17.3,17.4,46.7,46.2,15.5,17.0,30.6,34.4,32.7,29.6,1.86,76.5,4,1
Toledo,MAC,113.6,101.9,67.9,17.5,17.2,53.2,48.9,16.4,18.5,32.5,29.7,39.9,29.5,1.73,76.8,4,0
Arizona St.,P12,109.1,97.4,74.1,15.7,17.0,49.8,51.8,14.1,22.3,19.8,30.5,31.5,34.7,1.8,76.7,1,0
Georgia Tech,ACC,108.5,97.0,66.7,17.6,16.3,53.4,51.5,16.5,21.7,26.2,26.8,34.0,36.4,2.55,76.2,4,1
Dayton,A10,108.6,97.3,65.2,18.9,18.2,57.7,48.1,22.4,19.3,23.1,29.8,38.1,32.0,2.04,77.8,4,1
Utah,P12,107.4,96.4,67.3,17.7,17.6,49.1,48.5,16.6,21.3,25.7,30.4,30.3,32.8,1.39,77.3,1,0
Miami FL,ACC,105.3,94.8,69.0,17.9,16.3,48.4,48.5,20.2,19.1,29.8,25.1,28.0,36.0,1.44,78.3,2,1
Colorado St.,MWC,106.6,96.2,70.7,16.2,17.7,56.0,46.4,19.0,20.1,20.3,24.7,39.2,28.6,1.17,75.9,4,1
Furman,SC,110.6,100.4,69.4,15.7,16.8,59.7,51.4,18.9,22.4,27.2,31.3,37.3,33.5,1.92,76.6,5,1
Cincinnati,Amer,105.4,95.3,71.5,16.4,16.8,48.1,50.1,20.8,18.7,28.6,24.4,28.2,30.8,1.65,77.5,1,0
Tulsa,Amer,102.6,92.7,64.9,17.8,17.9,49.2,45.0,20.1,22.7,27.6,33.3,27.6,31.2,2.26,77.2,4,1
San Francisco,WCC,106.4,96.6,69.1,17.5,16.3,53.0,46.0,18.1,19.5,25.3,25.5,36.3,27.4,2.06,77.8,2,0
Saint Mary's,WCC,104.4,94.7,63.0,20.3,16.1,49.4,46.7,16.8,16.8,29.5,19.4,32.8,34.6,1.52,77.6,1,0
Marshall,CUSA,106.6,97.1,72.8,14.5,17.5,52.4,48.3,17.7,21.0,25.6,28.6,32.8,36.7,1.96,77.2,2,0
Wright St.,Horz,104.5,95.0,72.2,16.1,16.8,53.7,42.1,20.0,17.2,34.7,26.7,34.2,28.3,1.33,77.4,2,1
Notre Dame,ACC,112.7,103.3,67.2,18.1,18.2,53.2,52.4,15.7,12.6,20.6,28.8,37.4,38.0,2.16,78.7,1,1
Western Kentucky,CUSA,107.3,98.5,69.0,17.5,16.0,49.4,50.9,20.1,19.1,32.5,22.3,32.6,37.3,2.15,76.3,3,1
St. John's,BE,107.7,99.2,74.3,14.5,17.1,50.0,55.3,17.0,23.2,28.6,28.3,34.2,37.4,1.5,77.0,2,0
DePaul,BE,104.4,96.0,72.8,15.5,17.6,51.6,47.1,24.0,21.1,32.9,31.3,37.8,28.1,1.86,76.8,1,1
Georgia,SEC,106.0,98.0,75.1,15.1,16.3,51.5,51.2,22.3,22.6,34.6,30.2,32.6,32.3,1.94,76.1,1,1
North Texas,CUSA,103.5,95.5,65.1,17.6,17.6,55.4,44.6,20.0,20.9,25.5,26.6,39.4,30.6,2.33,77.0,3,1
Butler,BE,104.3,96.4,65.9,19.5,17.3,48.2,53.8,16.9,17.7,24.7,21.0,34.4,37.4,1.55,76.6,2,1
Iowa St.,B12,106.5,98.8,69.4,16.8,17.1,52.9,49.5,22.5,19.2,23.8,33.3,33.0,28.3,1.93,76.6,1,0
Boston College,ACC,107.4,99.7,71.4,16.6,16.7,51.6,54.3,19.5,18.8,25.5,28.2,34.5,34.2,1.81,76.7,1,0
UAB,CUSA,104.2,96.7,68.8,17.1,17.9,50.0,42.7,15.2,24.8,29.8,26.6,29.6,26.5,2.25,76.9,3,0
South Dakota St.,Sum,110.9,103.4,70.7,16.2,17.3,54.9,48.7,16.5,14.8,21.7,24.0,40.4,31.6,1.52,77.2,4,1
UCF,Amer,103.3,96.0,67.2,17.5,18.0,46.5,48.8,21.1,20.5,28.0,33.4,33.3,32.3,1.46,77.7,1,0
TCU,B12,105.5,98.2,67.6,18.3,17.0,51.7,49.2,20.7,16.9,28.4,28.5,34.5,30.7,1.12,77.6,2,0
Belmont,OVC,108.2,101.1,72.2,16.3,16.4,56.7,49.2,17.3,21.0,25.4,25.6,34.4,34.0,1.35,76.9,5,1
South Florida,Amer,101.8,94.9,67.6,17.8,17.1,46.8,48.3,21.9,19.5,35.0,24.8,34.2,28.3,1.9,78.3,2,1
Bradley,MVC,104.3,97.4,66.8,16.8,18.9,50.6,47.0,19.1,18.3,31.7,27.3,33.3,38.0,1.67,77.4,3,1
Liberty,ASun,106.6,99.8,64.2,19.0,17.7,56.6,47.1,15.6,17.7,21.7,24.0,37.3,31.6,1.75,75.8,4,1
Yale,Ivy,107.4,100.6,68.9,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Massachusetts,A10,107.2,100.4,73.4,16.2,15.8,49.3,52.0,15.9,21.5,25.6,24.1,32.6,37.0,1.01,76.8,3,1
Vermont,AE,104.4,97.6,68.0,17.6,17.8,53.9,45.4,19.4,20.7,28.9,21.9,34.2,29.4,2.4,76.3,5,1
Louisiana Tech,CUSA,102.3,95.9,69.6,16.5,16.4,50.2,45.3,17.9,18.6,26.4,24.6,34.0,29.9,2.13,76.1,3,1
Nevada,MWC,104.8,98.5,70.5,17.0,17.4,50.5,46.7,19.7,18.3,25.9,24.1,34.8,32.6,1.03,78.3,3,1
Colgate,Pat,108.5,102.2,72.0,15.2,17.2,60.1,44.1,13.0,17.3,25.6,24.7,42.9,23.9,1.82,76.5,4,1
Winthrop,BSth,105.5,99.4,76.7,14.1,17.3,54.5,49.5,20.0,22.3,34.0,21.3,35.7,32.3,1.95,76.7,5,1
Texas A&M,SEC,101.5,95.4,65.1,17.8,18.2,48.8,52.3,24.7,24.5,32.6,30.7,29.9,34.0,1.59,77.4,2,0
Georgia St.,SB,105.8,99.8,69.9,15.1,17.8,51.3,47.2,16.3,20.9,28.5,35.3,33.9,33.2,1.61,76.3,4,1
Buffalo,MAC,105.9,100.0,75.0,14.3,17.1,49.7,45.1,17.5,16.7,34.8,28.3,34.1,26.1,2.32,76.9,3,0
Georgetown,BE,104.3,98.5,70.1,16.2,16.7,49.0,47.5,21.7,13.7,30.3,25.7,35.4,32.9,2.2,78.0,0,0
UC Santa Barbara,BW,104.5,99.0,66.7,17.1,17.9,50.6,47.5,15.7,23.2,27.2,25.6,33.3,32.7,2.33,77.4,4,1
Bowling Green,MAC,107.0,101.5,70.5,16.3,16.4,49.4,50.1,15.0,19.8,29.5,28.9,34.4,33.1,1.8,76.2,4,1
Pacific,WCC,102.2,96.8,66.2,19.9,16.8,45.0,47.2,14.8,19.2,31.5,19.7,31.3,29.2,2.27,76.8,4,1
Duquesne,A10,101.9,96.6,68.0,17.3,18.3,45.5,47.4,20.0,19.4,31.1,29.6,28.3,28.3,1.87,76.2,1,0
New Mexico St.,WAC,103.0,97.9,68.0,17.7,14.3,37.3,37.9,18.4,13.2,20.0,25.0,26.9,22.2,2.22,76.6,2,0
Kent St.,MAC,106.2,101.2,71.9,17.2,16.8,54.9,47.5,20.1,17.5,36.3,26.5,35.2,34.0,2.25,77.2,3,1
Abilene Christian,Slnd,99.1,94.1,68.9,17.5,16.1,50.3,43.0,20.8,29.1,28.2,28.9,36.7,23.4,2.23,75.0,4,1
Missouri St.,MVC,106.2,101.4,70.6,16.7,16.6,58.8,46.6,18.2,15.1,21.9,23.0,35.6,34.1,1.61,77.5,5,1
UNC Greensboro,SC,101.4,96.7,69.8,16.5,16.6,46.3,46.0,18.6,22.1,35.1,27.2,28.2,30.8,1.75,77.3,3,1
UC Irvine,BW,102.2,97.5,68.6,18.1,16.4,48.6,48.1,21.9,17.0,32.0,25.4,34.4,31.4,0.94,77.4,4,1
Loyola Marymount,WCC,101.6,97.1,69.2,17.3,16.8,48.6,48.0,23.6,20.3,31.8,22.5,29.3,36.2,1.76,78.1,4,0
Wofford,SC,106.1,101.7,66.2,18.2,17.2,54.9,50.1,21.1,18.9,31.1,30.9,37.1,32.0,1.54,75.8,4,1
UNLV,MWC,106.7,102.4,68.5,17.7,16.5,52.0,53.6,18.8,18.3,26.5,26.0,34.2,38.8,1.6,77.3,3,1
Nebraska,B10,103.5,99.2,72.7,14.7,17.8,47.2,51.0,17.8,19.5,26.4,29.1,31.5,33.2,2.0,78.2,0,0
Wake Forest,ACC,104.2,100.1,68.8,18.4,16.8,52.0,53.7,20.5,22.8,27.7,24.8,32.7,32.2,1.83,77.3,0,0
Washington St.,P12,98.7,95.0,69.0,17.3,16.6,48.0,42.6,20.8,17.3,28.6,27.9,33.4,27.8,1.14,78.6,1,0
Ohio,MAC,108.7,105.2,69.3,17.0,17.0,56.0,53.5,16.8,20.6,26.6,28.7,38.2,35.3,1.47,76.9,3,0
Santa Clara,WCC,97.9,94.7,71.3,15.3,18.1,43.8,43.0,17.6,16.8,24.6,22.3,26.9,30.3,1.97,79.1,2,1
East Carolina,Amer,100.4,97.2,68.2,17.5,17.4,47.9,45.6,19.8,20.9,27.0,25.9,34.5,28.8,1.99,77.8,2,0
Eastern Washington,BSky,104.1,101.0,72.5,15.4,17.4,50.5,48.4,16.6,15.6,19.0,27.0,34.2,31.6,1.79,77.3,3,0
UC Riverside,BW,100.8,97.8,65.5,19.5,16.7,55.0,42.7,18.8,15.8,29.5,23.1,39.3,27.9,2.0,78.7,3,1
Ball St.,MAC,103.0,100.1,70.4,16.9,16.8,50.8,48.4,18.0,19.8,26.3,30.5,33.2,30.5,1.97,76.9,3,1
Siena,MAAC,104.3,101.6,67.8,19.3,15.9,55.8,46.9,17.7,15.0,28.1,25.8,38.7,33.0,1.79,76.5,5,1
Vanderbilt,SEC,104.7,102.1,69.9,17.7,16.8,50.7,51.4,19.3,17.7,31.1,25.1,34.2,32.5,1.31,77.1,1,0
Temple,Amer,100.6,98.1,68.9,17.4,17.3,44.9,46.6,19.8,15.6,28.4,27.7,34.1,35.3,1.65,77.4,2,1
Murray St.,OVC,101.6,99.1,67.6,16.5,18.0,53.8,47.9,24.4,21.0,29.9,29.5,32.8,28.7,1.65,76.7,1,1
Cal St. Bakersfield,BW,101.0,98.7,64.4,19.6,16.2,45.3,48.1,20.1,21.5,41.5,25.8,30.9,31.5,2.71,77.0,5,1
Grand Canyon,WAC,103.2,101.0,65.2,18.0,17.1,54.6,47.4,21.7,15.8,32.4,19.5,30.0,34.9,2.11,77.5,4,1
Pepperdine,WCC,104.4,102.3,70.7,15.6,17.8,50.1,50.8,18.6,17.9,21.0,31.0,30.0,29.9,1.9,76.8,2,1
Akron,MAC,104.7,102.6,69.1,17.3,17.9,53.7,49.2,20.5,13.6,29.8,27.3,32.4,30.2,1.96,75.7,3,1
Washington,P12,101.9,99.9,70.9,16.5,17.6,45.7,49.5,19.4,17.1,24.9,38.0,29.3,35.0,1.93,78.0,0,0
California,P12,103.8,101.9,66.1,18.4,17.1,52.4,53.7,19.9,18.7,21.7,24.8,33.9,40.4,2.0,77.4,2,1
George Mason,A10,100.6,98.7,68.2,17.3,17.4,48.3,49.3,19.6,19.5,30.0,25.0,30.7,36.0,1.63,76.0,1,0
Princeton,Ivy,104.4,102.5,67.6,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Texas St.,SB,100.8,99.0,64.1,19.1,17.4,53.1,49.8,21.7,24.3,27.0,30.7,39.9,33.3,2.35,75.7,4,1
Northeastern,CAA,100.3,98.6,67.6,18.3,16.5,51.9,47.8,19.7,17.0,18.9,25.1,36.2,28.4,1.12,77.6,5,1
Indiana St.,MVC,101.5,100.0,69.6,17.0,17.1,47.6,52.9,20.1,22.3,24.2,29.0,34.1,33.3,1.86,76.6,3,1
Old Dominion,CUSA,100.9,99.4,67.8,17.6,17.4,47.5,52.1,19.0,20.5,28.6,26.6,30.2,36.1,2.33,76.8,4,1
Northern Iowa,MVC,104.7,103.3,71.0,17.1,17.4,49.9,54.3,19.4,14.9,24.3,21.3,34.2,36.1,1.41,76.6,1,0
Oregon St.,P12,105.5,104.3,64.9,18.3,17.0,46.5,51.0,16.2,17.3,31.1,29.5,34.2,31.8,2.01,78.4,3,1
Coastal Carolina,SB,104.0,102.8,70.2,17.2,16.0,51.8,48.9,22.2,18.4,37.8,26.6,37.7,34.6,1.61,76.5,3,0
Kansas St.,B12,103.0,102.3,64.7,18.3,18.2,50.1,55.3,21.1,20.0,31.3,28.9,32.0,36.7,1.07,76.7,1,0
North Dakota St.,Sum,101.6,101.0,65.2,19.4,16.1,49.2,48.5,19.6,13.3,27.3,19.7,33.7,31.1,1.44,78.1,4,0
Harvard,Ivy,102.2,101.7,69.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Stephen F. Austin,Slnd,100.5,100.2,71.0,16.5,15.7,55.3,55.5,25.8,28.1,33.1,26.3,29.6,41.0,2.4,76.8,4,1
Mercer,SC,105.2,104.9,72.6,16.7,16.2,54.2,50.2,19.4,15.8,31.4,26.0,34.4,32.6,1.96,77.5,2,1
Little Rock,SB,105.3,105.0,67.5,17.2,16.9,54.3,52.1,22.8,20.6,31.2,29.8,35.1,34.4,1.93,77.9,2,0
Drexel,CAA,102.6,102.5,65.5,19.0,16.3,50.5,50.0,18.2,19.7,29.1,19.2,31.5,29.7,1.79,77.3,2,0
East Tennessee St.,SC,98.7,98.7,68.0,17.2,16.8,47.1,48.2,23.9,22.5,30.3,29.3,29.6,34.9,1.87,77.0,3,0
Charlotte,CUSA,99.8,100.1,63.0,18.9,18.2,51.9,48.8,20.5,20.3,22.3,23.7,34.4,29.9,1.77,77.6,2,1
Monmouth,MAAC,101.5,101.8,76.6,14.5,17.1,50.9,47.1,18.0,21.0,26.4,27.4,40.0,30.7,2.01,75.9,4,1
Oral Roberts,Sum,107.9,108.4,71.5,16.2,16.2,52.0,49.9,16.8,16.9,27.7,33.7,37.9,33.8,1.58,76.7,4,1
Louisiana,SB,98.0,98.6,72.4,16.0,17.0,48.6,48.3,21.5,19.0,30.0,25.6,32.1,32.8,1.75,77.7,2,1
Navy,Pat,102.7,103.4,65.7,18.4,17.1,50.5,53.9,16.8,21.8,30.9,24.8,33.7,34.1,1.67,75.9,5,1
Eastern Kentucky,OVC,98.2,99.0,76.3,15.3,15.7,47.7,48.3,17.1,26.0,29.2,29.6,30.4,29.9,1.32,75.9,5,1
Montana,BSky,96.9,97.9,65.1,18.6,17.4,46.7,46.9,20.6,19.0,22.2,32.0,36.8,31.3,1.05,77.2,3,0
UTEP,CUSA,101.4,102.5,67.6,17.3,18.5,47.0,53.0,15.1,19.7,26.3,26.4,33.2,36.2,1.93,77.8,2,0
Saint Peter's,MAAC,96.9,98.1,67.6,17.3,16.5,48.0,46.3,21.2,22.2,29.4,32.2,34.1,36.0,1.27,76.1,2,0
Cleveland St.,Horz,97.7,99.1,66.8,17.7,17.2,47.5,47.5,21.2,22.1,32.0,34.9,30.2,29.8,1.9,77.1,4,0
South Dakota,Sum,102.5,103.9,68.7,17.6,17.2,50.0,48.4,16.4,17.7,21.8,24.8,38.0,31.9,1.7,76.5,5,1
Hofstra,CAA,101.5,103.0,69.4,16.6,17.5,48.1,50.4,18.4,18.0,26.3,26.8,27.9,32.8,1.73,76.8,2,1
Bryant,NEC,102.7,104.3,76.9,14.4,16.0,54.4,45.9,20.6,17.3,27.5,30.6,38.9,28.5,1.62,75.8,4,1
Fresno St.,MWC,100.4,102.2,66.5,17.8,16.8,49.2,53.3,21.2,19.6,33.4,21.3,29.5,36.9,1.32,77.2,3,0
UMBC,AE,97.8,99.7,69.2,16.0,18.0,49.6,45.2,19.0,19.3,25.3,25.6,31.1,33.0,2.45,75.7,3,1
Southern Utah,BSky,104.7,106.9,70.8,17.1,16.3,51.4,54.2,16.3,17.3,30.5,19.9,33.2,37.8,2.44,76.8,4,1
Saint Joseph's,A10,102.3,104.8,74.2,15.9,16.6,47.8,54.2,20.0,18.9,21.7,34.2,28.8,38.1,1.2,78.0,1,0
La Salle,A10,97.9,100.4,68.7,16.7,17.8,49.3,49.5,21.1,19.9,23.0,29.9,35.0,28.1,1.38,76.6,2,0
Austin Peay,OVC,103.6,106.2,68.8,17.4,16.1,47.0,54.5,23.1,22.0,37.0,28.4,28.3,35.0,1.66,75.0,3,1
UNC Wilmington,CAA,101.9,104.7,69.2,16.6,17.1,50.3,49.1,19.4,19.4,29.0,30.9,36.7,32.6,1.88,76.7,4,1
Chattanooga,SC,102.4,105.2,67.7,17.6,16.4,51.1,53.3,16.2,18.9,21.6,24.9,36.5,34.0,1.86,77.2,2,0
UC Davis,BW,100.4,103.2,71.0,14.5,16.8,51.5,50.0,19.7,22.3,15.5,31.3,28.6,33.3,1.58,75.5,2,1
Florida Atlantic,CUSA,100.6,103.5,67.0,16.9,18.1,50.8,53.9,19.5,19.1,33.8,24.0,33.8,39.8,1.65,77.0,2,1
UT Arlington,SB,101.5,104.4,71.6,15.8,16.9,46.6,53.5,15.6,19.9,24.0,29.5,34.8,39.6,1.67,76.7,3,0
Western Carolina,SC,103.2,106.2,71.4,16.2,17.0,52.9,52.0,20.4,17.5,25.4,27.4,33.5,33.3,1.68,75.9,2,0
