teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
Texas St.,SB,102.3,101.6,62.3,19.9,17.3,52.3,51.1,19.9,23.7,29.6,27.0,39.6,36.5,2.34,75.7,4,1
Detroit,Horz,108.6,107.9,67.2,17.8,17.1,53.5,54.7,16.8,18.8,27.0,28.8,38.2,37.5,2.41,77.6,4,0
UTEP,CUSA,102.1,101.4,67.5,17.2,18.0,47.2,50.4,16.6,18.5,23.8,25.8,33.3,35.0,1.92,77.7,3,1
Eastern Kentucky,OVC,101.9,101.3,75.0,15.3,16.1,51.2,50.7,17.0,24.4,28.1,30.4,34.9,32.7,1.3,76.1,4,1
Harvard,Ivy,103.4,102.8,67.9,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Stephen F. Austin,Slnd,105.5,105.0,70.2,16.6,16.2,56.3,53.2,23.9,24.0,38.8,27.1,33.5,37.2,2.4,76.8,4,1
Drexel,CAA,104.4,103.9,64.2,19.0,16.7,52.9,49.3,19.3,18.2,28.3,23.9,33.2,31.1,1.83,77.1,2,0
Ball St.,MAC,100.4,100.0,69.9,16.8,16.7,49.4,47.8,20.1,18.0,26.0,30.7,32.8,29.6,1.9,76.8,1,0
Bellarmine,ASun,107.6,107.2,64.0,18.1,18.3,55.3,54.3,17.6,23.6,27.9,27.6,36.9,38.1,2.03,76.8,5,1
Santa Clara,WCC,97.5,97.1,70.1,15.4,18.3,44.8,44.4,18.7,16.6,22.7,24.7,28.0,30.4,1.96,79.1,2,0
Navy,Pat,103.9,103.7,65.2,18.5,16.8,49.7,52.5,17.4,21.1,31.5,23.8,33.3,32.9,1.69,76.0,4,1
Jacksonville St.,OVC,104.7,104.5,65.8,18.2,16.7,51.5,47.7,20.0,15.4,31.7,28.1,33.5,31.9,2.16,77.2,4,0
Northeastern,CAA,99.5,99.4,67.2,18.2,16.6,52.2,48.4,19.9,16.8,18.6,25.9,35.5,31.9,1.14,77.6,2,0
Sam Houston St.,Slnd,102.2,102.2,70.8,16.0,16.3,50.1,48.8,20.6,22.5,29.9,34.2,36.1,29.9,1.85,75.1,4,1
James Madison,CAA,103.6,103.7,71.6,16.1,17.2,50.3,49.1,17.0,20.9,28.3,28.1,33.3,31.2,1.36,76.3,5,1
Gardner Webb,BSth,106.0,106.1,66.9,17.0,18.1,52.7,48.7,17.5,18.2,26.0,27.9,36.7,34.1,1.14,75.9,2,1
Hofstra,CAA,106.9,107.1,67.9,17.0,17.8,50.8,51.5,17.7,17.7,29.6,28.3,32.7,33.3,1.69,76.7,2,0
Coastal Carolina,SB,103.5,103.8,70.2,17.1,16.6,51.3,47.8,22.4,18.2,36.5,27.9,37.1,33.3,1.68,76.5,2,0
Miami OH,MAC,106.9,107.2,65.8,18.3,16.7,50.5,53.2,16.1,17.9,27.1,29.8,35.1,35.8,1.92,75.1,1,0
UMBC,AE,101.1,101.5,67.3,16.5,18.2,50.4,46.1,19.2,18.2,25.9,25.5,33.6,32.7,2.5,75.8,3,0
South Dakota,Sum,106.0,106.4,68.3,17.5,16.7,51.7,48.9,15.5,15.2,22.6,23.1,36.8,35.5,1.65,76.5,2,0
Washington,P12,103.5,104.0,70.1,16.6,17.7,48.1,51.3,19.3,17.8,23.9,36.6,33.2,34.5,1.91,77.9,1,0
Monmouth,MAAC,103.1,103.6,74.5,14.7,17.4,50.2,47.0,18.0,20.2,26.3,27.7,38.5,30.2,2.05,76.0,4,1
Oral Roberts,Sum,109.3,109.8,71.0,16.0,16.9,52.4,51.4,16.0,18.1,25.1,32.7,38.8,34.4,1.59,76.6,2,0
UTSA,CUSA,106.9,107.5,71.2,16.6,16.6,49.0,52.2,15.6,18.7,26.7,27.6,32.7,35.4,1.91,76.7,4,1
Northern Iowa,MVC,104.4,105.2,68.6,17.3,17.8,49.9,53.5,19.4,15.6,26.6,22.0,33.0,36.0,1.35,76.8,2,0
Rice,CUSA,105.8,106.6,70.0,16.9,16.8,53.6,51.9,20.2,17.6,28.2,26.7,37.0,35.4,1.33,77.5,2,0
Saint Peter's,MAAC,94.3,95.2,66.9,17.8,17.0,46.6,44.4,21.2,21.9,29.2,29.1,34.9,34.1,1.27,76.0,3,1
Army,Pat,100.3,101.6,69.0,16.6,16.7,52.5,52.4,18.0,19.6,23.3,24.7,33.5,34.9,1.98,75.2,2,0
La Salle,A10,103.9,105.4,67.9,17.1,17.5,50.6,52.0,20.8,20.4,26.5,30.7,34.8,32.1,1.32,76.7,1,0
Illinois St.,MVC,101.8,103.4,68.8,16.6,18.3,50.6,51.7,18.6,16.6,24.1,26.6,35.9,32.0,1.03,77.1,2,1
