teams,conf,adj_off,adj_def,adj_tempo,poss_off,poss_def,fg_off,fg_def,turnover_off,turnover_def,reb_off,reb_def,three_off,three_def,experience,height,wins_five,wins_last
LSU,SEC,117.0,100.1,70.6,16.2,16.7,52.5,49.0,17.3,20.0,31.1,32.2,33.8,30.1,1.05,77.6,1,0
Maryland,B10,109.7,93.2,66.0,17.9,18.6,51.7,49.8,16.7,16.9,21.8,25.2,34.0,34.9,1.83,78.4,2,0
Xavier,BE,111.2,94.9,68.4,16.3,17.6,54.6,45.3,17.2,16.7,27.4,27.2,36.4,32.2,1.95,77.2,3,1
Clemson,ACC,106.1,89.9,65.3,17.7,18.2,48.7,48.5,19.5,22.5,27.2,28.1,31.6,34.1,1.77,77.0,3,1
Saint Louis,A10,110.9,94.9,69.4,15.9,17.7,55.1,48.4,17.6,22.3,34.6,22.9,37.9,35.0,1.89,76.2,2,1
Utah St.,MWC,105.7,89.7,69.5,16.7,17.5,50.8,45.4,20.2,21.1,35.2,20.7,35.0,33.3,1.49,78.2,3,1
Stanford,P12,107.1,91.1,70.2,16.7,17.1,51.6,46.6,21.2,20.4,27.6,28.3,31.1,32.9,1.33,78.8,3,1
Memphis,Amer,103.6,87.8,71.3,16.0,17.1,50.6,44.4,22.0,23.1,33.6,25.2,35.7,27.3,1.12,77.8,4,1
St. Bonaventure,A10,109.4,93.9,66.3,18.0,17.7,48.2,46.0,17.7,20.3,34.4,28.8,30.6,30.2,1.93,77.3,4,0
Wright St.,Horz,108.0,92.7,70.7,16.3,17.0,54.5,43.2,18.0,17.3,34.5,24.9,36.1,28.0,1.32,77.4,5,1
SMU,Amer,110.8,95.6,68.9,16.1,17.7,52.0,46.0,19.7,19.9,29.9,28.8,34.0,33.5,2.19,77.3,3,1
Richmond,A10,112.9,97.8,69.1,16.3,17.7,54.6,53.0,15.1,22.3,20.8,28.4,34.9,33.2,2.46,76.2,3,1
Syracuse,ACC,111.6,96.6,69.7,15.7,17.6,50.1,47.7,15.8,21.0,28.5,32.3,31.4,30.4,1.55,78.0,3,0
Georgia Tech,ACC,111.7,97.0,67.4,17.6,17.0,53.7,52.0,15.7,21.3,24.0,29.3,37.1,36.9,2.56,76.2,2,1
Kentucky,SEC,105.5,90.9,67.6,17.3,17.1,46.0,46.1,21.2,17.2,33.2,30.0,29.8,30.8,0.93,78.9,1,0
VCU,A10,104.6,90.0,70.5,15.6,17.5,51.4,45.2,21.5,25.2,29.8,31.5,33.9,29.8,1.27,77.3,4,1
Auburn,SEC,112.5,98.1,71.8,16.2,16.3,53.0,49.0,21.9,19.1,33.8,31.0,33.3,31.0,0.76,78.8,2,0
Toledo,MAC,116.1,101.8,68.0,17.1,17.1,53.9,48.6,16.1,17.7,31.2,30.6,38.2,29.6,1.78,76.8,4,0
Notre Dame,ACC,114.2,100.1,66.8,17.8,18.3,54.9,50.3,15.8,12.7,20.0,27.4,38.7,36.0,2.21,78.7,3,0
Michigan St.,B10,107.6,93.6,69.4,16.5,17.1,48.7,47.7,19.8,16.2,31.4,25.6,33.0,31.6,1.7,77.9,1,1
Drake,MVC,110.5,96.7,68.0,17.3,17.5,55.5,45.9,16.5,20.1,34.4,22.8,37.5,29.9,2.06,76.2,4,0
Mississippi St.,SEC,107.4,93.6,66.2,18.0,17.4,49.9,46.4,21.2,18.8,36.9,26.1,36.8,32.3,1.26,78.9,2,1
Mississippi,SEC,104.8,91.0,65.8,17.7,17.1,48.4,49.0,20.0,24.8,33.9,26.8,27.9,37.0,1.99,77.2,3,1
Boise St.,MWC,109.4,95.7,69.5,16.1,17.5,53.1,48.0,16.1,20.9,28.9,20.2,34.8,31.0,2.06,78.1,2,0
Utah,P12,109.6,96.1,66.9,17.9,17.6,51.5,49.0,17.6,20.6,26.0,29.7,33.7,35.2,1.38,77.5,3,1
St. John's,BE,111.2,97.8,73.6,14.8,17.3,51.4,53.0,16.9,22.9,29.3,30.6,36.3,35.6,1.49,77.0,5,1
Davidson,A10,113.1,99.8,63.5,19.1,18.2,55.9,49.4,17.5,15.2,29.3,18.8,35.8,32.4,1.76,78.4,4,1
Colorado St.,MWC,107.0,94.2,70.2,16.4,17.3,56.5,47.8,20.6,19.9,21.2,25.3,38.3,29.3,1.2,75.8,4,1
N.C. State,ACC,109.4,96.7,69.3,16.6,17.5,52.8,51.8,18.1,23.1,29.4,30.2,35.7,34.4,1.7,77.0,2,1
Northwestern,B10,107.8,95.7,69.6,15.9,17.9,52.0,51.1,16.0,16.9,19.2,25.6,35.4,34.2,1.51,77.8,0,0
Marshall,CUSA,108.8,96.9,72.2,14.6,17.7,53.4,48.0,16.3,20.3,25.1,30.1,34.1,33.4,1.96,77.1,3,1
Rhode Island,A10,104.7,93.1,69.1,16.9,16.9,49.8,46.4,21.2,18.1,29.7,26.5,31.5,31.8,1.91,76.4,2,0
Saint Mary's,WCC,105.4,94.0,62.6,20.2,16.2,49.8,46.9,16.6,17.9,27.4,21.1,32.7,35.0,1.57,77.7,2,1
Pittsburgh,ACC,107.8,96.6,69.4,16.9,17.2,48.3,49.0,17.4,18.2,34.4,26.8,32.5,31.5,1.25,77.6,1,0
Marquette,BE,108.9,97.9,66.9,18.2,17.0,51.7,47.3,20.7,15.4,30.5,28.7,34.5,35.6,1.74,78.1,1,0
Providence,BE,109.2,98.2,66.0,18.2,17.3,49.1,50.1,17.0,16.8,30.1,29.7,32.4,31.0,1.86,78.1,1,0
Arizona St.,P12,108.8,98.2,73.3,15.8,16.9,50.2,51.6,15.2,22.4,20.2,30.8,31.9,34.5,1.76,76.7,2,1
San Francisco,WCC,107.0,96.4,68.6,17.6,16.6,52.6,46.6,18.0,20.0,25.9,24.6,36.3,28.7,2.07,77.8,2,0
Dayton,A10,107.3,96.7,65.3,18.9,17.6,55.3,47.8,21.2,18.5,22.0,28.7,36.3,29.9,1.95,77.9,3,1
Belmont,OVC,112.4,102.0,71.0,15.8,17.4,59.4,49.6,16.3,21.5,23.9,27.3,37.0,34.7,1.35,77.0,5,1
Wichita St.,Amer,109.0,98.8,68.8,17.0,17.5,46.4,46.7,15.6,17.3,29.5,33.1,31.8,29.7,1.84,76.6,4,1
South Carolina,SEC,106.2,96.0,73.5,15.5,17.0,48.2,51.2,20.5,22.3,34.9,31.4,31.7,34.2,1.65,77.5,2,0
Western Kentucky,CUSA,108.2,98.2,68.2,17.6,16.1,50.1,49.8,20.3,19.0,32.0,22.3,33.1,36.3,2.16,76.3,4,1
North Texas,CUSA,105.1,95.3,64.0,18.2,17.4,55.1,45.9,20.4,21.2,26.9,26.5,37.6,31.2,2.33,76.9,4,1
UC Santa Barbara,BW,107.7,98.0,66.0,17.2,17.8,54.4,46.4,15.8,21.7,26.9,25.1,37.0,31.9,2.32,77.3,5,1
UAB,CUSA,104.2,94.7,67.4,17.4,17.7,50.0,44.2,14.5,23.9,28.8,25.4,30.8,29.9,2.29,76.9,5,1
Cincinnati,Amer,104.3,94.9,70.6,16.7,16.8,47.8,49.2,21.0,19.9,29.2,25.1,29.0,31.0,1.6,77.4,3,1
Georgia,SEC,108.0,99.3,72.5,15.6,16.6,51.8,50.8,22.5,22.2,35.8,34.3,32.8,32.2,1.9,76.0,3,1
Furman,SC,108.9,100.4,69.1,16.1,17.1,56.8,50.8,18.7,21.7,28.1,29.6,35.1,34.6,1.96,76.6,2,1
Nevada,MWC,105.9,97.4,69.9,16.7,17.5,51.0,47.7,18.2,18.1,24.4,23.1,33.9,33.1,1.03,78.2,4,1
Buffalo,MAC,107.0,98.6,73.5,14.6,17.3,51.4,46.0,17.6,18.3,34.7,28.5,34.5,26.6,2.32,76.8,3,1
Akron,MAC,106.1,97.9,68.7,17.2,17.3,53.7,47.2,18.7,17.1,28.8,25.3,34.1,29.6,1.92,75.6,4,1
Tulsa,Amer,102.9,94.7,65.7,17.6,18.0,48.9,47.6,20.8,22.3,26.9,33.6,29.0,33.8,2.28,77.2,1,0
Georgetown,BE,107.1,99.0,69.3,16.4,17.0,49.9,49.0,20.7,14.2,31.9,26.0,35.5,35.0,2.16,78.1,2,0
TCU,B12,107.5,99.7,67.2,18.4,16.7,51.9,50.3,20.5,16.9,28.7,28.0,35.1,32.5,1.14,77.7,1,1
Louisiana Tech,CUSA,101.9,94.1,69.9,16.4,17.1,49.7,45.9,18.2,18.8,26.5,23.5,33.4,30.0,2.12,76.2,4,0
Butler,BE,103.1,95.5,64.9,19.6,17.5,47.9,53.2,16.8,18.9,25.3,22.4,34.4,37.0,1.69,76.6,2,1
Abilene Christian,Slnd,101.1,93.7,68.5,17.2,16.5,51.4,45.4,18.8,28.2,29.5,29.6,35.0,30.4,2.27,75.1,5,1
Massachusetts,A10,105.8,98.4,72.7,16.5,16.1,48.4,51.0,16.2,21.3,25.6,23.5,32.4,33.0,1.05,76.9,4,1
Duquesne,A10,102.6,95.3,68.1,17.7,17.8,47.5,45.2,18.9,19.3,30.2,29.4,29.3,26.8,1.71,76.2,4,1
Colgate,Pat,108.2,101.0,70.5,15.6,17.4,56.0,43.3,13.4,17.5,28.1,25.5,38.3,24.4,1.84,76.5,5,1
Kent St.,MAC,107.1,100.0,71.9,17.3,16.3,52.5,49.2,19.4,17.0,35.6,27.9,35.0,34.1,2.21,77.3,3,0
UCF,Amer,104.6,97.5,68.0,17.5,17.1,48.6,51.6,22.5,20.8,28.3,32.2,34.5,33.2,1.53,77.7,2,1
Vermont,AE,104.7,97.6,67.2,17.6,17.8,53.9,45.4,19.4,20.7,28.9,21.9,34.2,29.4,2.4,76.3,5,1
South Florida,Amer,102.2,95.2,66.6,17.8,17.1,46.8,48.3,21.9,19.5,35.0,24.8,34.2,28.3,1.9,78.3,2,1
Yale,Ivy,107.7,100.9,68.1,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Liberty,ASun,106.4,99.9,63.1,19.0,17.8,55.5,46.9,15.8,17.9,22.3,23.6,35.8,31.5,1.77,75.8,4,1
Ohio,MAC,110.1,103.6,69.2,16.9,16.7,55.5,52.2,17.0,20.7,28.1,26.9,35.2,35.5,1.45,77.0,4,1
South Dakota St.,Sum,109.3,102.9,70.9,15.8,17.3,54.8,48.0,15.8,15.0,21.5,23.2,40.5,30.6,1.55,77.3,4,1
Boston College,ACC,106.6,100.3,70.7,16.6,16.7,51.2,54.5,19.6,18.9,24.9,28.5,33.8,34.1,1.8,76.7,1,0
UC Irvine,BW,100.4,94.2,66.4,18.5,17.2,46.6,45.4,20.4,19.6,33.0,25.4,32.2,32.5,0.99,77.5,3,0
Washington St.,P12,99.7,93.7,68.3,17.7,16.8,48.2,45.5,21.4,18.8,29.5,27.4,34.2,31.2,1.09,78.7,2,0
DePaul,BE,101.1,95.3,71.1,15.8,18.0,47.2,48.6,21.7,20.6,32.7,29.5,31.6,30.1,1.91,76.8,1,0
UNC Greensboro,SC,100.9,95.1,68.5,16.6,16.8,47.4,47.1,16.9,21.6,33.1,25.5,28.6,30.2,1.72,77.2,4,0
Wake Forest,ACC,104.5,99.1,68.1,18.6,16.4,51.2,53.3,20.7,20.3,27.5,25.0,36.5,36.8,1.7,77.5,2,0
Grand Canyon,WAC,104.9,99.6,64.4,18.3,17.3,54.5,45.9,20.8,17.2,31.9,21.8,31.0,31.3,2.13,77.4,5,1
Loyola Marymount,WCC,102.0,96.9,67.8,17.7,17.1,49.7,47.9,24.0,18.5,32.8,20.3,31.8,34.4,1.8,78.3,2,1
Oregon St.,P12,106.3,101.2,65.5,18.6,17.2,47.1,50.0,17.1,17.6,28.9,29.3,34.9,31.0,2.0,78.3,2,0
Miami FL,ACC,102.3,97.2,67.9,18.2,16.6,48.1,51.0,19.6,18.6,27.2,26.1,29.4,36.9,1.56,78.6,1,0
Winthrop,BSth,104.5,99.5,74.4,14.4,17.7,53.0,50.7,19.3,23.5,35.3,21.6,35.2,33.7,1.98,76.7,4,0
Pepperdine,WCC,105.4,100.6,71.2,15.6,17.3,49.2,51.1,17.4,18.3,23.0,27.5,31.3,29.0,1.94,76.7,3,1
Texas A&M,SEC,101.2,96.4,64.1,17.8,18.4,47.9,52.3,23.4,23.5,32.0,29.8,30.2,33.3,1.57,77.4,2,1
Wofford,SC,106.5,101.8,66.2,18.0,17.2,55.1,51.8,19.6,18.9,27.6,29.6,36.2,34.5,1.49,75.5,3,1
Missouri St.,MVC,105.4,100.8,69.4,17.2,17.1,52.3,48.0,17.8,15.0,23.1,24.2,31.9,34.2,1.64,77.5,2,1
Pacific,WCC,101.8,97.2,66.7,19.1,16.1,43.9,51.9,17.0,19.3,28.4,25.6,29.0,34.6,2.25,77.0,1,0
Nebraska,B10,102.1,97.6,72.5,14.6,17.7,46.0,49.7,18.6,19.8,26.1,29.9,30.2,31.6,2.0,78.2,0,0
Bradley,MVC,101.9,97.7,66.4,16.8,19.0,49.5,48.8,19.7,18.4,29.0,27.0,31.0,37.1,1.61,77.3,1,0
Vanderbilt,SEC,107.9,103.8,68.4,17.7,16.3,51.3,54.5,19.9,19.0,31.3,26.4,34.7,35.8,1.39,77.1,1,0
Indiana St.,MVC,102.3,98.3,67.1,17.7,17.4,48.4,51.4,19.5,22.3,26.1,29.7,34.6,32.3,1.8,76.7,4,0
Iowa St.,B12,103.8,99.8,70.1,16.7,16.8,50.5,52.0,21.7,20.0,22.9,35.0,34.2,30.7,1.81,76.4,0,0
UC Riverside,BW,99.4,95.6,66.3,19.5,16.7,52.9,42.4,19.2,16.5,28.2,23.5,38.2,29.7,2.0,78.7,4,1
East Tennessee St.,SC,103.1,99.2,65.9,17.9,17.3,51.2,50.3,21.3,20.4,31.9,26.9,35.4,34.7,1.94,77.2,3,0
Eastern Washington,BSky,105.9,102.6,72.9,15.3,17.9,53.0,49.6,17.1,16.7,24.4,25.6,34.5,34.2,1.67,77.2,5,1
Georgia St.,SB,104.7,101.5,70.1,15.3,18.1,50.7,48.3,17.3,20.5,29.0,35.5,32.3,33.6,1.62,76.4,2,0
East Carolina,Amer,100.7,97.6,68.3,17.5,17.2,46.0,48.0,19.3,21.1,27.6,28.2,30.5,31.2,2.0,77.7,1,0
New Mexico St.,WAC,103.6,101.0,66.8,19.3,16.8,48.4,52.0,16.4,15.8,30.1,24.1,28.4,33.7,2.45,76.3,2,1
Siena,MAAC,101.8,99.5,65.6,19.2,17.2,51.5,45.6,18.0,17.5,26.4,25.7,36.3,33.7,1.83,76.4,3,1
Temple,Amer,100.6,98.4,68.4,17.5,17.5,45.1,48.5,19.5,16.4,26.8,26.4,31.1,35.7,1.59,77.6,1,0
Santa Clara,WCC,97.5,95.5,70.0,15.3,18.4,44.4,43.8,18.5,17.0,23.0,24.9,28.0,30.6,1.98,79.1,3,1
Bowling Green,MAC,106.3,104.3,70.8,16.0,16.8,48.1,52.4,14.0,19.1,29.1,29.6,32.3,35.5,1.81,76.3,0,0
Cal St. Bakersfield,BW,102.1,100.1,65.3,18.9,17.1,46.0,48.6,19.7,20.4,38.7,25.5,32.8,33.2,2.7,77.0,2,1
Princeton,Ivy,104.7,102.8,66.8,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Murray St.,OVC,103.1,101.2,66.5,17.4,17.7,54.0,49.5,20.5,20.0,27.9,26.7,35.4,30.3,1.55,76.7,3,1
California,P12,103.4,101.5,65.3,18.7,17.0,50.3,53.8,19.8,18.3,22.9,25.6,33.6,39.4,2.01,77.4,0,0
Morehead St.,OVC,98.6,96.9,65.6,18.5,16.9,51.6,47.4,24.0,19.1,31.8,25.2,32.7,30.0,1.7,77.3,5,1
UNLV,MWC,105.6,104.1,66.9,18.0,17.4,51.0,53.3,19.5,18.9,26.2,25.7,34.6,39.4,1.49,77.5,2,1
George Mason,A10,100.6,99.3,67.5,17.1,17.7,48.2,50.9,18.6,19.2,30.3,25.2,31.7,36.2,1.61,76.1,2,0
Northern Iowa,MVC,104.2,103.0,69.5,17.2,17.6,50.4,53.0,19.9,15.3,26.1,21.6,34.2,36.2,1.34,76.7,3,1
Northeastern,CAA,99.3,98.2,67.5,18.1,16.4,52.7,48.4,20.3,17.1,18.1,24.0,35.8,30.8,1.12,77.6,4,0
South Dakota,Sum,103.4,102.3,68.6,17.6,16.6,51.6,47.8,15.6,15.7,21.2,23.3,36.7,33.1,1.66,76.5,4,0
Texas St.,SB,101.4,100.3,62.6,19.7,17.5,52.6,51.3,20.3,23.9,28.5,27.0,39.3,36.3,2.38,75.7,3,1
Drexel,CAA,103.9,103.0,64.7,19.0,16.7,52.9,49.3,19.3,18.2,28.3,23.9,33.2,31.1,1.83,77.1,2,0
Ball St.,MAC,100.5,99.7,70.6,16.8,16.7,49.3,48.1,19.4,18.1,25.5,29.9,33.4,29.9,1.89,76.8,1,1
Cleveland St.,Horz,99.4,98.8,66.2,17.9,17.2,50.0,47.6,20.2,21.1,31.2,33.2,32.5,29.0,2.02,76.8,4,1
North Dakota St.,Sum,100.0,99.5,64.1,19.3,16.7,49.5,48.2,19.5,13.7,28.0,20.4,32.4,32.4,1.46,78.1,3,0
Harvard,Ivy,102.5,102.0,68.2,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0,0
Mercer,SC,106.3,105.8,69.4,16.8,16.9,55.0,50.4,17.9,16.9,26.8,27.9,36.9,32.0,1.94,77.2,2,1
Stephen F. Austin,Slnd,103.5,103.1,70.7,16.6,16.1,55.4,52.3,23.8,23.5,36.7,26.9,32.2,37.4,2.4,76.8,4,1
Old Dominion,CUSA,101.6,101.2,67.1,17.8,16.9,46.7,53.3,18.2,19.3,31.1,25.7,28.0,37.2,2.29,76.9,3,0
Weber St.,BSky,103.6,103.2,72.1,15.8,17.0,56.4,48.7,17.8,19.1,22.3,26.3,38.0,34.5,2.08,77.5,4,1
Washington,P12,104.5,104.1,70.7,16.4,17.8,48.4,50.8,19.5,17.0,25.0,38.2,33.0,34.7,1.92,77.9,2,0
Hofstra,CAA,106.1,105.7,67.9,17.0,18.0,50.2,51.5,17.7,18.0,30.1,27.7,31.9,33.5,1.69,76.7,4,1
Navy,Pat,102.9,102.8,65.7,18.5,16.8,49.7,52.5,17.4,21.1,31.5,23.8,33.3,32.9,1.69,76.0,4,1
Detroit,Horz,106.8,106.8,66.7,17.7,17.2,53.8,54.5,17.0,19.0,27.2,29.5,38.3,38.0,2.46,77.5,5,1
UMBC,AE,99.6,99.8,67.7,16.4,18.1,50.3,45.1,19.6,18.3,25.9,25.7,33.4,32.0,2.5,75.7,4,1
Saint Peter's,MAAC,95.4,95.6,67.5,17.6,16.8,46.9,44.6,21.8,21.8,29.7,29.6,35.5,34.4,1.28,76.0,3,1
UTEP,CUSA,101.3,101.5,67.4,17.2,18.1,46.5,50.4,16.1,17.9,24.1,26.5,32.2,35.2,1.92,77.8,1,0
Coastal Carolina,SB,102.5,102.8,70.7,17.1,16.6,51.3,47.8,22.4,18.2,36.5,27.9,37.1,33.3,1.68,76.5,2,0
Monmouth,MAAC,102.3,102.8,75.3,14.7,17.4,50.2,47.0,18.0,20.2,26.3,27.7,38.5,30.2,2.05,76.0,4,1
Miami OH,MAC,104.6,105.2,66.0,18.3,16.7,50.4,52.0,16.0,18.1,26.3,29.5,35.5,34.4,1.94,75.1,2,0
La Salle,A10,102.0,102.7,68.6,16.9,17.4,51.1,50.8,21.5,20.8,25.0,30.1,35.7,30.9,1.34,76.7,2,0
Chattanooga,SC,103.7,104.7,67.2,17.9,16.5,51.2,53.2,15.7,19.4,21.7,25.2,36.0,35.3,1.97,77.1,3,1
Tulane,Amer,97.9,98.9,67.0,17.2,18.1,43.4,47.9,16.6,22.3,24.9,29.6,28.5,34.5,1.04,76.4,1,0
Army,Pat,99.2,100.4,68.7,16.8,16.8,53.0,51.1,18.4,20.5,22.9,25.5,33.0,34.0,1.99,75.1,3,1
Eastern Kentucky,OVC,99.4,100.7,75.4,15.1,16.3,49.8,50.1,16.6,25.1,29.0,31.1,33.5,32.8,1.29,75.9,3,1
UTSA,CUSA,104.9,106.2,71.2,16.4,16.8,48.2,52.5,16.4,18.9,27.0,26.8,31.9,35.8,1.91,76.7,4,1
Rice,CUSA,104.3,105.7,70.4,16.9,16.8,54.0,50.6,19.8,17.3,27.8,26.5,37.0,34.0,1.36,77.1,2,1
James Madison,CAA,102.3,103.8,71.4,16.0,17.4,50.7,48.7,17.3,21.5,26.4,28.0,33.9,29.9,1.35,76.3,4,1
Oral Roberts,Sum,107.3,108.8,70.4,16.2,17.2,51.8,50.9,16.5,17.7,26.3,32.5,37.7,33.4,1.62,76.5,3,1
Montana,BSky,97.4,99.1,64.8,18.7,17.7,47.7,47.1,20.4,18.4,23.0,31.6,36.4,30.3,1.05,77.1,2,0
Bellarmine,ASun,105.4,107.1,64.7,17.9,18.6,54.8,54.1,17.3,22.1,27.2,26.5,36.8,37.4,2.03,76.9,5,1
Louisiana,SB,100.5,102.5,71.1,16.0,17.5,51.1,48.8,20.9,17.6,30.5,27.6,35.4,35.7,1.74,77.7,3,0
VMI,SC,106.3,108.3,70.3,16.6,16.9,54.1,51.7,18.0,14.3,22.5,26.3,38.1,36.1,1.57,76.4,3,1
Little Rock,SB,102.0,104.2,67.4,17.3,17.7,52.0,50.3,23.1,20.7,31.8,29.3,32.5,33.7,1.96,78.0,2,0
Radford,BSth,99.6,101.9,64.7,19.6,17.1,51.2,48.6,23.4,17.8,35.8,22.3,30.1,36.8,1.2,75.5,4,1
