home_team,away_team,home_score,away_score
Illinois,Maryland,66,75
Rider,Canisius,61,60
Buffalo,Central Michigan,65,60
Brown,Dartmouth,67,65
VCU,Davidson,73,62
Siena,Fairfield,65,49
Yale,Harvard,77,78
Quinnipiac,Iona,52,73
Northern Illinois,Kent State,57,54
Manhattan,Niagara,77,59
Marist,St. Peter's,72,61
Troy,South Alabama,66,70
