home_team,away_team,home_score,away_score
Marquette,Butler,76,57
Houston,Wichita State,76,43
UConn,Cincinnati,72,71
Bradley,Evansville,69,58
UMass,George Mason,69,67
Fairfield,Iona,54,78
Quinnipiac,Manhattan,63,65
Rider,Niagara,73,58
Rutgers,Northwestern,77,73
Clemson,Notre Dame,57,61
Wisconsin,Ohio State,70,57
Cornell,Penn,73,79
Columbia,Princeton,74,81
Monmouth,St. Peter's,69,81
UNC Greensboro,Samford,95,67
UCF,Tulsa,83,75
Loyola (IL),Valparaiso,70,68
Washington State,Washington,79,67
