home_team,away_team,home_score,away_score
DePaul,UConn,53,60
Wyoming,Boise State,60,83
Northern Iowa,Bradley,73,75
Utah,Colorado,58,65
Indiana State,Loyola (IL),48,58
SMU,Temple,79,68
Prairie View,Texas Southern,71,67
