home,away,home_score,away_score,score,date,conf_x,adj_off_x,adj_def_x,adj_tempo_x,poss_off_x,poss_def_x,fg_off_x,fg_def_x,turnover_off_x,turnover_def_x,reb_off_x,reb_def_x,three_off_x,three_def_x,experience_x,height_x,wins_five_x,wins_last_x,conf_y,adj_off_y,adj_def_y,adj_tempo_y,poss_off_y,poss_def_y,fg_off_y,fg_def_y,turnover_off_y,turnover_def_y,reb_off_y,reb_def_y,three_off_y,three_def_y,experience_y,height_y,wins_five_y,wins_last_y
Hawaii,Cal St. Bakersfield,55,60,-5,2021-01-15,BW,99.8,104.4,71.4,15.3,18.3,54.7,54.1,15.5,18.3,24.6,29.2,35.6,35.0,1.77,77.0,3,0,BW,100.4,99.3,64.1,20.0,15.8,44.4,48.2,20.3,21.5,42.9,26.2,29.7,31.5,2.71,77.0,4.0,1.0
Nevada,Fresno St.,73,57,16,2021-01-15,MWC,104.0,98.8,70.5,16.8,17.4,49.5,46.9,19.8,17.8,25.9,24.3,34.6,32.7,1.02,78.3,2,0,MWC,101.1,101.4,66.0,18.0,16.5,50.1,52.2,21.1,19.7,36.6,20.0,28.9,37.2,1.35,77.2,3.0,1.0
North Texas,UTEP,63,33,30,2021-01-15,CUSA,103.1,97.1,65.2,17.4,17.3,54.5,46.7,20.2,21.6,26.5,27.6,37.9,32.9,2.34,77.0,3,0,CUSA,101.8,101.6,68.0,16.7,18.4,50.1,51.2,14.5,19.9,27.4,28.0,36.7,32.3,1.93,77.8,3.0,0.0
St. Francis PA,Bryant,63,72,-9,2021-01-15,NEC,98.4,106.8,71.0,16.3,16.4,47.7,51.4,21.0,19.6,24.9,32.1,33.8,25.5,1.24,76.9,1,1,NEC,102.8,105.3,77.4,14.2,15.9,55.1,46.6,20.5,17.7,27.0,30.3,38.7,29.6,1.62,75.8,4.0,0.0
South Alabama,Appalachian St.,73,64,9,2021-01-15,SB,102.7,107.9,67.0,16.9,18.4,53.7,55.9,19.6,22.7,24.8,34.6,37.4,37.3,2.07,76.0,1,0,SB,100.1,103.8,65.7,18.1,18.1,50.5,51.9,20.6,19.8,25.8,27.5,34.0,32.9,1.76,76.5,3.0,1.0
Milwaukee,Purdue Fort Wayne,72,81,-9,2021-01-15,Horz,98.3,102.6,69.2,16.7,17.5,52.3,49.4,17.2,18.4,22.4,21.7,35.3,35.8,1.71,76.8,4,1,Horz,101.4,106.4,72.5,16.2,17.0,59.0,52.4,25.4,21.1,30.5,31.6,42.4,31.1,2.06,77.6,3.0,1.0
Oakland,Youngstown St.,82,65,17,2021-01-15,Horz,100.4,109.7,70.6,16.8,16.5,44.5,58.0,18.4,20.1,28.0,35.2,30.0,39.4,1.41,75.8,4,0,Horz,105.2,111.0,66.7,17.7,18.3,47.9,56.0,16.4,17.1,35.8,34.3,29.6,37.7,1.6,76.4,2.0,0.0
Illinois Chicago,Robert Morris,67,53,14,2021-01-15,Horz,96.2,103.0,69.5,17.2,16.3,50.8,47.4,17.9,14.8,22.5,26.8,35.0,27.9,2.28,78.0,2,0,Horz,99.8,105.5,69.0,16.9,15.9,53.9,56.8,21.9,20.0,34.7,34.4,40.2,40.7,1.72,75.8,2.0,1.0
Stetson,Liberty,65,59,6,2021-01-15,ASun,99.0,105.7,68.9,18.3,15.0,48.3,49.9,25.2,17.9,25.5,30.8,37.3,34.1,0.81,77.5,3,0,ASun,106.9,99.9,64.1,19.1,17.5,57.1,48.1,14.9,18.6,22.3,23.7,38.1,32.3,1.74,75.8,4.0,1.0
Delaware,Hofstra,74,56,18,2021-01-15,CAA,97.0,105.7,67.2,18.2,17.4,46.6,51.1,19.6,20.1,23.5,27.2,30.1,41.5,1.76,77.9,2,0,CAA,102.7,102.2,69.5,16.5,17.4,49.4,50.1,18.5,16.8,25.5,24.4,29.1,33.7,1.73,76.8,3.0,0.0
Wagner,LIU,76,74,2,2021-01-15,NEC,96.0,105.6,65.1,19.0,16.2,45.1,51.3,19.7,20.1,34.0,26.5,27.7,34.6,1.83,76.5,0,0,NEC,95.1,102.1,74.8,14.6,16.6,46.4,46.6,20.0,26.3,34.3,31.5,26.2,31.6,1.73,76.3,4.0,1.0
Seattle,Utah Valley,92,93,-1,2021-01-15,WAC,95.6,105.3,67.7,17.6,16.7,47.0,51.2,16.1,20.2,24.7,22.9,29.7,36.3,1.52,76.2,3,1,WAC,96.9,105.1,70.3,16.8,16.4,50.8,51.4,20.2,16.4,30.1,21.4,33.0,35.7,1.76,77.5,1.0,1.0
Detroit,Green Bay,86,61,25,2021-01-15,Horz,101.0,107.6,69.4,16.8,16.5,46.6,54.6,16.3,18.9,25.8,31.3,31.0,37.0,2.56,77.3,1,0,Horz,100.9,109.4,68.7,18.6,15.7,48.0,52.9,15.7,16.0,23.8,30.0,34.1,31.7,1.27,76.4,2.0,1.0
Southern Miss,Middle Tennessee,84,54,30,2021-01-15,CUSA,94.9,104.6,64.1,19.4,17.4,47.5,48.2,23.8,16.6,29.9,24.2,34.8,32.7,1.69,77.4,4,0,CUSA,93.0,97.4,70.9,17.0,15.8,44.4,46.7,25.0,24.0,25.1,24.7,29.4,21.3,1.96,76.5,2.0,1.0
Wright St.,Cleveland St.,64,66,-2,2021-01-15,Horz,104.0,95.2,71.9,16.0,16.7,54.8,42.9,19.7,16.7,33.9,25.6,35.0,28.4,1.38,77.4,3,1,Horz,98.0,99.1,66.7,17.8,17.3,49.5,47.6,21.5,22.1,32.0,34.2,30.7,30.0,1.9,77.1,5.0,1.0
UC Santa Barbara,UC San Diego,69,52,17,2021-01-15,BW,103.6,100.4,67.3,17.0,17.9,49.2,48.6,15.4,23.2,23.8,29.1,32.9,34.9,2.34,77.4,3,1,BW,99.7,103.7,70.2,17.4,15.9,52.6,57.5,20.9,23.7,18.2,26.9,26.7,42.9,1.49,77.2,2.0,0.0
Arkansas St.,Louisiana Monroe,74,72,2,2021-01-15,SB,97.3,108.2,69.3,17.3,16.2,42.5,50.4,22.3,19.1,28.5,27.5,30.7,35.9,1.58,76.3,3,0,SB,94.2,104.7,67.2,17.3,17.2,48.8,49.2,19.3,21.2,22.5,30.6,36.1,36.0,1.91,76.4,3.0,0.0
Louisiana Tech,UTSA,77,66,11,2021-01-15,CUSA,102.5,96.6,69.6,16.4,16.6,49.6,45.9,17.7,19.4,26.4,25.9,32.6,30.7,2.14,76.1,3,1,CUSA,104.3,107.7,72.0,15.9,16.9,48.2,56.1,17.6,17.6,27.5,25.7,30.2,38.5,1.92,76.8,2.0,1.0
North Dakota,North Dakota St.,45,62,-17,2021-01-15,Sum,93.5,104.7,67.3,18.3,16.9,46.5,52.6,21.2,18.2,24.6,28.4,28.9,35.4,1.4,77.5,3,0,Sum,101.4,101.2,65.0,19.1,16.1,49.4,48.7,19.5,13.0,26.3,20.7,33.6,31.5,1.42,78.0,4.0,1.0
Florida Gulf Coast,Bellarmine,60,74,-14,2021-01-15,ASun,96.9,103.1,68.1,17.2,17.0,49.3,48.8,24.4,21.5,30.5,34.4,30.5,29.2,1.57,76.8,4,1,ASun,98.6,107.9,66.4,17.8,18.4,52.4,60.4,18.3,21.9,24.5,25.4,41.0,43.9,1.97,77.1,1.0,0.0
Manhattan,Niagara,58,49,9,2021-01-15,MAAC,89.5,103.0,67.4,17.6,17.5,41.2,48.4,20.7,22.9,31.1,28.7,25.1,31.4,1.99,76.6,2,1,MAAC,100.8,105.8,65.6,18.4,18.5,47.3,50.4,14.8,19.4,22.7,26.6,33.2,35.3,2.52,75.5,3.0,1.0
Georgia Southern,Troy,67,64,3,2021-01-15,SB,97.5,105.8,68.3,18.0,17.3,48.0,57.7,22.3,23.8,33.4,30.8,25.0,43.3,1.82,76.2,2,0,SB,93.3,104.1,66.9,18.1,16.9,41.2,53.7,21.9,17.9,26.7,24.3,25.3,37.1,1.36,76.5,1.0,0.0
USC Upstate,Hampton,74,84,-10,2021-01-15,BSth,96.4,108.5,67.8,17.9,16.1,48.4,55.2,21.2,19.4,24.2,29.4,36.2,35.7,1.63,76.0,3,0,BSth,93.4,107.9,72.4,16.2,16.7,47.9,50.4,18.0,19.0,25.0,28.9,32.1,33.9,1.86,78.0,2.0,1.0
Cal Baptist,Tarleton St.,83,74,9,2021-01-15,WAC,98.7,109.9,70.4,16.3,17.2,48.3,52.0,19.9,20.5,31.7,38.0,34.4,33.3,1.81,77.3,4,0,WAC,93.3,108.3,69.2,17.7,16.8,46.6,49.0,25.1,22.5,20.9,32.1,33.3,30.6,1.61,76.4,1.0,0.0
Lipscomb,North Florida,84,72,12,2021-01-15,ASun,102.0,106.4,66.5,17.7,18.0,51.6,52.6,17.6,17.9,18.0,29.3,38.4,33.8,1.86,76.4,4,1,ASun,100.5,111.2,68.0,17.7,16.1,50.7,48.5,24.9,14.6,28.7,37.8,36.2,31.2,1.22,77.4,2.0,1.0
Northern Kentucky,IUPUI,69,74,-5,2021-01-15,Horz,99.3,104.0,66.2,17.8,17.7,47.8,51.4,21.1,21.8,37.0,35.8,27.5,31.8,1.26,75.7,2,0,Horz,95.9,106.5,73.2,16.2,16.1,45.5,51.9,22.7,23.2,21.1,26.6,29.1,33.0,2.12,75.5,2.0,0.0
Rider,Siena,69,78,-9,2021-01-15,MAAC,98.5,110.7,67.3,18.2,17.7,48.0,53.1,18.7,15.4,27.8,28.4,31.8,35.7,1.72,76.4,1,0,MAAC,104.6,101.4,66.8,19.5,16.3,53.8,47.6,16.2,15.5,30.3,22.9,35.1,30.9,1.93,76.4,4.0,1.0
Kennesaw St.,North Alabama,43,66,-23,2021-01-15,ASun,87.5,107.4,67.2,18.8,16.4,42.3,51.4,21.0,15.6,25.1,28.1,27.7,32.1,0.89,76.4,0,0,ASun,95.5,104.6,72.1,15.5,16.9,43.7,52.0,21.4,23.4,21.9,28.8,26.4,39.0,1.75,76.2,2.0,1.0
Mount St. Mary's,Merrimack,63,52,11,2021-01-15,NEC,95.5,103.0,63.4,19.9,16.4,48.1,47.9,21.9,16.6,27.3,22.1,31.1,30.3,1.57,76.8,2,1,NEC,93.0,106.2,68.4,16.3,18.6,51.1,55.8,14.4,22.8,20.4,32.7,29.7,44.6,1.37,75.7,1.0,0.0
UT Rio Grande Valley,Dixie St.,82,49,33,2021-01-15,WAC,95.3,101.3,71.3,15.3,17.1,40.0,48.0,18.3,24.9,29.5,33.0,27.5,31.4,2.05,76.0,3,1,WAC,95.2,108.6,71.3,15.2,16.5,47.2,53.5,17.9,18.2,21.9,33.1,32.3,32.0,1.86,76.2,3.0,0.0
Cal Poly,UC Riverside,51,86,-35,2021-01-15,BW,92.1,107.4,68.1,18.0,16.6,42.4,51.3,20.9,18.6,25.5,30.9,25.2,33.6,1.36,76.9,1,0,BW,99.2,98.9,65.8,19.6,16.8,54.1,44.3,19.9,16.3,29.1,25.1,38.2,26.1,1.99,78.8,3.0,0.0
Monmouth,Quinnipiac,92,80,12,2021-01-15,MAAC,102.5,102.5,75.9,14.6,17.6,53.7,48.0,19.0,20.2,25.4,30.0,41.0,30.4,1.96,75.9,3,1,MAAC,93.1,103.2,69.0,16.7,18.0,45.9,40.3,22.5,16.9,22.4,29.0,28.1,26.2,1.2,77.5,3.0,0.0
Marist,Fairfield,73,63,10,2021-01-15,MAAC,93.3,101.5,66.7,18.1,17.0,50.2,47.4,22.8,19.8,23.7,25.8,31.9,32.9,1.45,75.9,0,0,MAAC,90.4,105.5,66.5,18.7,17.3,44.4,51.4,19.2,16.1,26.8,26.3,30.1,33.9,1.71,76.8,2.0,0.0
Denver,Oral Roberts,84,88,-4,2021-01-15,Sum,93.0,109.9,71.4,16.6,17.3,47.3,56.7,23.6,17.9,20.2,25.4,30.4,41.6,1.35,76.8,2,0,Sum,106.8,106.8,71.3,16.4,16.2,50.6,49.6,17.3,16.8,27.8,33.9,36.7,32.6,1.61,76.7,3.0,1.0
Campbell,Presbyterian,73,51,22,2021-01-15,BSth,97.8,107.2,66.9,18.0,16.7,54.7,52.6,19.8,22.1,15.5,33.9,33.0,32.7,1.82,75.5,2,1,BSth,92.0,110.2,66.9,19.0,16.7,44.7,55.9,22.0,23.5,35.2,27.3,32.5,41.9,0.81,77.0,2.0,0.0
UNC Asheville,Charleston Southern,83,75,8,2021-01-15,BSth,100.8,105.3,70.0,16.7,16.5,54.7,48.6,20.6,19.3,27.5,27.7,34.3,30.7,1.7,77.0,3,1,BSth,89.7,107.3,68.9,16.8,16.5,44.6,52.0,26.1,18.9,26.8,31.2,32.0,34.8,1.12,76.3,4.0,0.0
Winthrop,Longwood,70,50,20,2021-01-15,BSth,105.8,100.2,77.3,14.1,17.0,54.9,49.9,20.1,22.1,34.3,21.8,36.2,33.0,1.95,76.7,5,1,BSth,95.8,107.0,66.2,17.9,17.5,50.5,53.1,20.6,19.1,26.3,26.4,32.1,30.3,1.21,75.9,1.0,0.0
Texas Tech,Baylor,60,68,-8,2021-01-16,B12,112.1,89.0,67.0,17.8,17.7,49.8,45.1,15.9,26.3,34.6,28.6,33.3,31.6,1.41,76.9,4,1,B12,119.3,87.5,69.3,15.6,17.6,59.0,46.1,16.7,26.8,38.7,27.5,42.8,30.5,1.88,76.8,5.0,1.0
Minnesota,Michigan,75,57,18,2021-01-16,B10,111.9,94.0,71.6,16.0,16.8,47.3,47.3,15.0,18.0,29.6,31.7,30.3,32.5,1.88,78.0,2,0,B10,117.5,90.3,68.1,16.7,17.7,59.0,43.2,17.7,15.2,30.7,24.3,37.3,34.5,2.11,77.9,5.0,1.0
Illinois,Ohio St.,81,87,-6,2021-01-16,B10,116.1,91.4,70.9,16.5,16.6,57.9,45.7,18.7,15.6,34.0,20.7,41.2,31.7,1.63,77.0,4,0,B10,116.3,95.1,66.3,18.2,17.4,51.1,46.9,14.6,16.2,33.0,26.3,32.8,33.7,1.98,77.3,3.0,1.0
Alabama,Arkansas,90,59,31,2021-01-16,SEC,112.6,92.3,74.4,14.2,17.6,49.9,46.6,17.8,21.4,32.8,30.4,33.3,31.1,1.92,78.0,5,1,SEC,111.2,93.2,73.9,15.3,16.0,52.1,46.0,16.3,19.8,34.7,24.0,34.7,30.4,1.57,77.9,2.0,0.0
Clemson,Virginia,50,85,-35,2021-01-16,ACC,107.7,86.8,66.3,17.3,17.9,49.7,44.7,18.9,26.4,28.6,27.6,33.9,29.9,1.75,76.8,4,1,ACC,111.9,90.6,59.3,19.4,19.2,57.0,47.8,13.4,16.5,23.7,22.7,36.4,34.2,1.87,77.6,4.0,1.0
Florida St.,North Carolina,82,75,7,2021-01-16,ACC,113.1,93.3,69.9,16.6,17.4,53.8,47.5,18.8,21.1,34.3,29.4,37.2,35.3,1.94,79.5,3,1,ACC,108.9,90.9,70.9,16.1,17.5,45.8,49.2,21.6,18.9,42.1,24.2,29.3,34.7,1.09,78.8,3.0,1.0
Utah St.,San Diego St.,64,59,5,2021-01-16,MWC,105.2,90.0,69.2,16.7,17.3,51.4,44.0,19.8,21.9,35.8,20.3,34.3,32.0,1.43,78.2,5,1,MWC,108.4,91.8,64.9,17.1,18.7,51.0,48.2,18.9,22.7,27.0,26.2,36.6,34.1,2.52,76.7,3.0,0.0
Mississippi St.,Florida,72,69,3,2021-01-16,SEC,110.4,98.9,64.9,18.5,17.8,51.8,48.1,19.8,18.2,38.3,25.9,38.7,36.2,1.29,79.0,3,0,SEC,111.9,94.3,69.8,16.0,17.1,53.4,48.1,19.9,21.6,32.2,28.9,38.8,37.8,1.51,77.4,3.0,1.0
Pittsburgh,Syracuse,96,76,20,2021-01-16,ACC,103.8,92.8,70.1,16.3,16.8,47.9,44.7,20.5,20.9,36.5,26.2,30.2,27.3,1.12,77.8,4,1,ACC,110.4,93.7,70.2,15.2,17.2,51.7,45.9,17.7,22.1,29.6,30.8,32.8,29.1,1.5,77.9,3.0,0.0
Auburn,Kentucky,66,59,7,2021-01-16,SEC,108.7,97.3,71.0,16.2,16.4,53.9,49.1,23.5,20.1,33.8,29.4,33.5,30.4,0.75,78.8,1,1,SEC,106.9,92.0,67.9,17.1,17.7,46.3,46.9,21.3,18.0,34.8,30.7,30.3,32.8,0.9,79.0,3.0,0.0
Miami FL,Louisville,78,72,6,2021-01-16,ACC,104.6,94.4,68.7,17.7,16.4,47.7,48.6,20.4,19.9,29.4,25.4,26.8,37.5,1.43,78.3,1,0,ACC,111.1,92.1,66.2,17.6,18.4,53.0,45.5,19.4,17.6,30.5,25.2,35.2,30.7,0.96,77.7,5.0,1.0
Colorado,Stanford,77,64,13,2021-01-16,P12,112.9,90.8,68.2,16.8,18.6,52.3,47.0,16.5,20.7,31.1,23.9,37.0,31.1,2.31,77.3,4,1,P12,106.8,90.8,71.6,16.2,16.8,51.0,45.6,21.8,21.1,29.4,28.8,31.4,33.0,1.37,78.8,3.0,0.0
St. John's,Marquette,71,73,-2,2021-01-16,BE,107.8,99.0,74.3,14.4,17.1,50.4,55.5,17.1,23.0,28.1,27.9,33.6,37.5,1.49,77.0,2,1,BE,111.6,96.8,67.7,18.0,17.2,51.8,47.3,19.9,15.7,33.5,28.2,36.5,35.1,1.71,78.1,2.0,1.0
San Francisco,BYU,63,72,-9,2021-01-16,WCC,106.3,96.1,69.6,17.4,16.3,53.3,45.8,18.5,19.6,25.9,24.9,36.3,27.4,2.02,77.8,3,1,WCC,108.7,94.8,69.7,16.9,16.3,52.6,46.4,20.4,17.9,29.1,25.7,33.1,32.4,2.04,78.0,4.0,1.0
LSU,South Carolina,85,80,5,2021-01-16,SEC,118.0,97.8,70.2,16.1,16.7,56.6,46.8,18.7,21.3,34.7,31.4,36.5,27.6,1.07,77.5,4,1,SEC,106.9,94.1,73.2,16.0,17.7,48.7,48.5,22.7,23.2,35.6,24.1,31.6,29.4,1.58,77.5,3.0,1.0
Texas A&M,Missouri,52,68,-16,2021-01-16,SEC,102.1,94.9,65.4,17.7,18.1,49.5,52.0,24.6,24.7,32.8,30.8,29.9,34.5,1.59,77.4,2,1,SEC,108.2,92.3,69.6,16.4,17.2,49.4,44.1,19.7,16.4,29.7,28.7,27.3,27.0,2.5,77.6,3.0,0.0
Notre Dame,Boston College,80,70,10,2021-01-16,ACC,112.1,103.8,67.1,18.1,18.3,52.6,52.5,16.3,12.5,20.8,30.2,36.5,38.8,2.11,78.7,1,0,ACC,107.6,99.4,71.6,16.5,16.7,51.6,54.0,20.0,19.5,26.4,29.1,34.8,32.8,1.82,76.7,1.0,1.0
Butler,Creighton,70,66,4,2021-01-16,BE,104.2,97.1,66.4,19.4,17.2,48.9,54.0,17.7,17.7,24.5,21.5,34.7,38.7,1.53,76.6,1,0,BE,116.5,92.5,70.7,15.7,17.3,58.3,46.0,15.6,18.5,24.9,28.7,38.8,33.8,2.2,77.0,5.0,1.0
Saint Mary's,Gonzaga,59,73,-14,2021-01-16,WCC,104.9,95.0,62.8,20.2,16.3,50.1,45.9,17.0,16.8,29.8,19.9,32.3,34.5,1.46,77.6,2,0,WCC,123.7,91.6,75.5,14.3,17.1,60.7,48.7,15.4,20.6,35.3,23.8,34.2,34.6,1.48,78.3,5.0,1.0
Akron,Toledo,95,94,1,2021-01-16,MAC,103.1,101.4,69.6,17.1,17.7,51.9,48.3,21.4,15.0,27.7,26.5,31.8,26.7,2.01,75.8,3,0,MAC,112.1,100.1,68.2,17.4,17.1,53.2,47.9,17.1,18.6,32.6,29.0,39.7,28.8,1.72,76.8,5.0,1.0
Mississippi,Georgia,74,78,-4,2021-01-16,SEC,105.1,91.0,68.0,17.1,16.7,48.6,46.5,19.5,25.2,33.3,26.7,29.5,35.0,1.95,77.2,1,0,SEC,104.5,97.2,75.9,14.8,16.2,50.3,50.7,22.2,22.7,35.7,28.9,30.6,32.3,1.99,76.2,1.0,0.0
Ohio,Kent St.,79,89,-10,2021-01-16,MAC,108.4,103.8,69.4,17.0,16.9,56.3,52.4,17.3,20.6,27.8,27.1,38.1,35.2,1.47,76.9,3,1,MAC,104.8,101.3,71.8,17.1,16.9,53.6,46.5,20.0,18.4,35.1,28.2,35.1,32.9,2.25,77.2,3.0,1.0
Oregon St.,Arizona St.,80,79,1,2021-01-16,P12,103.8,103.0,65.9,18.0,17.1,45.7,50.6,16.1,18.5,30.2,29.7,33.3,32.8,1.96,78.4,3,0,P12,108.3,95.9,74.9,15.7,16.6,49.4,51.5,14.9,22.8,19.2,29.4,32.3,33.8,1.79,76.7,1.0,0.0
Pacific,Loyola Marymount,58,49,9,2021-01-16,WCC,103.1,98.4,65.4,20.6,16.6,44.1,49.1,10.6,17.9,34.2,21.7,31.0,33.0,2.26,76.8,4,1,WCC,103.0,98.5,68.3,17.3,16.7,49.6,47.7,23.6,19.1,33.8,23.2,31.3,36.3,1.77,78.0,4.0,1.0
La Salle,Davidson,53,77,-24,2021-01-16,A10,98.2,99.3,68.8,16.6,17.6,49.6,48.4,21.5,20.5,23.5,29.8,36.1,27.8,1.38,76.5,2,0,A10,111.3,100.2,64.2,19.0,18.1,55.1,50.3,18.1,15.0,30.3,19.5,36.5,32.1,1.76,78.5,3.0,1.0
Chattanooga,Wofford,59,77,-18,2021-01-16,SC,103.2,104.6,67.8,17.4,16.4,51.8,53.4,15.9,19.2,21.3,23.5,37.8,33.9,1.82,77.2,2,1,SC,105.3,102.4,66.1,18.3,16.9,55.3,50.9,21.7,18.8,30.0,31.6,37.4,33.3,1.54,75.8,4.0,1.0
Charlotte,UAB,70,55,15,2021-01-16,CUSA,98.2,100.4,63.3,18.7,18.1,50.5,49.5,20.6,20.9,22.2,23.6,32.4,31.6,1.76,77.6,2,0,CUSA,104.4,95.1,69.3,16.9,17.6,50.7,40.8,15.3,25.3,30.3,26.7,31.4,23.8,2.26,76.9,4.0,1.0
Georgia St.,Coastal Carolina,71,68,3,2021-01-16,SB,106.2,100.0,70.8,14.9,17.9,51.6,47.1,15.5,20.9,27.1,36.7,33.9,31.8,1.63,76.3,4,1,SB,104.2,103.4,71.0,17.3,15.9,52.2,48.9,22.4,17.9,39.8,24.9,36.9,34.8,1.6,76.5,4.0,1.0
Rice,Old Dominion,58,61,-3,2021-01-16,CUSA,102.0,105.5,69.7,17.0,16.4,54.2,50.7,18.0,18.9,29.8,27.8,36.1,34.4,1.54,76.8,4,1,CUSA,101.8,100.3,68.0,17.7,17.5,48.1,52.4,18.5,19.7,28.6,27.7,30.0,36.0,2.33,76.8,3.0,0.0
Little Rock,Texas St.,56,67,-11,2021-01-16,SB,105.1,103.5,67.9,17.1,16.5,54.3,51.5,22.4,20.5,31.0,29.2,34.8,33.5,1.93,77.7,3,0,SB,99.5,99.2,64.8,18.8,17.3,52.5,49.5,21.7,24.0,26.0,30.4,38.5,33.0,2.36,75.7,4.0,1.0
Tulane,Temple,57,65,-8,2021-01-16,Amer,96.6,99.6,66.7,17.3,18.5,44.9,46.9,17.7,24.0,23.5,29.7,30.8,34.9,1.05,76.4,2,0,Amer,100.7,98.7,68.8,17.3,17.6,44.1,48.5,19.7,17.3,29.0,31.4,33.9,36.9,1.61,77.4,2.0,1.0
Rhode Island,George Mason,80,60,20,2021-01-16,A10,105.6,93.7,70.5,16.6,16.5,51.2,46.5,21.0,18.0,27.0,26.6,33.5,31.4,1.93,76.4,3,0,A10,100.8,97.9,68.5,17.2,17.4,49.3,48.4,20.0,19.6,29.6,23.9,30.6,35.8,1.62,76.0,2.0,1.0
UT Arlington,Louisiana,51,68,-17,2021-01-16,SB,103.4,104.3,71.8,15.8,16.8,48.4,53.9,15.7,19.7,24.0,29.2,37.1,38.1,1.67,76.5,3,1,SB,98.5,100.6,72.8,15.8,17.3,48.5,50.4,21.4,19.5,29.8,25.8,30.1,35.6,1.76,77.6,2.0,0.0
Loyola Chicago,Northern Iowa,72,57,15,2021-01-16,MVC,108.8,93.3,66.1,17.9,17.6,56.9,49.5,19.0,20.5,26.0,19.4,36.9,38.1,2.21,76.3,4,1,MVC,106.0,102.1,71.9,16.6,17.4,51.5,53.0,17.9,15.7,22.2,21.1,35.6,35.3,1.41,76.5,2.0,0.0
Eastern Illinois,Eastern Kentucky,85,93,-8,2021-01-16,OVC,100.6,106.3,70.3,16.7,17.3,48.4,53.3,17.9,19.9,29.5,27.5,34.1,40.0,2.68,76.6,2,0,OVC,97.8,99.5,76.0,15.3,15.8,47.3,48.4,17.1,26.6,29.3,30.1,28.8,30.9,1.33,75.9,5.0,1.0
Hawaii,Cal St. Bakersfield,72,83,-11,2021-01-16,BW,98.7,103.3,71.8,16.2,18.0,49.4,51.1,17.9,18.9,27.5,27.1,30.0,34.6,1.77,77.0,3,0,BW,99.5,98.1,64.3,19.8,16.1,44.5,47.1,20.3,21.6,41.2,27.0,30.0,30.1,2.72,77.0,4.0,1.0
Charleston,Northeastern,62,67,-5,2021-01-16,CAA,100.9,105.4,64.1,19.1,17.3,50.7,53.9,17.7,18.5,24.7,24.3,37.6,36.6,1.96,76.9,3,1,CAA,99.9,98.7,67.2,18.1,16.2,51.9,47.6,20.3,17.9,18.0,26.0,35.4,27.4,1.12,77.6,4.0,1.0
Florida Atlantic,FIU,107,63,44,2021-01-16,CUSA,99.0,104.5,65.9,17.2,18.5,48.8,56.0,19.6,19.0,33.3,25.4,31.3,42.5,1.68,77.0,2,1,CUSA,103.1,104.9,71.0,15.9,17.6,54.7,50.8,20.6,23.6,28.8,35.3,37.0,34.2,1.98,74.8,2.0,0.0
Mercer,Western Carolina,78,76,2,2021-01-16,SC,105.0,104.6,72.4,16.7,16.3,54.7,50.7,19.6,15.7,31.6,26.9,36.0,32.3,1.98,77.5,1,0,SC,103.1,106.3,71.7,16.2,17.1,53.8,52.2,20.8,17.5,26.3,27.2,33.3,34.9,1.65,75.8,3.0,0.0
Stetson,Liberty,58,68,-10,2021-01-16,ASun,98.9,104.3,69.8,18.1,15.4,47.7,50.0,23.7,18.2,24.1,28.2,35.4,33.1,0.82,77.3,4,1,ASun,105.7,99.7,64.6,19.0,17.5,56.6,47.7,15.4,18.3,21.3,23.0,37.5,31.4,1.75,75.8,3.0,0.0
Milwaukee,Purdue Fort Wayne,74,81,-7,2021-01-16,Horz,97.7,102.8,69.8,16.4,17.4,51.2,50.7,16.2,19.6,21.6,22.8,34.1,35.8,1.7,76.8,3,0,Horz,101.9,106.0,73.2,16.2,16.7,59.1,51.6,25.6,20.0,30.6,29.9,41.7,30.7,2.06,77.6,3.0,1.0
Central Arkansas,Nicholls St.,72,74,-2,2021-01-16,Slnd,99.5,108.3,74.2,15.4,15.9,49.5,52.1,25.3,15.1,27.6,29.3,36.4,36.7,2.15,77.9,2,0,Slnd,99.5,103.5,71.3,16.5,16.3,48.8,49.7,18.0,20.9,29.2,28.9,30.4,33.2,2.53,76.1,3.0,1.0
Central Michigan,Eastern Michigan,75,64,11,2021-01-16,MAC,101.0,108.4,72.8,15.5,16.6,48.6,53.7,18.0,18.6,29.8,32.9,34.9,38.1,2.07,77.3,2,0,MAC,99.6,104.0,67.3,17.5,17.2,47.5,62.1,16.8,19.7,27.5,33.3,28.7,39.7,2.28,76.3,3.0,1.0
Jacksonville St.,Belmont,91,98,-7,2021-01-16,OVC,96.2,101.7,66.1,18.2,16.2,48.2,44.9,21.7,16.0,30.6,27.5,31.3,27.4,2.09,77.1,3,1,OVC,106.4,99.0,71.9,16.4,16.4,56.4,47.8,17.8,21.4,24.9,25.6,33.6,32.7,1.34,76.9,5.0,1.0
Illinois St.,Indiana St.,65,73,-8,2021-01-16,MVC,98.4,106.2,70.8,15.7,18.5,52.6,54.1,19.3,16.4,21.7,25.4,39.1,35.1,1.05,77.3,3,1,MVC,101.6,100.5,69.5,16.8,17.2,47.1,53.9,20.2,22.4,23.0,29.4,35.4,33.5,1.84,76.7,1.0,0.0
