team,off,def,tempo,luck
Belmont,106.1,98.5,71.7,0.005
Texas A&M,101.8,94.4,67.5,0.119
Boston College,106.8,99.7,72.6,-0.111
North Texas,103.0,95.9,66.1,-0.201
Yale,107.2,100.3,69.4,0.0
Liberty,105.9,99.1,64.9,-0.11
Winthrop,107.0,100.4,77.7,0.092
South Florida,101.1,94.7,68.2,0.026
Georgia St.,106.0,100.0,71.4,0.112
Bradley,102.2,96.5,66.9,-0.118
Georgetown,103.5,97.9,71.1,-0.124
New Mexico St.,102.8,97.6,68.6,0.0
Buffalo,106.1,101.0,73.6,-0.182
Bowling Green,107.1,102.2,71.1,0.074
Louisiana Tech,103.3,98.4,70.6,0.064
Massachusetts,106.6,102.0,73.3,-0.282
UNC Greensboro,102.7,98.2,70.9,-0.016
Vermont,103.4,99.0,68.2,-0.166
Nebraska,102.5,98.2,73.0,-0.142
Ohio,107.4,103.2,68.8,-0.05
Northern Iowa,105.1,101.2,71.6,-0.107
Abilene Christian,99.0,95.0,69.3,0.024
Akron,104.4,100.6,70.5,-0.007
Nevada,103.4,99.6,70.9,0.075
Santa Clara,98.2,94.4,71.0,0.161
Wake Forest,103.6,99.9,69.8,-0.117
Eastern Washington,104.2,100.5,72.2,-0.229
Washington,99.9,96.3,69.7,-0.161
Old Dominion,103.0,99.3,69.0,0.167
East Carolina,100.4,96.7,68.6,0.061
Washington St.,97.8,94.2,68.7,0.086
UC Irvine,101.0,97.4,69.1,-0.037
Loyola Marymount,103.3,99.8,68.2,0.022
Missouri St.,104.5,101.2,70.5,0.052
Murray St.,102.0,98.8,68.1,-0.213
Colgate,106.0,102.9,71.0,-0.241
Oregon St.,104.7,101.8,66.3,-0.107
UC Santa Barbara,103.2,100.2,68.1,-0.006
Vanderbilt,103.5,100.7,69.3,-0.076
Siena,102.6,100.0,68.1,0.209
Little Rock,106.1,103.5,69.7,0.01
Pacific,101.4,98.8,66.1,0.198
UNLV,104.8,102.2,69.4,-0.065
California,102.3,99.9,66.0,-0.035
George Mason,102.0,99.6,68.9,0.038
Wofford,106.1,103.8,66.8,-0.059
Grand Canyon,103.1,100.9,66.5,-0.179
Pepperdine,104.9,102.9,70.4,-0.094
Princeton,104.1,102.2,68.1,0.0
Kent St.,103.8,102.0,70.8,-0.223
Hofstra,103.4,101.8,70.1,0.079
La Salle,100.6,99.2,68.0,-0.047
Temple,100.0,98.7,70.6,-0.013
Ball St.,102.0,100.7,69.5,0.023
Kansas St.,102.6,101.4,65.4,0.07
Drexel,102.5,101.3,66.5,0.007
Cal St. Bakersfield,100.9,100.3,65.6,-0.096
Montana,98.2,97.6,66.8,-0.072
Harvard,102.0,101.4,69.6,0.0
Mercer,104.2,103.7,72.6,-0.003
UTEP,99.5,99.3,68.5,-0.101
North Dakota St.,100.7,100.5,65.2,-0.035
East Tennessee St.,97.9,97.7,68.6,0.029
Northeastern,99.7,99.6,68.2,-0.024
UC Riverside,98.1,98.1,66.9,-0.087
Indiana St.,101.2,101.2,71.1,-0.001
Texas St.,100.1,100.2,64.9,0.162
Oral Roberts,106.9,107.0,72.0,-0.061
Charlotte,100.1,100.3,64.4,-0.037
Fresno St.,100.8,101.4,67.8,-0.13
Saint Peter's,96.5,97.2,68.4,0.036
FIU,103.7,104.4,72.7,-0.151
Valparaiso,99.2,100.0,69.8,-0.191
Chattanooga,102.2,103.0,67.9,0.025
Coastal Carolina,103.2,104.0,71.8,-0.016
Monmouth,101.8,102.8,76.5,-0.154
Stephen F. Austin,98.8,100.1,72.0,0.109
UT Arlington,101.3,102.6,71.3,-0.026
Eastern Kentucky,97.6,99.0,77.5,0.035
Navy,101.1,102.5,66.7,0.335
Southern Utah,102.7,104.5,70.4,0.042
Louisiana,98.1,100.1,74.3,0.249
South Dakota,101.9,104.1,69.3,-0.16
Saint Joseph's,102.9,105.2,75.2,-0.065
Cleveland St.,98.3,100.6,69.1,0.199
Wyoming,103.8,106.3,70.1,0.121
Austin Peay,103.5,106.1,69.3,0.115
UNC Wilmington,101.8,104.4,69.6,0.03
San Diego,97.9,100.6,71.1,-0.024
Eastern Illinois,102.0,104.8,69.9,-0.006
UC San Diego,100.1,102.9,70.0,0.0
UC Davis,100.0,103.0,71.4,-0.161
Southern Illinois,101.1,104.1,69.0,0.196
Tulane,96.7,99.7,67.4,0.044
Western Carolina,103.0,106.2,72.5,0.128
Penn,100.3,103.6,70.7,0.0
NJIT,99.2,102.5,69.5,0.096
Cornell,101.5,104.8,68.3,0.0
UMBC,98.2,101.7,70.6,0.016
Bryant,102.9,106.5,76.9,-0.106
Appalachian St.,99.4,103.0,66.7,-0.011
Boston University,100.3,104.1,69.4,-0.138
UTSA,103.4,107.2,72.9,-0.101
Miami OH,99.9,103.7,66.8,0.013
Middle Tennessee,94.9,98.7,72.3,-0.155
South Alabama,103.1,107.0,67.5,-0.088
Niagara,101.1,105.2,66.1,-0.033
Northern Kentucky,100.3,104.5,68.5,0.078
Illinois Chicago,97.3,101.6,69.5,0.061
Eastern Michigan,99.1,103.4,68.6,-0.001
George Washington,102.1,106.4,69.7,-0.206
Northern Colorado,97.4,102.2,69.2,0.117
Montana St.,98.2,103.1,69.9,-0.118
Iona,99.6,104.5,68.1,0.041
Sacramento St.,97.0,102.2,65.9,0.061
Army,95.9,101.1,70.3,0.218
Charleston,99.7,104.9,64.6,-0.103
Lipscomb,101.2,106.4,67.6,0.045
Central Michigan,101.6,106.9,72.2,-0.008
Nicholls St.,99.2,104.6,71.4,-0.025
Rice,98.9,104.3,70.7,0.031
Lafayette,101.6,107.0,70.0,-0.232
Youngstown St.,104.8,110.3,65.0,0.016
Texas Southern,99.7,105.2,70.2,0.075
Gardner Webb,100.2,105.7,68.9,-0.104
Towson,100.4,105.9,67.9,-0.035
UMass Lowell,97.9,103.5,69.8,-0.031
Stony Brook,95.7,101.4,69.5,0.051
Elon,98.1,103.9,67.9,0.064
UNC Asheville,100.1,105.9,69.6,-0.064
Brown,95.3,101.2,71.2,0.0
Florida Atlantic,97.5,103.3,67.5,0.056
Jacksonville St.,97.2,103.1,67.4,0.099
Norfolk St.,96.0,101.9,67.5,0.125
Milwaukee,97.5,103.5,69.4,-0.129
Florida Gulf Coast,96.8,102.9,68.3,0.143
Robert Morris,99.6,105.6,70.1,0.027
UT Rio Grande Valley,95.2,101.3,71.7,0.093
Hawaii,97.4,103.6,69.9,0.0
New Hampshire,94.6,100.8,69.8,0.011
Mount St. Mary's,97.3,103.5,63.8,-0.011
Central Arkansas,99.4,105.6,75.0,0.018
Detroit,100.9,107.5,70.1,-0.111
Canisius,98.4,105.0,69.7,0.094
Sam Houston St.,97.3,103.9,73.3,0.138
Weber St.,96.3,102.9,71.4,-0.162
Fordham,91.4,98.1,66.6,0.186
VMI,100.1,106.9,70.9,-0.036
Stetson,99.6,106.4,67.8,0.024
Marist,93.6,100.6,67.8,0.175
UMKC,95.6,102.9,64.6,-0.207
Bucknell,96.0,103.3,72.6,-0.071
Loyola MD,98.9,106.3,71.5,0.0
Purdue Fort Wayne,99.5,107.0,71.1,-0.007
Samford,99.5,107.0,74.8,-0.116
James Madison,100.0,107.6,73.1,-0.096
Illinois St.,98.2,105.8,71.9,-0.028
Georgia Southern,97.2,105.0,69.1,0.11
Hartford,97.1,104.9,67.5,0.1
Western Michigan,95.9,103.7,66.5,-0.129
American,96.9,104.8,69.1,0.0
Nebraska Omaha,96.0,104.0,71.8,-0.009
Evansville,97.1,105.1,63.1,0.091
New Mexico,97.9,106.0,68.6,0.014
St. Francis PA,100.1,108.3,69.6,0.043
Long Beach St.,99.5,107.6,74.4,0.179
Bellarmine,98.9,107.0,67.8,-0.141
Campbell,99.2,107.5,68.1,0.049
Delaware,97.7,106.1,68.0,0.105
High Point,96.0,104.5,69.6,-0.142
North Carolina Central,96.3,104.9,68.3,-0.026
North Alabama,96.2,104.9,71.7,-0.152
Oakland,99.8,108.6,71.2,0.039
Dartmouth,94.9,103.8,68.1,0.0
Quinnipiac,95.6,104.5,69.6,0.056
Morehead St.,95.1,104.1,66.0,0.038
Green Bay,100.1,109.1,68.5,-0.099
Wagner,96.0,105.1,65.5,-0.223
Florida A&M,95.2,104.3,69.0,-0.015
Cal Baptist,99.7,108.9,71.9,-0.248
IUPUI,96.6,105.8,72.3,0.038
Cal St. Northridge,99.2,108.6,71.9,0.128
Seattle,96.1,105.4,68.5,-0.045
LIU,95.2,104.6,73.5,-0.039
Albany,94.5,103.9,68.7,0.04
Columbia,94.8,104.2,70.4,0.0
Radford,95.7,105.3,63.8,-0.006
Portland,94.1,103.9,73.5,0.182
Air Force,95.8,105.8,63.5,0.11
Louisiana Monroe,93.6,103.6,67.6,0.024
Fairleigh Dickinson,100.3,110.5,71.8,0.067
William & Mary,98.0,108.2,68.0,-0.011
Utah Valley,95.8,106.0,71.7,-0.049
Southern,95.2,105.4,70.2,-0.033
Southern Miss,94.2,104.5,66.4,0.053
Idaho St.,96.2,106.4,67.3,-0.087
North Florida,100.9,111.6,68.3,-0.034
Troy,93.2,104.0,67.5,0.193
Lehigh,97.6,108.5,71.0,0.232
Merrimack,92.8,103.8,66.2,0.0
Morgan St.,93.7,104.8,70.4,0.051
Arkansas St.,97.3,108.3,69.8,-0.09
San Jose St.,97.4,108.5,76.8,-0.088
Prairie View A&M,93.4,104.6,70.0,0.007
Jacksonville,93.8,105.0,68.9,0.145
North Dakota,94.1,105.3,67.9,-0.015
USC Upstate,96.9,108.5,67.7,0.06
Tennessee St.,91.9,103.7,71.1,-0.128
Texas A&M Corpus Chris,93.6,105.8,68.3,-0.131
Portland St.,96.7,108.8,73.7,0.043
Jackson St.,90.0,102.3,70.0,-0.01
Charleston Southern,92.6,105.0,67.7,-0.128
Longwood,94.5,106.9,67.8,-0.164
Dixie St.,95.6,108.1,72.0,0.205
St. Francis NY,95.4,107.9,73.2,0.147
Lamar,92.2,104.9,71.5,-0.025
Rider,97.5,110.2,67.8,-0.063
Northern Illinois,93.4,106.3,65.4,-0.059
Grambling St.,92.3,105.1,70.2,-0.049
The Citadel,99.3,112.2,75.6,0.077
Cal St. Fullerton,91.8,104.9,71.1,-0.132
Northwestern St.,96.1,109.2,72.9,-0.084
North Carolina A&T,95.6,108.8,71.8,-0.022
Howard,98.2,111.4,70.8,0.102
SIU Edwardsville,93.2,106.8,70.6,-0.01
New Orleans,94.8,108.5,70.0,-0.086
Northern Arizona,97.2,110.9,65.3,0.109
Southeast Missouri St.,95.0,108.8,68.4,-0.013
Tennessee Tech,91.9,105.8,70.9,-0.084
Manhattan,90.9,104.9,68.0,0.06
Fairfield,89.3,103.5,67.5,-0.1
Cal Poly,93.0,107.6,69.1,0.045
Sacred Heart,95.1,110.0,69.8,0.132
McNeese St.,96.4,111.5,71.0,-0.127
Central Connecticut,95.3,110.6,71.6,-0.048
Hampton,93.5,108.8,73.4,0.054
Tarleton St.,93.3,108.7,69.9,-0.09
Southeastern Louisiana,92.7,108.4,68.4,0.011
Coppin St.,88.2,103.9,77.1,0.07
Alabama A&M,90.1,106.5,70.7,0.0
Western Illinois,93.6,110.2,72.2,-0.117
Denver,93.2,109.9,71.8,-0.13
Binghamton,94.3,111.7,67.3,-0.052
Tennessee Martin,96.6,114.1,69.9,0.115
Incarnate Word,93.0,110.8,68.2,-0.011
Holy Cross,92.6,110.5,70.5,0.138
Maine,88.6,107.1,65.5,0.005
Houston Baptist,95.0,113.7,72.4,0.035
Idaho,91.3,110.6,70.1,-0.095
Presbyterian,92.9,112.2,68.7,0.1
Alcorn St.,91.6,111.1,71.6,-0.0
Arkansas Pine Bluff,88.2,108.1,70.8,0.006
Kennesaw St.,87.0,107.4,68.0,-0.131
Bethune Cookman,90.2,110.9,73.8,0.0
Delaware St.,89.0,112.1,75.9,-0.122
Alabama St.,83.6,107.8,69.0,0.0
Maryland Eastern Shore,84.0,109.8,69.3,0.0
South Carolina St.,85.5,113.6,72.7,-0.092
Chicago St.,87.8,116.3,69.1,-0.006
Mississippi Valley St.,83.7,118.9,74.1,-0.0
