team,off,def,tempo,luck
UT Arlington,99.4,99.8,71.2,-0.044
Northeastern,99.4,99.8,70.7,0.09
Saint Joseph's,102.6,103.1,75.5,-0.15
Southern Illinois,99.1,99.6,69.8,0.122
San Diego,97.6,98.1,72.2,0.003
Saint Peter's,95.8,96.5,69.1,0.116
Louisiana,97.8,98.5,75.5,0.309
Charlotte,97.7,98.4,66.3,-0.202
Bowling Green,102.4,103.3,73.5,0.109
Eastern Michigan,98.9,100.0,69.8,0.0
Missouri St.,99.9,101.1,70.6,0.0
North Dakota St.,97.3,98.5,66.0,0.025
Stephen F. Austin,96.9,98.1,73.6,0.044
Wyoming,101.6,102.9,71.1,0.052
FIU,101.5,102.8,74.0,-0.057
Chattanooga,99.4,100.9,70.5,0.003
Coastal Carolina,102.4,103.9,73.2,0.027
East Tennessee St.,94.5,96.1,69.8,-0.041
La Salle,96.4,98.0,69.2,-0.051
Youngstown St.,101.4,103.1,69.7,0.0
Southern Utah,100.7,102.5,71.3,0.042
Boston University,99.3,101.2,70.0,0.0
Navy,99.8,101.7,66.8,0.31
UMBC,97.9,99.9,71.2,-0.047
Eastern Illinois,100.9,102.9,70.1,-0.02
UTSA,101.7,103.7,73.2,-0.033
Fordham,92.1,94.2,68.4,0.0
Austin Peay,102.2,104.4,71.1,0.104
Oral Roberts,102.8,105.3,72.3,-0.108
Montana St.,98.4,101.2,71.1,-0.146
UC San Diego,98.3,101.1,71.3,0.0
UC Davis,98.1,101.1,73.0,-0.161
Monmouth,98.5,101.8,75.4,0.0
Penn,98.5,101.8,71.9,0.0
Northern Colorado,98.6,102.0,71.4,0.179
Cornell,99.7,103.0,69.6,0.0
NJIT,96.1,99.5,70.1,0.0
Appalachian St.,97.2,100.7,68.9,0.097
Charleston,98.7,102.2,68.1,-0.122
Eastern Kentucky,96.0,99.6,77.0,0.01
Western Carolina,100.7,104.3,74.1,0.162
Middle Tennessee,93.2,96.7,73.4,-0.155
Detroit,100.0,103.6,71.4,-0.097
Northern Kentucky,99.1,102.8,70.0,0.056
Cal St. Bakersfield,96.2,99.9,67.7,-0.011
Elon,98.0,101.8,68.9,0.199
New Mexico,98.8,102.6,72.2,0.0
Tulane,94.1,98.0,69.5,0.025
South Dakota,100.0,104.3,70.4,-0.098
Sacramento St.,96.1,100.5,67.5,0.0
Army,94.5,98.9,71.0,0.061
Miami OH,96.6,101.1,69.2,0.118
South Alabama,101.3,105.9,68.7,0.186
Purdue Fort Wayne,95.6,100.2,71.5,0.0
Florida Atlantic,95.9,100.7,68.9,0.05
UNC Asheville,98.8,103.6,70.6,-0.156
Illinois Chicago,94.8,99.8,69.8,0.025
Lipscomb,100.2,105.2,68.2,0.009
New Hampshire,94.0,99.2,72.8,-0.0
Bryant,99.9,105.1,76.9,-0.137
Towson,99.4,104.7,67.7,-0.123
UT Rio Grande Valley,94.6,100.0,72.7,0.189
UMass Lowell,98.5,104.0,71.5,0.001
Texas Southern,97.6,103.1,70.9,0.072
UNC Wilmington,97.7,103.4,71.0,-0.042
Illinois St.,96.4,102.2,73.3,-0.052
Brown,93.5,99.3,72.4,0.0
Lafayette,99.3,105.1,70.5,0.0
Cleveland St.,94.9,100.8,70.4,-0.183
Robert Morris,95.0,100.9,69.8,0.0
Canisius,97.2,103.2,72.2,-0.107
Central Michigan,99.1,105.2,74.2,0.089
Georgia Southern,96.6,102.6,71.2,0.042
Gardner Webb,96.2,102.3,71.4,-0.145
Hawaii,95.6,101.8,71.1,0.0
Nicholls St.,95.7,101.9,72.7,0.021
Mount St. Mary's,95.4,101.8,65.3,-0.011
Delaware,98.0,104.4,68.4,0.182
Norfolk St.,93.2,99.7,68.8,0.133
Jacksonville St.,94.9,101.4,69.0,0.084
George Washington,98.0,104.5,72.5,-0.237
Stetson,97.8,104.5,69.3,0.024
Central Arkansas,97.6,104.4,76.0,-0.017
VMI,97.2,104.1,72.2,0.006
Bucknell,95.3,102.3,72.4,0.0
Florida Gulf Coast,94.7,101.7,69.5,0.146
Nebraska Omaha,94.6,101.6,73.1,0.051
Rice,95.4,102.6,71.6,0.022
Loyola MD,97.1,104.5,72.7,0.0
Iona,96.6,104.0,70.5,-0.055
Campbell,98.1,105.6,68.5,0.167
Long Beach St.,96.2,103.9,74.9,0.136
Marist,91.2,98.9,68.1,0.221
William & Mary,99.6,107.4,69.0,0.065
Milwaukee,95.9,103.7,71.1,-0.207
American,95.1,103.0,70.3,0.0
North Dakota,96.6,104.6,68.8,-0.048
St. Francis PA,98.3,106.4,70.8,0.043
Air Force,95.9,104.0,63.5,0.131
Western Michigan,93.7,102.0,68.0,-0.043
IUPUI,97.6,105.9,73.7,0.0
Bellarmine,96.3,104.6,69.3,-0.114
Portland,94.4,102.8,73.6,0.161
Rider,96.8,105.2,71.3,-0.115
Niagara,94.0,102.4,69.2,-0.087
North Alabama,94.5,103.0,72.5,-0.152
North Carolina Central,94.4,102.9,69.3,-0.026
Hartford,94.7,103.5,69.7,0.165
Stony Brook,92.3,101.1,71.7,0.049
Dartmouth,93.1,102.0,69.3,0.0
Quinnipiac,93.8,102.6,70.6,0.056
Cal St. Northridge,98.9,107.8,72.1,0.011
Green Bay,98.6,107.5,72.3,-0.115
Samford,97.1,106.1,75.7,-0.236
Cal Baptist,97.9,107.0,72.6,-0.248
LIU,93.5,102.7,74.4,-0.039
Fairleigh Dickinson,99.0,108.2,72.5,0.016
Louisiana Monroe,94.3,103.6,67.6,-0.003
James Madison,97.3,106.6,72.5,0.028
Northwestern St.,96.5,105.9,75.5,-0.136
Columbia,93.0,102.3,71.7,0.0
Arkansas St.,96.4,106.0,70.3,-0.125
UMKC,94.4,104.1,66.8,-0.163
High Point,95.9,105.7,71.6,-0.149
Weber St.,93.2,103.0,70.5,0.0
San Jose St.,95.7,105.5,75.2,-0.191
Utah Valley,94.8,104.7,72.9,-0.06
Troy,92.2,102.1,69.3,0.234
Oakland,96.6,106.6,72.1,-0.069
Lamar,91.3,101.3,72.2,-0.069
Southern,93.5,103.7,71.5,-0.033
Charleston Southern,92.6,102.9,70.7,-0.113
Tennessee St.,91.7,102.0,73.1,-0.146
Wagner,93.7,104.2,68.0,-0.119
Lehigh,95.7,106.2,71.6,0.0
Morehead St.,93.8,104.3,67.7,0.046
Northern Illinois,93.7,104.3,67.2,-0.108
Seattle,93.2,103.7,70.2,-0.041
Albany,92.7,103.4,70.5,0.0
North Florida,98.8,109.6,69.8,-0.034
Merrimack,91.0,102.0,67.5,0.0
Manhattan,92.3,103.3,69.6,0.077
Radford,93.2,104.2,66.1,0.035
Sam Houston St.,94.7,105.8,73.9,-0.0
Florida A&M,91.8,102.8,70.5,0.021
Portland St.,96.2,107.3,74.7,-0.0
Southern Miss,92.2,103.4,68.5,0.024
Jacksonville,92.2,103.4,70.6,0.138
Prairie View A&M,91.6,103.2,70.0,0.064
Dixie St.,93.9,105.8,73.2,0.245
Texas A&M Corpus Chris,92.0,103.9,69.5,-0.131
USC Upstate,95.7,107.7,73.1,-0.049
Fairfield,87.4,99.5,69.0,-0.098
Idaho St.,94.2,106.6,68.3,-0.0
Evansville,91.7,104.1,65.1,0.078
North Carolina A&T,92.4,105.0,72.4,-0.073
Grambling St.,89.4,102.0,72.5,-0.026
St. Francis NY,94.0,106.6,74.1,0.227
Longwood,90.7,103.6,69.7,-0.194
New Orleans,92.5,105.7,72.4,-0.096
Howard,96.8,110.0,71.1,-0.0
Sacred Heart,94.1,107.5,71.8,0.006
Denver,93.5,106.9,72.9,-0.084
Morgan St.,91.3,104.7,71.3,-0.058
Jackson St.,89.1,102.6,73.0,-0.0
Cal Poly,91.8,105.3,71.2,0.038
Cal St. Fullerton,90.1,103.8,71.9,0.0
The Citadel,95.3,109.1,76.2,0.0
Tennessee Tech,89.2,103.2,70.3,-0.107
Southeast Missouri St.,93.9,108.0,70.2,-0.023
McNeese St.,96.2,110.5,72.1,-0.138
Southeastern Louisiana,91.5,105.9,71.4,-0.016
SIU Edwardsville,91.1,105.5,71.2,-0.111
Coppin St.,86.8,101.3,77.0,0.042
Northern Arizona,93.0,108.1,69.2,-0.0
Tarleton St.,91.5,106.7,71.1,-0.09
Central Connecticut,93.5,108.7,72.9,-0.048
Tennessee Martin,96.0,111.2,71.7,0.0
Idaho,90.4,107.8,70.3,-0.06
Hampton,91.1,108.6,73.9,0.115
Alabama A&M,87.7,105.2,71.2,0.0
Alcorn St.,89.0,106.8,72.2,0.0
Binghamton,90.3,108.3,69.9,-0.135
Western Illinois,91.1,109.4,72.8,-0.174
Presbyterian,90.4,109.4,71.7,0.0
Incarnate Word,90.7,110.0,69.5,-0.0
Holy Cross,89.8,109.5,71.1,0.0
Maine,86.1,106.4,69.0,0.0
Bethune Cookman,88.4,109.1,75.1,0.0
Houston Baptist,92.4,113.7,74.7,-0.001
Kennesaw St.,85.3,106.6,69.6,-0.024
Arkansas Pine Bluff,85.5,107.0,71.3,0.067
Alabama St.,84.6,106.2,71.7,0.0
Delaware St.,88.1,110.9,75.5,-0.03
Maryland Eastern Shore,82.2,107.9,70.5,0.0
South Carolina St.,84.2,111.7,73.4,-0.025
Chicago St.,86.6,114.4,70.3,-0.002
Mississippi Valley St.,83.5,116.1,75.9,-0.001
