team,off,def,tempo,luck
UC Riverside,97.3,97.2,67.5,-0.087
UTEP,97.8,97.8,69.4,-0.072
Cal St. Bakersfield,98.2,98.3,66.5,-0.086
UT Arlington,100.5,100.8,70.6,-0.044
Chattanooga,100.5,100.9,69.1,0.02
North Dakota St.,99.4,100.2,66.6,0.007
Saint Joseph's,103.7,104.5,76.3,-0.095
Louisiana,97.9,98.8,75.0,0.302
Valparaiso,98.5,99.4,70.4,-0.191
Texas St.,98.4,99.4,66.6,0.241
Eastern Michigan,99.8,100.9,69.2,0.0
Northeastern,99.8,100.9,68.3,0.033
Charlotte,99.3,100.5,65.0,-0.034
Stephen F. Austin,97.9,99.2,72.7,0.044
Wyoming,102.5,103.8,70.6,0.052
UTSA,103.0,104.4,73.0,-0.067
La Salle,97.6,99.1,68.6,-0.02
Coastal Carolina,103.2,104.8,72.6,0.027
Southern Utah,101.7,103.4,70.9,0.042
East Tennessee St.,95.6,97.2,69.2,-0.04
Austin Peay,103.4,105.1,70.4,0.162
Boston University,100.3,102.1,69.4,0.0
Oral Roberts,103.9,105.7,72.7,-0.087
Eastern Illinois,101.8,103.7,69.6,-0.02
Navy,100.5,102.5,66.2,0.31
FIU,102.7,104.8,73.2,-0.132
Monmouth,100.2,102.3,75.8,-0.091
Fordham,93.0,95.1,67.8,0.0
UMBC,97.8,100.2,70.6,0.041
UNC Wilmington,101.0,103.5,70.5,0.03
Eastern Kentucky,97.1,99.8,77.4,0.001
San Diego,97.6,100.4,71.3,0.018
UC San Diego,99.2,102.0,70.7,0.0
Cleveland St.,99.6,102.5,69.4,0.141
UC Davis,99.2,102.1,72.2,-0.161
Western Carolina,101.7,104.6,72.7,0.184
NJIT,98.0,101.2,71.0,-0.086
Penn,99.4,102.7,71.3,0.0
Cornell,100.6,103.9,69.0,0.0
Bryant,102.0,105.5,77.3,-0.106
Middle Tennessee,94.2,97.7,73.0,-0.155
Appalachian St.,98.1,101.7,67.2,0.039
Miami OH,99.0,102.6,67.5,0.013
Northern Kentucky,100.4,104.2,68.2,-0.003
Tulane,96.1,99.9,67.8,0.015
Elon,99.2,103.2,67.5,0.1
Youngstown St.,103.3,107.4,67.5,-0.011
Illinois Chicago,96.4,100.8,69.8,0.061
Army,95.4,99.8,70.4,0.061
Sacramento St.,97.0,101.4,66.7,0.0
Gardner Webb,98.4,103.2,70.6,-0.127
New Hampshire,95.4,100.2,72.3,-0.094
South Dakota,100.1,104.9,69.8,-0.076
Montana St.,97.3,102.2,70.6,-0.118
UNC Asheville,99.8,104.7,70.0,-0.096
Iona,98.8,103.7,68.5,0.041
Florida Atlantic,96.8,101.7,68.3,0.05
Nicholls St.,97.7,102.7,72.4,-0.031
Lipscomb,101.0,106.1,67.5,0.009
Charleston,98.7,103.9,65.2,-0.143
South Alabama,102.1,107.4,68.8,0.11
Texas Southern,99.0,104.3,70.9,0.075
UMass Lowell,97.8,103.3,69.9,0.022
Towson,99.5,105.0,68.5,-0.035
Niagara,98.1,103.7,66.3,0.004
Northern Colorado,97.0,102.8,70.0,0.126
Brown,94.4,100.3,71.8,0.0
Lafayette,100.2,106.0,69.9,0.0
Marist,92.1,98.0,67.3,0.148
Norfolk St.,95.3,101.2,68.0,0.125
UT Rio Grande Valley,94.4,100.3,72.5,0.093
Florida Gulf Coast,95.8,101.8,69.0,0.143
Hawaii,96.5,102.7,70.5,0.0
Milwaukee,97.1,103.3,69.8,-0.079
New Mexico,98.2,104.4,71.1,0.084
Georgia Southern,97.8,104.0,70.3,0.107
Stony Brook,94.6,100.8,70.1,0.021
Robert Morris,98.9,105.2,70.5,-0.087
Mount St. Mary's,96.3,102.7,64.5,-0.011
Nebraska Omaha,95.7,102.3,72.5,0.051
Illinois St.,97.3,103.9,72.8,-0.04
Detroit,100.0,106.6,70.5,-0.111
Jacksonville St.,95.6,102.3,68.0,0.084
VMI,99.1,105.8,70.7,-0.095
Canisius,97.7,104.4,71.6,-0.049
Stetson,98.7,105.5,68.6,0.024
George Washington,99.1,105.9,71.6,-0.258
Central Arkansas,98.5,105.3,75.3,-0.017
Bucknell,96.3,103.2,71.8,0.0
Weber St.,95.8,102.8,72.0,-0.27
Purdue Fort Wayne,98.7,105.9,71.5,0.061
Central Michigan,99.6,106.8,72.9,0.076
Loyola MD,98.0,105.4,72.1,0.0
James Madison,98.8,106.3,73.3,-0.116
Air Force,96.4,104.0,63.4,0.159
Long Beach St.,97.2,104.8,74.5,0.136
Western Michigan,95.5,103.1,66.6,-0.143
Rice,96.1,103.9,70.5,0.009
American,96.0,103.9,69.7,0.0
Delaware,97.2,105.2,68.4,0.068
Bellarmine,98.1,106.2,68.3,-0.141
High Point,96.5,104.6,71.8,-0.17
St. Francis PA,99.2,107.3,70.2,0.043
IUPUI,98.5,106.9,73.2,0.0
North Carolina Central,95.3,103.8,68.8,-0.026
North Alabama,95.4,104.0,72.2,-0.152
Portland,93.7,102.5,73.2,0.242
Quinnipiac,94.7,103.5,69.9,0.056
Dartmouth,94.1,102.9,68.7,0.0
Cal Baptist,98.8,107.8,72.2,-0.248
Sam Houston St.,95.5,104.5,74.6,0.109
Wagner,95.2,104.2,66.1,-0.223
Hartford,95.4,104.4,68.2,0.141
Campbell,97.1,106.2,68.2,0.127
Samford,97.3,106.5,75.1,-0.109
North Dakota,95.8,105.0,67.8,-0.053
Oakland,98.5,107.7,72.2,0.015
UMKC,95.0,104.4,65.0,-0.112
LIU,94.4,103.7,74.2,-0.039
Columbia,93.9,103.3,71.1,0.0
Arkansas St.,97.4,107.1,69.7,-0.125
Utah Valley,95.7,105.5,72.2,-0.06
Fairleigh Dickinson,99.4,109.5,72.3,0.067
Seattle,94.8,105.0,69.0,-0.081
Southern,94.4,104.6,70.9,-0.033
Cal St. Northridge,99.0,109.3,72.0,0.054
Idaho St.,95.2,105.5,67.7,-0.087
Green Bay,97.6,107.9,70.4,-0.116
Florida A&M,93.7,104.0,69.2,0.009
Southern Miss,92.7,103.1,67.5,0.012
Lehigh,96.6,107.1,71.0,0.0
Northwestern St.,96.1,106.7,73.8,-0.063
Troy,92.3,103.0,68.4,0.211
Radford,93.3,104.0,64.9,0.026
Morehead St.,94.3,105.0,66.4,-0.015
North Florida,99.8,110.5,68.9,-0.034
Louisiana Monroe,92.8,103.7,67.5,-0.024
William & Mary,98.0,108.9,67.7,0.09
Albany,92.9,103.9,69.8,-0.058
Merrimack,91.9,102.9,66.9,0.0
Tennessee St.,92.0,103.1,72.4,-0.138
Jacksonville,92.9,104.5,69.8,0.086
San Jose St.,95.3,106.9,76.5,-0.049
USC Upstate,97.2,108.9,71.3,-0.032
Rider,96.3,108.1,69.3,-0.123
Northern Illinois,93.5,105.3,66.2,-0.04
Lamar,91.1,103.1,72.3,-0.038
Dixie St.,94.8,106.8,72.6,0.245
Morgan St.,92.3,104.4,70.7,0.029
Texas A&M Corpus Chris,92.9,105.0,68.7,-0.131
Portland St.,95.8,107.9,74.4,0.043
Evansville,92.8,105.1,64.1,0.001
St. Francis NY,94.5,106.9,73.7,0.147
Prairie View A&M,92.6,105.3,70.0,0.066
Charleston Southern,91.6,104.3,68.8,-0.131
The Citadel,98.5,111.4,76.0,0.077
North Carolina A&T,94.0,107.0,72.0,-0.099
Howard,97.3,110.6,71.3,0.102
Longwood,92.7,106.0,69.7,-0.173
Jackson St.,89.1,102.5,71.8,-0.0
SIU Edwardsville,92.3,105.9,71.1,-0.01
Southeastern Louisiana,93.3,107.0,70.1,0.032
Manhattan,91.1,104.7,69.1,-0.023
Cal St. Fullerton,91.0,104.7,71.3,0.0
New Orleans,93.4,107.2,71.1,-0.08
Southeast Missouri St.,94.6,108.5,69.4,-0.065
Grambling St.,91.7,105.5,70.5,-0.078
Denver,94.0,108.1,72.2,-0.147
McNeese St.,96.5,110.7,71.7,-0.147
Cal Poly,92.1,106.7,70.0,0.045
Tennessee Tech,90.2,104.9,70.9,-0.109
Fairfield,88.2,102.8,68.4,-0.097
Sacred Heart,94.2,109.0,70.3,0.132
Northern Arizona,95.0,110.0,66.6,0.041
Tarleton St.,92.4,107.6,70.6,-0.09
Coppin St.,87.9,103.2,77.1,-0.0
Central Connecticut,94.4,109.8,72.2,-0.048
Hampton,91.7,107.2,74.1,0.086
Western Illinois,93.0,108.9,73.3,-0.137
Alabama A&M,89.1,105.7,71.2,0.0
Tennessee Martin,95.5,112.8,70.0,0.226
Idaho,90.9,108.5,70.0,-0.082
Binghamton,91.5,110.0,68.7,-0.039
Incarnate Word,91.6,110.9,69.0,-0.0
Presbyterian,91.2,110.9,69.5,0.04
Alcorn St.,90.0,109.7,72.2,-0.0
Holy Cross,90.7,110.4,70.4,0.0
Maine,86.8,106.7,67.9,-0.057
Kennesaw St.,86.2,106.7,68.9,-0.105
Bethune Cookman,89.4,110.0,74.4,0.0
Houston Baptist,93.4,114.2,73.7,-0.0
Arkansas Pine Bluff,86.4,108.0,71.2,0.057
Alabama St.,85.5,107.2,71.1,0.0
Delaware St.,88.8,112.0,75.6,-0.016
Maryland Eastern Shore,83.1,108.9,69.9,0.0
South Carolina St.,84.0,112.0,72.9,-0.069
Chicago St.,87.1,115.5,69.5,-0.006
Mississippi Valley St.,84.2,117.3,74.4,-0.0
