team,off,def,tempo,luck
Old Dominion,102.3,97.1,70.2,0.103
Santa Clara,98.2,93.0,70.7,0.046
Nebraska,101.1,96.1,75.0,-0.101
Bradley,100.3,95.5,68.7,-0.135
Drake,103.5,98.7,70.1,0.007
Liberty,102.8,98.0,65.3,-0.087
George Mason,102.7,98.0,68.9,-0.05
Colorado St.,106.0,101.4,71.4,0.0
Abilene Christian,97.5,93.0,70.7,-0.014
Vanderbilt,100.8,96.5,71.1,0.185
Wake Forest,102.4,98.1,70.7,0.138
Massachusetts,103.8,99.6,73.0,-0.184
East Carolina,100.5,96.4,70.5,0.004
Nevada,101.6,97.8,71.7,0.123
UC Santa Barbara,101.8,98.0,68.3,-0.114
Louisiana Tech,101.9,98.1,70.5,0.126
Oregon St.,102.7,99.4,69.1,-0.251
Ball St.,101.1,98.2,70.6,0.059
California,99.5,96.7,67.1,0.037
Pacific,99.5,96.7,67.6,0.198
Loyola Marymount,102.9,100.3,70.9,-0.004
Buffalo,101.9,99.3,74.4,-0.13
Wofford,101.2,98.7,69.5,-0.053
UNLV,102.8,100.3,70.7,-0.065
Indiana St.,102.5,100.0,71.4,0.0
Eastern Washington,100.6,98.2,73.7,-0.176
Little Rock,102.5,100.2,70.9,0.035
Siena,100.9,98.7,70.1,0.0
Princeton,102.2,100.3,69.5,0.0
Kent St.,101.9,100.1,72.1,-0.054
Grand Canyon,100.5,98.8,68.7,-0.082
Akron,101.2,99.5,71.6,0.0
Colgate,103.1,101.6,70.7,0.0
Temple,98.2,96.9,72.6,0.0
Mercer,101.1,99.9,73.1,0.091
Washington St.,95.6,94.7,70.4,0.036
Texas St.,98.7,98.0,68.9,0.111
Fresno St.,99.7,99.0,68.9,0.0
Harvard,100.1,99.5,71.0,0.0
UC Riverside,96.6,96.1,68.0,-0.087
UC Irvine,98.3,98.3,71.0,-0.012
Drexel,99.9,99.8,67.9,-0.047
La Salle,96.8,96.9,69.6,-0.078
Kansas St.,98.9,99.0,66.3,0.167
Valparaiso,98.1,98.3,71.5,-0.219
San Diego,97.7,98.0,72.4,0.0
UT Arlington,99.4,99.7,71.5,-0.044
Saint Peter's,95.9,96.3,69.2,0.116
Saint Joseph's,102.3,102.7,74.9,-0.135
Montana,97.3,97.8,69.1,-0.156
Hofstra,100.1,100.7,70.8,0.002
Louisiana,98.5,99.1,75.4,0.307
Austin Peay,102.7,103.3,71.3,0.189
Bowling Green,102.3,103.2,73.6,0.109
Stephen F. Austin,96.9,98.0,73.7,0.044
Wyoming,101.1,102.2,70.6,0.019
North Dakota St.,97.3,98.4,66.0,0.025
Missouri St.,99.8,101.0,70.8,0.0
Eastern Michigan,98.8,100.0,70.2,0.0
Chattanooga,99.5,100.8,71.1,0.0
Coastal Carolina,100.6,101.9,74.5,0.0
East Tennessee St.,94.7,96.1,70.6,-0.148
UTSA,102.4,103.8,73.7,-0.016
Northeastern,99.7,101.3,71.5,0.184
Youngstown St.,101.3,103.0,69.8,0.0
Navy,99.8,101.6,66.8,0.31
Southern Illinois,97.9,99.7,69.5,0.007
Southern Utah,99.8,101.7,71.3,0.061
Boston University,99.2,101.1,70.2,0.0
UMBC,97.9,99.8,71.3,-0.047
Eastern Illinois,100.9,102.9,70.0,-0.02
Fordham,92.0,94.1,68.6,0.0
Appalachian St.,97.6,99.9,70.0,-0.084
Eastern Kentucky,96.9,99.2,76.8,-0.056
Northern Colorado,99.3,101.7,70.3,0.0
Miami OH,97.4,99.8,69.0,0.164
UTEP,96.1,98.6,69.8,-0.001
Monmouth,97.7,100.2,74.3,0.0
FIU,100.6,103.3,73.6,-0.056
Oral Roberts,103.2,105.8,72.5,-0.164
Charlotte,97.0,99.8,66.7,-0.31
Montana St.,98.3,101.1,71.2,-0.146
UC San Diego,98.2,101.0,71.4,0.0
Western Carolina,100.3,103.3,74.4,0.073
Middle Tennessee,93.9,96.9,73.3,-0.198
UC Davis,98.0,101.0,73.2,-0.161
Penn,98.4,101.7,72.1,0.0
Cornell,99.6,102.9,69.7,0.0
NJIT,96.0,99.4,70.2,0.0
Charleston,98.7,102.1,68.4,-0.122
Detroit,100.0,103.5,71.5,-0.097
Northern Kentucky,99.0,102.6,70.2,0.056
Cal St. Bakersfield,96.1,99.8,67.9,-0.011
New Mexico,98.7,102.5,72.5,0.0
Florida Atlantic,95.5,99.6,69.2,0.046
Sacramento St.,96.0,100.4,67.6,0.0
South Dakota,99.9,104.2,70.6,-0.098
Elon,98.1,102.5,69.8,0.0
Tulane,93.3,97.7,69.5,0.083
Army,94.4,99.0,71.3,0.061
South Alabama,101.2,105.8,68.8,0.186
Purdue Fort Wayne,95.5,100.1,71.3,0.0
UNC Asheville,98.8,103.7,71.3,-0.097
Lipscomb,100.1,105.0,68.1,0.009
Illinois Chicago,94.7,99.7,70.0,0.025
New Hampshire,93.9,99.2,73.0,-0.0
Texas Southern,97.6,102.8,72.1,0.067
UT Rio Grande Valley,94.4,99.7,72.4,0.189
Towson,99.2,104.6,68.0,-0.123
UMass Lowell,98.4,103.8,71.9,0.001
UNC Wilmington,97.6,103.2,71.0,-0.042
Florida Gulf Coast,95.2,100.9,69.1,0.221
Brown,93.4,99.2,72.6,0.0
Lafayette,99.2,105.0,70.7,0.0
Nebraska Omaha,95.2,101.0,72.5,0.101
Robert Morris,94.9,100.8,70.0,0.0
Georgia Southern,96.5,102.4,71.2,0.042
George Washington,97.3,103.2,73.4,-0.205
Cleveland St.,94.8,100.7,70.7,-0.183
Canisius,97.1,103.1,72.4,-0.107
Bryant,99.0,105.1,77.1,-0.186
Hawaii,95.5,101.7,71.3,0.0
Nicholls St.,95.7,101.8,72.9,0.021
Central Michigan,99.0,105.1,74.4,0.089
Gardner Webb,96.1,102.4,72.2,-0.184
Norfolk St.,93.1,99.4,68.9,0.133
Delaware,98.0,104.3,68.5,0.182
Mount St. Mary's,95.3,101.7,65.4,-0.011
Illinois St.,95.7,102.1,73.3,0.011
North Dakota,96.8,103.4,69.1,-0.055
VMI,97.1,103.9,72.4,0.006
Campbell,98.6,105.6,69.3,0.131
Bucknell,95.2,102.2,72.6,0.0
Rice,95.1,102.1,71.3,-0.014
Central Arkansas,97.8,104.9,76.7,-0.05
Louisiana Monroe,94.8,101.9,67.9,-0.008
Loyola MD,97.0,104.4,72.9,0.0
Stetson,96.7,104.1,69.4,-0.07
Iona,96.5,104.0,70.8,-0.055
Long Beach St.,96.0,103.7,74.9,0.136
Marist,91.1,98.8,68.3,0.221
Jacksonville St.,94.7,102.5,68.8,0.127
Milwaukee,95.7,103.6,71.3,-0.207
American,95.0,102.9,70.5,0.0
Air Force,95.8,103.9,63.6,0.131
Western Michigan,93.6,101.9,68.4,-0.043
St. Francis PA,98.1,106.4,71.0,0.043
IUPUI,97.5,105.8,73.9,0.0
Bellarmine,96.2,104.5,69.1,-0.114
Rider,96.7,105.1,71.5,-0.115
Portland,94.3,102.6,73.7,0.161
Niagara,93.9,102.3,69.4,-0.087
Samford,97.6,106.1,74.6,-0.262
North Carolina Central,94.4,102.9,69.4,-0.026
North Alabama,94.3,102.9,72.9,-0.152
Dartmouth,93.0,101.9,69.5,0.0
Stony Brook,92.2,101.1,72.0,0.049
Hartford,94.6,103.5,69.9,0.165
Quinnipiac,93.6,102.5,70.7,0.056
Green Bay,98.6,107.5,72.5,-0.115
Southern,94.5,103.5,70.8,-0.061
Cal Baptist,97.8,106.9,72.3,-0.248
Lamar,91.7,100.9,72.8,-0.022
Northwestern St.,96.5,105.8,75.8,-0.136
Cal St. Northridge,98.1,107.4,72.7,0.009
James Madison,97.2,106.5,72.5,0.028
Columbia,92.9,102.3,71.8,0.0
LIU,93.8,103.2,74.5,0.0
William & Mary,98.6,108.0,70.7,0.0
Fairleigh Dickinson,98.8,108.3,72.9,0.016
Arkansas St.,96.3,106.0,70.7,-0.125
High Point,95.8,105.4,71.4,-0.149
San Jose St.,95.6,105.4,75.3,-0.191
Weber St.,93.1,102.9,70.6,0.0
UMKC,94.2,104.0,67.1,-0.163
Wagner,93.7,103.5,69.7,0.0
Oakland,96.4,106.5,72.6,-0.069
Charleston Southern,92.6,102.7,71.1,-0.113
Tennessee St.,91.6,101.9,73.2,-0.146
Troy,92.4,102.8,68.8,0.201
Lehigh,95.6,106.1,71.8,0.0
Seattle,93.1,103.6,70.4,-0.041
North Florida,98.8,109.4,70.2,-0.034
Northern Illinois,93.6,104.2,67.3,-0.108
Albany,92.6,103.3,70.6,0.0
Utah Valley,94.4,105.2,73.2,-0.075
Merrimack,90.9,101.9,67.6,0.0
Manhattan,92.2,103.2,69.8,0.077
Portland St.,96.1,107.2,74.9,-0.0
Jacksonville,92.0,103.2,70.8,0.138
St. Francis NY,94.4,105.7,74.3,0.213
Radford,92.7,104.1,67.1,-0.038
Prairie View A&M,91.5,103.0,70.1,0.064
Southern Miss,91.8,103.6,69.1,-0.111
Sam Houston St.,94.6,106.6,72.8,0.0
Morehead St.,93.4,105.3,68.0,-0.001
Dixie St.,93.2,105.3,73.1,0.07
Fairfield,87.2,99.4,69.1,-0.098
Jackson St.,89.6,101.9,71.4,-0.0
Texas A&M Corpus Chris,92.4,104.7,70.7,-0.122
Idaho St.,94.1,106.4,68.5,-0.0
USC Upstate,96.4,108.7,73.6,-0.038
Evansville,91.9,104.3,66.0,-0.032
North Carolina A&T,92.5,105.0,72.4,-0.073
Florida A&M,90.7,103.2,70.8,-0.048
Longwood,90.4,103.0,70.6,-0.121
Tennessee Tech,90.4,103.0,70.0,-0.14
Howard,96.7,109.8,71.3,-0.0
Sacred Heart,94.6,107.8,71.9,0.0
Denver,93.4,106.6,72.6,-0.079
New Orleans,93.1,106.3,72.1,-0.102
Cal Poly,91.9,105.1,72.2,0.078
Morgan St.,91.2,104.6,71.5,-0.058
Cal St. Fullerton,90.0,103.7,72.1,0.0
The Citadel,95.2,109.0,76.5,0.0
Northern Arizona,93.6,107.5,69.4,-0.004
McNeese St.,96.1,110.4,72.3,-0.138
Southeast Missouri St.,94.0,108.3,71.1,0.039
SIU Edwardsville,91.0,105.4,71.6,-0.111
Coppin St.,86.7,101.2,76.9,0.051
Southeastern Louisiana,91.4,105.9,73.1,-0.018
Grambling St.,87.7,102.6,72.6,-0.032
Tarleton St.,91.4,106.6,71.0,-0.09
Tennessee Martin,95.9,111.1,71.6,0.0
Hampton,92.4,108.8,73.8,0.123
Central Connecticut,92.2,109.0,72.7,0.04
Idaho,90.3,107.7,70.5,-0.06
Alabama A&M,87.6,105.1,71.7,0.0
Alcorn St.,88.8,106.7,72.6,0.0
Binghamton,90.2,108.3,70.0,-0.135
Western Illinois,91.1,109.3,73.1,-0.174
Presbyterian,90.3,109.3,71.9,0.0
Incarnate Word,90.7,109.9,69.7,-0.0
Holy Cross,89.7,109.4,71.2,0.0
Maine,86.0,106.3,69.1,0.0
Bethune Cookman,88.3,109.0,75.2,0.0
Houston Baptist,92.3,113.1,75.1,-0.0
Arkansas Pine Bluff,85.3,106.6,71.3,0.071
Alabama St.,84.5,106.2,71.9,0.0
Kennesaw St.,85.6,107.8,70.1,-0.0
Delaware St.,87.7,110.0,75.9,0.0
Maryland Eastern Shore,82.1,107.8,70.7,0.0
Chicago St.,86.7,113.6,70.8,-0.003
South Carolina St.,84.4,111.5,73.2,-0.037
Mississippi Valley St.,83.5,116.1,76.1,-0.001
