team,off,def,tempo,luck
Georgia St.,106.5,99.8,72.3,0.152
New Mexico St.,103.9,97.4,67.7,0.0
Liberty,105.4,98.9,65.0,-0.094
South Florida,101.2,94.7,69.8,0.085
Boston College,104.2,97.8,73.0,-0.042
Belmont,104.7,98.4,72.7,0.024
Georgetown,104.5,98.2,72.6,-0.084
Murray St.,104.1,97.8,68.9,-0.179
Colorado St.,104.0,98.0,71.9,0.042
Bradley,101.2,95.5,67.6,-0.118
UNC Greensboro,101.4,95.8,71.9,-0.022
Washington,100.1,94.9,70.3,-0.184
UC Santa Barbara,103.2,98.1,68.5,-0.073
Nebraska,101.6,96.5,73.5,-0.124
Buffalo,105.0,100.0,74.2,-0.182
Louisiana Tech,102.4,97.5,71.7,0.094
Old Dominion,103.0,98.2,69.4,0.171
Massachusetts,105.7,101.1,73.6,-0.211
Ohio,104.3,99.7,70.2,-0.115
Abilene Christian,99.0,94.6,69.9,-0.019
Wake Forest,103.1,99.0,69.9,0.138
East Carolina,100.5,96.4,69.1,0.125
Santa Clara,97.6,93.4,70.9,0.117
Akron,104.5,100.7,70.8,-0.149
George Mason,102.0,98.4,69.4,0.141
Nevada,101.8,98.2,72.5,0.065
Loyola Marymount,102.5,99.0,68.5,0.022
Eastern Washington,103.1,99.7,72.9,-0.229
Washington St.,96.9,93.6,69.5,0.151
Oregon St.,102.8,99.8,67.2,-0.171
California,100.9,98.0,66.4,0.005
Pacific,100.4,97.8,66.6,0.198
Ball St.,101.0,98.5,71.0,0.043
UNLV,103.7,101.2,70.2,-0.065
Vanderbilt,100.7,98.4,70.2,0.01
Grand Canyon,102.1,99.9,67.0,-0.179
Siena,101.8,99.7,69.4,0.0
Wofford,103.0,101.0,67.5,-0.129
Hofstra,103.8,101.7,69.8,0.045
Pepperdine,104.1,102.1,71.1,-0.094
UC Irvine,98.8,96.9,69.9,-0.183
Princeton,103.1,101.2,68.8,0.0
Indiana St.,101.5,99.6,71.3,0.121
Kent St.,102.7,101.0,71.6,-0.054
Kansas St.,101.4,99.6,66.0,0.089
Little Rock,103.8,102.2,70.0,0.02
Montana,98.7,97.1,68.3,-0.125
Colgate,104.0,102.5,69.9,0.0
Temple,98.6,97.3,71.5,0.109
Mercer,103.1,102.0,72.8,0.044
Drexel,101.4,100.3,67.2,0.007
Southern Illinois,100.5,99.5,69.4,0.101
Bowling Green,104.6,103.7,72.5,0.088
Missouri St.,102.7,101.9,70.7,0.087
Fresno St.,100.6,99.9,68.2,0.0
Harvard,101.0,100.4,70.3,0.0
UC Riverside,97.2,97.1,67.5,-0.087
Saint Peter's,96.4,96.3,70.2,0.106
UTEP,97.7,97.7,69.4,-0.072
Cal St. Bakersfield,98.2,98.3,66.6,-0.086
UT Arlington,100.4,100.7,70.6,-0.044
Chattanooga,100.4,100.8,69.2,0.02
North Dakota St.,99.3,100.1,66.7,0.007
Saint Joseph's,103.6,104.4,76.3,-0.095
Louisiana,97.8,98.7,75.0,0.302
Valparaiso,98.4,99.3,70.5,-0.191
Texas St.,98.4,99.4,66.7,0.241
Eastern Michigan,99.8,100.9,69.3,0.0
Northeastern,99.7,100.9,68.3,0.033
Charlotte,99.3,100.4,65.1,-0.034
Stephen F. Austin,97.8,99.1,72.8,0.044
Wyoming,102.4,103.7,70.6,0.052
UTSA,102.9,104.3,73.1,-0.067
La Salle,97.6,99.1,68.7,-0.02
Coastal Carolina,103.1,104.8,72.7,0.027
Southern Utah,101.6,103.3,70.9,0.042
East Tennessee St.,95.5,97.1,69.2,-0.04
Austin Peay,103.3,105.0,70.5,0.162
Boston University,100.2,102.0,69.5,0.0
Oral Roberts,103.8,105.7,72.8,-0.087
Eastern Illinois,101.7,103.7,69.6,-0.02
Navy,100.5,102.5,66.3,0.31
FIU,102.7,104.7,73.2,-0.132
UMBC,97.7,99.7,70.8,0.039
Youngstown St.,102.5,104.6,67.8,0.098
Fordham,92.9,95.0,67.9,0.0
UNC Wilmington,100.9,103.4,70.6,0.03
Eastern Kentucky,97.0,99.7,77.4,0.001
UC San Diego,99.1,101.9,70.7,0.0
NJIT,97.3,100.2,69.9,-0.033
Western Carolina,101.6,104.5,72.8,0.184
San Diego,97.4,100.4,71.4,0.018
UC Davis,99.1,102.1,72.3,-0.161
Monmouth,99.8,102.9,75.9,0.04
Penn,99.4,102.6,71.3,0.0
Cornell,100.5,103.8,69.0,0.0
Northern Kentucky,100.7,104.1,68.2,-0.003
Middle Tennessee,94.1,97.6,73.0,-0.155
Bryant,101.9,105.4,77.4,-0.106
Appalachian St.,98.0,101.6,67.2,0.039
Miami OH,98.9,102.5,67.6,0.013
Tulane,96.0,99.8,67.9,0.015
Elon,99.1,103.1,67.5,0.1
UMass Lowell,98.6,102.8,70.8,0.028
Army,95.3,99.7,70.4,0.061
Sacramento St.,97.0,101.3,66.8,0.0
Illinois Chicago,96.3,100.8,69.6,0.061
Cleveland St.,97.3,102.0,69.8,0.082
Gardner Webb,98.4,103.1,70.7,-0.127
Towson,99.6,104.5,68.4,-0.156
Montana St.,97.3,102.1,70.7,-0.118
UNC Asheville,99.7,104.6,70.0,-0.096
Florida Atlantic,96.7,101.6,68.4,0.05
Iona,98.7,103.6,68.6,0.041
South Dakota,99.9,104.9,69.7,-0.076
New Hampshire,94.9,100.0,72.0,-0.0
Lipscomb,100.9,106.0,67.6,0.009
Detroit,100.5,105.7,71.5,-0.053
Charleston,98.6,103.8,65.3,-0.143
South Alabama,102.0,107.3,68.9,0.11
Texas Southern,98.9,104.3,71.0,0.075
Niagara,98.0,103.6,66.3,0.004
Canisius,98.3,104.0,71.7,-0.107
Illinois St.,97.3,103.1,72.7,-0.052
Marist,92.1,97.9,67.3,0.148
Northern Colorado,96.9,102.7,70.1,0.126
Brown,94.3,100.2,71.9,0.0
Lafayette,100.1,106.0,70.0,0.0
UT Rio Grande Valley,94.3,100.2,72.5,0.093
Florida Gulf Coast,95.7,101.8,69.0,0.143
Nicholls St.,96.7,102.8,72.1,0.021
Hawaii,96.5,102.6,70.5,0.0
Purdue Fort Wayne,96.7,102.9,70.7,-0.008
New Mexico,98.1,104.4,71.2,0.084
Georgia Southern,97.7,103.9,70.4,0.107
Milwaukee,96.9,103.1,69.8,-0.079
Mount St. Mary's,96.2,102.6,64.6,-0.011
Nebraska Omaha,95.6,102.2,72.5,0.051
VMI,99.0,105.7,70.8,-0.095
Jacksonville St.,95.6,102.2,68.1,0.084
Stetson,98.6,105.4,68.6,0.024
George Washington,99.0,105.8,71.7,-0.258
Central Arkansas,98.4,105.3,75.4,-0.017
Norfolk St.,94.9,101.8,67.7,0.073
Bucknell,96.2,103.1,71.8,0.0
Weber St.,95.7,102.7,72.1,-0.27
Central Michigan,99.5,106.7,73.0,0.076
Loyola MD,97.9,105.3,72.1,0.0
Western Michigan,95.5,103.0,66.5,-0.143
James Madison,98.7,106.2,73.4,-0.116
Robert Morris,95.4,103.0,69.6,-0.002
Long Beach St.,97.1,104.7,74.5,0.136
Stony Brook,93.8,101.5,70.4,0.025
Air Force,96.3,104.0,63.4,0.159
Rice,96.0,103.8,70.5,0.009
American,95.9,103.8,69.7,0.0
Delaware,97.2,105.1,68.5,0.068
Bellarmine,98.0,106.1,68.3,-0.141
St. Francis PA,99.2,107.3,70.3,0.043
High Point,96.4,104.5,71.8,-0.17
IUPUI,98.5,106.8,73.2,0.0
North Carolina Central,95.2,103.8,68.7,-0.026
North Alabama,95.3,103.9,72.2,-0.152
Portland,93.6,102.4,73.3,0.242
Quinnipiac,94.6,103.4,70.0,0.056
Dartmouth,94.0,102.8,68.8,0.0
Hartford,95.1,104.0,68.1,0.209
Sam Houston St.,95.5,104.5,74.7,0.109
Cal Baptist,98.7,107.7,72.2,-0.248
Wagner,95.1,104.1,66.2,-0.223
Campbell,97.0,106.1,68.3,0.127
Samford,97.2,106.4,75.1,-0.109
North Dakota,95.7,105.0,67.8,-0.053
LIU,94.3,103.6,74.3,-0.039
Columbia,93.8,103.2,71.1,0.0
UMKC,95.0,104.4,65.0,-0.112
Arkansas St.,97.3,107.0,69.7,-0.125
Utah Valley,95.7,105.4,72.2,-0.06
Fairleigh Dickinson,99.3,109.4,72.4,0.067
Seattle,94.7,104.9,69.1,-0.081
Southern,94.3,104.5,70.9,-0.033
Cal St. Northridge,99.0,109.2,72.1,0.054
Florida A&M,93.6,103.9,69.3,0.009
Idaho St.,95.1,105.4,67.8,-0.087
Southern Miss,92.6,103.0,67.6,0.012
Oakland,97.7,108.1,72.9,-0.098
Lehigh,96.5,107.0,71.0,0.0
Green Bay,98.0,108.5,70.5,-0.14
Morehead St.,94.2,104.9,66.4,-0.015
Troy,92.2,102.9,68.4,0.211
North Florida,99.7,110.5,69.0,-0.034
Northwestern St.,96.0,106.8,73.9,-0.063
Radford,93.1,104.0,64.9,0.026
William & Mary,98.0,108.8,67.7,0.09
Louisiana Monroe,92.7,103.6,67.6,-0.024
Albany,92.9,103.9,69.8,-0.058
Merrimack,91.8,102.8,66.9,0.0
Tennessee St.,91.9,103.0,72.4,-0.138
Jacksonville,92.8,104.4,69.8,0.086
San Jose St.,95.3,106.8,76.5,-0.049
USC Upstate,97.2,108.8,71.3,-0.032
Rider,96.3,108.0,69.5,-0.123
Northern Illinois,93.4,105.2,66.2,-0.04
Lamar,91.0,103.0,72.4,-0.038
Dixie St.,94.7,106.7,72.6,0.245
Morgan St.,92.2,104.3,70.8,0.029
Texas A&M Corpus Chris,92.8,104.9,68.8,-0.131
Portland St.,95.7,107.8,74.5,0.043
St. Francis NY,94.4,106.9,73.7,0.147
Evansville,92.7,105.4,64.3,0.037
Charleston Southern,91.5,104.2,68.9,-0.131
Prairie View A&M,92.5,105.2,70.0,0.066
The Citadel,98.4,111.3,76.1,0.077
North Carolina A&T,93.9,106.9,72.0,-0.099
Howard,97.3,110.4,71.5,0.102
Longwood,92.6,105.9,69.8,-0.173
Jackson St.,89.1,102.4,71.9,-0.0
Southeastern Louisiana,93.5,107.0,70.3,0.032
SIU Edwardsville,92.2,105.8,71.3,-0.01
Manhattan,91.0,104.6,69.1,-0.023
Cal St. Fullerton,90.9,104.6,71.3,0.0
Southeast Missouri St.,94.6,108.3,69.4,-0.065
New Orleans,93.3,107.1,71.1,-0.08
Grambling St.,91.6,105.4,70.6,-0.078
Denver,93.9,108.0,72.2,-0.147
McNeese St.,96.4,110.6,71.8,-0.147
Cal Poly,92.0,106.6,70.0,0.045
Tennessee Tech,90.1,104.8,70.9,-0.109
Fairfield,88.1,102.8,68.5,-0.097
Sacred Heart,94.2,109.0,70.3,0.132
Northern Arizona,94.9,110.0,66.7,0.041
Tarleton St.,92.3,107.5,70.7,-0.09
Central Connecticut,94.4,109.7,72.3,-0.048
Hampton,91.6,107.1,74.2,0.086
Coppin St.,87.6,103.3,76.6,0.03
Western Illinois,93.0,108.9,73.2,-0.137
Alabama A&M,89.0,105.6,71.3,0.0
Tennessee Martin,95.4,112.7,70.0,0.226
Idaho,90.8,108.4,70.0,-0.082
Binghamton,90.9,109.9,68.9,-0.049
Alcorn St.,90.1,109.2,72.3,-0.0
Incarnate Word,91.5,110.8,69.1,-0.0
Presbyterian,91.1,110.8,69.6,0.04
Holy Cross,90.6,110.3,70.5,0.0
Maine,86.8,106.6,68.0,-0.057
Kennesaw St.,86.1,106.6,69.0,-0.105
Bethune Cookman,89.3,109.9,74.5,0.0
Houston Baptist,93.3,114.1,73.7,-0.0
Arkansas Pine Bluff,86.4,107.9,71.3,0.057
Alabama St.,85.4,107.1,71.1,0.0
Delaware St.,88.7,111.9,75.7,-0.016
Maryland Eastern Shore,83.1,108.8,70.0,0.0
South Carolina St.,83.9,111.9,72.9,-0.069
Chicago St.,87.0,115.5,69.6,-0.006
Mississippi Valley St.,84.1,117.3,74.5,-0.0
