team,off,def,tempo,luck
Old Dominion,102.3,97.0,70.2,0.103
Santa Clara,98.2,93.1,70.8,0.046
Nebraska,101.2,96.1,75.0,-0.101
Bradley,100.3,95.6,68.8,-0.135
Liberty,102.8,98.1,65.3,-0.087
George Mason,102.8,98.0,68.9,-0.05
Winthrop,103.6,98.9,74.6,0.063
Colorado St.,106.1,101.4,71.4,0.0
Massachusetts,104.4,99.8,72.0,0.0
Abilene Christian,97.6,93.1,70.7,-0.014
Wake Forest,102.4,98.2,70.7,0.138
East Carolina,100.6,96.5,70.5,0.004
Nevada,101.7,97.9,71.6,0.123
UC Santa Barbara,101.8,98.0,68.3,-0.114
Louisiana Tech,102.0,98.2,70.5,0.126
Vanderbilt,100.6,96.9,73.0,0.0
Drake,102.8,99.4,69.5,0.0
Oregon St.,102.7,99.5,69.0,-0.251
Ball St.,101.2,98.2,70.6,0.059
Pacific,99.5,96.7,67.6,0.198
Buffalo,102.0,99.3,74.5,-0.13
Loyola Marymount,102.9,100.3,70.9,-0.004
Wofford,101.3,98.7,69.7,-0.053
California,98.8,96.3,67.6,-0.058
UNLV,102.8,100.4,70.7,-0.065
Indiana St.,102.5,100.1,71.3,0.0
Eastern Washington,100.6,98.2,73.5,-0.176
Siena,100.9,98.8,70.1,0.0
Little Rock,102.5,100.4,70.9,0.035
Princeton,102.2,100.3,69.5,0.0
Akron,101.2,99.6,71.6,0.0
Colgate,103.1,101.6,70.7,0.0
Mercer,101.2,99.9,72.6,0.001
Temple,98.3,97.0,72.6,0.0
Washington St.,96.3,95.2,71.2,0.0
Grand Canyon,100.6,99.5,68.7,0.073
Kent St.,100.9,100.2,71.2,-0.079
Texas St.,98.7,98.0,68.9,0.111
Fresno St.,99.7,99.0,68.9,0.0
Harvard,100.1,99.5,71.0,0.0
UC Riverside,96.6,96.2,68.0,-0.087
Bowling Green,102.9,102.5,73.2,0.14
Drexel,99.9,99.8,67.9,-0.047
UC Irvine,98.4,98.3,71.0,-0.012
La Salle,96.9,96.9,69.6,-0.078
San Diego,97.7,98.0,72.4,0.0
Kansas St.,98.8,99.1,66.4,0.167
Valparaiso,98.1,98.4,71.2,-0.219
UT Arlington,99.4,99.7,71.5,-0.044
Saint Peter's,96.0,96.4,69.2,0.116
Saint Joseph's,102.4,102.8,74.9,-0.135
Montana,97.4,97.9,69.1,-0.156
Hofstra,100.2,100.7,70.8,0.002
Louisiana,98.5,99.1,75.5,0.307
Austin Peay,102.7,103.4,71.3,0.189
Stephen F. Austin,96.9,98.0,73.7,0.044
Wyoming,101.2,102.3,70.5,0.019
North Dakota St.,97.3,98.5,66.0,0.025
Missouri St.,99.9,101.1,70.8,0.0
Eastern Michigan,98.9,100.1,70.4,0.0
Chattanooga,99.6,100.9,71.1,0.0
Coastal Carolina,100.6,102.0,74.5,0.0
East Tennessee St.,94.8,96.2,70.6,-0.148
UTSA,102.4,103.9,73.7,-0.016
Navy,99.9,101.7,66.8,0.31
Southern Illinois,97.9,99.7,69.5,0.007
Southern Utah,99.9,101.7,71.3,0.061
Boston University,99.3,101.1,70.2,0.0
Eastern Illinois,100.9,102.9,70.0,-0.02
Northeastern,99.9,101.9,70.5,0.0
Fordham,92.0,94.1,68.6,0.0
Appalachian St.,97.7,99.9,70.0,-0.084
Eastern Kentucky,97.0,99.3,76.8,-0.056
Youngstown St.,100.6,102.9,70.4,0.0
Northern Colorado,99.3,101.7,70.3,0.0
UTEP,96.2,98.6,69.8,-0.001
Monmouth,97.8,100.2,74.3,0.0
Miami OH,97.4,99.9,69.0,0.164
Northern Kentucky,99.1,101.7,69.5,0.034
FIU,100.7,103.4,73.6,-0.056
Oral Roberts,103.2,105.9,72.5,-0.164
Montana St.,98.4,101.2,71.2,-0.146
UC San Diego,98.2,101.1,71.4,0.0
Charlotte,97.0,99.8,66.6,-0.31
UMBC,98.6,101.5,71.3,-0.039
Western Carolina,100.5,103.4,74.3,0.073
Middle Tennessee,93.9,97.0,73.3,-0.198
UC Davis,98.1,101.1,73.2,-0.161
Penn,98.5,101.7,72.1,0.0
Cornell,99.6,102.9,69.7,0.0
NJIT,96.0,99.4,70.2,0.0
Charleston,98.7,102.2,68.1,-0.122
Detroit,100.1,103.6,71.7,-0.097
Cal St. Bakersfield,96.2,99.9,67.9,-0.011
Florida Atlantic,95.5,99.7,69.1,0.046
Sacramento St.,96.1,100.4,67.7,0.0
Elon,98.2,102.6,69.8,0.0
Tulane,93.3,97.8,69.5,0.083
South Dakota,99.9,104.3,70.7,-0.098
Army,94.5,99.0,71.3,0.061
Purdue Fort Wayne,95.5,100.2,71.3,0.0
South Alabama,101.2,105.9,68.8,0.186
UNC Asheville,98.5,103.3,71.3,-0.175
Lipscomb,100.2,105.1,68.2,0.009
New Mexico,98.3,103.4,73.8,0.0
Illinois Chicago,94.1,99.3,70.3,0.011
Texas Southern,97.6,102.9,72.0,0.067
New Hampshire,94.0,99.2,73.0,-0.0
UT Rio Grande Valley,94.4,99.8,72.3,0.189
UMass Lowell,98.5,103.9,71.8,0.001
Towson,99.3,104.7,67.9,-0.123
UNC Wilmington,97.6,103.3,71.0,-0.042
Florida Gulf Coast,95.2,101.0,69.1,0.221
Norfolk St.,94.2,99.9,69.4,0.15
Brown,93.5,99.3,72.6,0.0
Lafayette,99.2,105.1,70.7,0.0
Rice,95.9,101.8,72.1,0.0
Robert Morris,94.9,100.8,70.0,0.0
George Washington,97.2,103.1,73.4,-0.205
Georgia Southern,96.6,102.5,70.7,0.227
Canisius,97.2,103.1,72.4,-0.107
Nebraska Omaha,95.2,101.1,72.6,0.101
Bryant,99.0,105.1,77.1,-0.186
Hawaii,95.6,101.7,71.3,0.0
Central Michigan,99.1,105.2,74.4,0.089
Nicholls St.,95.8,101.9,72.8,0.021
Gardner Webb,96.1,102.4,72.2,-0.184
Illinois St.,95.8,102.1,73.2,0.011
Mount St. Mary's,95.4,101.8,65.4,-0.011
Delaware,97.9,104.3,68.5,0.182
North Dakota,96.8,103.5,69.1,-0.055
Air Force,96.5,103.3,63.0,0.165
Campbell,98.7,105.6,69.2,0.131
Bucknell,95.3,102.2,72.6,0.0
Central Arkansas,97.9,105.0,76.7,-0.05
Louisiana Monroe,94.9,102.0,67.9,-0.008
Cleveland St.,94.3,101.5,71.1,-0.15
Western Michigan,94.3,101.5,68.4,-0.06
VMI,97.1,104.5,72.6,-0.04
Loyola MD,97.0,104.4,72.9,0.0
Stetson,96.7,104.2,69.4,-0.07
Iona,96.5,104.1,70.8,-0.055
Long Beach St.,96.1,103.8,74.8,0.136
Marist,91.2,98.9,68.2,0.221
American,95.0,102.9,70.5,0.0
North Alabama,95.0,103.2,70.7,0.0
IUPUI,97.6,105.9,73.9,0.0
Bellarmine,96.3,104.6,69.1,-0.114
St. Francis PA,98.0,106.4,71.0,0.043
Rider,96.8,105.2,71.5,-0.115
Portland,94.3,102.7,73.5,0.161
Niagara,93.9,102.3,69.4,-0.087
Samford,97.7,106.1,74.7,-0.262
Jacksonville St.,93.8,102.2,69.1,0.075
North Carolina Central,94.5,103.0,69.5,-0.026
Dartmouth,93.1,101.9,69.5,0.0
Stony Brook,92.3,101.2,72.0,0.049
Hartford,94.7,103.5,69.9,0.165
Quinnipiac,93.7,102.6,70.7,0.056
Green Bay,98.6,107.6,72.5,-0.115
Southern,94.6,103.6,70.8,-0.061
Milwaukee,95.2,104.3,71.2,0.0
Cal Baptist,97.8,107.0,72.3,-0.248
Lamar,91.8,100.9,72.9,-0.022
Cal St. Northridge,98.2,107.4,72.8,0.009
Northwestern St.,96.6,105.8,75.8,-0.136
James Madison,97.2,106.5,72.4,0.028
San Jose St.,96.4,105.7,74.7,0.0
Columbia,92.9,102.3,71.8,0.0
LIU,93.9,103.3,74.5,0.0
William & Mary,98.6,108.1,70.7,0.0
Fairleigh Dickinson,98.9,108.4,72.8,0.016
Arkansas St.,96.3,106.0,70.6,-0.125
High Point,95.2,105.0,71.4,-0.135
UMKC,94.2,104.1,67.1,-0.163
Wagner,93.7,103.6,69.7,0.0
Northern Illinois,94.0,103.9,67.1,-0.089
Charleston Southern,92.6,102.8,71.1,-0.113
Weber St.,93.4,103.5,70.9,0.0
Tennessee St.,91.7,101.9,73.2,-0.146
Troy,92.4,102.8,69.1,0.201
Seattle,93.2,103.6,70.5,-0.041
Oakland,95.3,105.8,71.6,-0.07
Lehigh,95.6,106.1,71.8,0.0
Jacksonville,92.8,103.4,71.8,0.079
North Florida,98.9,109.5,70.1,-0.034
Albany,92.7,103.4,70.6,0.0
Utah Valley,94.5,105.2,73.2,-0.075
Merrimack,90.9,101.9,67.6,0.0
Manhattan,92.2,103.2,69.8,0.077
USC Upstate,96.3,107.3,73.6,-0.051
Portland St.,96.4,107.7,75.9,0.0
St. Francis NY,94.5,105.8,74.3,0.213
Radford,92.8,104.1,67.0,-0.038
Prairie View A&M,91.5,103.1,70.1,0.064
Southern Miss,91.8,103.6,69.0,-0.111
Morehead St.,93.5,105.4,68.0,-0.001
Sam Houston St.,94.7,106.6,72.8,0.0
Tennessee Tech,90.1,102.1,70.4,-0.13
Dixie St.,93.3,105.3,73.1,0.07
Fairfield,87.3,99.5,69.1,-0.098
Jackson St.,89.7,101.9,71.4,-0.0
Texas A&M Corpus Chris,92.5,104.8,70.8,-0.122
Idaho St.,94.2,106.5,68.5,-0.0
Evansville,91.9,104.3,66.0,-0.032
North Carolina A&T,92.6,105.0,72.3,-0.073
Florida A&M,90.7,103.2,70.8,-0.048
Longwood,90.5,103.0,70.6,-0.121
New Orleans,93.1,106.3,72.0,-0.102
Howard,96.7,109.9,71.3,-0.0
Sacred Heart,94.7,107.9,71.9,0.0
Denver,93.4,106.6,72.6,-0.079
Morgan St.,91.2,104.7,71.5,-0.058
Cal Poly,92.2,105.8,71.7,-0.104
Cal St. Fullerton,90.0,103.8,72.1,0.0
The Citadel,95.3,109.1,76.5,0.0
Coppin St.,88.2,102.0,76.7,0.049
Northern Arizona,93.6,107.5,69.3,-0.004
McNeese St.,96.1,110.4,72.3,-0.138
SIU Edwardsville,91.0,105.4,71.7,-0.111
Southeast Missouri St.,94.0,108.4,71.1,0.039
Southeastern Louisiana,91.4,106.0,73.1,-0.018
Grambling St.,87.7,102.6,72.6,-0.032
Tarleton St.,91.4,106.6,71.0,-0.09
Tennessee Martin,95.9,111.2,71.6,0.0
Hampton,93.0,108.8,74.0,0.158
Central Connecticut,92.3,109.0,72.8,0.04
Idaho,90.4,107.7,70.3,-0.06
Alabama A&M,87.6,105.1,71.6,0.0
Binghamton,90.1,107.6,70.5,-0.0
Alcorn St.,88.9,106.8,72.6,0.0
Western Illinois,91.1,109.3,73.1,-0.174
Presbyterian,90.4,109.3,71.6,0.0
Incarnate Word,90.7,109.9,69.6,-0.0
Holy Cross,89.7,109.5,71.2,0.0
Maine,86.0,106.4,69.1,0.0
Bethune Cookman,88.4,109.1,75.2,0.0
Houston Baptist,92.4,113.1,75.0,-0.0
Arkansas Pine Bluff,85.3,106.7,71.3,0.071
Alabama St.,84.5,106.2,71.9,0.0
Kennesaw St.,85.7,107.9,70.2,-0.0
Delaware St.,87.8,110.1,75.9,0.0
Maryland Eastern Shore,82.2,107.9,70.7,0.0
Chicago St.,86.8,113.7,70.8,-0.003
South Carolina St.,84.8,112.5,74.1,-0.004
Mississippi Valley St.,83.9,115.8,77.5,-0.002
