team,off,def,tempo,luck
Fresno St.,99.1,98.4,69.7,0.0
San Diego,97.6,97.0,72.8,0.0
Harvard,99.5,98.9,71.7,0.0
UT Arlington,98.8,98.3,72.5,-0.071
Eastern Michigan,97.9,97.5,70.5,0.0
Eastern Illinois,99.7,99.5,70.9,-0.175
Saint Peter's,96.9,96.8,69.0,-0.182
Grand Canyon,97.9,97.9,69.5,0.042
Montana,97.6,97.8,70.0,-0.205
Saint Joseph's,101.8,102.2,75.6,-0.135
Bowling Green,101.6,102.0,73.9,0.104
La Salle,96.9,97.7,71.8,-0.0
Miami OH,98.8,99.7,70.4,0.0
Valparaiso,97.1,98.0,71.7,-0.086
Louisiana,99.2,100.3,76.3,0.216
Missouri St.,99.2,100.4,71.5,0.0
Coastal Carolina,100.2,101.5,74.4,0.0
East Tennessee St.,94.5,95.8,71.3,-0.085
Northeastern,98.7,100.0,70.1,0.0
UTSA,102.0,103.3,74.2,-0.016
Kent St.,99.2,100.8,72.2,0.0
FIU,100.0,101.8,75.1,0.0
Charleston,97.5,99.3,70.2,0.0
Boston University,98.7,100.5,70.9,0.0
Lipscomb,99.5,101.4,70.5,0.026
Navy,99.2,101.1,67.4,0.31
Eastern Kentucky,96.9,98.8,77.8,-0.121
Middle Tennessee,93.3,95.3,73.8,-0.192
Fordham,91.4,93.5,69.3,0.0
UC Riverside,93.9,96.2,69.6,-0.115
Western Carolina,99.1,101.4,75.3,-0.048
Charlotte,97.1,99.4,68.7,0.0
Youngstown St.,99.9,102.3,71.1,0.0
Southern Utah,98.1,100.5,72.2,0.077
Northern Colorado,98.7,101.1,71.0,0.0
Monmouth,97.1,99.6,75.0,0.0
Southern Illinois,97.2,100.0,69.2,0.0
Cal St. Bakersfield,94.7,97.5,69.1,0.0
UC San Diego,97.6,100.4,72.1,0.0
Appalachian St.,97.1,100.0,71.0,-0.218
Montana St.,97.8,100.7,71.7,-0.148
Northern Kentucky,98.5,101.5,69.6,0.188
UC Davis,97.4,100.5,73.8,-0.161
Wyoming,97.4,100.5,70.6,-0.112
North Dakota St.,95.9,99.0,68.9,-0.001
UTEP,94.6,97.8,71.5,0.0
Penn,97.8,101.1,72.8,0.0
Cornell,99.0,102.3,70.4,0.0
NJIT,95.4,98.8,70.9,0.0
Chattanooga,96.6,100.2,71.5,0.0
Oral Roberts,101.8,105.6,72.6,-0.147
Florida Atlantic,94.2,98.4,69.7,-0.143
Georgia Southern,97.2,101.6,73.3,0.0
Elon,97.6,102.0,70.8,0.0
UMBC,96.0,100.5,72.0,-0.1
Purdue Fort Wayne,94.9,99.6,71.8,0.0
Nebraska Omaha,95.4,100.1,74.5,0.075
New Hampshire,94.9,99.6,73.0,0.0
South Alabama,98.8,103.7,69.0,0.089
Sacramento St.,95.0,100.0,68.6,0.0
Cleveland St.,95.0,100.0,70.5,0.0
Army,93.5,98.6,73.4,-0.002
Tulane,93.8,98.9,70.3,0.119
Long Beach St.,96.5,101.6,74.0,0.0
New Mexico,97.7,102.8,74.5,0.0
Detroit,99.1,104.3,72.8,0.0
Texas Southern,97.1,102.4,72.7,0.067
South Dakota,97.1,102.4,71.7,-0.032
Towson,98.7,104.1,68.7,-0.123
Delaware,98.0,103.3,71.0,0.0
UMass Lowell,97.9,103.4,72.7,0.001
UT Rio Grande Valley,93.7,99.2,72.8,0.231
George Washington,96.2,101.8,72.7,-0.025
UNC Asheville,98.2,103.8,71.7,-0.131
UNC Wilmington,96.8,102.4,71.4,0.083
Canisius,97.1,102.8,72.9,0.0
Illinois Chicago,93.4,99.2,70.7,0.173
Brown,92.8,98.7,73.3,0.0
Lafayette,98.6,104.4,71.4,0.0
Illinois St.,95.7,101.6,73.0,0.126
Robert Morris,94.3,100.2,70.7,0.0
Norfolk St.,93.1,99.0,70.9,0.172
Nicholls St.,95.3,101.4,73.2,0.021
Hawaii,94.9,101.1,72.0,0.0
Stetson,97.0,103.2,69.2,0.0
Western Michigan,94.1,100.3,71.3,0.0
Central Michigan,97.6,104.4,75.3,-0.195
Bucknell,94.7,101.6,73.3,0.0
St. Francis PA,97.8,104.8,72.3,0.039
Rice,94.7,101.8,73.3,0.0
Marist,92.0,99.1,68.9,0.0
North Alabama,95.2,102.3,73.0,0.0
Gardner Webb,95.5,102.8,70.9,0.0
Loyola MD,96.4,103.8,73.6,0.0
VMI,96.5,104.0,72.8,-0.04
Campbell,96.2,103.8,70.1,0.0
Central Arkansas,96.8,104.6,73.7,0.0
Stony Brook,91.6,99.5,73.9,0.0
American,94.4,102.3,71.2,0.0
Florida Gulf Coast,93.6,101.5,70.3,0.101
Mount St. Mary's,94.4,102.4,67.4,0.017
Bryant,96.0,104.0,76.7,-0.211
Niagara,94.9,103.0,70.7,0.0
Air Force,96.1,104.3,64.4,0.166
Northwestern St.,95.8,104.0,76.2,-0.135
IUPUI,98.1,106.3,73.7,0.0
North Dakota,96.0,104.2,72.1,-0.209
San Jose St.,95.9,104.2,74.7,0.0
Lamar,93.2,101.5,73.5,-0.2
Fairleigh Dickinson,98.2,106.5,73.2,-0.0
Iona,95.4,104.0,71.7,0.0
Arkansas St.,95.7,104.3,71.3,-0.041
Southern,94.7,103.3,71.6,-0.118
Northern Illinois,92.7,101.4,69.0,-0.136
Jacksonville St.,93.1,101.8,70.0,0.219
Louisiana Monroe,93.5,102.3,70.0,0.0
Dartmouth,92.5,101.3,70.2,0.0
Wagner,94.0,103.0,70.6,0.0
Quinnipiac,93.8,103.0,70.4,-0.066
James Madison,96.6,105.8,72.8,0.028
Columbia,92.3,101.7,72.5,0.0
William & Mary,98.0,107.4,71.4,0.0
LIU,93.2,102.7,75.2,0.0
Green Bay,96.8,106.2,75.4,-0.007
North Carolina A&T,91.7,101.4,74.8,-0.016
UMKC,93.2,103.0,68.8,0.0
Jacksonville,90.9,100.8,71.7,0.0
Milwaukee,92.9,102.8,72.1,0.0
Charleston Southern,92.2,102.1,71.5,-0.113
Rider,92.7,102.7,74.2,0.0
Fairfield,89.5,99.5,70.4,-0.183
Seattle,93.1,103.1,71.6,0.014
High Point,94.3,104.3,71.0,-0.191
Manhattan,90.3,100.4,70.0,0.0
Cal Baptist,97.1,107.2,72.2,-0.18
Bellarmine,93.9,104.0,72.1,0.0
St. Francis NY,93.2,103.3,72.9,0.0
North Carolina Central,93.2,103.3,69.5,0.18
Weber St.,92.8,102.9,71.6,0.0
Troy,92.5,102.7,71.3,0.231
Utah Valley,92.3,102.5,73.5,0.0
USC Upstate,95.8,106.1,74.1,-0.003
Denver,94.2,104.5,73.0,0.0
Portland,92.4,102.8,72.9,0.0
Hartford,93.3,103.7,70.5,0.096
Tennessee St.,92.4,102.8,72.8,0.0
Portland St.,96.7,107.2,74.7,0.0
Lehigh,95.0,105.5,72.5,0.0
Southern Miss,92.7,103.2,69.6,0.0
Albany,92.0,102.8,71.3,0.0
Howard,96.7,107.5,73.0,0.0
North Florida,96.5,107.3,71.6,-0.027
Merrimack,90.3,101.3,68.3,0.0
Cal St. Northridge,95.9,107.0,72.8,-0.092
Radford,92.6,103.7,68.4,-0.075
Northern Arizona,94.2,105.4,70.7,0.0
Oakland,94.1,105.3,72.2,-0.058
Jackson St.,89.7,100.9,71.3,0.0
Prairie View A&M,90.9,102.5,70.8,0.064
Sam Houston St.,94.0,106.0,73.1,0.0
Samford,94.7,106.8,74.9,0.0
Morehead St.,92.9,105.1,69.2,0.08
Texas A&M Corpus Chris,92.1,104.4,71.3,-0.147
New Orleans,92.1,104.5,73.0,-0.09
Idaho St.,93.4,105.9,69.5,-0.001
Florida A&M,89.8,102.4,71.4,0.0
Dixie St.,92.9,105.5,72.4,0.0
Tennessee Tech,89.5,102.5,71.4,-0.067
Sacred Heart,94.1,107.3,72.5,0.0
Evansville,90.5,103.8,67.1,-0.217
Cal Poly,91.1,104.4,72.0,0.0
The Citadel,94.9,108.5,76.7,0.0
Cal St. Fullerton,89.4,103.1,72.8,0.0
SIU Edwardsville,91.1,105.2,72.7,-0.033
Coppin St.,88.8,102.9,74.5,0.0
Longwood,88.8,102.9,72.1,0.0
Southeastern Louisiana,90.6,104.9,74.5,0.04
McNeese St.,95.2,109.7,72.3,0.0
Grambling St.,87.5,102.1,72.8,-0.0
Tarleton St.,91.7,106.3,72.2,0.0
Tennessee Martin,95.3,110.6,72.2,0.0
Hampton,92.2,107.6,76.3,0.0
Morgan St.,88.5,104.0,72.3,0.0
Southeast Missouri St.,91.5,107.2,72.8,0.052
Central Connecticut,90.4,108.0,72.4,-0.0
Alabama A&M,86.9,104.7,72.5,0.0
Alcorn St.,88.2,106.2,73.3,0.0
Idaho,89.2,107.5,71.8,0.0
Binghamton,89.7,108.1,71.4,0.0
Presbyterian,89.9,108.8,72.5,0.0
Houston Baptist,92.4,111.9,76.1,-0.0
Holy Cross,89.1,108.8,71.9,0.0
Western Illinois,89.6,109.3,73.1,0.0
Incarnate Word,89.5,109.5,70.7,-0.0
Maine,85.4,105.8,69.9,0.0
Bethune Cookman,87.8,108.4,75.9,0.0
Alabama St.,83.9,105.6,72.6,0.0
Kennesaw St.,84.8,107.1,71.0,0.0
Delaware St.,87.1,109.5,76.7,0.0
Arkansas Pine Bluff,83.1,105.5,71.5,-0.001
Maryland Eastern Shore,81.5,107.3,71.4,0.0
South Carolina St.,85.6,111.6,74.3,-0.014
Chicago St.,86.7,112.7,70.3,-0.017
Mississippi Valley St.,83.0,115.2,79.0,-0.001
