team,off,def,tempo,luck
South Dakota St.,109.6,101.8,72.2,0.08
UAB,103.5,95.9,72.2,-0.045
Winthrop,106.3,98.9,75.5,0.063
Colorado St.,104.5,97.4,71.7,0.058
South Florida,101.4,94.5,68.8,0.017
Yale,106.5,99.7,70.1,0.0
North Texas,103.4,96.6,67.4,-0.166
Boston College,104.6,98.0,73.0,-0.042
Georgia St.,106.8,100.2,72.3,0.152
Northern Iowa,105.9,99.4,71.6,-0.093
Liberty,105.6,99.2,65.0,-0.094
Belmont,105.0,98.7,72.7,0.024
Vermont,103.7,97.3,69.2,-0.135
Georgetown,104.8,98.6,72.5,-0.084
Murray St.,104.2,98.2,68.8,-0.179
Bradley,101.6,95.8,67.6,-0.118
UNC Greensboro,101.8,96.1,71.8,-0.022
Washington,100.4,95.2,70.2,-0.184
New Mexico St.,102.2,97.0,69.2,0.0
Louisiana Tech,102.8,97.8,71.8,0.094
Nebraska,101.8,96.8,73.5,-0.148
Buffalo,105.3,100.4,74.2,-0.182
Old Dominion,103.4,98.5,69.3,0.171
Ohio,104.7,99.9,70.2,-0.115
Massachusetts,106.1,101.5,73.4,-0.211
Abilene Christian,99.4,95.0,69.9,-0.019
East Carolina,100.8,96.7,69.1,0.125
Wake Forest,103.5,99.4,69.8,0.138
Akron,104.8,101.0,70.7,-0.149
Loyola Marymount,102.8,99.1,68.7,0.022
UC Irvine,100.3,96.7,69.8,-0.037
Santa Clara,97.5,93.9,71.7,0.161
Nevada,102.1,98.6,72.4,0.065
UC Santa Barbara,103.1,99.6,68.5,-0.074
Eastern Washington,103.4,99.9,73.0,-0.229
Wofford,104.0,100.7,67.4,-0.083
Washington St.,97.2,94.0,69.5,0.151
Oregon St.,103.2,100.1,67.2,-0.171
California,101.3,98.3,66.3,0.005
Missouri St.,103.9,101.0,70.9,-0.011
Vanderbilt,101.5,98.7,70.0,0.017
Pacific,100.8,98.2,66.5,0.198
UNLV,104.1,101.6,70.1,-0.065
George Mason,101.4,99.1,69.9,0.029
Hofstra,104.2,101.9,69.8,0.045
Ball St.,101.2,98.9,71.0,0.043
Grand Canyon,102.4,100.2,67.0,-0.179
Siena,102.1,100.0,69.3,0.0
Pepperdine,104.5,102.4,71.0,-0.094
Princeton,103.4,101.6,68.8,0.0
Little Rock,104.3,102.5,69.8,0.02
Montana,99.0,97.3,68.2,-0.125
Kent St.,102.9,101.3,71.7,-0.054
Colgate,104.4,102.8,69.9,0.0
Temple,98.9,97.6,71.6,0.109
Kansas St.,100.8,99.7,65.7,0.134
Drexel,101.7,100.7,67.1,0.007
Bowling Green,104.9,103.9,72.2,0.088
Saint Peter's,97.0,96.4,70.1,0.106
Harvard,101.3,100.8,70.2,0.0
Indiana St.,101.1,100.8,70.8,0.054
UC Riverside,97.6,97.4,67.6,-0.087
UTEP,98.0,98.0,69.4,-0.072
Cal St. Bakersfield,98.5,98.5,66.5,-0.086
Mercer,102.9,102.9,72.8,0.069
UT Arlington,100.8,101.0,70.6,-0.044
Chattanooga,100.7,101.2,69.1,0.02
Monmouth,101.3,102.1,76.2,-0.096
Valparaiso,98.7,99.5,70.5,-0.191
North Dakota St.,99.6,100.4,66.6,0.007
Fresno St.,99.7,100.6,67.9,0.0
Saint Joseph's,103.9,104.8,76.3,-0.095
Louisiana,98.1,99.0,74.9,0.302
Texas St.,98.7,99.7,66.8,0.241
Southern Illinois,100.9,102.0,69.8,0.142
Charlotte,99.6,100.8,65.0,-0.034
Stephen F. Austin,98.2,99.5,72.6,0.044
Wyoming,102.8,104.1,70.6,0.052
UTSA,103.3,104.6,73.0,-0.067
La Salle,97.9,99.3,68.7,-0.02
Northeastern,99.4,100.8,68.6,0.031
Coastal Carolina,103.5,105.1,72.6,0.027
East Tennessee St.,95.9,97.5,69.2,-0.04
Southern Utah,102.0,103.6,70.8,0.042
Austin Peay,103.7,105.4,70.4,0.162
Eastern Illinois,102.0,103.8,69.6,-0.02
Boston University,100.5,102.4,69.4,0.0
FIU,103.1,105.0,73.3,-0.132
Oral Roberts,104.1,106.0,72.7,-0.087
Navy,100.8,102.8,66.2,0.31
Fordham,93.2,95.4,67.8,0.0
NJIT,99.2,101.5,69.7,0.066
UNC Wilmington,101.2,103.8,70.4,0.03
Eastern Kentucky,97.3,100.0,77.4,0.001
San Diego,97.8,100.6,71.4,0.018
UC San Diego,99.5,102.3,70.7,0.0
Cleveland St.,99.9,102.8,69.4,0.141
Western Carolina,101.9,104.8,72.8,0.184
UC Davis,99.4,102.4,72.0,-0.161
Penn,99.7,103.0,71.3,0.0
Cornell,100.8,104.2,69.0,0.0
Bryant,102.3,105.8,77.4,-0.106
Middle Tennessee,94.5,98.0,72.9,-0.155
Appalachian St.,98.3,102.0,67.2,0.039
Miami OH,99.2,102.9,67.5,0.013
UMBC,97.5,101.2,70.8,0.016
Northern Kentucky,100.7,104.4,68.2,-0.003
Tulane,96.3,100.2,67.9,0.015
Youngstown St.,103.6,107.6,67.5,-0.011
Elon,99.4,103.5,67.5,0.1
Illinois Chicago,96.7,100.9,69.8,0.061
Eastern Michigan,98.5,102.8,69.2,-0.001
Army,95.7,100.0,70.4,0.061
Sacramento St.,97.3,101.7,66.7,0.0
Central Michigan,101.3,105.8,72.7,-0.004
South Dakota,100.2,105.1,69.9,-0.076
Gardner Webb,98.7,103.5,70.6,-0.127
Iona,99.1,103.9,68.5,0.041
Montana St.,97.6,102.5,70.7,-0.118
UNC Asheville,100.0,104.9,70.0,-0.096
Florida Atlantic,97.0,101.9,68.4,0.05
Nicholls St.,97.9,102.9,72.4,-0.031
New Hampshire,94.5,99.6,71.9,0.033
Lipscomb,101.3,106.4,67.5,0.009
Charleston,99.0,104.2,65.3,-0.143
South Alabama,102.3,107.6,68.8,0.11
Texas Southern,99.2,104.6,70.9,0.075
Towson,99.8,105.3,68.5,-0.035
Niagara,98.3,103.9,66.3,0.004
Stony Brook,95.0,100.7,70.0,0.051
Marist,92.4,98.2,67.3,0.148
Brown,94.7,100.5,71.8,0.0
Lafayette,100.5,106.3,69.9,0.0
Northern Colorado,97.2,103.1,70.1,0.126
Norfolk St.,95.5,101.4,68.1,0.125
UT Rio Grande Valley,94.6,100.6,72.6,0.093
UMass Lowell,97.5,103.5,70.3,-0.002
Florida Gulf Coast,96.1,102.1,69.0,0.143
Hawaii,96.8,102.9,70.5,0.0
Nebraska Omaha,95.3,101.5,72.4,0.012
New Mexico,98.5,104.7,71.1,0.084
Milwaukee,97.4,103.6,69.8,-0.079
Georgia Southern,98.0,104.3,70.3,0.107
Mount St. Mary's,96.6,102.9,64.5,-0.011
Robert Morris,99.1,105.5,70.5,-0.087
Jacksonville St.,95.9,102.5,67.9,0.084
Detroit,100.2,106.9,70.5,-0.111
VMI,99.3,106.1,70.7,-0.095
Stetson,99.0,105.7,68.6,0.024
George Washington,99.3,106.2,71.6,-0.258
Bucknell,96.5,103.5,71.8,0.0
Weber St.,96.1,103.1,72.0,-0.27
Central Arkansas,98.4,105.5,76.1,-0.03
Purdue Fort Wayne,99.0,106.2,71.5,0.061
Loyola MD,98.3,105.7,72.1,0.0
Illinois St.,97.5,104.9,72.4,-0.028
Air Force,96.8,104.3,63.4,0.159
James Madison,99.1,106.5,73.3,-0.116
Western Michigan,95.8,103.4,66.6,-0.143
Long Beach St.,97.4,105.0,74.5,0.136
Rice,96.3,104.2,70.5,0.009
American,96.2,104.1,69.7,0.0
Canisius,97.5,105.5,71.8,-0.02
Delaware,97.4,105.5,68.4,0.068
Bellarmine,98.4,106.4,68.3,-0.141
High Point,96.7,104.8,71.8,-0.17
St. Francis PA,99.4,107.7,70.2,0.043
IUPUI,98.8,107.2,73.2,0.0
North Carolina Central,95.5,104.1,68.8,-0.026
North Alabama,95.6,104.3,72.3,-0.152
Hartford,94.7,103.4,67.5,0.076
Portland,94.0,102.7,73.2,0.242
Quinnipiac,95.0,103.8,70.0,0.056
Dartmouth,94.3,103.2,68.7,0.0
Sam Houston St.,95.8,104.8,74.6,0.109
Wagner,95.5,104.5,66.1,-0.223
Cal Baptist,99.0,108.1,72.2,-0.248
Cal St. Northridge,98.7,107.8,72.8,0.128
Samford,97.6,106.7,75.1,-0.109
Campbell,97.3,106.5,68.3,0.127
North Dakota,95.8,105.1,67.8,-0.053
UMKC,95.3,104.7,65.1,-0.112
Oakland,98.7,108.1,72.2,0.015
LIU,94.6,104.0,74.2,-0.039
Columbia,94.1,103.5,71.1,0.0
Arkansas St.,97.6,107.4,69.8,-0.125
Utah Valley,96.0,105.8,72.2,-0.06
Seattle,95.2,105.3,69.0,-0.081
Fairleigh Dickinson,99.6,109.7,72.3,0.067
Southern,94.6,104.8,71.0,-0.033
Green Bay,97.9,108.2,70.4,-0.116
Evansville,95.4,105.7,64.1,0.016
Florida A&M,94.0,104.2,69.2,0.009
Idaho St.,95.4,105.8,67.6,-0.087
Southern Miss,93.0,103.3,67.5,0.012
Lehigh,96.9,107.4,71.0,0.0
Northwestern St.,96.4,106.9,73.6,-0.063
Morehead St.,94.6,105.2,66.3,-0.015
Troy,92.6,103.3,68.4,0.211
Radford,93.5,104.3,64.8,0.026
North Florida,100.0,110.8,68.7,-0.034
Louisiana Monroe,93.1,103.9,67.5,-0.024
William & Mary,98.2,109.1,67.7,0.09
Merrimack,92.1,103.1,66.9,0.0
Tennessee St.,92.3,103.4,72.4,-0.138
Albany,93.1,104.3,69.8,-0.058
San Jose St.,95.6,107.2,76.5,-0.049
Jacksonville,93.2,104.8,69.7,0.086
USC Upstate,97.5,109.2,71.3,-0.032
Rider,96.6,108.3,69.5,-0.123
Lamar,91.4,103.0,72.4,-0.007
Northern Illinois,93.8,105.6,66.2,-0.04
Morgan St.,92.6,104.7,70.8,0.029
Texas A&M Corpus Chris,93.1,105.3,68.7,-0.131
Dixie St.,95.0,107.2,72.8,0.205
Portland St.,96.0,108.2,74.4,0.043
St. Francis NY,94.8,107.2,73.6,0.147
Prairie View A&M,92.8,105.4,70.1,0.066
Charleston Southern,91.9,104.6,68.8,-0.131
The Citadel,98.7,111.7,76.0,0.077
North Carolina A&T,94.2,107.2,72.0,-0.099
Howard,97.6,110.8,71.4,0.102
Longwood,92.9,106.2,69.7,-0.173
Jackson St.,89.4,102.8,71.7,-0.0
SIU Edwardsville,92.6,106.1,71.2,-0.01
Manhattan,91.3,105.0,69.1,-0.023
Cal St. Fullerton,91.2,105.0,71.3,0.0
Southeast Missouri St.,94.7,108.5,69.4,-0.065
New Orleans,93.6,107.4,71.2,-0.08
Grambling St.,91.9,105.8,70.6,-0.078
Denver,94.3,108.4,72.2,-0.147
McNeese St.,96.8,110.9,71.8,-0.147
Southeastern Louisiana,93.3,107.4,70.0,0.011
Cal Poly,92.4,107.0,69.8,0.045
Fairfield,88.6,103.2,68.6,-0.097
Tennessee Tech,90.5,105.1,70.9,-0.109
Sacred Heart,94.5,109.2,70.3,0.132
Northern Arizona,95.3,110.3,65.9,0.047
Tarleton St.,92.6,107.9,70.7,-0.09
Central Connecticut,94.8,110.1,72.3,-0.048
Coppin St.,88.1,103.4,77.0,-0.0
Hampton,91.9,107.4,74.1,0.086
Western Illinois,93.4,109.1,73.3,-0.137
Alabama A&M,89.3,106.0,71.2,0.0
Binghamton,92.8,109.6,68.8,-0.034
Tennessee Martin,95.7,112.9,69.9,0.226
Idaho,91.2,108.7,70.0,-0.082
Incarnate Word,91.9,111.2,69.1,-0.055
Presbyterian,91.5,111.2,69.6,0.04
Alcorn St.,90.3,110.0,72.2,-0.0
Holy Cross,90.9,110.7,70.5,0.0
Maine,87.2,107.0,68.1,-0.057
Kennesaw St.,86.5,107.0,68.9,-0.105
Bethune Cookman,89.6,110.3,74.5,0.0
Houston Baptist,93.6,114.4,73.7,-0.0
Arkansas Pine Bluff,86.7,108.2,71.2,0.057
Alabama St.,85.7,107.4,71.1,0.0
Delaware St.,89.1,112.3,75.7,-0.016
Maryland Eastern Shore,83.4,109.1,69.9,0.0
South Carolina St.,84.2,112.3,72.9,-0.069
Chicago St.,87.3,115.8,69.8,-0.006
Mississippi Valley St.,84.5,117.6,74.6,-0.0
