team,off,def,tempo,luck
Kansas St.,100.7,100.2,66.5,0.148
Hofstra,101.9,101.5,71.4,0.006
UC Riverside,97.0,96.8,67.6,-0.087
UTEP,97.4,97.3,69.8,-0.072
Missouri St.,101.3,101.1,70.6,0.0
Saint Peter's,96.7,96.8,70.0,0.08
Southern Illinois,98.8,99.0,69.7,0.07
Chattanooga,100.4,100.7,69.8,0.011
Saint Joseph's,103.3,103.7,75.4,-0.096
Texas St.,97.8,98.2,67.3,0.221
UT Arlington,99.9,100.3,70.9,-0.044
Northeastern,99.8,100.2,70.4,0.09
Louisiana,97.4,98.2,75.4,0.302
Valparaiso,98.0,98.9,71.0,-0.191
Eastern Michigan,99.4,100.5,69.8,0.0
Charlotte,98.9,100.1,65.8,-0.109
Wyoming,102.1,103.3,70.8,0.052
Stephen F. Austin,97.4,98.7,73.4,0.044
North Dakota St.,97.8,99.1,65.7,0.025
La Salle,96.6,97.9,69.2,-0.017
Coastal Carolina,102.8,104.3,73.1,0.027
East Tennessee St.,94.9,96.4,69.7,-0.041
Southern Utah,101.2,102.9,71.3,0.042
Boston University,99.8,101.6,69.9,0.0
Eastern Illinois,101.5,103.4,70.0,-0.02
Navy,100.2,102.1,66.7,0.31
FIU,102.2,104.3,73.5,-0.132
UMBC,98.1,100.2,70.7,0.018
UTSA,102.1,104.2,73.0,-0.033
Fordham,92.5,94.6,68.3,0.0
Austin Peay,102.6,104.8,71.1,0.104
Northern Kentucky,100.9,103.3,69.1,0.018
Oral Roberts,103.3,105.7,72.2,-0.108
UC San Diego,98.8,101.6,71.1,0.0
Western Carolina,101.2,104.1,73.3,0.184
San Diego,97.1,99.9,71.9,0.018
UC Davis,98.6,101.6,72.8,-0.161
Monmouth,99.3,102.5,76.3,0.04
Penn,99.0,102.2,71.8,0.0
Youngstown St.,101.7,105.0,68.5,0.019
Appalachian St.,97.7,101.0,68.9,0.097
Cornell,100.1,103.4,69.4,0.0
Tulane,95.9,99.3,68.3,0.012
Middle Tennessee,93.7,97.2,73.4,-0.155
Northern Colorado,98.5,102.1,69.7,0.081
Eastern Kentucky,96.5,100.1,76.9,0.01
Cal St. Bakersfield,96.6,100.4,67.5,-0.011
Miami OH,98.3,102.1,68.1,0.013
Elon,98.7,102.6,68.2,0.1
New Mexico,99.2,103.1,71.9,0.0
NJIT,96.0,100.0,69.9,0.0
Charleston,98.6,102.9,67.1,-0.16
UNC Asheville,99.6,103.9,70.6,-0.156
Army,95.0,99.4,70.8,0.061
Sacramento St.,96.6,101.0,67.2,0.0
Montana St.,98.0,102.6,71.0,-0.04
Detroit,100.2,104.9,71.6,-0.062
UNC Wilmington,99.6,104.4,70.9,0.022
Florida Atlantic,96.3,101.2,68.7,0.05
Lipscomb,100.5,105.7,68.2,0.009
Purdue Fort Wayne,95.1,100.3,71.4,-0.075
New Hampshire,94.5,99.7,72.7,-0.0
Bryant,100.3,105.5,76.6,-0.137
Towson,99.8,105.0,67.5,-0.123
Georgia Southern,98.1,103.3,70.9,0.164
South Alabama,101.6,106.9,69.0,0.11
Texas Southern,98.3,103.6,70.9,0.072
UT Rio Grande Valley,95.1,100.4,72.5,0.189
Gardner Webb,98.3,103.7,70.5,-0.15
South Dakota,99.5,104.8,70.3,-0.076
Illinois Chicago,95.1,100.4,69.9,0.084
Cleveland St.,95.0,100.4,70.5,0.005
UMass Lowell,98.9,104.4,71.4,0.001
Canisius,98.0,103.7,72.0,-0.107
Iona,97.4,103.2,69.5,0.036
Illinois St.,96.9,102.7,73.1,-0.052
Brown,94.0,99.8,72.3,0.0
Lafayette,99.7,105.6,70.4,0.0
Marist,91.4,97.3,68.0,0.133
Nicholls St.,96.4,102.4,72.5,0.021
Niagara,96.9,102.9,67.4,-0.076
Hawaii,96.1,102.2,70.9,0.0
Mount St. Mary's,95.9,102.3,65.1,-0.011
Jacksonville St.,95.2,101.9,68.6,0.084
George Washington,98.5,105.2,72.1,-0.237
Stetson,98.3,105.0,69.2,0.024
Central Arkansas,98.1,104.8,75.8,-0.017
Delaware,97.9,104.6,69.2,0.115
Nebraska Omaha,95.2,102.1,72.9,0.051
Bucknell,95.8,102.7,72.2,0.0
Florida Gulf Coast,95.0,102.1,69.6,0.146
Western Michigan,94.9,102.0,67.1,-0.141
Norfolk St.,94.2,101.5,68.3,0.073
High Point,96.7,104.0,71.5,-0.194
Milwaukee,95.9,103.3,70.7,-0.1
Loyola MD,97.6,104.9,72.5,0.0
Campbell,97.6,105.1,68.6,0.146
Central Michigan,99.0,106.5,73.5,0.076
Weber St.,94.6,102.0,71.9,-0.101
VMI,98.6,106.1,71.3,-0.034
Long Beach St.,96.7,104.4,74.8,0.136
Robert Morris,95.1,102.8,68.9,0.0
American,95.5,103.4,70.1,0.0
St. Francis PA,98.8,106.9,70.6,0.043
Stony Brook,92.8,101.0,71.4,-0.003
Rice,95.2,103.4,71.9,-0.014
Bellarmine,96.8,105.1,69.0,-0.114
IUPUI,98.1,106.4,73.6,0.0
North Dakota,95.9,104.4,68.4,-0.034
North Carolina Central,94.9,103.4,69.1,-0.026
North Alabama,95.0,103.5,72.5,-0.152
Air Force,95.7,104.5,63.6,0.083
Quinnipiac,94.2,103.0,70.3,0.056
Dartmouth,93.6,102.4,69.2,0.0
Cal Baptist,98.3,107.4,72.4,-0.248
Portland,94.1,103.2,73.0,0.172
LIU,94.0,103.1,74.3,-0.039
James Madison,97.5,106.7,72.4,-0.03
Samford,96.9,106.1,75.4,-0.109
Green Bay,98.4,107.6,71.7,-0.155
Columbia,93.4,102.8,71.5,0.0
Hartford,94.5,104.1,69.3,0.216
Oakland,97.1,106.7,72.6,-0.105
Arkansas St.,96.9,106.5,70.1,-0.125
UMKC,94.7,104.5,66.7,-0.163
Utah Valley,95.3,105.1,72.7,-0.06
San Jose St.,96.2,106.0,75.2,-0.191
Sam Houston St.,95.6,105.5,74.2,0.042
William & Mary,97.9,108.0,68.5,0.08
Cal St. Northridge,98.7,108.8,72.3,0.054
Southern Miss,92.2,102.4,68.1,0.012
Charleston Southern,93.1,103.3,70.5,-0.113
Southern,93.9,104.2,71.3,-0.033
Fairleigh Dickinson,98.9,109.3,72.9,0.026
Jacksonville,93.6,103.9,70.2,0.081
Florida A&M,93.2,103.6,69.5,0.009
Albany,93.1,103.5,69.8,0.0
Wagner,94.1,104.6,67.9,-0.119
Lehigh,96.1,106.7,71.4,0.0
Louisiana Monroe,93.3,103.9,67.2,-0.011
North Florida,99.3,110.0,69.7,-0.034
Rider,96.1,106.9,69.6,-0.133
Seattle,93.5,104.3,70.1,-0.041
Radford,92.8,103.7,65.6,0.026
Troy,91.7,102.6,68.7,0.211
Merrimack,91.4,102.4,67.3,0.0
Lamar,91.1,102.2,72.6,-0.049
Northern Illinois,93.8,104.9,65.9,-0.047
Morehead St.,93.6,104.8,67.7,-0.006
Tennessee St.,91.8,103.1,73.0,-0.1
Northwestern St.,96.0,107.4,75.7,-0.072
Prairie View A&M,92.0,103.7,69.9,0.064
USC Upstate,96.3,108.1,72.5,-0.049
Dixie St.,94.4,106.3,72.9,0.245
Texas A&M Corpus Chris,92.4,104.4,69.3,-0.131
North Carolina A&T,94.1,106.1,72.0,-0.099
Idaho St.,94.7,107.0,68.1,-0.0
Evansville,92.1,104.6,65.2,0.078
St. Francis NY,94.4,107.1,74.0,0.227
Grambling St.,90.8,103.8,71.5,-0.048
New Orleans,93.1,106.2,72.3,-0.096
Longwood,92.0,105.1,70.1,-0.224
Denver,94.0,107.2,73.3,-0.129
Portland St.,95.4,108.6,75.9,-0.035
Howard,96.8,110.0,71.9,0.102
The Citadel,97.0,110.3,76.7,0.12
Manhattan,90.4,103.7,70.1,0.051
Morgan St.,91.8,105.1,71.3,-0.058
Sacred Heart,94.6,108.0,71.7,0.006
Jackson St.,89.5,103.0,72.9,-0.0
SIU Edwardsville,91.8,105.4,71.6,-0.01
Cal St. Fullerton,90.5,104.3,71.7,0.0
McNeese St.,96.1,110.2,72.0,-0.147
Cal Poly,91.7,106.0,70.7,0.045
Southeast Missouri St.,94.2,108.6,69.3,-0.068
Tennessee Tech,89.6,104.0,70.8,-0.123
Southeastern Louisiana,92.0,106.4,71.3,-0.016
Fairfield,88.1,102.5,68.5,-0.074
Tennessee Martin,96.6,111.3,70.6,0.039
Coppin St.,87.2,102.0,77.4,0.025
Tarleton St.,91.9,107.1,70.9,-0.09
Central Connecticut,93.8,109.2,72.6,-0.048
Northern Arizona,93.5,109.2,68.6,-0.006
Alabama A&M,88.6,105.3,71.8,0.0
Hampton,90.9,108.6,74.9,0.059
Idaho,90.2,108.0,70.3,-0.082
Alcorn St.,89.4,107.3,72.1,0.0
Western Illinois,91.5,109.8,72.8,-0.174
Binghamton,90.3,109.1,69.9,-0.08
Presbyterian,90.2,109.3,70.2,0.085
Incarnate Word,91.1,110.5,69.3,-0.0
Maine,86.8,106.5,68.2,0.0
Holy Cross,90.2,110.0,70.9,0.0
Bethune Cookman,88.9,109.6,74.9,0.0
Houston Baptist,93.0,113.8,74.0,-0.0
Kennesaw St.,85.2,106.1,69.4,-0.106
Arkansas Pine Bluff,86.0,107.3,71.4,0.067
Alabama St.,85.0,106.7,71.5,0.0
Delaware St.,88.5,111.3,75.3,-0.03
Maryland Eastern Shore,82.7,108.4,70.4,0.0
South Carolina St.,83.9,111.3,72.8,-0.044
Chicago St.,86.7,114.4,69.5,-0.01
Mississippi Valley St.,84.0,116.6,75.7,-0.001
