team,off,def,tempo,luck
Southern Utah,103.2,105.8,70.3,0.034
San Diego,97.9,100.5,71.1,-0.024
UNC Wilmington,101.7,104.4,69.6,0.03
Austin Peay,103.5,106.2,69.2,0.115
UC San Diego,100.0,102.9,70.0,0.0
UC Davis,99.9,102.8,71.5,-0.161
Southern Illinois,101.0,104.0,68.9,0.196
Tulane,96.6,99.7,67.4,0.044
Western Carolina,103.0,106.1,72.5,0.128
Penn,100.2,103.5,70.7,0.0
NJIT,99.1,102.4,69.5,0.096
Cornell,101.4,104.7,68.3,0.0
UMBC,98.1,101.7,70.4,0.016
Montana St.,99.0,102.6,70.1,-0.049
Appalachian St.,99.3,103.0,66.7,-0.011
Boston University,100.3,104.0,69.4,-0.138
Miami OH,99.8,103.6,66.8,0.013
UTSA,103.3,107.1,72.9,-0.101
Middle Tennessee,94.8,98.7,72.2,-0.155
South Alabama,103.0,107.0,67.5,-0.088
Niagara,101.0,105.1,66.1,-0.033
Northern Kentucky,100.3,104.5,68.5,0.078
Illinois Chicago,97.3,101.5,69.4,0.061
Eastern Michigan,99.0,103.3,68.5,-0.001
George Washington,102.0,106.3,69.7,-0.206
Iona,99.5,104.5,68.0,0.041
Sacramento St.,96.9,101.9,65.9,0.061
Lipscomb,101.2,106.4,67.4,0.045
Army,95.8,101.0,70.2,0.218
Charleston,99.6,104.8,64.6,-0.103
Central Michigan,101.5,106.8,72.2,-0.008
Texas Southern,99.7,105.1,70.2,0.075
Rice,98.8,104.3,70.8,0.031
Nicholls St.,99.1,104.5,71.4,-0.025
Jacksonville St.,96.8,102.2,66.7,0.027
Lafayette,101.5,107.0,69.9,-0.232
Youngstown St.,104.7,110.2,64.9,0.016
Gardner Webb,100.1,105.6,68.9,-0.104
Towson,100.3,105.9,67.9,-0.035
UMass Lowell,97.8,103.4,69.8,-0.031
Stony Brook,95.7,101.4,69.3,0.051
Elon,98.1,103.8,67.7,0.064
UNC Asheville,100.0,105.8,69.5,-0.064
Florida Atlantic,97.4,103.3,67.5,0.056
Brown,95.2,101.1,71.2,0.0
Milwaukee,97.4,103.4,69.3,-0.129
Norfolk St.,95.9,101.9,67.5,0.125
Florida Gulf Coast,96.8,102.8,68.2,0.143
Robert Morris,99.5,105.5,70.1,0.027
UT Rio Grande Valley,95.2,101.2,71.7,0.093
Northern Colorado,96.7,102.9,69.6,0.089
Hawaii,97.3,103.5,69.8,0.0
New Hampshire,94.6,100.7,69.6,0.011
Central Arkansas,99.3,105.6,75.0,0.018
Detroit,100.9,107.4,70.0,-0.111
Canisius,98.3,104.9,69.6,0.094
Weber St.,96.2,102.8,71.4,-0.162
Sam Houston St.,97.2,103.9,73.1,0.138
Fordham,91.4,98.0,66.6,0.186
VMI,100.0,106.9,70.8,-0.036
Stetson,99.5,106.4,67.8,0.024
Marist,93.5,100.5,67.7,0.175
UMKC,95.6,102.8,64.5,-0.207
Bucknell,95.9,103.2,72.6,-0.071
Loyola MD,98.8,106.2,71.4,0.0
Purdue Fort Wayne,99.4,106.9,71.0,-0.007
Samford,99.4,107.0,74.8,-0.116
James Madison,99.9,107.5,73.1,-0.096
Illinois St.,98.1,105.8,71.8,-0.028
Mount St. Mary's,95.9,103.7,63.5,-0.028
Georgia Southern,97.1,104.9,69.1,0.11
Hartford,97.0,104.8,67.4,0.1
Western Michigan,95.8,103.7,66.4,-0.129
American,96.8,104.7,69.0,0.0
Nebraska Omaha,95.9,103.9,71.8,-0.009
Evansville,97.1,105.1,62.9,0.091
New Mexico,97.9,106.0,68.6,0.014
Long Beach St.,99.4,107.6,74.5,0.179
Bellarmine,98.8,106.9,67.8,-0.141
Campbell,99.1,107.4,68.1,0.049
Delaware,97.6,106.0,68.0,0.105
St. Francis PA,99.2,107.7,70.9,-0.015
High Point,96.0,104.5,69.6,-0.142
North Carolina Central,96.2,104.8,68.2,-0.026
North Alabama,96.2,104.8,71.8,-0.152
Oakland,99.7,108.6,71.1,0.039
Dartmouth,94.9,103.7,68.1,0.0
Quinnipiac,95.5,104.4,69.6,0.056
Wagner,95.9,104.8,65.2,-0.223
Green Bay,100.0,109.0,68.4,-0.099
Morehead St.,94.4,103.5,65.6,0.085
Cal Baptist,99.6,108.8,71.8,-0.248
Florida A&M,95.1,104.3,69.0,-0.015
IUPUI,96.5,105.8,72.3,0.038
LIU,94.3,103.6,75.1,0.109
Albany,94.5,103.9,68.7,0.04
Columbia,94.7,104.1,70.4,0.0
Cal St. Northridge,99.1,108.5,71.7,0.128
Seattle,95.9,105.4,68.2,-0.045
Radford,95.6,105.3,63.8,-0.006
Air Force,95.8,105.8,63.6,0.11
Idaho St.,96.6,106.6,67.0,-0.016
Louisiana Monroe,93.5,103.6,67.5,0.024
Portland,93.9,104.0,73.9,0.158
Southern,95.1,105.3,70.1,-0.033
Fairleigh Dickinson,100.2,110.5,71.6,0.067
William & Mary,97.9,108.1,67.9,-0.011
Utah Valley,95.7,105.9,71.7,-0.049
Southern Miss,94.1,104.4,66.4,0.053
North Florida,100.8,111.6,68.3,-0.034
Troy,93.2,104.0,67.5,0.193
Merrimack,93.9,104.8,67.5,0.0
Lehigh,97.5,108.5,71.0,0.232
St. Francis NY,95.5,106.6,73.3,0.097
Arkansas St.,97.2,108.3,69.8,-0.09
Prairie View A&M,93.4,104.5,69.9,0.007
Morgan St.,93.6,104.8,70.4,0.051
San Jose St.,97.3,108.5,76.7,-0.088
Jacksonville,93.8,105.0,68.9,0.145
North Dakota,94.0,105.3,67.9,-0.015
Tennessee St.,91.6,103.1,71.0,-0.142
USC Upstate,96.9,108.4,67.7,0.06
Portland St.,96.6,108.8,73.6,0.043
Texas A&M Corpus Chris,93.6,105.8,68.2,-0.131
Jackson St.,90.0,102.2,70.0,-0.01
Charleston Southern,92.5,105.0,67.8,-0.128
Longwood,94.4,106.9,67.8,-0.164
Dixie St.,95.5,108.0,72.1,0.205
Lamar,92.1,104.8,71.4,-0.025
Rider,97.4,110.1,67.8,-0.063
Northern Illinois,93.4,106.2,65.3,-0.059
Grambling St.,92.2,105.1,70.1,-0.049
The Citadel,99.2,112.1,75.6,0.077
Northwestern St.,96.0,109.1,73.0,-0.084
Cal St. Fullerton,91.7,104.8,71.1,-0.132
North Carolina A&T,95.6,108.7,71.7,-0.022
Southeast Missouri St.,95.0,108.3,68.7,-0.002
Howard,98.1,111.3,70.7,0.102
SIU Edwardsville,93.2,106.8,70.6,-0.01
Tennessee Tech,91.4,105.0,70.6,-0.102
New Orleans,94.7,108.4,70.0,-0.086
Manhattan,90.8,104.8,68.0,0.06
Northern Arizona,97.4,111.6,65.3,0.069
Fairfield,89.2,103.5,67.5,-0.1
Cal Poly,92.9,107.5,69.0,0.045
Sacred Heart,96.1,111.1,69.9,0.07
McNeese St.,96.4,111.4,71.0,-0.127
Hampton,93.4,108.7,73.4,0.054
Tarleton St.,93.2,108.6,69.9,-0.09
Southeastern Louisiana,92.6,108.3,68.5,0.011
Central Connecticut,94.7,110.4,72.1,-0.039
Coppin St.,88.1,103.8,77.1,0.07
Alabama A&M,90.0,106.5,70.7,0.0
Western Illinois,93.5,110.2,72.1,-0.117
Denver,93.0,109.8,71.8,-0.13
Binghamton,94.2,111.6,67.3,-0.052
Incarnate Word,92.9,110.7,68.2,-0.011
Holy Cross,92.6,110.5,70.4,0.138
Tennessee Martin,96.0,114.0,69.8,0.082
Maine,88.5,107.0,65.5,0.005
Idaho,92.4,111.0,69.9,-0.11
Houston Baptist,94.9,113.7,72.2,0.035
Presbyterian,92.8,112.2,68.6,0.1
Alcorn St.,91.5,111.0,71.6,-0.0
Arkansas Pine Bluff,88.1,108.1,70.9,0.006
Kennesaw St.,86.9,107.4,68.0,-0.131
Bethune Cookman,90.2,110.8,73.8,0.0
Delaware St.,88.9,112.0,75.9,-0.122
Alabama St.,83.5,107.8,69.0,0.0
Maryland Eastern Shore,83.9,109.7,69.3,0.0
South Carolina St.,85.5,113.5,72.7,-0.092
Chicago St.,87.7,116.3,69.1,-0.006
Mississippi Valley St.,83.6,118.8,74.0,-0.0
