team,off,def,tempo,luck
Butler,105.5,97.0,67.1,0.045
Notre Dame,111.4,103.0,66.8,-0.022
St. John's,107.7,99.6,74.8,0.014
UCF,103.8,95.8,67.6,0.082
DePaul,104.3,96.5,72.7,-0.167
Western Kentucky,106.9,99.0,68.8,0.108
Iowa St.,106.3,98.7,69.7,-0.126
South Dakota St.,110.4,103.0,70.9,0.073
Liberty,106.8,99.8,64.3,-0.077
South Florida,101.4,94.4,67.8,0.052
Belmont,105.8,98.8,71.8,-0.003
UAB,104.3,97.4,69.8,0.003
Yale,107.2,100.4,69.0,0.0
Duquesne,103.2,96.5,68.3,-0.022
Texas A&M,102.2,95.5,66.2,0.09
Bowling Green,107.8,101.3,70.8,0.06
Boston College,105.9,99.5,72.3,-0.104
Georgia St.,106.1,99.8,70.9,0.112
North Texas,103.0,96.9,65.2,-0.167
Winthrop,106.2,100.1,78.0,0.084
Colgate,107.5,101.6,70.6,-0.08
Louisiana Tech,102.4,96.5,69.8,0.036
Buffalo,106.1,100.2,74.2,-0.14
Georgetown,104.0,98.2,70.1,-0.139
Bradley,102.6,96.8,66.4,-0.084
Vermont,104.7,99.0,67.5,-0.114
Massachusetts,107.2,101.6,73.6,-0.242
Missouri St.,106.1,100.7,70.5,0.043
New Mexico St.,102.8,97.7,68.2,0.0
Nevada,103.7,98.7,70.3,-0.009
Santa Clara,98.5,93.8,71.2,0.192
UC Irvine,101.6,97.0,68.9,-0.0
Loyola Marymount,102.8,98.3,68.5,0.045
Nebraska,103.2,98.8,73.0,-0.159
Washington St.,98.1,93.6,68.1,0.097
Abilene Christian,99.1,95.0,68.9,0.024
Wake Forest,104.3,100.3,69.0,-0.17
Northern Iowa,105.8,101.9,72.0,-0.094
UNC Greensboro,100.7,96.9,70.0,-0.053
Ohio,107.7,104.2,69.4,-0.067
Eastern Washington,103.9,100.4,71.7,-0.229
Siena,104.5,101.3,66.9,0.085
UC Santa Barbara,103.5,100.3,67.4,-0.006
East Carolina,100.1,96.9,68.3,0.022
Wofford,104.9,101.9,65.9,-0.003
UNLV,105.9,102.9,68.4,-0.129
Kent St.,104.2,101.2,71.0,-0.203
Old Dominion,102.9,100.0,68.5,0.201
Oregon St.,104.4,101.6,65.6,-0.107
Vanderbilt,104.3,101.5,69.5,-0.122
Pacific,101.4,98.7,65.6,0.198
Little Rock,106.1,103.6,67.6,-0.001
Akron,103.5,101.0,69.4,-0.042
Washington,100.6,98.4,70.5,-0.168
Murray St.,101.5,99.3,68.1,-0.23
Grand Canyon,103.3,101.1,64.9,-0.08
Pepperdine,104.9,102.9,70.2,-0.094
Princeton,104.1,102.2,67.7,0.0
Northeastern,99.9,98.4,67.4,0.045
California,103.4,102.0,65.8,-0.014
Cal St. Bakersfield,100.5,99.2,64.1,-0.047
Temple,100.6,99.6,69.3,-0.044
George Mason,100.9,99.9,67.9,0.061
Indiana St.,101.4,100.6,69.7,0.034
La Salle,100.2,99.4,67.8,-0.057
Coastal Carolina,104.1,103.4,71.2,0.006
Mercer,104.4,103.8,72.4,-0.003
Hofstra,102.7,102.1,69.4,0.031
Kansas St.,102.2,101.7,64.6,0.061
Harvard,102.0,101.5,69.1,0.0
North Dakota St.,101.4,101.0,65.0,0.01
Drexel,102.5,102.3,65.8,-0.093
Montana,97.7,97.5,66.0,-0.072
UTEP,101.7,101.5,68.1,-0.117
Ball St.,101.1,101.1,70.0,0.021
East Tennessee St.,98.1,98.0,68.2,0.029
Monmouth,102.4,102.4,75.9,-0.102
Fresno St.,101.1,101.3,66.0,-0.018
Texas St.,100.0,100.2,64.8,0.162
Oral Roberts,106.5,106.8,71.4,-0.099
Charlotte,100.1,100.5,64.0,-0.037
FIU,102.8,103.3,71.2,-0.12
Saint Peter's,96.6,97.3,67.8,0.036
Navy,101.8,102.5,65.5,0.291
UT Arlington,102.3,103.2,71.6,0.001
UC Riverside,98.7,99.7,66.9,-0.076
Stephen F. Austin,98.8,100.1,71.6,0.109
Cleveland St.,97.8,99.1,66.8,0.219
Eastern Kentucky,97.9,99.4,76.3,0.054
South Dakota,102.2,103.8,69.0,-0.056
Chattanooga,102.4,104.1,68.4,0.013
Louisiana,97.8,99.6,72.6,0.197
Bryant,103.2,105.1,76.6,-0.079
UMBC,99.1,101.2,69.6,0.032
Southern Utah,103.7,106.0,70.0,0.045
Austin Peay,103.3,105.8,68.9,0.153
San Diego,98.1,100.7,70.6,-0.024
Eastern Illinois,101.5,104.0,70.1,-0.01
Saint Joseph's,102.3,105.0,74.2,-0.008
Valparaiso,98.7,101.5,68.9,-0.164
UC Davis,100.0,102.8,71.0,-0.161
UNC Wilmington,101.7,104.5,69.0,0.03
Eastern Michigan,99.6,102.5,67.7,0.003
Southern Illinois,101.2,104.2,68.6,0.196
Tulane,96.6,99.7,66.9,0.1
Western Carolina,103.0,106.2,72.0,0.128
Lafayette,103.0,106.3,70.0,-0.134
UTSA,104.3,107.6,72.1,-0.061
Penn,100.3,103.6,70.2,0.0
Cornell,101.5,104.8,67.9,0.0
Montana St.,99.3,102.7,69.3,0.039
Miami OH,100.3,103.7,66.2,0.049
Wyoming,103.6,107.3,69.7,0.131
Appalachian St.,100.0,103.7,65.8,0.09
UC San Diego,99.6,103.6,70.3,0.0
Milwaukee,98.2,102.5,69.2,-0.081
Lipscomb,102.0,106.3,66.6,0.098
George Washington,102.4,106.7,69.5,-0.206
Middle Tennessee,93.0,97.4,70.9,-0.095
Nicholls St.,99.8,104.3,71.2,-0.03
Charleston,100.7,105.3,64.2,0.011
Hawaii,99.6,104.3,71.0,-0.098
Rice,101.3,106.1,70.3,0.052
Northern Kentucky,99.2,104.0,66.4,0.037
NJIT,96.6,101.5,69.0,0.052
Iona,99.3,104.3,67.5,0.041
Niagara,100.7,105.7,65.6,-0.042
Gardner Webb,99.8,104.9,69.2,-0.12
Purdue Fort Wayne,101.2,106.4,72.5,-0.093
Sacramento St.,97.0,102.1,65.3,0.061
Sam Houston St.,98.3,103.5,72.5,0.157
South Alabama,102.7,107.9,67.1,-0.093
Jacksonville St.,96.3,101.7,66.2,-0.033
Robert Morris,99.8,105.3,69.1,0.027
Towson,100.5,106.1,67.4,-0.035
Army,95.7,101.4,69.8,0.155
Elon,98.3,104.0,67.7,0.064
Youngstown St.,105.1,110.9,66.7,0.091
Brown,95.3,101.2,70.8,0.0
Florida Atlantic,97.8,103.7,66.1,0.046
UT Rio Grande Valley,95.2,101.2,71.5,0.093
Texas Southern,99.2,105.1,69.8,0.035
Fordham,90.7,96.7,65.4,0.065
Florida Gulf Coast,97.0,103.0,68.0,0.143
UNC Asheville,99.7,105.9,69.7,-0.072
Stony Brook,95.5,101.6,69.2,0.051
Northern Colorado,96.7,103.1,68.8,0.041
Weber St.,96.3,102.7,71.2,-0.162
Hartford,97.4,103.9,67.7,0.068
Canisius,98.4,105.0,69.4,0.094
Stetson,99.0,105.7,68.8,0.037
Detroit,101.0,107.6,69.6,-0.111
Boston University,99.1,105.7,69.0,-0.051
Radford,96.6,103.4,64.3,-0.025
Norfolk St.,97.0,103.8,68.3,0.103
Central Michigan,100.7,107.6,72.2,-0.001
VMI,100.1,107.0,70.4,-0.036
UMass Lowell,97.0,103.9,69.6,-0.005
Illinois Chicago,96.0,103.0,69.6,0.082
Central Arkansas,99.5,106.7,74.7,0.006
Loyola MD,98.9,106.3,71.0,0.0
New Hampshire,94.6,102.1,68.4,-0.0
James Madison,99.9,107.4,72.2,-0.096
UMKC,95.4,103.0,63.9,-0.231
Samford,99.6,107.2,74.3,-0.116
Evansville,97.4,105.1,61.5,0.068
American,96.9,104.8,68.6,0.0
Illinois St.,98.2,106.2,70.9,0.006
Marist,93.2,101.4,66.7,0.132
Georgia Southern,97.5,105.7,68.4,0.02
Utah Valley,96.8,105.0,70.5,-0.147
Green Bay,101.0,109.3,68.8,-0.017
LIU,94.2,102.6,74.3,0.116
North Carolina Central,96.5,104.9,67.7,-0.026
Nebraska Omaha,96.3,104.7,71.7,-0.034
High Point,96.1,104.6,68.9,-0.142
Long Beach St.,99.1,107.7,74.7,0.161
Mount St. Mary's,95.0,103.6,62.7,-0.042
Delaware,96.9,105.5,67.5,0.075
Campbell,99.7,108.4,67.1,0.061
Wagner,96.2,104.9,65.1,-0.223
Albany,94.4,103.2,67.8,0.026
Morehead St.,93.9,102.6,65.3,0.128
Dartmouth,95.0,103.8,67.6,0.0
New Mexico,97.0,105.9,68.5,0.024
North Alabama,95.4,104.5,72.3,-0.013
Western Michigan,95.1,104.2,65.8,-0.104
Bellarmine,98.6,107.9,66.5,-0.183
St. Francis PA,98.2,107.5,70.3,-0.016
Cal St. Northridge,99.1,108.5,71.4,0.128
Idaho St.,98.1,107.5,66.0,0.022
Columbia,94.8,104.2,70.0,0.0
Air Force,97.2,106.7,62.9,0.088
Seattle,95.7,105.2,67.7,-0.045
Oakland,100.2,109.7,70.6,-0.0
Bucknell,95.1,104.7,72.3,-0.078
Southern Miss,94.9,104.5,64.2,0.005
Southern,94.3,104.1,70.2,0.051
Morgan St.,95.6,105.6,71.8,0.01
William & Mary,97.6,107.6,67.9,0.047
Quinnipiac,93.1,103.1,69.0,0.044
St. Francis NY,95.7,105.8,73.6,0.1
Portland,94.7,104.9,73.7,0.145
Florida A&M,94.1,104.3,69.4,0.052
Louisiana Monroe,94.2,104.7,67.3,-0.023
North Florida,100.8,111.2,68.0,-0.011
Fairleigh Dickinson,100.2,110.7,71.5,0.067
IUPUI,95.8,106.4,73.3,0.006
Prairie View A&M,93.4,104.0,70.2,0.082
Troy,93.2,104.0,67.1,0.193
Arkansas St.,97.1,108.2,69.4,-0.09
North Dakota,93.4,104.6,67.3,0.033
Cal Baptist,98.6,109.9,70.5,-0.174
Jacksonville,93.3,104.7,68.7,0.128
USC Upstate,96.9,108.5,67.6,0.06
Longwood,95.6,107.2,66.8,-0.146
Lehigh,97.4,109.0,69.2,0.144
Tennessee St.,91.6,103.3,70.1,-0.142
The Citadel,100.3,112.2,75.8,0.062
Merrimack,93.4,105.4,66.6,0.009
Portland St.,96.7,108.9,73.2,0.043
Texas A&M Corpus Chris,93.7,105.8,67.6,-0.131
San Jose St.,97.1,109.3,76.0,-0.083
Rider,98.4,110.6,67.3,-0.027
Jackson St.,89.9,102.3,69.5,-0.01
Dixie St.,95.6,108.1,71.7,0.205
New Orleans,95.6,108.1,70.0,-0.17
Lamar,91.7,104.4,71.0,0.01
Cal St. Fullerton,91.3,104.1,70.8,-0.025
Northwestern St.,96.7,109.5,72.1,-0.041
Southeast Missouri St.,95.1,108.2,68.6,-0.002
North Carolina A&T,95.8,109.0,71.0,-0.022
Howard,98.2,111.6,70.6,0.102
Grambling St.,90.8,104.2,69.8,-0.079
Manhattan,89.4,102.9,67.5,0.067
Northern Illinois,93.2,106.8,64.5,-0.062
Tennessee Tech,92.7,106.4,70.1,-0.106
SIU Edwardsville,93.2,106.9,70.2,-0.01
Sacred Heart,96.7,110.7,69.2,0.117
Hampton,93.6,108.6,72.6,0.074
Northern Arizona,98.4,113.4,64.3,0.041
Fairfield,90.4,105.4,66.5,-0.103
Tarleton St.,93.1,108.2,69.2,-0.085
Cal Poly,92.1,107.2,68.0,0.05
Central Connecticut,94.6,110.1,70.9,-0.047
McNeese St.,96.6,112.1,70.1,-0.163
Charleston Southern,90.5,106.2,68.6,-0.082
Coppin St.,88.3,104.0,76.8,0.07
Western Illinois,94.2,110.0,71.7,-0.108
Southeastern Louisiana,92.7,109.2,68.5,0.012
Alabama A&M,90.0,106.6,70.3,0.0
Maine,87.7,104.3,64.3,0.049
Denver,93.0,109.8,71.3,-0.13
Holy Cross,93.1,110.1,70.2,0.09
Tennessee Martin,96.2,114.3,69.6,0.074
Houston Baptist,94.5,113.1,71.6,0.013
Presbyterian,93.3,112.1,67.7,0.1
Idaho,92.2,111.1,70.0,-0.093
Incarnate Word,92.6,111.6,67.8,0.004
Binghamton,93.8,112.9,66.3,-0.09
Alcorn St.,91.6,111.1,71.3,-0.0
Arkansas Pine Bluff,90.6,110.3,70.6,0.045
Kennesaw St.,87.5,107.4,67.3,-0.124
Bethune Cookman,90.3,111.0,73.4,0.0
Delaware St.,89.2,112.2,75.5,-0.122
Alabama St.,85.3,109.9,68.8,-0.002
Maryland Eastern Shore,84.0,109.8,68.9,0.0
South Carolina St.,85.3,112.1,73.0,-0.112
Chicago St.,87.7,116.4,68.7,-0.006
Mississippi Valley St.,83.6,118.8,73.7,-0.0
