team,off,def,tempo,luck
Seton Hall,111.4,95.8,68.2,0.035
Maryland,112.1,97.1,67.8,-0.08
Xavier,110.3,95.3,69.4,0.118
Kentucky,106.6,91.8,69.0,-0.158
VCU,104.8,90.4,70.7,-0.003
Marquette,110.5,96.3,68.2,-0.062
SMU,109.4,95.3,71.6,0.004
Utah St.,105.6,91.7,69.8,-0.041
Richmond,111.3,97.7,70.6,0.052
Providence,109.7,96.1,66.6,0.052
Drake,110.1,96.6,67.5,0.014
Arizona St.,108.9,95.8,75.2,0.015
Northwestern,108.3,95.2,70.4,-0.022
South Carolina,106.5,93.6,73.5,0.04
Memphis,102.5,90.0,73.3,-0.079
Mississippi St.,110.0,97.6,65.1,-0.076
BYU,108.0,95.7,70.5,0.095
St. Bonaventure,107.7,95.5,68.5,0.06
Utah,108.0,95.9,67.0,-0.029
Saint Mary's,106.0,94.1,63.3,0.122
Miami FL,104.9,93.0,71.1,-0.165
Dayton,108.9,97.2,65.5,-0.09
Georgia Tech,108.3,96.7,67.0,-0.03
Tulsa,103.3,92.0,66.0,-0.001
Boise St.,108.7,97.5,69.6,0.052
Davidson,111.2,100.0,64.4,-0.102
Pittsburgh,103.6,92.5,70.4,0.063
Furman,110.2,99.5,69.6,-0.067
San Francisco,107.1,96.5,69.8,-0.024
Cincinnati,105.2,94.6,71.2,-0.072
Toledo,110.3,99.9,68.8,0.015
Rhode Island,104.8,94.4,70.6,-0.094
Auburn,107.8,97.4,69.3,-0.029
TCU,107.0,97.1,68.1,0.167
Marshall,106.8,97.0,73.5,-0.042
Wichita St.,107.7,97.9,68.4,0.098
Georgia,105.5,95.7,75.2,-0.035
Butler,105.9,96.5,67.0,0.052
Iowa St.,106.4,97.2,69.9,-0.156
Colorado St.,105.0,95.9,72.5,0.091
Notre Dame,111.4,102.6,66.8,-0.033
Western Kentucky,107.6,98.9,69.9,0.145
St. John's,107.0,98.5,75.4,0.005
DePaul,105.5,97.1,73.2,-0.112
UCF,103.5,95.6,68.3,0.082
UAB,104.5,96.8,70.8,-0.031
Duquesne,104.4,96.9,69.1,-0.102
Wright St.,103.1,95.7,72.8,-0.057
Texas A&M,101.6,94.2,67.3,0.119
North Texas,103.3,96.1,65.7,-0.138
South Dakota St.,110.2,103.0,71.3,0.102
Boston College,106.6,99.5,72.5,-0.111
Belmont,105.5,98.4,71.9,0.004
Yale,107.0,100.2,69.4,0.0
Winthrop,106.8,100.2,77.8,0.092
South Florida,101.0,94.5,68.0,0.026
Georgia St.,106.0,99.8,71.3,0.112
Liberty,105.6,99.7,65.0,-0.076
Bradley,102.0,96.2,66.8,-0.118
Georgetown,103.3,97.8,71.0,-0.124
New Mexico St.,102.6,97.4,68.6,0.0
Buffalo,105.9,100.9,73.6,-0.182
Louisiana Tech,102.5,97.4,70.5,0.016
Bowling Green,106.8,102.0,71.0,0.074
Massachusetts,106.6,101.8,73.1,-0.282
Washington St.,98.0,93.2,68.9,0.079
UNC Greensboro,102.6,98.0,70.9,-0.016
Vermont,103.3,98.9,68.2,-0.166
Nebraska,102.3,98.1,73.0,-0.142
Nevada,103.0,98.7,70.8,0.034
Northern Iowa,105.0,101.0,71.4,-0.107
Abilene Christian,98.8,94.9,69.2,0.024
Santa Clara,98.1,94.3,71.0,0.161
Akron,104.2,100.4,70.3,-0.007
Wake Forest,103.4,99.7,69.8,-0.117
Ohio,107.5,103.8,69.8,-0.067
Eastern Washington,103.9,100.3,72.1,-0.229
UC Irvine,100.8,97.2,69.0,-0.037
East Carolina,100.2,96.7,68.3,0.061
Loyola Marymount,103.0,99.5,68.1,0.022
Missouri St.,104.3,101.1,70.6,0.052
Old Dominion,103.4,100.2,68.7,0.197
Colgate,105.8,102.7,70.9,-0.241
Washington,99.5,96.5,70.9,-0.158
UC Santa Barbara,103.0,100.1,68.0,-0.006
Oregon St.,104.5,101.6,65.9,-0.107
UNLV,104.6,101.8,69.2,-0.103
Vanderbilt,103.3,100.6,69.2,-0.076
Pacific,101.2,98.5,65.8,0.198
Siena,102.4,99.8,68.0,0.209
Little Rock,105.6,103.2,68.7,-0.04
Wofford,106.0,103.6,66.8,-0.059
George Mason,101.8,99.4,68.9,0.038
Murray St.,101.1,98.9,68.5,-0.23
Pepperdine,104.8,102.9,70.6,-0.094
Princeton,103.9,102.0,68.1,0.0
Grand Canyon,103.3,101.5,66.3,-0.106
Kent St.,103.6,101.9,70.8,-0.223
La Salle,100.5,99.0,67.9,-0.047
Kansas St.,102.6,101.2,65.3,0.07
Hofstra,103.0,101.8,70.3,0.03
Temple,99.8,98.7,70.4,-0.013
California,101.7,100.5,66.3,-0.048
Drexel,102.3,101.2,66.4,0.007
Ball St.,101.7,100.6,69.5,0.023
Cal St. Bakersfield,100.4,99.5,64.5,-0.064
UTEP,101.9,101.2,68.3,-0.064
Northeastern,99.6,99.0,68.5,0.031
Mercer,104.1,103.5,72.6,-0.003
Harvard,101.8,101.3,69.6,0.0
FIU,103.7,103.3,71.9,-0.136
Montana,97.7,97.4,66.4,-0.072
East Tennessee St.,97.7,97.6,68.8,0.029
Indiana St.,101.1,101.1,71.0,-0.001
Coastal Carolina,103.1,103.2,71.8,0.002
North Dakota St.,100.5,100.6,65.3,0.01
Texas St.,99.9,100.1,65.2,0.162
Fresno St.,101.0,101.2,66.8,-0.062
Charlotte,99.9,100.2,64.3,-0.037
UT Arlington,101.6,102.3,71.8,-0.066
Valparaiso,99.1,99.8,69.7,-0.191
Saint Peter's,96.3,97.1,68.3,0.036
UC Riverside,98.3,99.1,67.8,-0.156
Chattanooga,102.0,102.9,68.3,0.025
Oral Roberts,106.6,107.6,71.4,-0.101
Monmouth,101.6,102.7,76.4,-0.154
Cleveland St.,97.4,98.8,67.7,0.197
Stephen F. Austin,98.6,100.0,71.9,0.109
Eastern Kentucky,96.7,98.1,77.1,0.058
Navy,100.9,102.6,66.6,0.335
Louisiana,97.6,99.4,73.5,0.274
Bryant,103.1,104.9,77.0,-0.079
Eastern Illinois,101.9,104.0,70.4,0.028
South Dakota,101.8,103.9,69.3,-0.098
Saint Joseph's,102.7,105.0,75.2,-0.065
Wyoming,103.8,106.1,70.4,0.121
Southern Utah,103.2,105.7,70.3,0.034
San Diego,97.9,100.5,71.1,-0.024
UNC Wilmington,101.6,104.3,69.5,0.03
Austin Peay,103.4,106.1,69.1,0.115
UC San Diego,99.9,102.8,70.0,0.0
Southern Illinois,101.0,103.9,69.0,0.196
UC Davis,99.8,102.8,71.4,-0.161
Tulane,96.4,99.5,67.6,0.044
Western Carolina,102.9,106.1,72.5,0.128
NJIT,99.0,102.2,69.6,0.096
Penn,100.1,103.4,70.6,0.0
Cornell,101.3,104.6,68.3,0.0
Montana St.,98.9,102.5,70.1,-0.049
UMBC,98.1,101.7,70.5,0.016
Boston University,100.2,103.9,69.4,-0.138
Miami OH,99.7,103.5,66.8,0.013
Appalachian St.,99.0,102.9,66.4,0.05
Eastern Michigan,99.0,103.2,68.4,-0.001
UTSA,103.2,107.5,72.6,-0.116
Youngstown St.,105.5,109.9,65.6,0.074
George Washington,101.9,106.3,69.7,-0.206
Milwaukee,98.4,102.9,70.0,-0.105
South Alabama,102.4,107.0,67.8,-0.094
Illinois Chicago,97.5,102.2,69.8,0.017
Iona,99.4,104.2,68.0,0.041
Lipscomb,101.5,106.5,67.5,0.08
Northern Kentucky,98.8,103.8,67.5,0.076
Hawaii,98.8,103.8,72.3,0.0
Middle Tennessee,93.5,98.6,71.3,-0.138
Sacramento St.,96.8,101.9,65.9,0.061
Army,95.8,101.0,70.3,0.218
Charleston,99.5,104.7,64.6,-0.103
Central Michigan,101.4,106.6,72.2,-0.008
Niagara,101.2,106.4,65.7,-0.069
Texas Southern,99.6,105.0,70.2,0.075
Jacksonville St.,96.7,102.1,66.9,0.027
Nicholls St.,99.0,104.5,71.3,-0.025
Lafayette,101.4,106.9,69.9,-0.232
Towson,100.2,105.8,67.9,-0.035
Gardner Webb,100.0,105.5,68.8,-0.104
UMass Lowell,97.7,103.3,69.7,-0.031
Florida Atlantic,98.2,103.8,66.6,0.039
Stony Brook,95.6,101.3,69.4,0.051
Elon,98.0,103.7,67.7,0.064
Brown,95.1,101.0,71.2,0.0
UNC Asheville,99.9,105.8,69.5,-0.064
Robert Morris,99.3,105.2,69.7,0.027
Rice,100.8,106.7,70.6,0.022
Florida Gulf Coast,96.7,102.7,68.4,0.143
Norfolk St.,95.8,101.8,67.5,0.125
Stetson,100.2,106.3,68.6,0.101
Northern Colorado,96.7,102.8,69.5,0.089
UT Rio Grande Valley,95.0,101.1,71.8,0.093
New Hampshire,94.5,100.7,69.7,0.011
Central Arkansas,99.2,105.5,75.0,0.018
Weber St.,96.1,102.6,71.5,-0.162
Canisius,98.2,104.8,69.6,0.094
Fordham,91.3,97.9,66.5,0.186
Sam Houston St.,96.9,103.6,73.1,0.138
Detroit,100.7,107.4,70.1,-0.111
VMI,99.9,106.8,70.8,-0.036
UMKC,95.5,102.5,64.4,-0.228
Purdue Fort Wayne,100.5,107.6,72.0,0.011
Marist,93.3,100.4,67.7,0.175
Bucknell,95.8,103.2,72.6,-0.071
Loyola MD,98.7,106.1,71.4,0.0
Samford,99.4,106.9,74.7,-0.116
James Madison,99.8,107.3,73.2,-0.096
Illinois St.,98.0,105.7,71.8,-0.028
Western Michigan,95.8,103.5,66.3,-0.129
Nebraska Omaha,96.0,103.8,72.1,-0.034
Hartford,97.0,104.8,67.4,0.1
Georgia Southern,96.9,104.8,68.8,0.054
American,96.7,104.6,69.0,0.0
Evansville,97.0,105.0,62.9,0.091
Utah Valley,96.1,104.3,71.0,-0.245
Long Beach St.,99.5,107.7,75.4,0.242
Campbell,99.1,107.4,68.0,0.049
LIU,94.0,102.4,74.8,0.116
Delaware,97.5,105.9,67.9,0.105
North Carolina Central,96.2,104.7,68.2,-0.026
High Point,95.9,104.4,69.5,-0.142
Bellarmine,98.9,107.4,67.8,-0.176
Green Bay,100.3,109.0,67.7,-0.044
Wagner,95.9,104.7,65.5,-0.223
Mount St. Mary's,94.8,103.6,63.3,-0.042
Dartmouth,94.8,103.6,68.0,0.0
Oakland,99.9,108.9,70.7,0.013
Quinnipiac,95.1,104.2,69.7,0.129
Morehead St.,94.2,103.4,65.6,0.085
Florida A&M,95.0,104.2,69.0,-0.015
New Mexico,96.6,105.8,68.7,0.024
Cal St. Northridge,98.9,108.4,71.7,0.128
Columbia,94.6,104.0,70.4,0.0
Seattle,95.8,105.2,68.2,-0.045
Albany,94.3,103.8,68.7,0.04
St. Francis PA,98.0,107.4,70.5,-0.016
North Alabama,96.1,105.7,72.4,-0.136
Air Force,96.9,106.6,63.2,0.088
Radford,95.5,105.2,63.7,-0.006
Idaho St.,96.5,106.5,67.0,-0.016
St. Francis NY,95.5,105.6,73.9,0.1
Portland,93.8,104.0,73.9,0.158
Southern,95.0,105.2,70.2,-0.033
Fairleigh Dickinson,100.2,110.4,71.7,0.067
Southern Miss,94.4,104.6,65.3,0.039
William & Mary,97.7,108.0,67.9,-0.011
IUPUI,96.4,106.8,73.2,0.025
North Dakota,94.4,104.9,67.5,0.033
North Florida,100.3,111.0,68.4,-0.07
Louisiana Monroe,93.1,103.9,67.7,0.015
Troy,93.0,103.9,67.5,0.193
Lehigh,97.4,108.4,71.0,0.232
Jacksonville,93.2,104.3,69.0,0.177
Prairie View A&M,93.3,104.4,70.0,0.007
Arkansas St.,97.1,108.2,69.8,-0.09
Morgan St.,93.6,104.8,70.4,0.051
Cal Baptist,97.9,109.2,70.9,-0.135
Rider,98.9,110.4,67.4,-0.02
USC Upstate,96.8,108.3,67.7,0.06
Tennessee St.,91.4,103.0,70.8,-0.142
San Jose St.,97.0,108.8,76.3,-0.085
Merrimack,93.2,105.2,67.1,0.009
Portland St.,96.6,108.7,73.6,0.043
Texas A&M Corpus Chris,93.5,105.7,68.1,-0.131
Jackson St.,89.9,102.2,70.0,-0.01
Charleston Southern,92.4,104.9,67.7,-0.128
Longwood,94.3,106.8,67.8,-0.164
Dixie St.,95.4,107.9,72.1,0.205
Lamar,91.9,104.6,71.5,-0.025
Northern Illinois,93.2,106.0,65.0,-0.059
The Citadel,99.1,112.0,75.6,0.077
Grambling St.,92.0,105.0,70.0,-0.049
Northwestern St.,96.0,109.1,72.9,-0.084
Cal St. Fullerton,91.6,104.8,71.7,-0.183
North Carolina A&T,95.4,108.6,71.6,-0.022
Southeast Missouri St.,94.9,108.1,68.7,-0.002
Howard,98.0,111.2,70.7,0.102
SIU Edwardsville,93.1,106.7,70.6,-0.01
Tennessee Tech,91.4,105.1,70.6,-0.102
New Orleans,94.6,108.2,70.1,-0.086
Manhattan,90.6,104.4,68.3,0.002
Sacred Heart,96.5,110.5,69.6,0.117
Fairfield,89.0,103.2,67.6,-0.1
Northern Arizona,97.3,111.5,65.1,0.069
Tarleton St.,93.9,108.7,70.1,-0.142
Cal Poly,92.3,107.1,68.6,0.045
McNeese St.,96.3,111.4,71.1,-0.127
Hampton,93.3,108.6,73.4,0.054
Western Illinois,94.2,109.7,72.0,-0.128
Central Connecticut,94.4,109.9,71.4,-0.047
Coppin St.,88.0,103.7,77.1,0.07
Southeastern Louisiana,92.4,108.4,68.6,0.011
Alabama A&M,89.9,106.4,70.6,0.0
Denver,92.9,109.7,71.5,-0.13
Binghamton,94.2,111.5,67.2,-0.052
Incarnate Word,92.7,110.5,68.1,-0.011
Holy Cross,92.5,110.4,70.4,0.138
Tennessee Martin,95.9,113.9,69.8,0.082
Maine,88.4,106.9,65.5,0.005
Idaho,92.4,110.9,70.1,-0.11
Houston Baptist,94.5,113.3,72.3,0.035
Kennesaw St.,87.5,106.7,68.3,-0.135
Presbyterian,92.8,112.1,68.6,0.1
Alcorn St.,91.4,110.9,71.6,-0.0
Arkansas Pine Bluff,87.9,108.0,70.8,0.006
Bethune Cookman,90.1,110.8,73.8,0.0
Delaware St.,88.8,111.9,75.8,-0.122
Alabama St.,83.4,107.7,69.0,0.0
Maryland Eastern Shore,83.8,109.6,69.3,0.0
South Carolina St.,85.4,113.5,72.7,-0.092
Chicago St.,87.6,116.2,69.0,-0.006
Mississippi Valley St.,83.5,118.7,74.0,-0.0
