team,off,def,tempo,luck
Washington St.,96.1,95.0,71.7,0.0
Texas St.,98.5,97.8,69.4,0.111
Fresno St.,99.5,98.8,69.5,0.0
Kansas St.,97.9,97.3,67.2,0.071
Kent St.,100.6,100.0,71.5,-0.079
Harvard,99.9,99.3,71.5,0.0
Stephen F. Austin,97.6,97.2,75.4,0.141
Valparaiso,97.6,97.2,72.0,-0.191
Bowling Green,102.6,102.3,73.7,0.14
UC Irvine,98.2,98.1,71.6,-0.012
Grand Canyon,98.3,98.3,69.4,0.042
UT Arlington,99.1,99.4,72.1,-0.044
San Diego,97.5,97.8,72.8,0.0
Montana,97.2,97.6,69.6,-0.156
Saint Joseph's,102.1,102.6,75.4,-0.135
Austin Peay,102.5,103.0,71.8,0.189
Hofstra,99.9,100.5,71.2,0.002
Saint Peter's,96.7,97.7,70.1,0.034
Eastern Illinois,100.4,101.3,69.6,-0.096
UC Riverside,95.7,96.8,68.9,-0.089
Wyoming,99.4,100.5,70.7,-0.023
Louisiana,99.6,100.7,76.0,0.216
Eastern Michigan,98.6,99.8,70.8,0.0
Missouri St.,99.6,100.8,71.3,0.0
Chattanooga,99.4,100.6,71.7,0.0
Northeastern,99.1,100.4,69.9,0.0
East Tennessee St.,94.9,96.3,71.4,-0.085
La Salle,97.0,98.4,70.2,-0.026
Coastal Carolina,100.3,101.8,75.1,0.0
UTSA,102.1,103.6,74.2,-0.016
Navy,99.7,101.4,67.2,0.31
Boston University,99.1,100.9,70.7,0.0
Southern Utah,99.8,101.6,71.9,0.061
North Dakota St.,96.8,98.6,68.2,-0.035
FIU,100.4,102.4,74.6,0.138
Fordham,91.8,93.9,69.1,0.0
Charlotte,97.5,99.7,67.4,-0.253
Eastern Kentucky,96.9,99.1,77.3,-0.056
Youngstown St.,100.3,102.7,71.0,0.0
Northern Colorado,99.1,101.5,70.8,0.0
Monmouth,97.5,100.0,74.8,0.0
Northern Kentucky,98.8,101.4,70.1,0.034
Miami OH,97.1,99.7,69.5,0.164
Southern Illinois,97.6,100.2,69.4,0.0
Oral Roberts,102.9,105.6,73.1,-0.164
Montana St.,98.1,100.9,71.8,-0.146
UC San Diego,98.0,100.8,72.0,0.0
UMBC,98.4,101.2,71.6,-0.039
Appalachian St.,97.5,100.4,70.9,-0.218
Middle Tennessee,93.7,96.6,73.8,-0.198
UC Davis,97.8,100.8,73.7,-0.161
Western Carolina,98.8,101.9,74.8,0.051
UTEP,95.6,98.8,70.7,0.0
Penn,98.2,101.5,72.6,0.0
Cornell,99.4,102.7,70.3,0.0
NJIT,95.8,99.2,70.8,0.0
Cal St. Bakersfield,95.4,98.9,68.4,-0.128
Charleston,98.0,101.9,68.3,-0.003
Tulane,93.4,97.6,70.3,0.133
Florida Atlantic,95.3,99.5,69.5,0.046
Georgia Southern,97.4,101.6,72.4,0.0
Elon,98.0,102.3,70.5,0.0
Sacramento St.,95.9,100.2,68.2,0.0
Lipscomb,99.8,104.3,69.1,0.032
Army,94.2,98.7,71.9,0.061
South Alabama,100.4,105.0,69.0,0.077
Detroit,99.5,104.1,73.2,-0.004
Purdue Fort Wayne,95.3,99.9,71.8,0.0
Nebraska Omaha,95.4,100.5,73.6,0.144
New Mexico,98.1,103.2,74.3,0.0
Illinois Chicago,93.9,99.1,70.8,0.011
Texas Southern,97.4,102.7,72.5,0.067
New Hampshire,93.7,99.0,73.5,-0.0
UMass Lowell,98.3,103.7,72.5,0.001
South Dakota,97.5,102.9,71.7,-0.032
UT Rio Grande Valley,94.7,100.2,72.5,0.116
Towson,99.1,104.5,68.5,-0.123
UNC Asheville,98.1,103.6,71.5,-0.262
Canisius,97.5,103.1,72.7,0.0
Norfolk St.,93.9,99.6,69.9,0.15
UNC Wilmington,97.4,103.1,71.5,-0.029
George Washington,97.2,103.0,74.4,-0.176
Illinois St.,96.0,101.8,73.0,0.027
Brown,93.2,99.0,73.1,0.0
Lafayette,99.0,104.8,71.2,0.0
Rice,95.7,101.5,72.6,0.0
Robert Morris,94.7,100.6,70.5,0.0
Western Michigan,94.8,100.9,70.2,-0.132
Hawaii,95.3,101.5,71.8,0.0
Nicholls St.,95.5,101.7,73.3,0.021
Mount St. Mary's,95.1,101.6,66.0,-0.011
Long Beach St.,96.2,102.7,75.0,0.178
Delaware,97.8,104.4,69.9,0.0
Central Michigan,97.9,104.7,75.3,-0.01
Campbell,98.5,105.4,69.6,0.131
Bryant,98.1,105.0,77.8,-0.231
Air Force,96.2,103.1,63.6,0.165
Central Arkansas,97.3,104.2,76.9,-0.091
Bucknell,95.0,102.0,73.1,0.0
North Alabama,95.6,102.7,72.8,0.0
Cleveland St.,94.1,101.2,71.4,-0.15
Stetson,96.5,103.8,70.1,-0.07
Gardner Webb,95.8,103.2,70.8,0.0
Loyola MD,96.8,104.2,73.4,0.0
VMI,96.8,104.2,73.1,-0.04
North Dakota,97.1,104.6,71.1,-0.112
Marist,91.2,99.1,68.5,0.0
Florida Gulf Coast,94.0,101.9,69.9,0.101
American,94.8,102.7,71.0,0.0
Niagara,95.3,103.4,70.7,0.0
IUPUI,98.5,106.7,73.6,0.0
San Jose St.,96.3,104.6,74.5,0.0
Stony Brook,92.0,100.3,72.9,0.068
Bellarmine,96.0,104.3,69.6,-0.114
St. Francis PA,97.7,106.1,71.6,0.043
Jacksonville St.,93.6,102.0,69.5,0.075
Louisiana Monroe,94.0,102.5,69.5,-0.045
Hartford,94.4,103.0,70.2,0.165
Iona,96.8,105.5,71.9,0.049
Quinnipiac,93.4,102.2,71.0,0.056
Dartmouth,92.8,101.7,70.0,0.0
Green Bay,98.5,107.3,73.1,-0.115
Cal Baptist,97.6,106.7,72.8,-0.248
Lamar,91.5,100.7,73.1,-0.022
Southern,94.3,103.5,71.4,-0.061
James Madison,96.9,106.2,72.9,0.028
High Point,95.4,104.7,71.1,-0.171
Rider,94.5,103.8,71.8,-0.2
Northwestern St.,96.2,105.5,76.1,-0.136
Columbia,92.7,102.1,72.4,0.0
William & Mary,98.4,107.8,71.2,0.0
LIU,93.6,103.0,75.0,0.0
Samford,97.1,106.5,75.3,-0.197
Fairleigh Dickinson,98.6,108.2,73.4,0.016
Portland,92.8,102.4,74.3,0.005
Arkansas St.,96.1,105.8,71.1,-0.125
UMKC,93.5,103.2,69.0,0.0
Wagner,93.5,103.4,70.1,0.0
Milwaukee,93.3,103.2,71.9,0.0
Northern Illinois,93.7,103.6,67.8,-0.089
North Carolina Central,93.5,103.5,69.8,0.042
Manhattan,90.7,100.7,69.9,0.0
Charleston Southern,92.5,102.6,71.6,-0.113
Weber St.,93.1,103.3,71.4,0.0
USC Upstate,95.9,106.2,73.8,-0.098
Tennessee St.,92.4,102.8,73.0,0.0
Oakland,95.1,105.5,72.1,-0.07
Lehigh,95.4,105.9,72.3,0.0
Seattle,93.0,103.6,71.1,-0.041
Albany,92.4,103.2,71.1,0.0
Fairfield,89.1,99.8,69.9,-0.185
Utah Valley,92.7,103.5,73.4,-0.026
Jacksonville,92.0,102.9,72.6,0.011
Merrimack,90.7,101.7,68.2,0.0
Cal St. Northridge,96.4,107.5,72.8,-0.092
Troy,92.2,103.3,70.7,0.15
Radford,92.5,103.8,67.5,-0.038
Portland St.,96.2,107.5,76.4,0.0
St. Francis NY,94.2,105.6,74.7,0.213
Prairie View A&M,91.3,102.8,70.6,0.064
North Florida,97.7,109.4,71.8,-0.09
Jackson St.,89.9,101.6,72.0,0.0
Morehead St.,93.2,105.1,68.5,-0.001
Southern Miss,90.9,102.8,69.0,-0.0
Sam Houston St.,94.5,106.4,73.2,0.0
Tennessee Tech,90.0,102.0,70.9,-0.13
Northern Arizona,94.4,106.6,70.1,0.0
Florida A&M,90.6,102.8,71.6,-0.017
Idaho St.,94.0,106.2,69.0,-0.0
Texas A&M Corpus Chris,92.4,104.7,71.2,-0.147
Evansville,91.8,104.1,66.7,-0.032
North Carolina A&T,90.9,103.3,73.3,-0.043
Dixie St.,93.3,105.9,72.4,0.0
Longwood,90.3,102.9,71.0,-0.121
New Orleans,92.6,105.5,72.8,-0.093
Denver,94.0,106.9,72.4,0.0
Sacred Heart,94.4,107.6,72.3,0.0
Howard,96.5,109.7,71.8,-0.0
Morgan St.,90.8,104.4,71.9,-0.058
Cal Poly,91.9,105.6,72.3,-0.104
Cal St. Fullerton,89.8,103.5,72.6,0.0
The Citadel,95.1,108.9,76.9,0.0
McNeese St.,95.9,110.1,72.7,-0.138
SIU Edwardsville,90.9,105.1,72.1,-0.111
Southeast Missouri St.,93.8,108.2,71.3,0.039
Southeastern Louisiana,91.1,105.6,73.6,-0.018
Grambling St.,87.5,102.5,73.0,-0.032
Tarleton St.,91.2,106.4,71.6,-0.09
Tennessee Martin,95.7,110.9,72.1,0.0
Coppin St.,87.0,102.3,75.9,-0.03
Hampton,92.7,108.5,74.5,0.158
Central Connecticut,92.0,108.8,73.3,0.04
Idaho,89.5,106.9,70.9,-0.081
Alabama A&M,87.3,104.9,72.1,0.0
Binghamton,89.8,107.4,71.0,-0.0
Alcorn St.,88.6,106.5,73.1,0.0
Presbyterian,90.1,109.1,72.1,0.0
Incarnate Word,90.6,109.7,70.1,-0.0
Western Illinois,89.6,108.9,72.3,-0.141
Holy Cross,89.5,109.2,71.7,0.0
Maine,85.8,106.1,69.7,0.0
Bethune Cookman,88.1,108.8,75.8,0.0
Houston Baptist,92.1,112.8,75.5,-0.0
Arkansas Pine Bluff,85.0,106.6,71.8,0.11
Alabama St.,84.3,106.0,72.4,0.0
Kennesaw St.,85.4,107.7,70.8,-0.0
Delaware St.,87.5,109.8,76.4,0.0
Maryland Eastern Shore,81.9,107.7,71.2,0.0
Chicago St.,86.7,113.5,71.4,-0.003
South Carolina St.,84.5,111.8,74.0,-0.008
Mississippi Valley St.,83.8,115.7,78.1,-0.002
