team,off,def,tempo,luck
Southeastern Louisiana,93.8,108.0,69.4,0.011
Fairfield,89.2,103.4,67.5,-0.1
Cal Poly,92.9,107.5,69.1,0.045
Sacred Heart,95.0,109.9,69.9,0.132
McNeese St.,96.4,111.4,71.1,-0.127
Tarleton St.,93.2,108.4,70.0,-0.09
Central Connecticut,95.2,110.5,71.7,-0.048
Hampton,93.4,108.7,73.5,0.054
Coppin St.,88.2,103.9,77.2,0.07
Alabama A&M,89.9,106.4,70.7,0.0
Western Illinois,93.5,110.1,72.3,-0.117
Denver,93.1,109.8,71.9,-0.13
Binghamton,94.2,111.6,67.3,-0.052
Tennessee Martin,96.4,114.0,69.9,0.115
Holy Cross,92.5,110.4,70.5,0.138
Maine,88.5,107.0,65.6,0.005
Incarnate Word,92.3,111.5,68.6,-0.055
Idaho,91.2,110.5,70.1,-0.095
Presbyterian,92.8,112.1,68.7,0.1
Alcorn St.,91.5,111.0,71.6,-0.0
Houston Baptist,95.0,114.7,72.8,0.075
Arkansas Pine Bluff,88.1,108.0,70.9,0.006
Kennesaw St.,86.8,107.4,68.0,-0.131
Bethune Cookman,90.1,110.8,73.9,0.0
Delaware St.,88.9,112.0,76.0,-0.122
Alabama St.,83.5,107.7,69.1,0.0
Maryland Eastern Shore,83.9,109.7,69.4,0.0
South Carolina St.,85.4,113.5,72.7,-0.092
Chicago St.,87.7,116.2,69.2,-0.006
Mississippi Valley St.,83.6,118.8,74.1,-0.0
