team,off,def,tempo,luck
Loyola Chicago,106.9,91.9,69.2,-0.003
Memphis,103.5,88.9,75.5,-0.101
Arizona St.,108.6,94.8,75.8,0.063
TCU,105.7,92.2,67.3,0.055
Dayton,107.3,94.4,68.5,-0.016
Providence,108.0,95.1,68.5,0.1
Miami FL,104.0,91.3,71.0,-0.024
Utah,107.2,94.7,69.2,0.119
Saint Mary's,107.4,94.9,65.2,0.104
Butler,106.6,94.1,68.6,0.178
Furman,108.6,96.2,69.8,-0.233
Cincinnati,104.7,92.3,71.2,-0.081
Northwestern,104.9,92.8,72.5,-0.201
South Carolina,105.0,93.0,73.4,-0.01
San Francisco,106.8,95.4,71.4,-0.084
Georgia Tech,106.3,95.2,69.1,-0.118
St. Bonaventure,107.1,96.1,70.8,0.0
Rhode Island,105.3,94.3,72.1,-0.16
Pittsburgh,103.0,92.1,72.4,0.06
Auburn,106.0,95.1,72.0,0.146
Notre Dame,108.6,98.6,68.6,0.064
BYU,104.4,94.4,71.9,0.083
Mississippi St.,106.8,96.9,66.6,-0.073
Texas A&M,102.5,92.6,69.1,0.095
Western Kentucky,107.8,98.2,70.1,0.159
DePaul,104.5,95.0,72.4,0.0
Davidson,108.7,99.3,64.9,-0.13
Marshall,105.5,96.1,75.2,-0.042
Duquesne,105.0,95.7,71.0,-0.033
Utah St.,103.4,94.6,71.1,-0.046
St. John's,105.8,97.0,75.4,-0.002
Northern Iowa,106.0,97.3,71.3,-0.038
UAB,103.1,94.5,73.2,0.032
Iowa St.,106.6,98.1,71.2,-0.132
Vermont,103.7,95.3,69.2,0.0
Boise St.,104.3,96.2,70.7,0.049
South Dakota St.,108.4,100.5,72.5,0.08
Georgia,103.4,95.7,74.0,0.099
Georgetown,104.0,96.6,72.5,-0.037
Wichita St.,103.7,96.3,69.1,0.054
South Florida,100.9,93.7,69.6,0.163
Toledo,106.5,99.4,68.8,-0.025
Tulsa,101.1,94.0,68.8,-0.204
Boston College,104.1,97.2,73.1,-0.049
Yale,105.5,98.7,70.6,0.0
Murray St.,103.5,96.8,69.9,-0.107
Pepperdine,105.8,99.1,72.3,-0.18
Wright St.,101.4,94.9,72.4,0.002
New Mexico St.,103.2,96.7,68.2,0.0
North Texas,102.4,96.0,67.8,-0.206
Washington,99.0,92.7,70.8,-0.206
Georgia St.,105.6,99.5,73.8,0.207
Colorado St.,106.9,100.9,71.2,0.0
Ohio,103.3,97.3,71.5,-0.109
Massachusetts,105.4,99.6,73.1,-0.147
Winthrop,105.3,99.5,74.4,0.09
Belmont,103.1,97.4,73.8,0.037
UCF,99.7,94.2,69.9,0.145
Liberty,103.4,98.1,65.1,-0.094
Old Dominion,102.6,97.3,70.4,0.103
Santa Clara,98.5,93.3,70.6,0.046
UNC Greensboro,100.6,95.6,72.0,-0.047
Nebraska,101.3,96.3,74.9,-0.101
Bradley,100.6,95.7,68.5,-0.135
Drake,103.8,99.0,69.8,0.007
George Mason,103.0,98.3,68.8,-0.05
Buffalo,103.3,98.7,74.5,-0.154
Abilene Christian,97.7,93.4,70.5,-0.014
Nevada,102.1,97.8,72.0,0.159
Louisiana Tech,102.3,98.1,71.0,0.102
Wake Forest,102.6,98.4,70.6,0.138
East Carolina,100.2,96.4,69.9,0.144
UC Santa Barbara,102.0,98.2,68.2,-0.114
Vanderbilt,101.1,97.4,70.2,-0.009
Oregon St.,102.7,99.0,68.7,-0.231
Wofford,103.0,99.8,68.7,-0.233
Ball St.,101.4,98.4,70.4,0.059
Pacific,99.7,96.9,67.4,0.198
California,99.8,97.0,66.8,0.037
Eastern Washington,101.8,99.0,73.6,-0.15
Loyola Marymount,103.1,100.6,70.4,-0.004
UNLV,103.0,100.6,70.7,-0.065
Little Rock,102.8,100.6,70.8,0.035
Siena,101.1,99.0,69.9,0.0
Princeton,102.4,100.5,69.3,0.0
Indiana St.,102.7,100.8,70.3,-0.005
Kent St.,102.1,100.3,71.9,-0.054
Grand Canyon,100.8,99.1,68.4,-0.082
Akron,101.4,99.7,72.7,0.0
Colgate,103.4,101.8,70.5,0.0
Kansas St.,99.8,98.4,66.4,0.158
Temple,98.5,97.2,72.4,0.0
Mercer,102.1,100.9,72.6,0.051
Washington St.,95.9,94.9,70.3,0.036
Montana,97.8,96.9,69.2,-0.124
Fresno St.,99.9,99.3,68.7,0.0
Harvard,100.3,99.8,70.8,0.0
UC Riverside,96.8,96.5,67.7,-0.087
Hofstra,101.6,101.5,71.3,0.053
Texas St.,97.9,97.8,67.4,0.168
UTEP,97.1,97.0,69.9,-0.072
Drexel,100.1,100.1,67.6,-0.047
UC Irvine,98.6,98.5,70.8,-0.012
Valparaiso,98.3,98.6,71.4,-0.219
UT Arlington,99.6,100.0,71.2,-0.044
Saint Joseph's,102.6,103.0,74.8,-0.135
Northeastern,99.5,100.0,70.6,0.09
San Diego,97.7,98.3,72.2,0.003
Saint Peter's,96.1,96.6,69.1,0.116
Louisiana,98.0,98.7,75.4,0.309
Charlotte,97.9,98.6,66.3,-0.202
Bowling Green,102.6,103.4,73.4,0.109
Wyoming,101.4,102.5,70.4,0.019
Eastern Michigan,99.1,100.2,69.8,0.0
North Dakota St.,97.5,98.6,65.9,0.025
Missouri St.,100.1,101.3,70.6,0.0
Stephen F. Austin,97.0,98.3,73.5,0.044
FIU,101.6,102.9,74.0,-0.057
Chattanooga,99.6,101.1,70.4,0.003
East Tennessee St.,94.7,96.2,69.7,-0.041
La Salle,96.6,98.2,69.2,-0.051
Southern Utah,100.3,101.9,71.1,0.061
Youngstown St.,101.5,103.3,69.6,0.0
Southern Illinois,98.2,100.0,69.4,0.007
Boston University,99.5,101.3,70.0,0.0
Navy,99.9,101.8,66.8,0.31
Eastern Illinois,101.1,103.0,70.0,-0.02
UMBC,98.1,100.1,71.1,-0.047
Coastal Carolina,101.9,103.8,73.4,0.078
UTSA,101.8,103.9,73.1,-0.033
Fordham,92.2,94.3,68.4,0.0
Austin Peay,102.4,104.6,71.2,0.104
Oral Roberts,103.0,105.4,72.3,-0.108
Montana St.,98.6,101.4,71.0,-0.146
UC San Diego,98.5,101.3,71.2,0.0
UC Davis,98.3,101.3,72.9,-0.161
Monmouth,98.7,101.9,75.4,0.0
Penn,98.7,101.9,71.9,0.0
Northern Colorado,98.8,102.1,71.3,0.179
Cornell,99.8,103.1,69.5,0.0
NJIT,96.3,99.6,70.0,0.0
Appalachian St.,97.4,100.8,68.9,0.097
Charleston,98.9,102.4,68.1,-0.122
Eastern Kentucky,96.2,99.7,76.9,0.01
Western Carolina,100.9,104.5,74.0,0.162
Detroit,100.2,103.8,71.4,-0.097
Middle Tennessee,93.3,96.9,73.5,-0.155
Northern Kentucky,99.2,102.9,70.0,0.056
Cal St. Bakersfield,96.4,100.1,67.7,-0.011
Elon,98.2,101.9,68.9,0.199
New Mexico,98.9,102.7,72.2,0.0
Tulane,94.3,98.2,69.5,0.025
South Dakota,100.2,104.5,70.4,-0.098
Sacramento St.,96.3,100.6,67.5,0.0
Miami OH,96.9,101.2,69.1,0.118
Army,94.7,99.1,71.0,0.061
South Alabama,101.5,106.0,68.7,0.186
Purdue Fort Wayne,95.7,100.4,71.5,0.0
Florida Atlantic,96.1,100.9,68.9,0.05
UNC Asheville,98.9,103.8,70.6,-0.156
Illinois Chicago,94.9,99.9,69.8,0.025
Lipscomb,100.3,105.4,68.2,0.009
New Hampshire,94.2,99.4,72.9,-0.0
Towson,99.6,104.8,67.7,-0.123
UT Rio Grande Valley,94.8,100.1,72.7,0.189
UMass Lowell,98.6,104.1,71.6,0.001
Bryant,99.7,105.2,76.3,-0.169
Texas Southern,97.8,103.3,71.0,0.072
UNC Wilmington,97.9,103.6,71.0,-0.042
Illinois St.,96.5,102.4,73.2,-0.052
Brown,93.7,99.5,72.4,0.0
Lafayette,99.5,105.3,70.5,0.0
Cleveland St.,95.1,101.0,70.4,-0.183
Robert Morris,95.1,101.1,69.8,0.0
Canisius,97.4,103.3,72.2,-0.107
Central Michigan,99.3,105.4,74.1,0.089
Georgia Southern,96.7,102.8,71.2,0.042
Gardner Webb,96.3,102.5,71.4,-0.145
Hawaii,95.8,101.9,71.1,0.0
Nicholls St.,95.9,102.1,72.7,0.021
Mount St. Mary's,95.6,102.0,65.3,-0.011
Delaware,98.1,104.5,68.4,0.182
Norfolk St.,93.4,99.8,68.7,0.133
Jacksonville St.,95.1,101.5,68.9,0.084
George Washington,98.2,104.7,72.4,-0.237
Stetson,98.0,104.7,69.2,0.024
Central Arkansas,97.7,104.5,76.1,-0.017
North Dakota,97.0,103.8,68.7,-0.055
VMI,97.4,104.3,72.2,0.006
Bucknell,95.5,102.4,72.4,0.0
Florida Gulf Coast,94.9,101.9,69.5,0.146
Nebraska Omaha,94.6,101.7,72.5,0.095
Rice,95.6,102.7,71.5,0.022
Loyola MD,97.3,104.6,72.7,0.0
Iona,96.7,104.2,70.4,-0.055
Campbell,98.2,105.7,68.5,0.167
LIU,94.0,101.6,74.4,0.0
Long Beach St.,96.3,104.0,74.7,0.136
Marist,91.4,99.1,68.1,0.221
William & Mary,99.8,107.5,69.0,0.065
Milwaukee,96.1,103.8,71.0,-0.207
American,95.2,103.1,70.2,0.0
St. Francis PA,98.5,106.6,70.8,0.043
Air Force,96.0,104.2,63.5,0.131
Western Michigan,93.9,102.1,68.0,-0.043
IUPUI,97.8,106.1,73.7,0.0
Bellarmine,96.5,104.8,69.2,-0.114
Portland,94.6,102.9,73.6,0.161
Rider,97.0,105.4,71.3,-0.115
Niagara,94.1,102.6,69.2,-0.087
North Alabama,94.7,103.2,72.5,-0.152
North Carolina Central,94.6,103.2,69.3,-0.026
Hartford,94.9,103.6,69.7,0.165
Stony Brook,92.5,101.3,71.8,0.049
Dartmouth,93.3,102.1,69.3,0.0
Cal St. Northridge,99.1,108.0,72.0,0.011
Quinnipiac,93.9,102.8,70.6,0.056
Green Bay,98.8,107.7,72.2,-0.115
Samford,97.3,106.3,75.7,-0.236
Cal Baptist,98.1,107.2,72.6,-0.248
Fairleigh Dickinson,99.1,108.4,72.5,0.016
Louisiana Monroe,94.5,103.7,67.6,-0.003
James Madison,97.4,106.7,72.4,0.028
Northwestern St.,96.7,106.0,75.4,-0.136
Columbia,93.1,102.5,71.6,0.0
Arkansas St.,96.6,106.2,70.3,-0.125
UMKC,94.5,104.3,66.7,-0.163
High Point,96.1,105.8,71.5,-0.149
Weber St.,93.4,103.2,70.4,0.0
San Jose St.,95.8,105.6,75.2,-0.191
Utah Valley,95.0,104.9,73.0,-0.06
Troy,92.4,102.3,69.1,0.234
Oakland,96.8,106.7,72.1,-0.069
Lamar,91.4,101.5,72.2,-0.069
Southern,93.7,103.8,71.5,-0.033
Charleston Southern,92.8,103.0,70.8,-0.113
Tennessee St.,91.9,102.2,73.1,-0.146
Lehigh,95.9,106.4,71.5,0.0
Morehead St.,93.9,104.4,67.7,0.046
Northern Illinois,93.9,104.5,67.1,-0.108
Seattle,93.3,103.9,70.2,-0.041
Wagner,93.6,104.2,67.8,-0.061
Albany,92.9,103.6,70.4,0.0
North Florida,99.0,109.7,69.9,-0.034
Merrimack,91.1,102.1,67.4,0.0
Manhattan,92.5,103.5,69.6,0.077
Sam Houston St.,94.9,105.9,73.7,-0.0
Radford,93.4,104.4,66.1,0.035
Florida A&M,91.9,103.0,70.5,0.021
Portland St.,96.3,107.4,74.7,-0.0
Southern Miss,92.4,103.6,68.5,0.024
Jacksonville,92.3,103.5,70.6,0.138
Prairie View A&M,91.7,103.3,70.0,0.064
Texas A&M Corpus Chris,92.1,104.0,69.3,-0.131
USC Upstate,95.9,107.9,73.1,-0.049
Dixie St.,93.5,105.5,72.8,0.07
Fairfield,87.5,99.7,69.0,-0.098
Idaho St.,94.4,106.7,68.3,-0.0
Evansville,91.8,104.3,65.0,0.078
Grambling St.,89.6,102.1,72.4,-0.026
North Carolina A&T,92.6,105.2,72.3,-0.073
St. Francis NY,94.2,106.8,74.2,0.227
Longwood,90.9,103.7,69.7,-0.194
Jackson St.,89.4,102.5,72.2,-0.0
New Orleans,92.7,105.8,72.4,-0.096
Howard,96.9,110.2,71.1,-0.0
Denver,93.7,107.1,73.0,-0.084
Cal Poly,92.0,105.4,71.2,0.038
Morgan St.,91.4,104.9,71.3,-0.058
Cal St. Fullerton,90.2,104.0,71.9,0.0
The Citadel,95.5,109.3,76.2,0.0
Tennessee Tech,89.4,103.4,70.2,-0.107
Southeast Missouri St.,94.0,108.2,70.2,-0.023
McNeese St.,96.4,110.7,72.0,-0.138
Southeastern Louisiana,91.7,106.1,71.4,-0.016
SIU Edwardsville,91.2,105.7,71.3,-0.111
Coppin St.,87.0,101.5,77.0,0.042
Sacred Heart,93.1,108.0,71.8,-0.0
Northern Arizona,93.1,108.3,69.2,-0.0
Tarleton St.,91.7,106.9,71.0,-0.09
Central Connecticut,93.6,108.9,72.8,-0.048
Tennessee Martin,96.2,111.4,71.6,0.0
Idaho,90.6,107.9,70.2,-0.06
Hampton,91.3,108.7,73.9,0.115
Alabama A&M,87.9,105.4,71.1,0.0
Alcorn St.,89.1,107.0,72.2,0.0
Binghamton,90.4,108.5,69.8,-0.135
Western Illinois,91.3,109.6,72.8,-0.174
Presbyterian,90.6,109.6,71.7,0.0
Incarnate Word,90.9,110.2,69.6,-0.0
Holy Cross,89.9,109.7,71.0,0.0
Maine,86.2,106.6,68.9,0.0
Bethune Cookman,88.6,109.3,75.0,0.0
Houston Baptist,92.9,113.7,75.0,-0.001
Kennesaw St.,85.5,106.7,69.6,-0.024
Arkansas Pine Bluff,85.7,107.2,71.4,0.067
Alabama St.,84.7,106.4,71.7,0.0
Delaware St.,88.0,110.3,75.7,0.0
Maryland Eastern Shore,82.4,108.1,70.5,0.0
South Carolina St.,84.4,111.9,73.4,-0.025
Chicago St.,86.8,114.6,70.3,-0.002
Mississippi Valley St.,83.7,116.3,75.9,-0.001
