team,off,def,tempo,luck
Notre Dame,105.5,95.7,71.5,0.02
DePaul,103.8,94.3,73.2,0.0
Mississippi St.,105.2,95.8,67.9,-0.009
Duquesne,104.2,94.8,71.9,-0.033
Boston College,104.0,94.9,73.7,0.002
Northern Iowa,105.7,96.6,72.3,-0.075
BYU,103.2,94.2,72.8,0.193
Marshall,103.5,94.6,77.0,0.0
Utah St.,102.7,94.0,72.0,-0.046
Pittsburgh,103.4,94.7,71.2,-0.028
Vermont,103.0,94.5,70.0,0.0
Georgia,104.4,96.2,75.0,0.077
Tulsa,100.2,92.4,70.4,-0.16
Pepperdine,104.8,97.1,73.2,-0.195
Boise St.,103.5,95.9,72.1,-0.137
UAB,102.5,95.4,72.7,0.004
Georgetown,102.5,95.5,74.3,-0.033
UNC Greensboro,102.2,95.4,72.4,-0.005
Yale,104.8,97.9,71.4,0.0
South Florida,100.5,93.8,69.4,-0.073
Toledo,104.7,98.1,70.0,-0.174
Ohio,102.7,96.1,73.2,-0.071
Old Dominion,102.6,96.1,70.4,0.137
New Mexico St.,102.5,96.0,69.0,0.0
Washington,99.3,92.8,71.3,-0.035
Wichita St.,102.2,95.7,71.2,0.099
Nebraska,101.2,95.0,75.4,-0.052
Belmont,103.2,97.0,74.8,0.036
North Texas,102.0,96.0,69.1,-0.263
Georgia St.,103.9,98.1,74.6,0.184
Murray St.,102.1,96.4,71.5,0.059
Santa Clara,97.5,91.9,71.8,0.058
UCF,98.9,93.4,70.4,0.145
Wright St.,100.2,94.8,72.8,-0.069
Louisiana Tech,102.7,97.8,72.0,0.224
Bradley,100.0,95.2,69.4,-0.135
East Carolina,100.2,95.4,70.9,0.001
Nevada,100.3,95.7,72.4,0.218
George Mason,102.2,97.5,69.5,-0.05
Colorado St.,105.5,100.9,72.0,0.0
Liberty,101.9,97.4,66.3,-0.06
Oregon St.,102.2,97.8,69.7,-0.185
Wake Forest,101.9,97.7,71.1,0.138
Winthrop,102.3,98.1,75.3,0.0
Abilene Christian,97.9,94.0,71.7,0.019
Massachusetts,102.6,98.7,71.5,0.0
Vanderbilt,100.1,96.4,73.7,0.0
Drake,102.5,99.0,70.0,0.0
California,98.6,95.4,68.7,-0.062
UC Santa Barbara,100.4,97.2,69.3,0.0
Loyola Marymount,102.2,99.1,71.6,-0.052
Pacific,99.0,96.3,68.2,0.198
Buffalo,101.4,98.8,75.0,-0.13
Eastern Washington,101.1,98.5,74.2,0.0
UNLV,102.4,99.9,71.0,-0.064
Washington St.,96.9,94.6,72.0,0.0
Indiana St.,101.8,99.5,71.2,0.0
Ball St.,99.8,97.6,71.4,0.035
Little Rock,102.0,99.8,71.7,0.035
Siena,100.4,98.3,70.7,0.0
Princeton,101.7,99.8,70.1,0.0
Wofford,101.2,99.4,70.2,0.0
Akron,100.7,99.0,72.2,0.0
Colgate,102.6,101.1,71.3,0.0
Austin Peay,102.7,101.3,72.7,0.186
Mercer,100.7,99.4,73.1,0.001
Temple,97.7,96.4,73.2,0.0
Drexel,101.0,99.7,69.4,-0.023
UC Irvine,98.4,97.2,70.7,-0.0
Texas St.,98.4,97.6,69.4,0.154
Stephen F. Austin,98.0,97.3,74.7,0.0
Kansas St.,97.6,96.9,67.2,0.071
Fresno St.,99.2,98.5,69.6,0.0
San Diego,97.6,97.0,72.7,0.0
Harvard,99.6,99.0,71.6,0.0
Bowling Green,102.4,102.0,73.8,0.14
Grand Canyon,97.9,98.0,69.4,0.042
Eastern Illinois,100.1,100.2,69.8,-0.039
Valparaiso,97.2,97.4,71.4,-0.058
Hofstra,99.5,99.7,72.0,-0.118
Montana,98.2,98.4,69.8,-0.237
UT Arlington,98.8,99.1,72.2,-0.044
Saint Joseph's,101.8,102.2,75.5,-0.135
Kent St.,100.1,100.7,71.1,0.0
UC Riverside,95.5,96.3,69.0,-0.089
Saint Peter's,96.6,97.4,69.9,0.034
Eastern Michigan,98.4,99.5,70.8,0.0
Louisiana,99.3,100.4,76.2,0.216
Missouri St.,99.3,100.5,71.4,0.0
East Tennessee St.,94.6,95.9,71.2,-0.085
Coastal Carolina,100.2,101.5,74.3,0.0
Northeastern,98.8,100.1,70.0,0.0
La Salle,96.8,98.1,70.2,-0.026
UTSA,102.0,103.3,74.2,-0.016
North Dakota St.,96.5,98.3,68.2,-0.035
Boston University,98.7,100.6,70.8,0.0
Navy,99.4,101.2,67.1,0.31
Eastern Kentucky,96.9,98.9,77.7,-0.121
Wyoming,98.7,100.6,70.5,-0.012
Middle Tennessee,93.4,95.4,73.8,-0.192
FIU,100.1,102.1,74.7,0.138
Fordham,91.5,93.6,69.2,0.0
Southern Utah,98.8,101.1,71.9,0.152
Miami OH,97.3,99.7,70.2,0.073
Youngstown St.,100.0,102.4,71.0,0.0
Northern Colorado,98.8,101.2,70.9,0.0
Monmouth,97.2,99.7,74.9,0.0
Southern Illinois,97.3,100.1,69.1,0.0
Montana St.,97.9,100.7,71.7,-0.148
Cal St. Bakersfield,94.7,97.5,69.0,0.0
Appalachian St.,97.2,100.1,70.9,-0.218
UC San Diego,97.7,100.5,72.0,0.0
UC Davis,97.5,100.6,73.7,-0.161
Lipscomb,98.8,101.8,70.6,0.007
Chattanooga,97.2,100.3,72.1,0.0
Western Carolina,98.5,101.6,75.0,0.051
Charlotte,97.0,100.2,68.1,-0.0
UTEP,94.7,97.8,71.4,0.0
Penn,97.9,101.2,72.7,0.0
Charleston,97.2,100.5,69.1,-0.0
Cornell,99.1,102.4,70.3,0.0
NJIT,95.5,98.9,70.8,0.0
Northern Kentucky,98.7,102.1,70.1,0.106
Detroit,100.3,103.7,72.7,-0.0
Oral Roberts,101.9,105.7,72.8,-0.147
Florida Atlantic,94.3,98.4,69.6,-0.143
Georgia Southern,97.1,101.3,72.5,0.0
Elon,97.6,102.0,70.6,0.0
UMBC,96.1,100.6,72.0,-0.1
Sacramento St.,95.4,99.9,68.2,0.0
South Alabama,100.2,104.8,69.1,0.077
Army,93.9,98.5,72.0,0.061
Purdue Fort Wayne,95.0,99.7,71.7,0.0
Nebraska Omaha,95.1,100.1,73.6,0.144
New Mexico,97.7,102.9,74.4,0.0
George Washington,96.2,101.3,74.2,-0.199
Texas Southern,97.2,102.4,72.7,0.067
Illinois Chicago,93.7,98.9,70.7,0.011
Tulane,93.9,99.2,70.3,0.119
South Dakota,97.2,102.5,71.5,-0.032
Delaware,98.0,103.4,70.9,0.0
New Hampshire,93.4,98.8,73.9,-0.0
UMass Lowell,98.1,103.5,72.6,0.001
UT Rio Grande Valley,94.4,99.8,72.6,0.116
UNC Asheville,97.8,103.3,71.6,-0.262
Towson,98.8,104.2,68.6,-0.123
Canisius,97.1,102.8,72.8,0.0
UNC Wilmington,96.9,102.6,71.4,0.083
Brown,92.9,98.7,73.2,0.0
Lafayette,98.7,104.5,71.3,0.0
Rice,95.3,101.2,72.7,0.0
Robert Morris,94.4,100.3,70.6,0.0
Illinois St.,95.7,101.6,72.9,0.027
Norfolk St.,93.2,99.1,70.9,0.172
Western Michigan,94.5,100.5,70.2,-0.132
Hawaii,95.0,101.2,71.9,0.0
Nicholls St.,95.3,101.4,73.2,0.021
Long Beach St.,95.9,102.3,74.9,0.178
Central Arkansas,97.1,103.9,76.8,-0.145
Central Michigan,97.5,104.4,75.3,-0.01
Air Force,95.9,102.7,63.7,0.165
Iona,96.5,103.4,72.3,0.136
Bucknell,94.7,101.7,73.2,0.0
St. Francis PA,97.8,104.8,72.3,0.039
Cleveland St.,93.8,100.9,71.4,-0.15
North Alabama,95.3,102.4,72.9,0.0
Gardner Webb,95.5,102.9,70.8,0.0
Loyola MD,96.5,103.9,73.5,0.0
Stetson,96.1,103.5,69.7,-0.024
North Dakota,96.8,104.3,71.1,-0.112
VMI,96.5,104.0,72.7,-0.04
Bellarmine,95.7,103.3,70.0,-0.001
Campbell,96.3,103.9,70.0,0.0
Louisiana Monroe,94.8,102.6,69.3,0.095
Marist,90.9,98.8,68.6,0.0
Florida Gulf Coast,93.7,101.6,70.3,0.101
American,94.5,102.4,71.1,0.0
Bryant,96.2,104.1,76.5,-0.211
Fairleigh Dickinson,98.3,106.3,73.3,-0.0
Niagara,95.0,103.1,70.7,0.0
Mount St. Mary's,93.6,101.8,66.7,0.026
IUPUI,98.2,106.4,73.6,0.0
San Jose St.,96.0,104.3,74.6,0.0
Stony Brook,91.3,99.6,73.6,0.143
Jacksonville St.,93.3,101.7,69.6,0.075
Arkansas St.,95.8,104.4,70.9,-0.041
Southern,94.8,103.4,71.5,-0.118
Quinnipiac,93.2,101.8,71.1,0.056
Dartmouth,92.5,101.4,70.1,0.0
Wagner,94.0,103.0,70.5,0.0
Northwestern St.,96.0,105.2,76.0,-0.136
Green Bay,97.5,106.7,74.3,-0.135
Cal Baptist,97.3,106.6,72.6,-0.248
James Madison,96.7,105.9,72.9,0.028
High Point,95.1,104.4,71.2,-0.171
William & Mary,98.1,107.5,71.4,0.0
Columbia,92.4,101.8,72.5,0.0
LIU,93.3,102.7,75.1,0.0
Samford,96.8,106.2,75.4,-0.197
Portland,92.5,102.0,74.3,0.005
Lamar,91.7,101.3,72.9,-0.156
Northern Illinois,92.9,102.5,69.0,-0.086
Seattle,93.7,103.4,71.5,-0.067
Hartford,93.6,103.4,71.0,0.138
UMKC,93.2,103.1,68.9,0.0
Fairfield,89.3,99.2,70.4,-0.225
Milwaukee,93.0,102.9,72.0,0.0
Charleston Southern,92.3,102.2,71.5,-0.113
Manhattan,90.4,100.4,69.9,0.0
St. Francis NY,93.3,103.4,72.8,0.0
North Carolina Central,93.2,103.4,69.4,0.18
Weber St.,92.8,103.0,71.5,0.0
Utah Valley,92.4,102.6,73.4,0.0
North Carolina A&T,91.1,101.4,74.2,-0.026
USC Upstate,95.6,105.9,73.8,-0.098
Tennessee St.,92.5,102.9,72.7,0.0
Oakland,94.8,105.3,72.1,-0.07
Lehigh,95.1,105.6,72.4,0.0
Rider,92.4,103.0,73.4,0.0
Jacksonville,90.7,101.3,72.8,0.168
Southern Miss,92.7,103.4,69.2,0.0
Albany,92.1,102.8,71.2,0.0
Cal St. Northridge,96.1,107.1,72.8,-0.092
Merrimack,90.4,101.4,68.2,0.0
Troy,91.9,103.0,70.7,0.15
Northern Arizona,94.3,105.5,70.6,0.0
Radford,92.3,103.5,67.4,-0.038
Jackson St.,89.8,101.0,71.2,0.0
Portland St.,95.9,107.2,76.5,0.0
North Florida,96.6,108.2,71.6,-0.041
Prairie View A&M,90.9,102.6,70.6,0.064
Sam Houston St.,94.1,106.1,73.1,0.0
Denver,94.3,106.3,72.2,0.0
Tennessee Tech,89.6,101.9,70.7,-0.13
Texas A&M Corpus Chris,92.1,104.4,71.3,-0.147
Morehead St.,92.9,105.2,69.1,0.08
New Orleans,92.2,104.6,72.8,-0.09
Idaho St.,93.5,106.0,69.4,-0.001
Florida A&M,89.9,102.4,71.0,0.0
Dixie St.,93.0,105.6,72.5,0.0
Howard,96.2,109.3,71.9,-0.0
Sacred Heart,94.1,107.4,72.4,0.0
Evansville,90.6,103.9,67.0,-0.217
The Citadel,95.0,108.6,76.8,0.0
Cal St. Fullerton,89.5,103.2,72.7,0.0
SIU Edwardsville,91.1,104.9,71.5,-0.12
Cal Poly,90.7,104.8,73.0,0.0
McNeese St.,95.6,109.7,72.8,-0.138
Longwood,88.9,103.0,72.0,0.0
Coppin St.,87.5,102.1,76.2,-0.0
Southeastern Louisiana,90.0,105.0,74.7,0.013
Grambling St.,87.2,102.2,72.8,-0.032
Tarleton St.,90.8,106.0,71.6,-0.09
Tennessee Martin,95.4,110.7,72.1,0.0
Hampton,92.3,107.7,75.8,0.0
Morgan St.,88.6,104.2,72.3,0.0
Southeast Missouri St.,91.6,107.3,72.6,0.052
Alabama A&M,87.0,104.6,72.2,0.0
Binghamton,89.5,107.1,71.1,-0.0
Alcorn St.,88.3,106.2,73.2,0.0
Central Connecticut,90.0,108.2,73.2,-0.0
Idaho,89.2,107.9,71.3,-0.0
Presbyterian,89.9,108.9,72.1,0.0
Incarnate Word,90.3,109.4,70.3,-0.0
Western Illinois,89.6,109.2,73.0,-0.165
Holy Cross,89.2,108.9,71.8,0.0
Maine,85.5,105.8,69.8,0.0
Bethune Cookman,87.8,108.5,75.8,0.0
Houston Baptist,91.9,112.5,75.6,-0.0
Alabama St.,84.0,105.7,72.5,0.0
Kennesaw St.,85.1,107.3,71.0,-0.0
Delaware St.,87.2,109.5,76.6,0.0
Arkansas Pine Bluff,83.3,106.1,71.7,-0.002
Maryland Eastern Shore,81.6,107.4,71.3,0.0
South Carolina St.,85.0,111.3,74.2,-0.007
Chicago St.,86.7,113.0,71.5,-0.007
Mississippi Valley St.,83.4,115.3,78.8,-0.003
