team,off,def,tempo,luck
Providence,109.5,95.9,66.7,0.052
Richmond,111.0,97.5,70.7,0.042
Memphis,102.2,89.7,73.5,-0.079
TCU,106.9,94.8,68.7,0.086
Utah St.,105.6,93.5,69.4,-0.039
Saint Mary's,106.1,94.1,63.4,0.122
Miami FL,105.5,93.6,70.7,-0.124
Utah,107.7,95.9,67.4,-0.029
BYU,107.6,95.8,71.3,0.104
Dayton,108.3,96.6,66.3,-0.04
Drake,109.0,97.3,68.0,0.017
South Carolina,106.1,94.5,73.4,0.082
Georgia Tech,108.1,96.6,67.4,-0.03
St. Bonaventure,107.5,96.1,69.1,0.073
Boise St.,107.5,96.3,69.0,0.051
Auburn,108.1,97.0,69.7,-0.007
Davidson,111.7,100.7,63.9,-0.11
Mississippi St.,108.6,97.9,65.2,-0.09
Furman,110.0,99.4,69.8,-0.067
Rhode Island,104.6,94.0,70.7,-0.079
San Francisco,106.8,96.3,70.0,-0.026
Tulsa,103.2,92.9,66.4,-0.012
Pittsburgh,103.5,93.2,71.3,0.027
Marshall,106.8,96.9,74.0,-0.042
Cincinnati,105.0,95.3,71.0,-0.105
Butler,106.4,96.9,67.6,0.039
Wichita St.,107.4,98.0,68.5,0.12
Colorado St.,105.3,96.0,71.8,0.106
Texas A&M,103.0,93.7,67.2,0.134
Toledo,107.9,98.8,68.4,-0.011
Notre Dame,111.3,102.3,66.8,-0.033
Duquesne,106.6,97.6,68.8,-0.122
Western Kentucky,108.3,99.4,70.2,0.124
Georgia,104.8,95.9,74.9,0.036
Iowa St.,105.8,97.1,70.1,-0.136
St. John's,108.4,99.8,74.5,0.032
Wright St.,103.7,95.3,72.7,-0.003
DePaul,105.3,97.0,73.2,-0.112
South Dakota St.,110.2,102.2,71.7,0.08
UCF,103.3,95.4,68.5,0.082
UAB,103.7,96.0,71.9,-0.045
Belmont,105.7,98.2,71.9,0.005
South Florida,101.9,94.5,68.4,0.045
North Texas,102.6,95.8,66.4,-0.201
Yale,106.8,100.0,69.6,0.0
Liberty,105.7,98.9,65.1,-0.11
Winthrop,106.5,99.8,77.2,0.085
Boston College,105.5,98.9,72.7,-0.081
Georgetown,104.1,97.8,71.9,-0.115
Georgia St.,105.7,99.6,71.5,0.112
Bradley,101.9,96.1,67.0,-0.118
New Mexico St.,102.5,97.3,68.8,0.0
Louisiana Tech,103.1,98.0,70.5,0.064
Buffalo,105.7,100.7,73.7,-0.182
Ohio,106.7,101.7,68.8,-0.105
Abilene Christian,99.9,95.1,69.8,-0.015
Massachusetts,106.3,101.7,73.4,-0.282
Vermont,103.1,98.7,68.4,-0.166
Nebraska,101.9,97.9,73.1,-0.142
UNC Greensboro,101.3,97.4,71.0,-0.034
Northern Iowa,104.8,100.8,71.8,-0.107
Nevada,103.0,99.1,71.2,0.075
Akron,104.2,100.4,70.6,-0.007
Bowling Green,106.3,102.5,71.2,0.083
Santa Clara,97.9,94.2,71.2,0.161
Eastern Washington,103.9,100.2,72.4,-0.229
Washington St.,97.6,93.9,68.9,0.086
Loyola Marymount,103.0,99.4,68.3,0.022
Washington,99.5,95.9,69.8,-0.161
Old Dominion,102.6,98.9,69.2,0.167
UC Irvine,100.7,97.2,69.3,-0.037
East Carolina,100.0,96.6,68.8,0.061
Oregon St.,103.9,100.6,66.4,-0.153
Wake Forest,102.5,99.1,70.1,-0.011
Wofford,105.4,102.0,67.0,-0.033
Missouri St.,104.2,100.9,70.6,0.052
Murray St.,101.7,98.5,68.3,-0.213
Colgate,105.6,102.5,71.1,-0.241
UC Santa Barbara,102.8,99.9,68.3,-0.006
Little Rock,105.8,103.1,70.0,0.01
Pacific,101.0,98.5,66.2,0.198
George Mason,102.0,99.5,69.3,0.079
California,102.1,99.7,66.1,-0.035
UNLV,104.3,101.9,69.7,-0.065
Grand Canyon,102.8,100.6,66.7,-0.179
Vanderbilt,101.8,99.8,69.8,-0.017
Pepperdine,104.6,102.6,70.6,-0.094
Princeton,103.8,101.9,68.3,0.0
Hofstra,103.1,101.3,70.2,0.079
Siena,102.3,100.5,68.9,0.0
Kent St.,102.3,100.8,71.0,-0.153
La Salle,100.2,98.8,68.2,-0.047
Temple,99.7,98.4,70.8,-0.013
Drexel,102.1,100.9,66.6,0.007
Ball St.,101.7,100.5,69.7,0.023
Kansas St.,101.3,100.3,65.0,0.094
Montana,98.9,98.1,67.2,-0.148
Cal St. Bakersfield,100.6,100.0,65.8,-0.096
Mercer,104.0,103.4,72.8,-0.003
Harvard,101.6,101.1,69.8,0.0
UTEP,99.2,99.0,68.7,-0.101
East Tennessee St.,97.6,97.5,68.7,0.029
North Dakota St.,100.5,100.4,65.3,-0.035
Northeastern,99.4,99.3,68.5,-0.024
Oral Roberts,106.7,106.7,72.1,-0.061
UC Riverside,97.8,97.8,67.1,-0.087
Indiana St.,100.8,101.0,71.2,-0.001
Texas St.,99.7,100.0,65.1,0.162
Charlotte,99.6,99.9,64.6,-0.037
Monmouth,102.1,102.5,76.6,-0.173
Saint Peter's,96.1,96.7,68.7,0.036
FIU,103.4,104.1,72.9,-0.151
Chattanooga,102.2,102.9,68.4,0.022
Coastal Carolina,102.9,103.7,72.1,-0.016
Valparaiso,99.0,99.9,69.9,-0.191
Wyoming,103.6,104.7,70.6,0.076
Saint Joseph's,103.4,104.7,75.6,-0.083
UT Arlington,101.0,102.3,71.6,-0.026
Stephen F. Austin,98.5,99.9,72.1,0.109
Navy,100.8,102.1,66.7,0.335
Eastern Kentucky,97.2,98.6,77.7,0.035
Southern Utah,102.3,104.0,70.5,0.042
Boston University,100.8,102.7,69.0,0.0
Southern Illinois,101.1,103.0,69.1,0.171
Louisiana,97.9,99.9,74.3,0.249
Fresno St.,99.3,101.5,68.8,-0.063
Cleveland St.,98.1,100.4,69.3,0.199
South Dakota,101.5,103.9,69.4,-0.16
Austin Peay,103.2,105.7,69.4,0.115
Eastern Illinois,101.7,104.4,69.9,-0.006
San Diego,97.6,100.3,71.3,-0.024
UNC Wilmington,101.5,104.2,69.8,0.03
UC San Diego,99.8,102.6,70.2,0.0
UC Davis,99.7,102.7,71.5,-0.161
Tulane,96.4,99.4,67.6,0.044
Western Carolina,102.7,105.9,72.7,0.128
Penn,100.0,103.3,70.9,0.0
NJIT,98.8,102.2,69.7,0.096
Cornell,101.1,104.5,68.5,0.0
UMBC,97.9,101.3,70.8,0.016
Bryant,102.6,106.1,77.0,-0.106
Appalachian St.,99.1,102.8,66.9,-0.011
UTSA,103.2,107.0,73.0,-0.101
Miami OH,99.6,103.4,67.0,0.013
Middle Tennessee,94.5,98.4,72.5,-0.155
South Alabama,102.8,106.7,67.7,-0.088
Niagara,100.9,104.9,66.2,-0.033
Northern Kentucky,100.1,104.2,68.6,0.078
George Washington,101.6,105.8,70.0,-0.206
Illinois Chicago,97.0,101.3,69.7,0.061
Eastern Michigan,98.8,103.1,68.7,-0.001
Central Michigan,101.6,106.2,72.3,-0.004
Iona,99.4,104.2,68.3,0.041
Montana St.,97.9,102.8,70.1,-0.118
Florida Atlantic,97.3,102.3,68.0,0.05
Army,95.6,100.8,70.5,0.218
Northern Colorado,97.8,103.0,69.3,0.195
Sacramento St.,96.7,101.8,66.1,0.061
Charleston,99.4,104.6,64.9,-0.103
Lipscomb,100.9,106.1,67.7,0.045
Gardner Webb,99.2,104.6,69.6,-0.099
Texas Southern,99.5,104.8,70.4,0.075
Youngstown St.,104.5,109.9,65.2,0.016
Lafayette,101.3,106.7,70.2,-0.232
Towson,100.1,105.6,68.1,-0.035
Nicholls St.,98.3,103.9,72.1,-0.076
UMass Lowell,97.6,103.2,69.9,-0.031
Rice,98.4,104.0,70.7,0.031
Stony Brook,95.3,101.1,69.8,0.051
Elon,97.9,103.7,68.0,0.064
Brown,95.0,100.8,71.4,0.0
UNC Asheville,99.8,105.7,69.6,-0.064
Jacksonville St.,96.9,102.8,67.5,0.099
Florida Gulf Coast,96.5,102.4,68.6,0.143
Milwaukee,97.2,103.2,69.7,-0.129
UT Rio Grande Valley,94.9,100.9,71.8,0.093
Norfolk St.,95.7,101.8,67.7,0.125
Robert Morris,99.2,105.3,70.3,0.027
Central Arkansas,98.5,104.6,75.3,-0.036
Hawaii,97.1,103.3,70.0,0.0
Mount St. Mary's,96.9,103.2,64.0,-0.011
New Hampshire,94.3,100.5,70.0,0.011
Canisius,98.1,104.6,69.8,0.094
Weber St.,95.9,102.5,71.7,-0.162
Detroit,100.6,107.2,70.2,-0.111
Stetson,99.3,106.0,68.1,0.024
VMI,99.9,106.7,70.9,-0.036
Marist,93.3,100.2,67.9,0.175
New Mexico,98.7,105.7,69.1,0.0
UMKC,95.4,102.6,64.8,-0.207
Bucknell,95.7,103.0,72.8,-0.071
Purdue Fort Wayne,99.2,106.6,71.2,-0.007
Loyola MD,98.6,106.0,71.6,0.0
Illinois St.,97.8,105.5,72.1,-0.028
Fordham,90.8,98.5,67.5,-0.0
Samford,99.4,107.2,75.1,-0.094
Georgia Southern,96.8,104.6,69.2,0.11
Evansville,96.9,104.8,63.3,0.091
Hartford,96.7,104.6,67.6,0.1
Western Michigan,95.5,103.4,66.5,-0.129
American,96.5,104.5,69.2,0.0
Sam Houston St.,96.9,105.0,74.2,0.16
Nebraska Omaha,95.7,103.8,71.9,-0.009
Bellarmine,98.6,106.7,67.9,-0.141
Long Beach St.,99.2,107.3,74.6,0.179
St. Francis PA,99.8,108.0,69.6,0.043
Delaware,97.4,105.8,68.1,0.105
James Madison,98.9,107.4,73.4,-0.115
High Point,95.6,104.2,69.7,-0.142
Campbell,98.2,106.7,68.8,0.044
North Carolina Central,95.9,104.5,68.5,-0.026
North Alabama,95.9,104.6,71.9,-0.152
Dartmouth,94.6,103.5,68.3,0.0
Quinnipiac,95.3,104.2,69.8,0.056
Green Bay,99.8,108.7,68.6,-0.099
Wagner,95.8,104.8,65.7,-0.223
Oakland,99.4,108.4,71.4,0.039
Morehead St.,94.8,103.8,66.1,0.038
Cal Baptist,99.4,108.4,71.8,-0.248
Florida A&M,94.8,104.0,69.2,-0.015
IUPUI,96.2,105.5,72.5,0.038
Seattle,95.7,105.1,68.8,-0.045
Cal St. Northridge,98.9,108.3,72.2,0.128
LIU,94.9,104.3,73.7,-0.039
Albany,94.2,103.6,68.8,0.04
Columbia,94.4,103.9,70.6,0.0
Portland,93.8,103.6,73.7,0.182
Air Force,95.8,105.7,63.1,0.127
Louisiana Monroe,93.4,103.3,67.8,0.024
Fairleigh Dickinson,100.0,110.1,71.9,0.067
William & Mary,97.8,107.9,68.2,-0.011
Utah Valley,95.6,105.7,71.8,-0.049
Southern Miss,93.9,104.2,66.5,0.053
Southern,94.9,105.1,70.4,-0.033
Idaho St.,95.7,106.1,67.4,-0.087
North Florida,100.6,111.3,68.5,-0.034
Troy,93.0,103.7,67.7,0.193
Lehigh,97.3,108.2,71.2,0.232
Radford,94.2,105.2,63.8,0.008
Merrimack,92.4,103.5,66.4,0.0
Prairie View A&M,93.2,104.3,70.1,0.007
Arkansas St.,96.9,108.0,70.0,-0.09
Morgan St.,93.4,104.5,70.6,0.051
North Dakota,93.8,105.0,68.1,-0.015
Jacksonville,93.5,104.8,69.2,0.145
San Jose St.,96.9,108.2,77.2,-0.088
Northwestern St.,96.6,108.1,73.3,-0.079
USC Upstate,96.4,108.0,68.7,-0.016
Tennessee St.,91.5,103.4,71.2,-0.128
Portland St.,96.4,108.6,73.9,0.043
Texas A&M Corpus Chris,93.4,105.5,68.6,-0.131
Lamar,91.6,103.8,72.2,-0.008
Dixie St.,95.3,107.8,72.2,0.205
St. Francis NY,95.1,107.6,73.4,0.147
Longwood,93.7,106.3,68.6,-0.137
Charleston Southern,92.2,104.8,68.4,-0.131
Rider,97.1,109.8,68.0,-0.063
Grambling St.,92.0,104.7,70.1,-0.049
The Citadel,98.9,111.9,75.7,0.077
Cal St. Fullerton,91.4,104.5,71.3,-0.132
Howard,97.9,111.1,71.0,0.102
North Carolina A&T,95.4,108.6,71.9,-0.022
Jackson St.,89.7,103.1,71.3,-0.0
SIU Edwardsville,92.9,106.5,70.9,-0.01
Northern Illinois,92.1,105.7,65.4,-0.027
Northern Arizona,96.8,110.6,65.5,0.109
Southeast Missouri St.,94.7,108.5,68.6,-0.013
New Orleans,93.8,107.7,70.6,-0.071
Tennessee Tech,91.5,105.4,71.2,-0.084
Manhattan,90.6,104.6,68.3,0.06
Southeastern Louisiana,93.6,107.8,69.5,0.011
Fairfield,89.0,103.2,67.7,-0.1
Hampton,93.1,107.5,73.3,0.071
Cal Poly,92.7,107.3,69.2,0.045
Sacred Heart,94.8,109.6,69.9,0.132
McNeese St.,96.2,111.2,71.2,-0.127
Tarleton St.,93.0,108.2,70.1,-0.09
Coppin St.,88.5,103.7,76.6,-0.0
Central Connecticut,95.0,110.3,71.7,-0.048
Alabama A&M,89.7,106.2,70.9,0.0
Western Illinois,93.3,109.9,72.5,-0.117
Denver,92.9,109.5,72.0,-0.13
Binghamton,94.0,111.4,67.4,-0.052
Tennessee Martin,96.2,113.8,70.0,0.115
Maine,88.3,106.8,65.7,0.005
Incarnate Word,92.2,111.3,68.7,-0.055
Idaho,91.0,110.3,70.2,-0.095
Presbyterian,92.6,112.1,68.9,0.1
Alcorn St.,91.3,110.8,71.6,-0.0
Houston Baptist,94.9,114.5,72.9,0.075
Holy Cross,91.2,111.0,70.0,0.0
Arkansas Pine Bluff,87.9,107.8,70.9,0.006
Kennesaw St.,86.6,107.2,68.2,-0.131
Bethune Cookman,89.9,110.6,74.0,0.0
Alabama St.,84.4,107.4,71.0,0.0
Delaware St.,88.6,112.1,74.9,-0.062
Maryland Eastern Shore,83.7,109.5,69.5,0.0
South Carolina St.,85.2,113.3,72.9,-0.092
Chicago St.,87.5,116.1,69.4,-0.006
Mississippi Valley St.,83.5,118.6,74.2,-0.0
