team,off,def,tempo,luck
Duquesne,104.9,95.6,71.1,-0.033
Pittsburgh,102.7,93.6,72.3,0.067
St. John's,105.7,96.8,75.6,-0.002
Utah St.,103.3,94.5,71.2,-0.046
Northern Iowa,105.9,97.2,71.4,-0.038
Iowa St.,106.5,98.0,71.4,-0.132
Vermont,103.6,95.2,69.3,0.0
Boise St.,104.2,96.1,70.9,0.049
South Dakota St.,108.2,100.4,72.6,0.08
Washington,100.2,92.4,70.7,-0.188
Georgia,103.3,95.6,74.3,0.099
Wichita St.,103.5,96.1,69.4,0.054
Georgetown,104.0,96.6,72.7,-0.037
UAB,102.8,95.6,72.5,0.05
Tulsa,101.0,93.9,69.0,-0.204
Boston College,104.0,97.0,73.2,-0.049
Yale,105.4,98.6,70.8,0.0
Murray St.,103.4,96.6,70.1,-0.107
Pepperdine,105.7,99.0,72.4,-0.18
Wright St.,101.4,94.8,72.7,0.002
Belmont,104.1,97.5,74.3,0.043
South Florida,99.8,93.3,69.9,0.11
New Mexico St.,103.1,96.6,68.4,0.0
North Texas,102.3,95.9,67.9,-0.206
Toledo,105.8,99.8,68.3,-0.063
Ohio,103.2,97.2,71.8,-0.109
Colorado St.,106.8,100.8,71.3,0.0
Georgia St.,104.7,98.8,74.3,0.184
Winthrop,105.2,99.4,74.6,0.09
UCF,99.6,94.1,70.0,0.145
Liberty,103.3,98.0,65.3,-0.094
Old Dominion,102.4,97.1,70.5,0.103
Santa Clara,98.4,93.2,70.6,0.046
UNC Greensboro,100.5,95.5,72.2,-0.047
Nebraska,101.2,96.2,75.1,-0.101
Drake,103.7,98.9,70.0,0.007
Bradley,100.4,95.6,68.7,-0.135
George Mason,102.9,98.2,68.9,-0.05
Buffalo,103.2,98.7,74.7,-0.154
Abilene Christian,97.6,93.2,70.7,-0.014
Louisiana Tech,102.3,97.9,71.1,0.102
Nevada,102.0,97.7,72.0,0.159
Vanderbilt,100.9,96.7,71.1,0.185
East Carolina,100.8,96.5,70.6,0.004
Wake Forest,102.5,98.3,70.8,0.138
Massachusetts,103.9,99.8,73.0,-0.184
UC Santa Barbara,101.9,98.1,68.4,-0.114
Oregon St.,102.9,99.6,69.1,-0.251
Wofford,102.9,99.8,68.7,-0.233
Ball St.,101.3,98.3,70.5,0.059
California,99.7,96.8,67.1,0.037
Pacific,99.6,96.8,67.5,0.198
Eastern Washington,101.7,98.9,73.7,-0.15
Loyola Marymount,103.0,100.5,70.5,-0.004
UNLV,102.9,100.5,70.8,-0.065
Little Rock,102.7,100.5,70.9,0.035
Siena,101.0,98.9,70.0,0.0
Princeton,102.3,100.4,69.5,0.0
Indiana St.,102.5,100.7,70.5,-0.005
Kent St.,102.0,100.2,72.1,-0.054
Grand Canyon,100.7,98.9,68.6,-0.082
Akron,101.3,99.6,72.9,0.0
Colgate,103.3,101.7,70.6,0.0
Kansas St.,99.7,98.4,66.6,0.158
Temple,98.4,97.1,72.6,0.0
Mercer,101.3,100.0,73.2,0.091
Washington St.,95.7,94.8,70.5,0.036
Fresno St.,99.8,99.2,68.9,0.0
Harvard,100.2,99.7,70.9,0.0
UC Riverside,96.7,96.3,68.0,-0.087
Texas St.,97.9,97.7,67.5,0.168
Hofstra,101.5,101.4,71.5,0.053
UC Irvine,98.5,98.4,71.0,-0.012
Drexel,100.0,100.0,67.8,-0.047
La Salle,96.9,97.0,69.6,-0.078
Valparaiso,98.2,98.5,71.5,-0.219
UT Arlington,99.5,99.8,71.5,-0.044
Saint Joseph's,102.5,102.9,74.9,-0.135
Saint Peter's,96.0,96.5,69.2,0.116
Montana,97.5,98.0,69.0,-0.156
Louisiana,97.9,98.6,75.6,0.309
Charlotte,97.8,98.5,66.3,-0.202
San Diego,97.5,98.4,73.3,-0.128
Bowling Green,102.5,103.3,73.6,0.109
Stephen F. Austin,97.1,98.1,73.7,0.044
Wyoming,101.3,102.4,70.6,0.019
North Dakota St.,97.4,98.5,66.0,0.025
Missouri St.,100.0,101.2,70.7,0.0
Eastern Michigan,98.9,100.2,70.1,0.0
Chattanooga,99.6,101.0,71.0,0.0
UTSA,102.5,104.0,73.5,-0.016
East Tennessee St.,94.5,96.1,70.0,-0.041
Northeastern,99.9,101.5,71.5,0.184
Youngstown St.,101.4,103.2,69.8,0.0
Southern Utah,100.0,101.8,71.3,0.061
Southern Illinois,98.1,99.9,69.6,0.007
Boston University,99.4,101.2,70.2,0.0
Navy,99.8,101.7,67.0,0.31
Eastern Illinois,101.0,103.0,70.2,-0.02
Coastal Carolina,101.8,103.7,73.5,0.078
UMBC,98.0,100.0,71.3,-0.047
Fordham,92.1,94.3,68.6,0.0
Austin Peay,102.3,104.4,71.3,0.104
UTEP,96.3,98.7,69.7,-0.001
Oral Roberts,103.4,106.0,72.6,-0.164
FIU,100.8,103.4,73.6,-0.056
Montana St.,98.5,101.3,71.2,-0.146
UC San Diego,98.4,101.2,71.4,0.0
UC Davis,98.2,101.2,73.1,-0.161
Middle Tennessee,94.1,97.1,73.4,-0.198
Monmouth,98.6,101.8,75.5,0.0
Penn,98.6,101.8,72.0,0.0
Cornell,99.7,103.0,69.7,0.0
NJIT,96.2,99.5,70.2,0.0
Charleston,98.8,102.2,68.4,-0.122
Appalachian St.,97.3,100.7,69.1,0.097
Western Carolina,100.8,104.3,74.3,0.162
Eastern Kentucky,96.1,99.6,77.1,0.01
Detroit,100.1,103.7,71.4,-0.097
Northern Kentucky,99.1,102.8,70.2,0.056
Northern Colorado,98.3,102.0,70.7,0.0
Cal St. Bakersfield,96.3,100.0,67.9,-0.011
New Mexico,98.8,102.6,72.3,0.0
South Dakota,100.1,104.4,70.5,-0.098
Sacramento St.,96.2,100.5,67.6,0.0
Miami OH,96.8,101.1,69.3,0.118
Elon,98.3,102.6,69.7,0.0
Army,94.6,99.0,71.0,0.061
Tulane,93.4,97.9,69.5,0.083
South Alabama,101.3,106.0,68.8,0.186
Purdue Fort Wayne,95.6,100.3,71.6,0.0
Florida Atlantic,95.9,100.8,69.1,0.05
UNC Asheville,98.9,103.9,71.2,-0.097
Lipscomb,100.3,105.3,68.3,0.009
Illinois Chicago,94.8,99.8,69.9,0.025
Towson,99.5,104.7,67.9,-0.123
New Hampshire,94.1,99.3,73.0,-0.0
UT Rio Grande Valley,94.7,100.0,72.8,0.189
UMass Lowell,98.6,103.9,71.8,0.001
Texas Southern,97.7,103.2,71.3,0.072
Florida Gulf Coast,95.4,101.0,69.0,0.221
UNC Wilmington,97.7,103.4,71.1,-0.042
Illinois St.,96.4,102.2,73.4,-0.052
Brown,93.6,99.4,72.6,0.0
Lafayette,99.4,105.2,70.7,0.0
Robert Morris,95.0,101.0,70.0,0.0
Cleveland St.,94.9,100.9,70.7,-0.183
Canisius,97.3,103.3,72.3,-0.107
Nebraska Omaha,95.2,101.2,72.5,0.101
Georgia Southern,96.7,102.7,71.3,0.042
Bryant,99.1,105.2,76.8,-0.186
Hawaii,95.7,101.8,71.2,0.0
Central Michigan,99.2,105.3,74.4,0.089
Nicholls St.,95.8,102.0,72.8,0.021
Gardner Webb,96.1,102.4,71.5,-0.145
Norfolk St.,93.3,99.7,68.9,0.133
Mount St. Mary's,95.5,101.9,65.4,-0.011
Delaware,98.1,104.5,68.5,0.182
George Washington,98.0,104.5,72.7,-0.237
Stetson,97.9,104.5,69.4,0.024
Central Arkansas,97.5,104.1,76.6,-0.031
VMI,97.2,104.1,72.4,0.006
North Dakota,96.9,103.7,68.9,-0.055
Campbell,98.9,105.8,69.2,0.131
Bucknell,95.4,102.3,72.5,0.0
Louisiana Monroe,95.0,102.1,67.9,-0.008
Rice,95.5,102.7,71.6,0.022
Loyola MD,97.2,104.5,72.8,0.0
Iona,96.6,104.1,70.6,-0.055
Long Beach St.,96.2,103.9,74.9,0.136
Marist,91.3,99.0,68.3,0.221
Milwaukee,96.0,103.7,71.2,-0.207
Jacksonville St.,94.7,102.6,68.8,0.127
American,95.1,103.0,70.4,0.0
Air Force,96.0,104.1,63.6,0.131
St. Francis PA,98.3,106.5,70.9,0.043
Western Michigan,93.8,102.0,68.3,-0.043
IUPUI,97.7,106.0,73.9,0.0
Bellarmine,96.4,104.7,69.1,-0.114
Rider,96.9,105.2,71.4,-0.115
Portland,94.4,102.8,73.7,0.161
Niagara,94.0,102.5,69.3,-0.087
Samford,97.8,106.2,74.6,-0.262
North Carolina Central,94.5,103.0,69.5,-0.026
North Alabama,94.5,103.1,72.8,-0.152
Stony Brook,92.4,101.2,71.9,0.049
Dartmouth,93.2,102.0,69.4,0.0
Cal St. Northridge,99.0,107.9,72.2,0.011
Hartford,94.8,103.6,69.7,0.165
Quinnipiac,93.8,102.7,70.8,0.056
Green Bay,98.7,107.6,72.3,-0.115
William & Mary,99.9,108.8,69.0,0.21
Southern,94.7,103.7,70.7,-0.061
Cal Baptist,98.0,107.1,72.7,-0.248
Northwestern St.,96.7,105.9,75.6,-0.136
James Madison,97.3,106.6,72.6,0.028
Columbia,93.0,102.4,71.8,0.0
LIU,94.0,103.4,74.5,0.0
Fairleigh Dickinson,98.9,108.4,72.4,0.016
Arkansas St.,96.5,106.1,70.6,-0.125
San Jose St.,95.7,105.5,75.2,-0.191
Weber St.,93.3,103.1,70.6,0.0
UMKC,94.4,104.2,67.0,-0.163
High Point,95.9,105.7,71.4,-0.149
Wagner,93.8,103.7,69.7,0.0
Utah Valley,94.9,104.8,73.1,-0.06
Lamar,91.4,101.4,72.4,-0.069
Oakland,96.6,106.7,72.5,-0.069
Charleston Southern,92.7,102.9,71.0,-0.113
Tennessee St.,91.8,102.0,73.2,-0.146
Troy,92.5,102.9,68.7,0.201
Seattle,93.3,103.8,70.4,-0.041
Morehead St.,93.8,104.3,67.8,0.046
Lehigh,95.8,106.3,71.7,0.0
Northern Illinois,93.7,104.4,67.3,-0.108
Albany,92.8,103.5,70.6,0.0
North Florida,98.9,109.6,70.1,-0.034
Florida A&M,91.9,102.8,70.7,0.021
Merrimack,91.0,102.0,67.6,0.0
Manhattan,92.4,103.4,69.7,0.077
Radford,93.2,104.3,66.2,0.035
St. Francis NY,95.1,106.1,75.3,0.282
Portland St.,96.2,107.3,74.9,-0.0
Jacksonville,92.2,103.4,70.7,0.138
Southern Miss,92.3,103.5,68.7,0.024
Prairie View A&M,91.6,103.2,70.2,0.064
Sam Houston St.,94.5,106.3,73.6,-0.0
Texas A&M Corpus Chris,92.0,103.9,69.5,-0.131
USC Upstate,95.8,107.8,73.3,-0.049
Dixie St.,93.4,105.4,73.1,0.07
Fairfield,87.4,99.6,69.2,-0.098
Idaho St.,94.3,106.6,68.5,-0.0
Evansville,91.7,104.2,65.2,0.078
North Carolina A&T,92.5,105.1,72.5,-0.073
Tennessee Tech,90.5,103.1,69.9,-0.14
Longwood,90.8,103.6,69.9,-0.194
Jackson St.,89.3,102.4,72.3,-0.0
Sacred Heart,94.8,108.0,71.9,0.0
New Orleans,92.5,105.7,72.5,-0.096
Howard,96.8,110.0,71.2,-0.0
Denver,93.5,106.8,72.5,-0.079
Cal Poly,92.0,105.2,72.1,0.078
Morgan St.,91.3,104.8,71.4,-0.058
Cal St. Fullerton,90.1,103.9,72.0,0.0
The Citadel,95.4,109.2,76.4,0.0
Southeast Missouri St.,93.9,108.1,70.4,-0.023
McNeese St.,96.3,110.6,72.2,-0.138
SIU Edwardsville,91.1,105.5,71.5,-0.111
Southeastern Louisiana,91.5,106.0,71.6,-0.016
Coppin St.,86.9,101.4,77.0,0.042
Grambling St.,87.9,102.7,72.6,-0.032
Northern Arizona,93.0,108.2,69.3,-0.0
Tarleton St.,91.6,106.8,71.2,-0.09
Tennessee Martin,96.1,111.3,71.8,0.0
Hampton,92.5,108.9,73.9,0.123
Central Connecticut,92.7,109.7,73.7,-0.005
Idaho,90.5,107.8,70.4,-0.06
Alabama A&M,87.8,105.2,71.6,0.0
Alcorn St.,89.0,106.9,72.5,0.0
Binghamton,90.3,108.4,70.0,-0.135
Western Illinois,91.2,109.5,72.9,-0.174
Presbyterian,90.5,109.5,71.8,0.0
Incarnate Word,90.8,110.1,69.8,-0.0
Holy Cross,89.8,109.6,71.2,0.0
Maine,86.1,106.5,69.1,0.0
Bethune Cookman,88.5,109.2,75.2,0.0
Houston Baptist,92.8,113.5,75.3,-0.001
Arkansas Pine Bluff,85.6,107.1,71.5,0.067
Alabama St.,84.6,106.3,71.8,0.0
Kennesaw St.,85.7,108.0,70.1,-0.0
Delaware St.,87.9,110.2,75.8,0.0
Maryland Eastern Shore,82.3,108.0,70.6,0.0
South Carolina St.,84.3,111.8,73.5,-0.025
Chicago St.,86.7,114.5,70.4,-0.002
Mississippi Valley St.,83.6,116.2,76.0,-0.001
