team,off,def,tempo,luck
Iowa St.,106.8,95.5,72.4,-0.192
Rhode Island,105.3,94.2,73.6,-0.126
Furman,105.1,94.0,73.1,0.0
St. Bonaventure,106.5,95.5,70.4,0.0
Western Kentucky,107.0,96.1,71.1,0.125
Auburn,104.2,93.5,73.1,0.074
St. John's,103.9,93.5,77.1,0.096
Notre Dame,105.7,95.5,72.1,0.0
San Francisco,104.6,94.4,71.5,0.006
Davidson,108.6,98.6,67.7,-0.182
Boston College,104.3,94.4,73.2,-0.018
South Dakota St.,107.3,97.4,71.5,-0.037
DePaul,103.8,94.3,73.3,0.0
Duquesne,104.4,94.8,72.0,-0.033
Mississippi St.,104.9,95.6,68.5,-0.127
Utah St.,103.5,94.4,72.3,0.04
Northern Iowa,105.8,96.7,72.2,-0.075
Belmont,104.0,95.1,74.3,0.0
BYU,103.7,95.2,72.8,0.147
Georgia Tech,103.6,95.1,72.4,-0.148
Vermont,103.0,94.6,70.1,0.0
Boise St.,103.6,96.0,72.3,-0.137
Pittsburgh,102.3,94.7,71.3,0.003
Georgia,103.9,96.6,73.6,0.0
Marshall,103.0,95.7,77.4,0.0
Tulsa,99.7,92.5,70.6,-0.008
Pepperdine,105.3,98.1,73.6,-0.102
Wichita St.,102.6,95.5,72.0,0.0
UNC Greensboro,102.4,95.5,72.4,-0.005
Washington,99.5,92.6,71.4,-0.035
Georgetown,102.1,95.3,74.8,0.002
Yale,104.8,98.0,71.6,0.0
South Florida,100.5,93.8,69.5,-0.073
UAB,102.6,95.9,73.0,0.005
New Mexico St.,102.5,96.0,69.2,0.0
Old Dominion,102.7,96.2,70.8,0.137
UCF,99.0,92.6,71.8,0.0
North Texas,101.7,95.5,69.9,-0.14
Nebraska,101.2,95.1,75.5,-0.052
Louisiana Tech,104.0,98.2,71.1,0.08
Murray St.,102.2,96.5,71.8,0.0
Santa Clara,97.5,92.0,72.0,0.058
Oregon St.,102.2,96.7,69.8,-0.092
Wright St.,101.4,96.0,73.9,0.0
Toledo,103.2,97.9,70.3,-0.212
George Mason,102.5,97.5,69.6,-0.05
Georgia St.,103.3,98.4,75.4,0.209
Bradley,99.1,94.3,68.9,-0.068
East Carolina,100.5,95.8,72.2,0.0
Ohio,101.9,97.2,72.7,-0.134
Colorado St.,105.6,100.9,72.1,0.0
Nevada,100.3,95.8,72.6,0.218
Wake Forest,101.9,97.8,71.3,0.138
California,99.3,95.2,69.6,-0.046
Liberty,101.5,97.7,66.3,-0.082
Massachusetts,102.6,98.8,71.6,0.0
Winthrop,101.7,98.0,76.1,0.0
Vanderbilt,100.1,96.4,73.8,0.0
Abilene Christian,98.3,94.8,72.2,0.042
Buffalo,101.6,98.2,75.0,-0.115
UC Santa Barbara,100.5,97.3,69.4,0.0
Little Rock,101.9,98.8,72.0,0.047
Ball St.,100.3,97.5,71.4,-0.214
Pacific,99.1,96.4,68.3,0.198
Drake,101.8,99.3,69.7,0.001
Washington St.,97.1,94.7,72.0,0.0
Indiana St.,101.8,99.6,71.4,0.0
Siena,100.4,98.3,70.8,0.0
Loyola Marymount,102.1,100.1,70.8,0.067
Princeton,101.7,99.8,70.3,0.0
Wofford,101.3,99.4,70.3,0.0
Kansas St.,98.2,96.4,68.1,0.092
Eastern Washington,101.2,99.5,74.3,0.0
Akron,100.7,99.1,72.3,0.0
Texas St.,98.5,97.0,69.9,0.063
Colgate,102.6,101.1,71.4,0.0
UNLV,101.9,100.4,71.8,-0.072
Austin Peay,102.7,101.3,72.7,0.186
Hofstra,100.0,98.7,71.7,-0.021
Temple,97.8,96.5,73.4,0.0
UC Irvine,98.4,97.2,70.8,-0.0
Stephen F. Austin,98.0,96.9,74.1,0.0
Mercer,100.6,99.6,73.0,0.001
Fresno St.,99.2,98.6,69.7,0.0
San Diego,97.7,97.1,72.9,0.0
Harvard,99.6,99.1,71.7,0.0
Drexel,101.1,100.7,70.9,-0.097
Eastern Michigan,98.1,97.6,70.6,0.0
UT Arlington,98.9,98.5,72.6,-0.071
Saint Peter's,97.1,96.9,69.0,-0.182
Eastern Illinois,99.8,99.8,71.2,-0.124
Grand Canyon,98.0,98.0,69.6,0.042
Montana,97.7,97.9,71.2,0.0
Saint Joseph's,101.9,102.3,75.7,-0.135
UTSA,102.5,102.8,73.4,0.0
Bowling Green,101.8,102.2,73.9,0.104
La Salle,97.1,97.9,71.8,-0.0
Miami OH,99.0,99.8,70.5,0.0
Valparaiso,97.2,98.2,71.7,-0.086
Louisiana,99.3,100.5,76.4,0.216
Missouri St.,99.4,100.6,71.5,0.0
East Tennessee St.,94.7,95.9,71.4,-0.085
Coastal Carolina,100.3,101.6,74.4,0.0
Northeastern,98.8,100.2,70.1,0.0
Kent St.,99.3,101.0,72.2,0.0
FIU,100.1,101.9,75.1,0.0
Charleston,97.7,99.4,70.2,0.0
Boston University,98.8,100.6,71.0,0.0
Lipscomb,99.6,101.5,70.6,0.026
Navy,99.3,101.3,67.5,0.31
Middle Tennessee,93.5,95.4,73.9,-0.192
Eastern Kentucky,97.0,99.0,77.9,-0.121
Fordham,91.5,93.6,69.4,0.0
UC Riverside,94.1,96.3,69.6,-0.115
Western Carolina,99.2,101.5,75.4,-0.048
Charlotte,97.2,99.5,68.8,0.0
Youngstown St.,100.1,102.4,71.2,0.0
Southern Utah,98.2,100.6,73.8,0.0
Northern Colorado,98.8,101.2,71.1,0.0
Monmouth,97.3,99.7,75.0,0.0
Southern Illinois,97.4,100.1,69.3,0.0
Cal St. Bakersfield,94.8,97.6,69.1,0.0
UC San Diego,97.7,100.6,72.2,0.0
Appalachian St.,97.3,100.1,71.1,-0.218
Montana St.,97.9,100.8,71.8,-0.148
Northern Kentucky,98.2,101.2,70.0,0.0
UC Davis,97.6,100.6,73.9,-0.161
Wyoming,97.7,100.7,70.5,-0.112
North Dakota St.,96.0,99.2,68.9,-0.001
UTEP,94.7,97.9,71.5,0.0
Penn,98.0,101.2,72.8,0.0
Cornell,99.1,102.4,70.5,0.0
NJIT,95.5,98.9,71.0,0.0
Chattanooga,96.8,100.4,71.4,0.0
Nebraska Omaha,95.9,99.6,74.3,0.071
Oral Roberts,102.0,105.8,72.7,-0.147
Florida Atlantic,94.4,98.6,69.7,-0.143
Georgia Southern,97.4,101.8,73.3,0.0
Elon,97.7,102.1,70.8,0.0
UMBC,96.2,100.6,72.1,-0.1
UMass Lowell,98.4,103.0,73.0,-0.015
Purdue Fort Wayne,95.0,99.7,71.9,0.0
New Hampshire,95.0,99.8,73.0,0.0
South Alabama,98.9,103.9,69.1,0.089
Cleveland St.,95.1,100.1,70.6,0.0
Army,93.7,98.8,73.7,-0.002
Tulane,94.0,99.1,70.3,0.119
Long Beach St.,96.7,101.8,74.1,0.0
New Mexico,97.8,102.9,74.6,0.0
Detroit,99.3,104.4,72.8,0.0
Texas Southern,95.9,101.2,73.7,0.072
Towson,98.9,104.2,68.8,-0.123
Delaware,98.1,103.5,71.1,0.0
South Dakota,97.2,102.6,71.8,-0.032
UT Rio Grande Valley,93.9,99.4,73.0,0.231
George Washington,96.4,101.9,72.7,-0.025
UNC Asheville,98.3,103.9,71.7,-0.131
UNC Wilmington,96.9,102.6,71.4,0.083
Canisius,97.2,102.9,73.0,0.0
Illinois Chicago,93.6,99.3,70.8,0.173
Illinois St.,95.9,101.7,73.1,0.126
Brown,93.0,98.8,73.4,0.0
Lafayette,98.7,104.6,71.5,0.0
Robert Morris,94.4,100.4,70.8,0.0
Norfolk St.,93.2,99.2,70.9,0.172
Sacramento St.,94.5,100.5,69.3,0.0
Nicholls St.,95.4,101.5,73.1,0.021
Hawaii,95.1,101.2,72.0,0.0
Stetson,97.2,103.3,69.3,0.0
Western Michigan,94.2,100.4,71.4,0.0
St. Francis PA,98.0,104.5,72.3,0.056
Central Michigan,97.8,104.5,75.3,-0.195
Bucknell,94.8,101.7,73.3,0.0
Rice,94.8,101.9,73.4,0.0
Marist,92.1,99.2,68.9,0.0
North Alabama,95.4,102.5,73.1,0.0
Gardner Webb,95.6,102.9,71.0,0.0
Loyola MD,96.6,103.9,73.6,0.0
Niagara,96.1,103.7,70.4,0.0
Campbell,96.4,104.0,70.2,0.0
Central Arkansas,96.9,104.7,73.8,0.0
Stony Brook,91.7,99.6,73.9,0.0
Florida Gulf Coast,93.8,101.7,70.4,0.101
American,94.5,102.4,71.2,0.0
Mount St. Mary's,94.6,102.5,67.5,0.017
Bryant,96.1,104.1,76.9,-0.211
Air Force,96.3,104.4,64.6,0.166
IUPUI,98.2,106.4,73.8,0.0
North Dakota,96.2,104.4,72.1,-0.209
San Jose St.,96.1,104.3,74.8,0.0
Fairleigh Dickinson,98.3,106.6,73.1,-0.0
Lamar,93.4,101.7,73.6,-0.2
Louisiana Monroe,93.9,102.4,69.5,0.0
Iona,95.5,104.1,71.8,0.0
Southern,94.9,103.5,71.8,-0.118
Arkansas St.,95.8,104.4,71.3,-0.041
Northern Illinois,92.9,101.5,69.1,-0.136
VMI,96.7,105.4,73.4,0.072
Quinnipiac,94.1,102.8,71.4,0.012
Jacksonville St.,93.2,101.9,70.0,0.219
Dartmouth,92.6,101.4,70.2,0.0
North Carolina A&T,92.5,101.5,75.4,0.071
Wagner,94.1,103.1,70.7,0.0
James Madison,96.7,106.0,72.9,0.028
Northwestern St.,95.4,104.7,76.0,-0.106
Columbia,92.4,101.8,72.6,0.0
William & Mary,98.2,107.5,71.5,0.0
LIU,93.4,102.8,75.3,0.0
Green Bay,96.9,106.3,75.5,-0.007
Seattle,93.7,103.4,71.2,-0.007
UMKC,93.3,103.1,68.9,0.0
Jacksonville,91.0,100.9,71.7,0.0
Charleston Southern,92.3,102.2,71.4,-0.113
Milwaukee,93.0,102.9,72.2,0.0
Rider,92.8,102.8,74.3,0.0
Fairfield,89.6,99.6,70.6,-0.183
High Point,94.4,104.4,71.0,-0.191
Manhattan,90.5,100.5,70.1,0.0
Cal Baptist,97.3,107.3,72.0,-0.18
Bellarmine,94.1,104.2,72.2,0.0
St. Francis NY,93.4,103.5,72.9,0.0
North Carolina Central,93.3,103.4,69.7,0.18
Weber St.,92.9,103.1,71.6,0.0
Troy,92.6,102.8,71.4,0.231
Utah Valley,92.4,102.6,73.6,0.0
USC Upstate,96.0,106.3,74.2,-0.003
Portland,92.6,102.9,73.1,0.0
Denver,94.3,104.6,73.1,0.0
Hartford,93.5,103.8,70.3,0.096
Tennessee St.,92.5,102.9,72.8,0.0
Portland St.,96.8,107.3,74.8,0.0
Lehigh,95.1,105.7,72.5,0.0
Southern Miss,92.8,103.4,69.6,0.0
Albany,92.2,102.9,71.4,0.0
Howard,96.8,107.7,73.0,0.0
North Florida,96.6,107.5,71.6,-0.027
Merrimack,90.4,101.4,68.4,0.0
Radford,92.7,103.8,68.4,-0.075
Cal St. Northridge,96.1,107.2,72.9,-0.092
Northern Arizona,94.3,105.5,70.8,0.0
Jackson St.,89.8,101.1,71.4,0.0
Oakland,94.2,105.5,72.2,-0.058
Prairie View A&M,91.1,102.7,70.8,0.064
Sam Houston St.,94.1,106.1,73.2,0.0
Samford,94.8,107.0,74.9,0.0
Morehead St.,93.0,105.2,69.2,0.08
Texas A&M Corpus Chris,92.2,104.5,71.3,-0.147
New Orleans,92.3,104.7,73.0,-0.09
Idaho St.,93.5,106.0,69.6,-0.001
Florida A&M,89.9,102.5,71.4,0.0
Dixie St.,93.1,105.7,72.5,0.0
Tennessee Tech,89.2,102.3,71.7,-0.045
Sacred Heart,94.2,107.4,72.5,0.0
Evansville,90.7,103.9,67.2,-0.217
Cal Poly,91.2,104.5,72.0,0.0
Cal St. Fullerton,89.5,103.3,72.8,0.0
SIU Edwardsville,91.3,105.3,72.8,-0.033
Coppin St.,88.9,103.0,74.6,0.0
Longwood,88.8,103.1,72.0,0.0
Southeastern Louisiana,90.8,105.1,74.6,0.04
McNeese St.,95.3,109.8,72.4,0.0
The Citadel,94.8,109.4,77.5,0.0
Grambling St.,87.6,102.3,72.9,-0.0
Tarleton St.,91.8,106.5,72.3,0.0
Tennessee Martin,95.4,110.7,72.3,0.0
Hampton,92.3,107.8,76.4,0.0
Morgan St.,88.7,104.2,72.3,0.0
Southeast Missouri St.,91.6,107.4,72.8,0.052
Idaho,89.7,107.0,72.4,0.0
Central Connecticut,90.5,108.1,72.1,-0.0
Alabama A&M,87.0,104.8,72.5,0.0
Alcorn St.,88.3,106.3,73.3,0.0
Binghamton,89.9,108.3,71.5,0.0
Presbyterian,90.0,108.9,72.6,0.0
Houston Baptist,92.5,112.0,76.1,-0.0
Western Illinois,90.0,109.6,71.6,0.0
Holy Cross,89.2,109.0,72.0,0.0
Incarnate Word,89.6,109.6,70.8,-0.0
Maine,85.5,105.9,69.9,0.0
Bethune Cookman,87.9,108.6,76.0,0.0
Alabama St.,84.0,105.7,72.6,0.0
Kennesaw St.,85.0,107.2,71.0,0.0
Delaware St.,87.3,109.6,76.7,0.0
Arkansas Pine Bluff,83.3,105.6,71.5,-0.001
Maryland Eastern Shore,81.7,107.4,71.5,0.0
Chicago St.,87.0,112.8,70.5,-0.016
South Carolina St.,85.7,111.8,74.4,-0.014
Mississippi Valley St.,83.1,115.3,79.0,-0.001
