team,off,def,tempo,luck
Western Kentucky,107.0,99.1,69.1,0.108
Iowa St.,106.4,98.8,69.9,-0.126
South Dakota St.,110.6,103.1,71.1,0.073
South Florida,101.6,94.6,68.2,0.052
Liberty,106.9,99.9,64.6,-0.077
Belmont,105.9,99.0,72.0,-0.003
UAB,104.4,97.5,70.0,0.003
Yale,107.3,100.5,69.2,0.0
Duquesne,103.3,96.6,68.6,-0.022
Texas A&M,102.3,95.6,66.4,0.09
Bowling Green,107.9,101.4,71.0,0.06
Winthrop,106.1,99.7,78.1,0.085
Boston College,105.9,99.6,72.4,-0.104
Georgia St.,106.3,100.0,71.1,0.112
North Texas,103.1,97.0,65.3,-0.167
Buffalo,106.3,100.3,74.4,-0.14
Louisiana Tech,102.5,96.6,70.0,0.036
Georgetown,104.2,98.3,70.2,-0.139
Bradley,102.3,96.5,66.6,-0.118
Massachusetts,107.3,101.7,73.9,-0.242
New Mexico St.,103.0,97.8,68.4,0.0
Nevada,103.9,98.8,70.7,-0.009
Santa Clara,98.6,93.9,71.4,0.192
Vermont,104.1,99.4,67.9,-0.155
Missouri St.,105.7,101.2,70.4,0.043
UC Irvine,101.7,97.1,69.2,-0.0
Nebraska,102.7,98.2,72.9,-0.142
Washington St.,98.1,93.7,68.4,0.097
Northern Iowa,105.6,101.3,71.5,-0.107
Abilene Christian,99.2,95.1,69.1,0.024
Wake Forest,104.5,100.6,69.2,-0.17
UNC Greensboro,100.8,97.1,70.3,-0.053
Ohio,107.8,104.2,69.6,-0.067
Loyola Marymount,103.4,99.9,67.9,0.022
Colgate,106.8,103.3,71.1,-0.083
Eastern Washington,104.1,100.6,71.9,-0.229
Siena,103.6,100.2,67.6,0.11
UC Santa Barbara,103.5,100.4,67.9,-0.006
East Carolina,100.1,97.0,68.5,0.022
Wofford,105.0,102.0,66.1,-0.003
UNLV,106.0,103.0,68.6,-0.129
Kent St.,104.3,101.3,71.3,-0.203
Oregon St.,104.6,101.7,65.8,-0.107
Old Dominion,103.1,100.2,68.8,0.201
Vanderbilt,104.4,101.5,69.8,-0.122
Pacific,101.5,98.8,65.8,0.198
Akron,103.6,101.1,69.7,-0.042
Little Rock,106.2,103.8,68.0,-0.001
Washington,100.7,98.4,70.8,-0.168
Murray St.,101.6,99.4,68.3,-0.23
Grand Canyon,103.3,101.1,65.3,-0.08
Pepperdine,105.0,103.0,70.4,-0.094
Princeton,104.2,102.4,67.9,0.0
California,103.5,102.0,66.1,-0.014
Northeastern,100.0,98.5,67.6,0.045
Cal St. Bakersfield,100.6,99.3,64.3,-0.047
Temple,100.2,99.0,70.3,-0.013
George Mason,101.1,100.1,68.2,0.061
La Salle,100.3,99.5,68.0,-0.057
Drexel,102.2,101.4,66.3,-0.062
Coastal Carolina,104.2,103.5,71.4,0.006
Mercer,104.5,103.9,72.6,-0.003
Hofstra,102.7,102.2,69.7,0.031
Harvard,102.1,101.6,69.4,0.0
Kansas St.,102.3,101.8,64.8,0.061
North Dakota St.,101.5,101.1,65.2,0.01
Montana,97.8,97.7,66.2,-0.072
UTEP,101.8,101.7,68.3,-0.117
Indiana St.,101.5,101.4,70.7,-0.001
East Tennessee St.,98.2,98.2,68.5,0.029
Ball St.,101.2,101.2,70.2,0.021
Texas St.,100.1,100.3,65.1,0.162
Monmouth,102.8,103.0,75.9,-0.133
Oral Roberts,106.7,106.9,71.7,-0.099
Fresno St.,101.2,101.5,66.6,-0.062
Charlotte,100.1,100.6,64.3,-0.037
FIU,102.9,103.4,71.5,-0.12
Saint Peter's,96.7,97.4,68.1,0.036
UT Arlington,102.5,103.3,71.8,0.001
UC Riverside,98.8,99.8,67.2,-0.076
Stephen F. Austin,98.9,100.2,71.8,0.109
Cleveland St.,97.9,99.2,67.3,0.219
Eastern Kentucky,98.0,99.4,76.6,0.054
Navy,101.5,102.9,65.9,0.325
South Dakota,102.3,103.9,69.3,-0.056
Chattanooga,102.5,104.2,68.6,0.013
Louisiana,97.9,99.7,72.8,0.197
Bryant,103.3,105.3,76.8,-0.079
Valparaiso,99.1,101.2,69.1,-0.172
UMBC,98.6,100.9,70.4,0.007
Southern Utah,103.7,106.0,70.3,0.045
Austin Peay,103.4,105.9,69.2,0.153
Wyoming,104.0,106.4,70.2,0.121
San Diego,98.2,100.7,70.9,-0.024
Eastern Illinois,101.6,104.2,70.4,-0.01
Saint Joseph's,102.5,105.1,74.4,-0.008
UC Davis,100.1,102.9,71.2,-0.161
UNC Wilmington,101.9,104.7,69.3,0.03
Southern Illinois,101.4,104.4,68.9,0.196
Eastern Michigan,99.7,102.6,67.9,0.003
Tulane,96.7,99.8,67.1,0.1
UTSA,104.4,107.7,72.4,-0.061
Western Carolina,103.1,106.4,72.3,0.128
Penn,100.5,103.8,70.5,0.0
Cornell,101.6,105.0,68.1,0.0
Montana St.,99.4,102.8,69.6,0.039
Miami OH,100.4,103.8,66.4,0.049
NJIT,99.1,102.5,69.1,0.106
Lafayette,102.2,105.8,70.4,-0.17
Appalachian St.,100.1,103.8,66.1,0.09
UC San Diego,99.7,103.7,70.5,0.0
Boston University,100.8,104.9,69.5,-0.117
Milwaukee,98.4,102.6,69.8,-0.081
Lipscomb,102.1,106.4,66.9,0.098
George Washington,102.5,106.8,69.7,-0.206
Middle Tennessee,93.2,97.5,71.1,-0.095
Nicholls St.,99.9,104.4,71.5,-0.03
Army,96.6,101.1,70.3,0.22
Hawaii,99.7,104.4,71.3,-0.098
Rice,101.4,106.2,70.6,0.052
Northern Kentucky,99.3,104.1,66.9,0.037
Niagara,100.9,105.9,65.8,-0.042
Iona,99.6,104.6,67.9,0.041
Charleston,99.6,104.7,64.5,-0.032
Purdue Fort Wayne,101.4,106.5,72.7,-0.093
Sacramento St.,97.1,102.3,65.5,0.061
UMass Lowell,98.0,103.1,69.9,-0.007
South Alabama,102.8,108.0,67.4,-0.093
Gardner Webb,99.6,104.9,69.2,-0.111
Sam Houston St.,98.4,103.7,72.7,0.157
Jacksonville St.,96.4,101.8,66.5,-0.033
Texas Southern,99.9,105.3,69.9,0.075
Robert Morris,99.9,105.4,69.3,0.027
Towson,100.6,106.1,67.7,-0.035
Elon,98.5,104.2,67.8,0.064
Youngstown St.,105.2,111.0,65.5,0.091
Stony Brook,95.8,101.6,69.3,0.051
Brown,95.4,101.3,71.0,0.0
Florida Atlantic,97.9,103.8,66.3,0.046
UT Rio Grande Valley,95.4,101.3,71.8,0.093
Florida Gulf Coast,97.1,103.0,68.4,0.143
Fordham,90.8,96.8,65.7,0.065
Northern Colorado,96.8,103.2,69.1,0.041
Weber St.,96.4,102.9,71.4,-0.162
Canisius,98.4,105.0,69.7,0.094
UNC Asheville,99.4,106.0,69.7,-0.102
Detroit,101.1,107.7,69.7,-0.111
Stetson,99.2,105.8,69.1,0.037
Central Michigan,100.9,107.7,72.4,-0.001
Norfolk St.,96.2,103.0,67.9,0.068
Illinois Chicago,96.2,103.1,69.8,0.082
VMI,100.3,107.2,70.6,-0.036
Evansville,97.1,104.2,62.1,0.102
Central Arkansas,99.6,106.8,74.9,0.006
Loyola MD,99.0,106.4,71.2,0.0
UMKC,95.6,103.1,64.2,-0.231
Samford,99.7,107.3,74.5,-0.116
James Madison,100.0,107.6,72.7,-0.096
New Hampshire,93.8,101.5,69.4,0.045
Marist,93.8,101.6,67.0,0.166
Campbell,99.2,107.0,67.8,0.076
American,97.0,104.9,68.8,0.0
Utah Valley,96.9,105.1,70.7,-0.147
Georgia Southern,97.6,105.9,68.6,0.02
Green Bay,101.1,109.4,68.0,-0.017
LIU,94.3,102.7,74.6,0.116
Nebraska Omaha,96.4,104.8,71.9,-0.034
Hartford,96.7,105.1,67.6,0.068
Radford,96.8,105.2,64.1,-0.012
North Carolina Central,96.6,105.0,67.9,-0.026
Illinois St.,97.1,105.6,70.9,-0.051
Long Beach St.,99.1,107.7,75.2,0.161
High Point,96.2,104.8,69.2,-0.142
Wagner,96.3,105.0,65.3,-0.223
Morehead St.,94.0,102.7,65.6,0.128
Mount St. Mary's,95.1,103.9,63.0,-0.042
Delaware,97.1,105.9,67.8,0.075
Dartmouth,95.1,103.9,67.9,0.0
Albany,94.5,103.4,67.9,0.026
New Mexico,97.0,106.1,68.5,0.024
North Alabama,95.5,104.6,72.6,-0.013
Western Michigan,95.2,104.3,66.0,-0.104
Florida A&M,95.3,104.5,68.7,-0.015
Bellarmine,98.7,108.0,66.7,-0.183
St. Francis PA,98.4,107.7,70.5,-0.016
Bucknell,94.7,104.0,72.9,-0.123
Cal St. Northridge,99.2,108.6,71.6,0.128
Idaho St.,98.2,107.6,66.3,0.022
Columbia,94.9,104.3,70.2,0.0
Seattle,95.8,105.3,67.9,-0.045
Oakland,100.3,109.8,71.0,-0.0
Air Force,97.3,106.9,63.0,0.088
Southern Miss,95.0,104.6,64.4,0.005
Southern,94.5,104.2,70.4,0.051
Quinnipiac,93.4,103.3,69.1,0.044
William & Mary,97.7,107.7,68.1,0.047
St. Francis NY,95.8,105.9,73.8,0.1
Portland,94.8,104.9,74.0,0.145
Morgan St.,94.7,105.0,71.1,0.077
Fairleigh Dickinson,100.5,110.9,71.7,0.067
North Florida,100.9,111.4,68.2,-0.011
Louisiana Monroe,94.3,104.8,67.5,-0.023
IUPUI,95.9,106.5,73.3,0.006
Troy,93.3,104.1,67.3,0.193
Arkansas St.,97.2,108.3,69.6,-0.09
North Dakota,93.6,104.7,67.5,0.033
Prairie View A&M,93.6,104.8,70.0,0.007
Lehigh,97.8,108.9,69.8,0.175
Cal Baptist,98.7,110.0,70.7,-0.174
Jacksonville,93.5,104.9,68.9,0.128
Tennessee St.,91.7,103.4,70.4,-0.142
USC Upstate,97.2,108.8,67.7,0.06
San Jose St.,97.4,109.2,76.1,-0.085
Merrimack,93.5,105.5,66.9,0.009
The Citadel,100.4,112.5,75.9,0.062
Rider,98.5,110.7,67.5,-0.027
Portland St.,96.9,109.0,73.4,0.043
Texas A&M Corpus Chris,93.8,105.9,67.8,-0.131
Jackson St.,90.0,102.4,69.8,-0.01
New Orleans,95.8,108.3,70.2,-0.17
Dixie St.,95.7,108.2,71.9,0.205
Lamar,91.8,104.5,71.2,0.01
Longwood,93.9,106.7,67.5,-0.167
Cal St. Fullerton,91.4,104.2,71.0,-0.025
Northwestern St.,96.8,109.6,72.3,-0.041
Southeast Missouri St.,95.2,108.3,68.7,-0.002
North Carolina A&T,95.7,109.0,71.4,-0.022
Howard,98.3,111.7,70.8,0.102
Grambling St.,90.9,104.3,70.0,-0.079
Manhattan,89.5,103.0,67.8,0.067
Northern Illinois,93.3,106.9,64.8,-0.062
Tennessee Tech,92.9,106.6,70.4,-0.106
SIU Edwardsville,93.3,107.0,70.5,-0.01
Charleston Southern,92.4,106.3,68.4,-0.102
Sacred Heart,96.8,110.8,69.4,0.117
Hampton,93.3,108.1,73.0,0.091
Northern Arizona,98.5,113.5,64.6,0.041
Tarleton St.,93.3,108.3,69.4,-0.085
Cal Poly,92.1,107.2,68.5,0.05
Fairfield,89.4,104.5,67.0,-0.095
Central Connecticut,94.7,110.2,71.1,-0.047
McNeese St.,96.7,112.2,70.3,-0.163
Coppin St.,88.4,104.1,77.0,0.07
Western Illinois,94.3,110.0,71.9,-0.108
Southeastern Louisiana,92.8,109.3,68.7,0.012
Alabama A&M,90.1,106.7,70.5,0.0
Denver,93.1,109.9,71.5,-0.13
Binghamton,94.6,112.3,66.8,-0.039
Tennessee Martin,96.4,114.5,69.9,0.074
Maine,88.6,107.1,64.8,0.011
Holy Cross,92.6,111.1,70.7,0.108
Houston Baptist,94.7,113.3,71.8,0.013
Idaho,92.3,111.2,70.3,-0.093
Incarnate Word,92.8,111.7,68.0,0.004
Presbyterian,93.1,112.2,68.2,0.1
Alcorn St.,91.7,111.2,71.5,-0.0
Arkansas Pine Bluff,90.7,110.4,70.9,0.045
Kennesaw St.,87.6,107.5,67.6,-0.124
Bethune Cookman,90.4,111.1,73.6,0.0
Delaware St.,89.3,112.3,75.7,-0.122
Alabama St.,85.4,110.0,69.0,-0.002
Maryland Eastern Shore,84.2,109.9,69.1,0.0
South Carolina St.,85.7,113.8,72.6,-0.092
Chicago St.,87.9,116.6,68.9,-0.006
Mississippi Valley St.,83.8,118.9,73.9,-0.0
