team,off,def,tempo,luck
Ball St.,100.2,97.9,71.3,0.014
Wofford,103.0,100.8,67.7,-0.129
Siena,101.6,99.5,69.6,0.0
Grand Canyon,101.3,99.2,67.9,-0.167
UC Irvine,98.7,96.6,70.0,-0.183
Princeton,102.9,101.0,69.1,0.0
Temple,99.0,97.2,72.1,0.0
Kent St.,102.5,100.8,71.8,-0.054
Akron,101.8,100.2,72.4,0.0
Kansas St.,101.1,99.5,66.2,0.089
Little Rock,103.6,102.0,70.4,0.02
Colgate,103.8,102.3,70.2,0.0
Mercer,102.5,101.3,72.8,0.051
Drexel,101.3,100.1,67.4,0.007
Southern Illinois,100.3,99.2,69.8,0.101
Montana,98.2,97.3,68.6,-0.124
Bowling Green,104.4,103.5,72.6,0.088
Missouri St.,102.5,101.7,70.8,0.087
Fresno St.,100.4,99.7,68.5,0.0
Harvard,100.8,100.2,70.5,0.0
Hofstra,102.0,101.6,71.4,0.006
UC Riverside,97.1,96.9,67.6,-0.087
UTEP,97.6,97.5,69.7,-0.072
Saint Peter's,96.8,96.9,70.0,0.08
Chattanooga,100.6,100.9,69.7,0.011
UT Arlington,100.1,100.5,70.8,-0.044
Northeastern,99.9,100.4,69.3,0.036
Valparaiso,98.2,99.1,70.8,-0.191
Louisiana,97.5,98.4,75.4,0.302
Texas St.,98.2,99.2,66.7,0.241
Saint Joseph's,103.4,104.4,76.1,-0.095
Charlotte,99.1,100.3,65.8,-0.109
Eastern Michigan,99.5,100.7,69.8,0.0
Wyoming,102.3,103.5,70.7,0.052
Stephen F. Austin,97.6,98.9,73.2,0.044
North Dakota St.,98.0,99.3,65.6,0.025
La Salle,96.7,98.1,69.0,-0.017
East Tennessee St.,95.1,96.6,69.5,-0.041
Coastal Carolina,103.0,104.5,73.0,0.027
Southern Utah,101.4,103.1,71.2,0.042
Austin Peay,103.2,104.9,70.8,0.162
Boston University,100.0,101.8,69.7,0.0
Oral Roberts,103.6,105.5,73.1,-0.087
UMBC,97.6,99.5,71.0,0.039
Eastern Illinois,101.6,103.5,69.9,-0.02
Navy,100.3,102.3,66.6,0.31
FIU,102.4,104.5,73.4,-0.132
Youngstown St.,102.3,104.4,68.0,0.098
UTSA,102.4,104.5,72.8,-0.033
Fordham,92.7,94.8,68.1,0.0
Western Carolina,101.5,104.3,73.3,0.184
UC San Diego,98.9,101.8,71.0,0.0
San Diego,97.2,100.2,71.6,0.018
UC Davis,98.7,101.8,72.7,-0.161
UNC Wilmington,100.5,103.6,70.7,0.03
Monmouth,99.5,102.7,76.1,0.04
Penn,99.2,102.4,71.6,0.0
Appalachian St.,97.9,101.2,68.7,0.097
Cornell,100.3,103.6,69.3,0.0
Northern Kentucky,100.5,104.0,68.5,-0.003
Northern Colorado,98.7,102.2,69.5,0.081
Bryant,101.7,105.2,77.7,-0.106
Cal St. Bakersfield,96.1,99.6,67.9,-0.034
Middle Tennessee,93.8,97.4,73.3,-0.155
Tulane,96.1,99.6,68.2,0.012
Miami OH,98.6,102.3,68.0,0.013
Eastern Kentucky,96.6,100.3,77.0,0.01
NJIT,96.2,100.2,69.8,0.0
Elon,98.9,102.9,68.0,0.1
UMass Lowell,99.5,103.6,71.4,0.068
UNC Asheville,99.8,104.1,70.4,-0.156
Army,95.2,99.6,70.7,0.061
Sacramento St.,96.8,101.2,67.1,0.0
Illinois Chicago,96.1,100.6,70.0,0.061
Montana St.,98.3,102.8,70.8,-0.04
Cleveland St.,97.3,101.8,70.2,0.082
Gardner Webb,98.2,102.9,71.0,-0.127
Florida Atlantic,96.5,101.4,68.6,0.05
New Mexico,98.7,103.6,71.3,0.107
New Hampshire,94.7,99.8,72.3,-0.0
Lipscomb,100.7,105.9,68.0,0.009
Detroit,100.4,105.6,71.7,-0.053
South Dakota,99.6,104.8,70.1,-0.076
Charleston,98.4,103.6,65.6,-0.143
Georgia Southern,98.3,103.5,70.7,0.164
Towson,100.0,105.3,67.4,-0.123
Texas Southern,98.7,104.0,71.0,0.075
South Alabama,101.8,107.1,68.9,0.11
Iona,97.7,103.4,69.3,0.036
Canisius,98.2,103.8,72.0,-0.107
Marist,91.9,97.7,67.6,0.148
Illinois St.,97.1,102.9,72.9,-0.052
Brown,94.2,100.0,72.1,0.0
Lafayette,99.9,105.8,70.2,0.0
UT Rio Grande Valley,94.1,100.0,72.8,0.093
Nicholls St.,96.6,102.6,72.4,0.021
Niagara,97.1,103.1,67.1,-0.076
Hawaii,96.3,102.4,70.8,0.0
Purdue Fort Wayne,96.6,102.8,70.8,-0.008
Milwaukee,96.8,103.0,70.1,-0.079
Mount St. Mary's,96.1,102.4,65.0,-0.011
VMI,98.9,105.5,71.2,-0.095
Jacksonville St.,95.4,102.1,68.5,0.084
George Washington,98.8,105.5,71.9,-0.237
Stetson,98.5,105.2,69.0,0.024
Nebraska Omaha,95.4,102.2,72.7,0.051
Central Arkansas,98.2,105.1,75.6,-0.017
Bucknell,96.0,102.9,72.1,0.0
Florida Gulf Coast,95.2,102.3,69.4,0.146
Norfolk St.,94.6,101.7,68.3,0.073
Western Michigan,95.0,102.2,67.1,-0.141
Central Michigan,99.3,106.6,73.4,0.076
High Point,96.9,104.2,71.4,-0.194
Loyola MD,97.7,105.1,72.4,0.0
Robert Morris,95.2,102.8,69.9,-0.002
Long Beach St.,96.9,104.6,74.7,0.136
Weber St.,94.4,102.1,71.8,-0.245
Stony Brook,93.6,101.3,70.5,0.025
Air Force,96.1,103.9,63.7,0.159
Rice,95.8,103.6,70.8,0.009
American,95.7,103.6,70.0,0.0
Delaware,97.0,104.9,68.8,0.068
St. Francis PA,99.0,107.1,70.4,0.043
North Dakota,96.2,104.4,68.1,-0.034
Bellarmine,97.0,105.3,68.9,-0.114
IUPUI,98.3,106.6,73.4,0.0
Wagner,94.9,103.3,67.0,-0.17
North Carolina Central,95.0,103.6,68.9,-0.026
North Alabama,95.2,103.7,72.4,-0.152
Quinnipiac,94.4,103.2,70.3,0.056
Dartmouth,93.8,102.6,69.0,0.0
Hartford,94.8,103.8,68.6,0.209
Sam Houston St.,95.3,104.3,75.0,0.109
Cal Baptist,98.6,107.6,72.3,-0.248
Portland,94.3,103.4,72.9,0.172
James Madison,97.7,106.9,72.3,-0.03
Campbell,96.8,106.0,68.7,0.127
Samford,97.0,106.2,75.3,-0.109
Columbia,93.6,103.0,71.4,0.0
LIU,94.1,103.6,74.4,-0.039
UMKC,95.0,104.7,66.5,-0.163
Arkansas St.,97.1,106.8,69.9,-0.125
Utah Valley,95.5,105.3,72.5,-0.06
William & Mary,98.2,108.1,68.5,0.08
Cal St. Northridge,99.0,109.0,72.1,0.054
Southern,94.1,104.4,71.0,-0.033
Southern Miss,92.4,102.7,68.0,0.012
Fairleigh Dickinson,99.1,109.4,72.8,0.026
Florida A&M,93.4,103.8,69.4,0.009
Green Bay,97.9,108.4,70.7,-0.14
Albany,92.5,103.0,70.4,-0.135
Lehigh,96.3,106.8,71.3,0.0
Oakland,97.3,107.8,73.1,-0.098
Louisiana Monroe,93.4,104.0,67.1,-0.011
Troy,92.0,102.8,68.6,0.211
Rider,96.2,107.0,69.6,-0.133
Morehead St.,94.0,104.7,66.9,-0.015
North Florida,99.5,110.3,69.6,-0.034
Seattle,93.7,104.5,69.9,-0.041
Radford,92.9,103.8,65.4,0.026
San Jose St.,96.1,106.9,75.8,-0.092
Merrimack,91.6,102.6,67.2,0.0
Lamar,91.3,102.3,72.4,-0.049
Northern Illinois,94.0,105.0,65.6,-0.047
Tennessee St.,91.9,103.2,73.0,-0.1
Jacksonville,92.7,104.2,70.1,0.086
Northwestern St.,96.2,107.8,74.8,-0.064
USC Upstate,96.5,108.3,72.3,-0.049
Dixie St.,94.6,106.5,72.8,0.245
Charleston Southern,91.7,103.7,69.8,-0.084
Texas A&M Corpus Chris,92.6,104.7,69.2,-0.131
Morgan St.,92.1,104.2,71.0,0.029
North Carolina A&T,94.2,106.4,71.8,-0.099
Idaho St.,94.9,107.2,68.0,-0.0
St. Francis NY,94.7,107.1,73.5,0.227
Evansville,92.5,105.2,64.5,0.037
Prairie View A&M,92.2,105.0,70.1,0.066
Portland St.,95.5,108.3,75.7,0.09
Grambling St.,91.0,103.9,71.4,-0.048
Denver,94.2,107.3,73.2,-0.129
Howard,97.1,110.3,71.9,0.102
Longwood,92.5,105.7,70.0,-0.173
The Citadel,97.2,110.5,76.6,0.12
Jackson St.,88.7,102.1,72.3,-0.0
Manhattan,90.9,104.4,69.4,-0.023
SIU Edwardsville,92.0,105.5,71.5,-0.01
Cal St. Fullerton,90.7,104.5,71.6,0.0
New Orleans,93.1,106.9,71.4,-0.08
McNeese St.,96.3,110.4,71.9,-0.147
Fairfield,88.3,102.6,68.7,-0.074
Cal Poly,91.8,106.2,70.6,0.045
Tennessee Tech,89.7,104.2,70.6,-0.123
Southeastern Louisiana,92.0,106.5,71.3,-0.016
Southeast Missouri St.,94.3,108.8,69.3,-0.068
Coppin St.,87.4,102.2,77.2,0.025
Tarleton St.,92.2,107.3,70.9,-0.09
Sacred Heart,93.4,108.7,71.0,0.018
Central Connecticut,94.1,109.4,72.6,-0.048
Northern Arizona,94.4,109.9,68.0,-0.049
Hampton,91.2,107.2,74.4,0.017
Western Illinois,92.5,108.8,72.6,-0.149
Alabama A&M,88.8,105.5,71.6,0.0
Tennessee Martin,95.5,112.4,70.3,0.279
Idaho,90.5,108.2,70.1,-0.082
Alcorn St.,89.7,107.8,71.6,-0.0
Binghamton,90.7,109.8,69.3,-0.049
Presbyterian,90.3,109.6,70.0,0.085
Incarnate Word,91.3,110.6,69.4,-0.0
Holy Cross,90.4,110.2,70.8,0.0
Maine,86.5,106.8,67.5,-0.149
Bethune Cookman,89.1,109.8,74.8,0.0
Houston Baptist,93.2,113.9,74.2,-0.0
Kennesaw St.,85.4,106.3,69.3,-0.106
Arkansas Pine Bluff,86.2,107.7,71.5,0.057
Alabama St.,85.2,106.9,71.4,0.0
Delaware St.,88.9,111.7,75.8,-0.018
Maryland Eastern Shore,82.9,108.6,70.2,0.0
South Carolina St.,83.8,111.8,73.1,-0.069
Chicago St.,87.0,115.4,70.0,-0.006
Mississippi Valley St.,84.0,117.1,74.9,-0.0
