team,off,def,tempo,luck
Vermont,103.2,98.8,68.3,-0.166
Nebraska,102.0,97.9,73.0,-0.142
UNC Greensboro,101.3,97.3,70.8,-0.034
Nevada,103.1,99.1,71.1,0.075
Northern Iowa,104.8,100.9,71.6,-0.107
Akron,104.2,100.4,70.5,-0.007
Bowling Green,106.3,102.5,71.0,0.083
Santa Clara,97.9,94.2,71.0,0.161
Eastern Washington,103.9,100.2,72.3,-0.229
Washington St.,97.5,93.9,68.7,0.086
Loyola Marymount,103.1,99.4,68.2,0.022
Washington,99.6,96.0,69.7,-0.161
Old Dominion,102.6,99.0,69.1,0.167
UC Irvine,100.7,97.2,69.1,-0.037
East Carolina,100.1,96.6,68.6,0.061
Wake Forest,102.5,99.1,70.1,-0.011
Wofford,105.4,102.0,66.8,-0.033
Missouri St.,104.3,100.9,70.5,0.052
Murray St.,101.7,98.6,68.2,-0.213
Colgate,105.7,102.6,71.0,-0.241
Oregon St.,104.4,101.5,66.3,-0.107
UC Santa Barbara,102.9,99.9,68.2,-0.006
Little Rock,105.9,103.2,69.8,0.01
Siena,102.3,99.7,68.1,0.209
Pacific,101.1,98.5,66.1,0.198
George Mason,102.0,99.6,69.1,0.079
UNLV,104.3,102.0,69.6,-0.065
California,102.0,99.7,66.0,-0.035
Grand Canyon,102.8,100.6,66.5,-0.179
Vanderbilt,101.9,99.8,69.7,-0.017
Pepperdine,104.6,102.7,70.5,-0.094
Princeton,103.8,101.9,68.2,0.0
Hofstra,103.1,101.4,70.1,0.079
Kent St.,102.4,100.8,70.9,-0.153
La Salle,100.2,98.9,68.0,-0.047
Temple,99.7,98.5,70.7,-0.013
Drexel,102.1,101.0,66.5,0.007
Ball St.,101.7,100.6,69.6,0.023
Kansas St.,101.3,100.3,64.8,0.094
Cal St. Bakersfield,100.6,100.0,65.7,-0.096
Mercer,104.0,103.5,72.7,-0.003
Harvard,101.7,101.1,69.6,0.0
Montana,97.9,97.4,67.0,-0.072
UTEP,99.2,99.0,68.5,-0.101
Northeastern,99.4,99.3,68.3,-0.024
North Dakota St.,100.5,100.4,65.1,-0.035
East Tennessee St.,97.6,97.6,68.7,0.029
Indiana St.,100.9,100.9,71.1,-0.001
UC Riverside,97.8,97.9,66.9,-0.087
Oral Roberts,106.7,106.7,71.9,-0.061
Texas St.,99.7,100.0,65.0,0.162
Charlotte,99.6,100.0,64.4,-0.037
Fresno St.,100.5,101.1,67.9,-0.13
FIU,103.5,104.1,72.8,-0.151
Saint Peter's,96.2,96.9,68.5,0.036
Coastal Carolina,103.0,103.7,71.9,-0.016
Chattanooga,102.2,103.0,68.3,0.022
Valparaiso,99.1,99.9,69.8,-0.191
Monmouth,101.5,102.5,76.5,-0.154
Saint Joseph's,103.4,104.7,75.4,-0.083
UT Arlington,101.0,102.3,71.4,-0.026
Stephen F. Austin,98.6,99.9,71.9,0.109
Navy,100.8,102.2,66.6,0.335
Eastern Kentucky,97.2,98.6,77.7,0.035
Southern Utah,102.4,104.2,70.4,0.042
Louisiana,97.9,99.9,74.1,0.249
Boston University,100.8,103.0,70.4,0.0
South Dakota,101.6,103.9,69.3,-0.16
Cleveland St.,98.1,100.4,69.1,0.199
Austin Peay,103.2,105.8,69.3,0.115
Wyoming,103.5,106.1,70.1,0.121
UNC Wilmington,101.5,104.2,69.7,0.03
Eastern Illinois,101.8,104.4,69.7,-0.006
San Diego,97.7,100.3,71.1,-0.024
UC San Diego,99.8,102.7,70.1,0.0
Southern Illinois,100.8,103.7,69.0,0.196
UC Davis,99.7,102.7,71.4,-0.161
Tulane,96.4,99.5,67.4,0.044
Western Carolina,102.7,105.9,72.5,0.128
Penn,100.0,103.3,70.7,0.0
NJIT,98.9,102.2,69.6,0.096
Cornell,101.2,104.5,68.4,0.0
UMBC,97.9,101.4,70.7,0.016
Bryant,102.6,106.2,76.9,-0.106
Appalachian St.,99.1,102.8,66.8,-0.011
UTSA,103.2,107.0,72.9,-0.101
Miami OH,99.6,103.4,66.8,0.013
Middle Tennessee,94.5,98.4,72.3,-0.155
South Alabama,102.8,106.7,67.5,-0.088
Niagara,100.9,104.9,66.1,-0.033
Northern Kentucky,100.1,104.3,68.4,0.078
George Washington,101.6,105.9,69.8,-0.206
Illinois Chicago,97.1,101.4,69.6,0.061
Eastern Michigan,98.8,103.1,68.5,-0.001
Central Michigan,101.6,106.2,72.1,-0.004
Iona,99.4,104.2,68.1,0.041
Northern Colorado,97.0,101.9,69.3,0.117
Montana St.,97.9,102.8,69.9,-0.118
Florida Atlantic,97.3,102.3,67.9,0.05
Army,95.7,100.8,70.4,0.218
Sacramento St.,96.7,101.9,66.0,0.061
Charleston,99.4,104.6,64.7,-0.103
Lipscomb,100.9,106.2,67.6,0.045
Texas Southern,99.4,104.8,70.3,0.075
Youngstown St.,104.5,110.0,65.1,0.016
Lafayette,101.3,106.8,70.0,-0.232
Towson,100.1,105.6,68.0,-0.035
Nicholls St.,98.4,103.9,72.0,-0.076
UMass Lowell,97.6,103.2,69.8,-0.031
Rice,98.4,104.1,70.5,0.031
Stony Brook,95.4,101.1,69.7,0.051
Elon,97.9,103.7,67.9,0.064
UNC Asheville,99.7,105.6,69.6,-0.064
Brown,95.0,100.9,71.3,0.0
Jacksonville St.,97.0,102.9,67.4,0.099
Florida Gulf Coast,96.5,102.5,68.4,0.143
Milwaukee,97.3,103.3,69.5,-0.129
UT Rio Grande Valley,94.9,100.9,71.7,0.093
Norfolk St.,95.7,101.8,67.5,0.125
Robert Morris,99.2,105.3,70.2,0.027
Central Arkansas,98.5,104.7,75.2,-0.036
Hawaii,97.1,103.3,69.9,0.0
New Hampshire,94.3,100.6,69.8,0.011
Mount St. Mary's,97.0,103.3,63.8,-0.011
Canisius,98.1,104.7,69.7,0.094
Gardner Webb,98.7,105.2,68.9,-0.098
Weber St.,96.0,102.6,71.5,-0.162
Detroit,100.6,107.3,70.1,-0.111
Stetson,99.3,106.0,68.0,0.024
VMI,99.8,106.7,70.9,-0.036
New Mexico,98.8,105.8,68.9,0.0
Marist,93.3,100.3,67.8,0.175
UMKC,95.5,102.7,64.7,-0.207
Campbell,98.8,106.1,68.1,0.054
Bucknell,95.7,103.0,72.7,-0.071
Purdue Fort Wayne,99.2,106.6,71.1,-0.007
Loyola MD,98.6,106.0,71.5,0.0
Illinois St.,97.9,105.5,71.9,-0.028
Fordham,90.8,98.6,67.4,-0.0
Samford,99.4,107.3,75.0,-0.094
Georgia Southern,96.8,104.6,69.2,0.11
Hartford,96.7,104.6,67.4,0.1
Western Michigan,95.6,103.4,66.4,-0.129
American,96.6,104.5,69.1,0.0
Evansville,96.9,104.9,63.2,0.091
Sam Houston St.,96.9,105.0,74.1,0.16
Nebraska Omaha,95.7,103.8,71.9,-0.009
Bellarmine,98.6,106.7,67.8,-0.141
Long Beach St.,99.2,107.4,74.5,0.179
St. Francis PA,99.8,108.0,69.5,0.043
Delaware,97.4,105.8,68.0,0.105
James Madison,99.0,107.4,73.2,-0.115
High Point,95.6,104.1,69.6,-0.142
North Carolina Central,96.0,104.5,68.4,-0.026
North Alabama,96.0,104.6,71.8,-0.152
Dartmouth,94.7,103.5,68.1,0.0
Quinnipiac,95.3,104.2,69.6,0.056
Green Bay,99.8,108.8,68.4,-0.099
Wagner,95.8,104.8,65.6,-0.223
Oakland,99.4,108.4,71.2,0.039
Morehead St.,94.8,103.8,66.0,0.038
Cal Baptist,99.4,108.5,71.7,-0.248
Florida A&M,94.8,104.1,69.1,-0.015
IUPUI,96.3,105.5,72.3,0.038
Cal St. Northridge,98.9,108.3,72.0,0.128
Seattle,95.8,105.1,68.7,-0.045
LIU,95.0,104.4,73.6,-0.039
Albany,94.3,103.7,68.7,0.04
Columbia,94.5,103.9,70.5,0.0
Air Force,95.9,105.7,62.9,0.127
Portland,93.8,103.6,73.5,0.182
Louisiana Monroe,93.4,103.3,67.6,0.024
Fairleigh Dickinson,100.0,110.1,71.8,0.067
William & Mary,97.8,108.0,68.0,-0.011
Southern Miss,94.0,104.2,66.4,0.053
Utah Valley,95.5,105.8,71.7,-0.049
Southern,94.9,105.2,70.3,-0.033
Idaho St.,95.9,106.2,67.2,-0.087
Radford,94.7,105.0,64.0,-0.008
North Florida,100.6,111.3,68.3,-0.034
Troy,93.0,103.8,67.6,0.193
Lehigh,97.3,108.3,71.1,0.232
Merrimack,92.5,103.5,66.3,0.0
Arkansas St.,97.0,108.0,69.9,-0.09
Prairie View A&M,93.3,104.3,70.0,0.007
Morgan St.,93.4,104.5,70.5,0.051
Jacksonville,93.6,104.8,69.1,0.145
North Dakota,93.8,105.0,68.0,-0.015
San Jose St.,96.9,108.3,77.1,-0.088
Northwestern St.,96.7,108.2,73.2,-0.079
USC Upstate,97.0,108.7,67.9,0.036
Tennessee St.,91.6,103.5,71.1,-0.128
Texas A&M Corpus Chris,93.4,105.6,68.5,-0.131
Portland St.,96.4,108.6,73.8,0.043
Lamar,91.6,103.9,72.0,-0.008
Longwood,94.6,106.9,67.9,-0.159
Jackson St.,89.7,102.1,70.1,-0.01
Dixie St.,95.3,107.8,72.1,0.205
St. Francis NY,95.1,107.6,73.2,0.147
Rider,97.2,109.8,67.9,-0.063
Grambling St.,92.1,104.8,70.2,-0.049
The Citadel,98.9,111.9,75.7,0.077
Charleston Southern,91.9,105.0,68.0,-0.097
Cal St. Fullerton,91.5,104.6,71.2,-0.132
Howard,97.9,111.1,70.8,0.102
North Carolina A&T,95.4,108.6,71.9,-0.022
SIU Edwardsville,92.9,106.6,70.7,-0.01
Northern Illinois,92.1,105.8,65.3,-0.027
Northern Arizona,96.9,110.6,65.4,0.109
New Orleans,93.9,107.6,70.5,-0.071
Southeast Missouri St.,94.7,108.5,68.5,-0.013
Tennessee Tech,91.5,105.4,71.0,-0.084
Manhattan,90.6,104.6,68.2,0.06
Southeastern Louisiana,93.7,107.8,69.4,0.011
Fairfield,89.1,103.3,67.5,-0.1
Cal Poly,92.7,107.3,69.1,0.045
Sacred Heart,94.8,109.6,69.8,0.132
McNeese St.,96.2,111.3,71.1,-0.127
Hampton,93.0,108.1,73.7,0.062
Tarleton St.,93.0,108.2,70.0,-0.09
Central Connecticut,95.0,110.3,71.6,-0.048
Coppin St.,88.6,104.0,76.7,0.03
Alabama A&M,89.7,106.2,70.7,0.0
Western Illinois,93.3,109.9,72.3,-0.117
Denver,92.9,109.6,71.9,-0.13
Binghamton,94.1,111.4,67.3,-0.052
Tennessee Martin,96.3,113.8,69.9,0.115
Maine,88.3,106.8,65.6,0.005
Incarnate Word,92.2,111.4,68.6,-0.055
Idaho,91.0,110.3,70.1,-0.095
Holy Cross,91.6,111.0,71.4,0.0
Presbyterian,92.6,112.0,68.6,0.1
Alcorn St.,91.3,110.9,71.5,-0.0
Houston Baptist,94.9,114.5,72.8,0.075
Arkansas Pine Bluff,87.9,107.9,70.8,0.006
Kennesaw St.,86.6,107.2,68.0,-0.131
Bethune Cookman,90.0,110.6,73.9,0.0
Delaware St.,88.9,112.3,75.1,-0.09
Alabama St.,83.3,107.5,69.0,0.0
Maryland Eastern Shore,83.7,109.5,69.3,0.0
South Carolina St.,85.2,113.4,72.7,-0.092
Chicago St.,87.6,116.1,69.2,-0.006
Mississippi Valley St.,83.4,118.7,74.1,-0.0
