team,off,def,tempo,luck
Florida Atlantic,97.7,103.6,66.1,0.046
UT Rio Grande Valley,95.1,101.1,71.5,0.093
Fordham,90.6,96.6,65.4,0.065
Florida Gulf Coast,96.8,102.9,68.0,0.143
UNC Asheville,99.6,105.8,69.7,-0.072
Stony Brook,95.3,101.5,69.1,0.051
Northern Colorado,96.6,103.0,68.9,0.041
Weber St.,96.2,102.7,71.1,-0.162
Hartford,97.3,103.8,67.6,0.068
Canisius,98.3,104.8,69.4,0.094
Stetson,98.9,105.6,68.8,0.037
Detroit,100.8,107.5,69.5,-0.111
Boston University,98.9,105.6,69.0,-0.051
Radford,96.4,103.2,64.3,-0.025
Norfolk St.,96.9,103.7,68.3,0.103
Central Michigan,100.6,107.5,72.2,-0.001
VMI,100.0,106.9,70.4,-0.036
UMass Lowell,96.9,103.8,69.7,-0.005
Illinois Chicago,95.9,102.9,69.5,0.082
Central Arkansas,99.4,106.6,74.7,0.006
Loyola MD,98.8,106.2,71.0,0.0
New Hampshire,94.5,101.9,68.5,-0.0
James Madison,99.8,107.3,72.2,-0.096
UMKC,95.3,102.9,63.9,-0.231
Samford,99.4,107.0,74.2,-0.116
Evansville,97.3,105.0,61.6,0.068
American,96.8,104.7,68.6,0.0
Illinois St.,98.0,106.0,70.6,0.006
Marist,93.1,101.2,66.7,0.132
Utah Valley,96.7,104.8,70.5,-0.147
Georgia Southern,97.4,105.6,68.4,0.02
Green Bay,100.9,109.2,67.7,-0.017
LIU,94.1,102.4,74.3,0.116
North Carolina Central,96.4,104.8,67.7,-0.026
Nebraska Omaha,96.2,104.6,71.7,-0.034
High Point,95.9,104.5,68.9,-0.142
Long Beach St.,99.0,107.5,74.7,0.161
Mount St. Mary's,94.9,103.5,62.7,-0.042
Delaware,96.7,105.4,67.5,0.075
Campbell,99.6,108.3,67.1,0.061
Wagner,96.1,104.8,65.0,-0.223
Albany,94.3,103.0,67.8,0.026
Morehead St.,93.7,102.5,65.3,0.128
Dartmouth,94.9,103.7,67.6,0.0
North Alabama,95.3,104.3,72.3,-0.013
Western Michigan,95.0,104.1,65.8,-0.104
New Mexico,96.8,105.8,68.3,0.024
Bellarmine,98.5,107.8,66.5,-0.183
St. Francis PA,98.1,107.4,70.4,-0.016
Cal St. Northridge,99.0,108.4,71.4,0.128
Idaho St.,98.0,107.4,66.0,0.022
Columbia,94.7,104.1,70.0,0.0
Seattle,95.6,105.1,67.7,-0.045
Oakland,100.1,109.6,70.7,-0.0
Bucknell,95.0,104.6,72.3,-0.078
Air Force,97.0,106.6,62.8,0.088
Southern Miss,94.7,104.4,64.1,0.005
Southern,94.2,104.0,70.2,0.051
Morgan St.,95.5,105.5,71.8,0.01
William & Mary,97.5,107.5,67.9,0.047
Quinnipiac,93.0,103.0,69.0,0.044
St. Francis NY,95.6,105.7,73.6,0.1
Portland,94.6,104.8,73.7,0.145
Florida A&M,94.0,104.2,69.4,0.052
Louisiana Monroe,94.1,104.5,67.2,-0.023
North Florida,100.7,111.1,68.0,-0.011
Fairleigh Dickinson,100.1,110.6,71.5,0.067
IUPUI,95.7,106.3,73.1,0.006
Troy,93.1,103.9,67.1,0.193
Arkansas St.,97.0,108.1,69.4,-0.09
North Dakota,93.3,104.5,67.3,0.033
Prairie View A&M,93.3,104.5,69.8,0.007
Cal Baptist,98.5,109.8,70.5,-0.174
Jacksonville,93.2,104.6,68.7,0.128
USC Upstate,96.8,108.4,67.6,0.06
Longwood,95.5,107.1,66.8,-0.146
Lehigh,97.2,108.9,69.2,0.144
Tennessee St.,91.5,103.1,70.2,-0.142
The Citadel,100.2,112.1,75.8,0.062
Merrimack,93.3,105.3,66.6,0.009
Portland St.,96.6,108.7,73.2,0.043
Texas A&M Corpus Chris,93.6,105.7,67.6,-0.131
Rider,98.3,110.5,67.3,-0.027
San Jose St.,96.9,109.2,75.9,-0.083
Jackson St.,89.8,102.2,69.5,-0.01
Dixie St.,95.5,108.0,71.7,0.205
New Orleans,95.5,108.0,70.0,-0.17
Lamar,91.6,104.3,71.0,0.01
Cal St. Fullerton,91.2,104.0,70.8,-0.025
Northwestern St.,96.6,109.4,72.1,-0.041
Southeast Missouri St.,95.0,108.1,68.4,-0.002
North Carolina A&T,95.6,108.9,71.0,-0.022
Howard,98.0,111.4,70.5,0.102
Grambling St.,90.6,104.1,69.7,-0.079
Manhattan,89.3,102.8,67.5,0.067
Northern Illinois,93.1,106.7,64.6,-0.062
Tennessee Tech,92.6,106.3,70.1,-0.106
SIU Edwardsville,93.1,106.8,70.2,-0.01
Sacred Heart,96.6,110.6,69.2,0.117
Hampton,93.5,108.4,72.6,0.074
Northern Arizona,98.3,113.3,64.3,0.041
Fairfield,90.2,105.3,66.6,-0.103
Tarleton St.,93.0,108.1,69.1,-0.085
Cal Poly,91.9,107.1,68.0,0.05
Central Connecticut,94.5,110.0,70.8,-0.047
McNeese St.,96.5,112.0,70.0,-0.163
Charleston Southern,90.4,106.1,68.6,-0.082
Coppin St.,88.2,103.9,76.8,0.07
Western Illinois,94.0,109.8,71.7,-0.108
Southeastern Louisiana,92.6,109.0,68.5,0.012
Alabama A&M,89.9,106.5,70.2,0.0
Maine,87.5,104.2,64.3,0.049
Denver,92.9,109.7,71.2,-0.13
Holy Cross,92.9,110.0,70.2,0.09
Tennessee Martin,96.1,114.2,69.6,0.074
Houston Baptist,94.4,113.0,71.6,0.013
Presbyterian,93.2,112.0,67.7,0.1
Idaho,92.1,110.9,70.0,-0.093
Incarnate Word,92.5,111.5,67.8,0.004
Binghamton,93.7,112.8,66.5,-0.09
Alcorn St.,91.4,111.0,71.3,-0.0
Arkansas Pine Bluff,90.5,110.2,70.6,0.045
Kennesaw St.,87.4,107.2,67.3,-0.124
Bethune Cookman,90.2,110.8,73.4,0.0
Delaware St.,89.0,112.1,75.5,-0.122
Alabama St.,85.2,109.8,68.8,-0.002
Maryland Eastern Shore,83.9,109.7,68.8,0.0
South Carolina St.,85.2,112.0,73.0,-0.112
Chicago St.,87.6,116.3,68.6,-0.006
Mississippi Valley St.,83.5,118.7,73.6,-0.0
