team,off,def,tempo,luck
Dixie St.,95.0,107.2,72.8,0.205
Portland St.,96.0,108.2,74.3,0.043
St. Francis NY,94.8,107.2,73.7,0.147
Longwood,93.4,105.9,69.3,-0.137
San Jose St.,94.9,107.5,77.7,-0.03
Charleston Southern,91.9,104.5,68.9,-0.131
The Citadel,98.7,111.6,76.1,0.077
North Carolina A&T,94.1,107.1,72.1,-0.099
Howard,97.6,110.8,71.4,0.102
Jackson St.,89.4,102.7,71.7,-0.0
SIU Edwardsville,92.6,106.1,71.3,-0.01
Manhattan,90.6,104.3,68.7,0.06
Cal St. Fullerton,91.2,105.0,71.3,0.0
New Orleans,93.6,107.4,71.1,-0.08
Northern Arizona,96.1,109.9,65.9,0.063
Grambling St.,91.9,105.7,70.5,-0.078
Denver,94.3,108.3,72.2,-0.147
Tennessee Tech,90.1,104.2,71.3,-0.067
Southeastern Louisiana,93.2,107.4,70.0,0.011
McNeese St.,96.7,110.9,71.7,-0.147
Southeast Missouri St.,94.1,108.4,69.7,-0.049
Hampton,92.7,107.1,73.8,0.071
Fairfield,88.6,103.1,68.7,-0.097
Cal Poly,92.4,107.0,69.6,0.045
Sacred Heart,94.4,109.2,70.3,0.132
Coppin St.,88.2,103.3,77.0,-0.0
Tarleton St.,92.6,107.8,70.8,-0.09
Central Connecticut,94.8,110.0,72.3,-0.048
Western Illinois,93.3,109.2,73.2,-0.137
Alabama A&M,89.3,105.9,71.2,0.0
Binghamton,92.8,109.6,68.8,-0.034
Tennessee Martin,95.9,113.2,70.1,0.142
Idaho,90.6,109.5,70.5,-0.072
Incarnate Word,91.8,111.1,69.1,-0.055
Presbyterian,92.3,111.8,69.4,0.1
Alcorn St.,90.9,110.5,72.3,-0.0
Holy Cross,90.9,110.7,70.4,0.0
Maine,87.2,107.0,68.2,-0.057
Kennesaw St.,86.5,107.0,69.0,-0.105
Bethune Cookman,89.6,110.3,74.5,0.0
Houston Baptist,93.6,114.4,73.6,-0.0
Arkansas Pine Bluff,86.6,108.2,71.2,0.057
Alabama St.,85.7,107.4,71.1,0.0
Delaware St.,88.2,111.6,75.4,-0.062
Maryland Eastern Shore,83.4,109.1,69.9,0.0
South Carolina St.,84.1,112.2,73.1,-0.069
Chicago St.,87.3,115.8,69.8,-0.006
Mississippi Valley St.,84.4,117.6,74.5,-0.0
