team,off,def,tempo,luck
Furman,107.6,96.7,71.0,-0.224
St. Bonaventure,107.1,96.2,71.0,0.0
Davidson,109.2,98.5,64.4,-0.084
Georgia Tech,107.1,96.7,68.3,-0.08
Rhode Island,104.8,94.6,71.9,-0.157
Western Kentucky,107.8,97.7,70.1,0.19
Mississippi St.,107.2,97.3,66.4,-0.073
Texas A&M,102.7,92.9,68.9,0.095
DePaul,104.8,95.3,72.2,0.0
Marshall,105.7,96.3,75.8,-0.046
Notre Dame,109.6,100.2,68.5,0.057
Duquesne,105.3,96.0,70.9,-0.033
Utah St.,103.4,94.3,69.7,-0.017
Georgia,103.8,94.8,75.4,0.071
Northern Iowa,106.6,97.7,71.3,-0.038
Iowa St.,105.5,97.0,69.9,-0.122
St. John's,107.2,98.7,75.5,0.032
Boise St.,104.7,96.3,70.3,0.049
Wright St.,103.2,94.8,72.7,0.021
Vermont,104.0,95.6,69.0,0.0
Toledo,106.8,98.8,68.0,-0.017
UCF,102.4,94.5,69.9,0.195
South Dakota St.,108.9,101.0,72.7,0.08
Tulsa,101.5,93.7,68.6,-0.205
UAB,102.8,95.2,72.6,-0.045
Wichita St.,104.0,96.5,68.8,0.054
Winthrop,105.6,98.3,75.8,0.063
South Florida,101.2,94.1,69.3,0.163
Yale,105.8,98.9,70.4,0.0
Boston College,104.2,97.3,72.6,-0.049
Murray St.,103.9,97.0,69.6,-0.107
North Texas,102.8,95.9,67.4,-0.166
Drake,104.9,98.1,70.1,0.018
Georgetown,104.6,98.0,72.2,-0.066
New Mexico St.,103.5,97.0,68.0,0.0
Belmont,104.0,97.5,73.5,0.023
Ohio,103.5,97.3,71.3,-0.109
Georgia St.,105.7,99.7,73.7,0.207
Massachusetts,105.8,99.9,73.2,-0.147
UC Santa Barbara,103.0,97.6,68.7,-0.073
Liberty,103.7,98.3,64.9,-0.094
Pepperdine,105.1,99.8,72.2,-0.158
UNC Greensboro,101.1,95.8,71.5,-0.011
Washington,99.8,94.6,70.5,-0.184
Santa Clara,98.7,93.6,70.4,0.046
Buffalo,104.6,99.6,74.7,-0.182
Old Dominion,102.7,97.8,69.7,0.171
Nebraska,101.5,96.6,74.6,-0.101
Louisiana Tech,102.8,98.0,71.2,0.083
Bradley,101.6,96.8,67.9,-0.046
Colorado St.,104.2,99.5,70.9,-0.08
George Mason,103.3,98.6,68.4,-0.05
Abilene Christian,98.0,93.7,70.3,-0.014
Wake Forest,102.8,98.6,70.2,0.138
Oregon St.,103.0,99.2,68.5,-0.231
California,100.4,96.6,67.0,-0.048
East Carolina,100.0,96.4,69.6,0.139
Loyola Marymount,102.1,98.6,68.9,0.022
Eastern Washington,102.8,99.3,73.0,-0.229
Nevada,101.4,97.9,72.8,0.065
Vanderbilt,100.5,97.1,69.9,0.051
Wofford,103.2,100.0,68.5,-0.233
Pacific,100.0,97.4,67.0,0.198
Indiana St.,101.8,99.3,71.0,0.028
Washington St.,96.8,94.4,69.9,0.194
UNLV,103.2,100.9,70.5,-0.065
Ball St.,100.0,97.7,71.3,0.014
Little Rock,103.1,100.9,70.5,0.035
Siena,101.4,99.3,69.7,0.0
Grand Canyon,101.1,99.0,67.9,-0.167
UC Irvine,98.5,96.4,70.1,-0.183
Princeton,102.7,100.8,69.2,0.0
Temple,98.8,96.9,72.2,0.0
Kent St.,102.3,100.6,71.8,-0.054
Akron,101.6,100.0,72.4,0.0
Colgate,103.6,102.1,70.3,0.0
Drexel,101.1,99.9,67.6,0.007
Mercer,102.3,101.1,72.5,0.051
Bowling Green,104.3,103.3,72.7,0.088
Montana,98.0,97.1,68.7,-0.124
Kansas St.,100.8,100.0,66.6,0.148
Fresno St.,100.2,99.5,68.6,0.0
Harvard,100.6,100.0,70.6,0.0
Hofstra,101.8,101.4,71.4,0.006
UC Riverside,96.9,96.8,67.6,-0.087
UTEP,97.4,97.3,69.8,-0.072
Missouri St.,101.2,101.1,70.5,0.0
Saint Peter's,96.6,96.7,70.1,0.08
Southern Illinois,98.8,99.0,69.7,0.07
Chattanooga,100.4,100.7,69.8,0.011
Northeastern,99.8,100.1,69.5,0.036
Saint Joseph's,103.3,103.7,75.4,-0.096
Texas St.,97.8,98.2,67.2,0.221
UT Arlington,99.9,100.3,70.7,-0.044
Louisiana,97.4,98.2,75.3,0.302
Valparaiso,98.0,98.9,70.9,-0.191
Charlotte,98.9,100.1,65.7,-0.109
Eastern Michigan,99.3,100.5,69.8,0.0
Wyoming,102.1,103.3,70.8,0.052
Stephen F. Austin,97.4,98.7,73.3,0.044
La Salle,96.5,97.8,69.1,-0.017
North Dakota St.,97.8,99.1,65.6,0.025
Coastal Carolina,102.8,104.3,72.9,0.027
East Tennessee St.,94.9,96.4,69.7,-0.041
Southern Utah,101.2,102.9,71.2,0.042
Boston University,99.8,101.6,69.8,0.0
UMBC,97.4,99.2,71.1,0.039
Oral Roberts,103.4,105.3,73.1,-0.087
Eastern Illinois,101.4,103.3,69.9,-0.02
Navy,100.1,102.1,66.7,0.31
FIU,102.2,104.3,73.5,-0.132
UTSA,102.1,104.2,73.0,-0.033
Youngstown St.,102.1,104.2,68.1,0.098
Fordham,92.5,94.6,68.2,0.0
Austin Peay,102.6,104.8,71.0,0.104
UC San Diego,98.7,101.6,71.0,0.0
Western Carolina,101.2,104.1,73.2,0.184
San Diego,97.0,100.0,71.7,0.018
UC Davis,98.5,101.6,72.7,-0.161
Monmouth,99.3,102.5,76.2,0.04
Penn,99.0,102.2,71.7,0.0
Appalachian St.,97.7,101.0,68.9,0.097
Cornell,100.1,103.4,69.3,0.0
Tulane,95.9,99.3,68.2,0.012
Northern Kentucky,100.3,103.8,68.6,-0.003
Middle Tennessee,93.7,97.2,73.3,-0.155
Northern Colorado,98.5,102.0,69.6,0.081
Eastern Kentucky,96.4,100.0,76.8,0.01
Miami OH,98.4,102.1,68.0,0.013
Cal St. Bakersfield,96.6,100.4,67.5,-0.011
Elon,98.7,102.6,68.1,0.1
New Mexico,99.2,103.1,71.9,0.0
NJIT,96.0,100.0,69.8,0.0
Charleston,98.6,102.9,66.9,-0.16
UNC Asheville,99.6,103.9,70.5,-0.156
Army,95.0,99.4,70.7,0.061
Sacramento St.,96.6,101.0,67.2,0.0
Illinois Chicago,95.9,100.4,70.1,0.061
Cleveland St.,97.1,101.6,70.2,0.082
Montana St.,98.0,102.6,70.9,-0.04
UNC Wilmington,99.6,104.4,70.8,0.022
Florida Atlantic,96.3,101.2,68.7,0.05
Lipscomb,100.5,105.7,68.0,0.009
Detroit,100.2,105.4,71.7,-0.053
New Hampshire,94.5,99.6,72.6,-0.0
Bryant,100.3,105.5,76.7,-0.137
South Dakota,99.4,104.6,70.2,-0.076
Georgia Southern,98.1,103.3,70.8,0.164
Towson,99.8,105.1,67.5,-0.123
South Alabama,101.6,106.9,69.0,0.11
Texas Southern,98.3,103.6,70.9,0.072
Gardner Webb,98.3,103.7,70.5,-0.15
UT Rio Grande Valley,95.0,100.4,72.4,0.189
UMass Lowell,98.9,104.4,71.4,0.001
Canisius,98.0,103.6,72.1,-0.107
Iona,97.4,103.2,69.4,0.036
Marist,91.7,97.4,67.7,0.148
Brown,94.0,99.8,72.2,0.0
Lafayette,99.7,105.6,70.3,0.0
Illinois St.,96.8,102.7,73.0,-0.052
Nicholls St.,96.4,102.4,72.5,0.021
Niagara,96.9,102.9,67.2,-0.076
Hawaii,96.1,102.2,70.9,0.0
Purdue Fort Wayne,96.4,102.6,70.9,-0.008
Milwaukee,96.5,102.8,70.1,-0.079
Mount St. Mary's,95.9,102.2,65.0,-0.011
Jacksonville St.,95.2,101.9,68.5,0.084
George Washington,98.5,105.2,71.9,-0.237
Stetson,98.3,105.0,69.1,0.024
Delaware,97.9,104.7,69.0,0.115
Nebraska Omaha,95.2,102.0,72.8,0.051
Central Arkansas,98.0,104.8,75.5,-0.017
Bucknell,95.8,102.7,72.2,0.0
Florida Gulf Coast,95.0,102.1,69.5,0.146
Western Michigan,94.8,102.0,67.2,-0.141
Central Michigan,99.1,106.4,73.4,0.076
Norfolk St.,94.2,101.5,68.3,0.073
High Point,96.7,104.0,71.4,-0.194
Loyola MD,97.5,104.9,72.5,0.0
Campbell,97.6,105.0,68.6,0.146
VMI,98.5,106.1,71.2,-0.034
Robert Morris,95.0,102.6,70.0,-0.002
Long Beach St.,96.7,104.4,74.8,0.136
Air Force,95.9,103.7,63.8,0.159
Weber St.,94.2,101.9,71.7,-0.245
Stony Brook,93.4,101.2,70.7,0.025
American,95.5,103.4,70.1,0.0
St. Francis PA,98.8,106.9,70.5,0.043
Rice,95.2,103.4,71.8,-0.014
Bellarmine,96.8,105.1,69.0,-0.114
IUPUI,98.0,106.4,73.5,0.0
North Dakota,95.9,104.3,68.2,-0.034
North Carolina Central,94.8,103.4,69.0,-0.026
North Alabama,95.0,103.5,72.4,-0.152
Quinnipiac,94.2,103.0,70.3,0.056
Dartmouth,93.6,102.4,69.1,0.0
Hartford,94.6,103.6,68.7,0.209
Cal Baptist,98.3,107.4,72.3,-0.248
Portland,94.1,103.2,72.9,0.172
LIU,94.0,103.1,74.2,-0.039
James Madison,97.5,106.7,72.4,-0.03
Samford,96.8,106.1,75.4,-0.109
Columbia,93.4,102.8,71.5,0.0
Arkansas St.,96.9,106.5,69.9,-0.125
UMKC,94.7,104.5,66.5,-0.163
Utah Valley,95.3,105.1,72.7,-0.06
San Jose St.,96.2,106.0,75.1,-0.191
Sam Houston St.,95.6,105.5,74.1,0.042
Cal St. Northridge,98.7,108.7,72.2,0.054
William & Mary,97.9,107.9,68.5,0.08
Southern Miss,92.2,102.4,68.1,0.012
Charleston Southern,93.1,103.3,70.5,-0.113
Southern,93.9,104.2,71.1,-0.033
Fairleigh Dickinson,98.9,109.2,72.9,0.026
Jacksonville,93.5,103.9,70.2,0.081
Florida A&M,93.2,103.6,69.4,0.009
Green Bay,97.7,108.2,70.8,-0.14
Albany,92.3,102.8,70.5,-0.135
Lehigh,96.1,106.6,71.4,0.0
Oakland,97.1,107.6,73.2,-0.098
Wagner,94.1,104.6,67.9,-0.119
Louisiana Monroe,93.3,103.8,67.1,-0.011
North Florida,99.3,110.0,69.7,-0.034
Rider,96.0,106.8,69.7,-0.133
Seattle,93.5,104.3,70.0,-0.041
Radford,92.8,103.7,65.5,0.026
Troy,91.7,102.6,68.7,0.211
Merrimack,91.4,102.4,67.3,0.0
Lamar,91.1,102.1,72.6,-0.049
Northern Illinois,93.7,104.8,65.7,-0.047
Morehead St.,93.6,104.8,67.7,-0.006
Tennessee St.,91.8,103.1,73.0,-0.1
Northwestern St.,96.0,107.4,75.7,-0.072
Prairie View A&M,92.0,103.7,69.8,0.064
USC Upstate,96.3,108.1,72.4,-0.049
Dixie St.,94.4,106.3,72.9,0.245
Texas A&M Corpus Chris,92.4,104.4,69.3,-0.131
North Carolina A&T,94.0,106.1,71.8,-0.099
Idaho St.,94.7,107.0,68.1,-0.0
St. Francis NY,94.4,107.1,73.9,0.227
Evansville,92.0,104.7,65.1,0.078
Portland St.,95.3,108.2,75.8,0.09
Grambling St.,90.8,103.7,71.5,-0.048
New Orleans,93.1,106.2,72.2,-0.096
Longwood,92.0,105.1,70.1,-0.224
Denver,94.0,107.2,73.2,-0.129
Howard,96.8,110.0,71.8,0.102
The Citadel,97.0,110.3,76.6,0.12
Morgan St.,91.8,105.1,71.3,-0.058
Sacred Heart,94.5,107.9,71.6,0.006
Jackson St.,88.5,101.9,72.3,-0.0
Manhattan,90.7,104.2,69.5,-0.023
SIU Edwardsville,91.8,105.3,71.5,-0.01
Cal St. Fullerton,90.5,104.2,71.7,0.0
McNeese St.,96.1,110.2,72.0,-0.147
Fairfield,88.1,102.4,68.7,-0.074
Cal Poly,91.6,106.0,70.7,0.045
Tennessee Tech,89.5,104.0,70.8,-0.123
Southeastern Louisiana,91.8,106.3,71.3,-0.016
Southeast Missouri St.,94.1,108.7,69.4,-0.068
Coppin St.,87.2,102.0,77.3,0.025
Tarleton St.,91.9,107.1,70.9,-0.09
Central Connecticut,93.9,109.2,72.6,-0.048
Northern Arizona,93.5,109.2,68.5,-0.006
Western Illinois,92.3,108.6,72.7,-0.149
Alabama A&M,88.6,105.3,71.7,0.0
Tennessee Martin,95.4,112.2,70.3,0.279
Hampton,90.9,108.6,74.8,0.059
Idaho,90.2,108.0,70.3,-0.082
Alcorn St.,89.5,107.6,71.7,-0.0
Binghamton,90.5,109.6,69.3,-0.049
Presbyterian,90.1,109.3,70.1,0.085
Incarnate Word,91.1,110.5,69.2,-0.0
Holy Cross,90.2,109.9,70.8,0.0
Maine,86.3,106.6,67.6,-0.149
Bethune Cookman,88.9,109.5,74.8,0.0
Houston Baptist,93.0,113.8,74.0,-0.0
Kennesaw St.,85.2,106.1,69.3,-0.106
Arkansas Pine Bluff,86.0,107.3,71.4,0.067
Alabama St.,85.0,106.7,71.5,0.0
Delaware St.,88.7,111.5,75.9,-0.018
Maryland Eastern Shore,82.7,108.4,70.3,0.0
South Carolina St.,83.9,111.2,72.8,-0.044
Chicago St.,86.8,115.2,70.1,-0.006
Mississippi Valley St.,84.0,116.6,75.6,-0.001
